"Nº","Data e Hora (America/Sao_Paulo)","Temperatura (°C)","Umidade Relativa (%)","Pressão Atmosférica (hPa)","Tensão do Sistema (mV)","Luminosidade (lux)","Latitude (°)","Longitude (°)","Altitude (m)","RSSI (dBm)","SNR (dB)","Frame Counter","Timestamp Aquisição (ms)"
"1","2026-04-08 00:00:07","23.83","69","945.72","3660","0","","","","-104","6.300000190734863","4692","1775617207440"
"2","2026-04-08 00:00:17","23.83","69","945.74","3640","0","","","","-104","6.5","4693","1775617217443"
"3","2026-04-08 00:00:27","23.84","69","945.76","3680","0","","","","-104","6","4694","1775617227434"
"4","2026-04-08 00:00:37","23.83","69","945.7","3640","0","","","","-105","6","4695","1775617237416"
"5","2026-04-08 00:00:47","23.83","69","945.76","3660","0","","","","-104","6.5","4696","1775617247443"
"6","2026-04-08 00:00:57","23.83","69","945.76","3700","0","","","","-104","6.300000190734863","4697","1775617257430"
"7","2026-04-08 00:01:07","23.83","69","945.76","3640","0","","","","-104","6.300000190734863","4698","1775617267440"
"8","2026-04-08 00:01:17","23.84","69","945.78","3660","0","","","","-105","5.5","4699","1775617277446"
"9","2026-04-08 00:01:27","23.83","69","945.76","3640","0","","","","-104","6","4700","1775617287437"
"10","2026-04-08 00:01:37","23.84","69","945.76","3680","0","","","","-104","6.300000190734863","4701","1775617297445"
"11","2026-04-08 00:01:47","23.84","69","945.74","3680","0","","","","-105","5.800000190734863","4702","1775617307436"
"12","2026-04-08 00:01:57","23.84","69","945.78","3680","0","","","","-105","5.800000190734863","4703","1775617317437"
"13","2026-04-08 00:02:07","23.84","69","945.76","3660","0","","","","-105","5.800000190734863","4704","1775617327444"
"14","2026-04-08 00:02:17","23.84","69","945.8000000000001","3660","0","","","","-104","6.5","4705","1775617337445"
"15","2026-04-08 00:02:27","23.84","69","945.78","3680","0","","","","-105","5.5","4706","1775617347440"
"16","2026-04-08 00:02:37","23.84","69","945.76","3660","0","","","","-105","6.300000190734863","4707","1775617357446"
"17","2026-04-08 00:02:47","23.83","69","945.76","3660","0","","","","-104","6","4708","1775617367446"
"18","2026-04-08 00:02:57","23.83","69","945.74","3660","0","","","","-104","6.300000190734863","4709","1775617377440"
"19","2026-04-08 00:03:07","23.83","69","945.76","3680","0","","","","-104","6.5","4710","1775617387437"
"20","2026-04-08 00:03:17","23.83","69","945.78","3640","0","","","","-104","6.300000190734863","4711","1775617397445"
"21","2026-04-08 00:03:27","23.83","69","945.8000000000001","3640","0","","","","-104","6","4712","1775617407434"
"22","2026-04-08 00:03:37","23.83","69","945.8000000000001","3660","0","","","","-104","6.300000190734863","4713","1775617417440"
"23","2026-04-08 00:03:47","23.83","69","945.78","3660","0","","","","-105","5.800000190734863","4714","1775617427433"
"24","2026-04-08 00:03:57","23.83","69","945.82","3680","0","","","","-105","5.800000190734863","4715","1775617437441"
"25","2026-04-08 00:04:07","23.83","69","945.8000000000001","3680","0","","","","-104","6","4716","1775617447438"
"26","2026-04-08 00:04:17","23.83","69","945.76","3680","0","","","","-105","5.5","4717","1775617457445"
"27","2026-04-08 00:04:27","23.83","69","945.78","3640","0","","","","-106","5.300000190734863","4718","1775617467446"
