"Nº","Data e Hora (America/Sao_Paulo)","Temperatura (°C)","Umidade Relativa (%)","Pressão Atmosférica (hPa)","Tensão do Sistema (mV)","Luminosidade (lux)","Latitude (°)","Longitude (°)","Altitude (m)","RSSI (dBm)","SNR (dB)","Frame Counter","Timestamp Aquisição (ms)"
"1","2026-02-25 00:00:42","23.05","74","939.02","3600","4","-22.82219696044922","-47.06568908691406","610.4","-104","7.5","9144","1771988441857"
"2","2026-02-25 00:01:42","23.05","74","939.04","3620","4","-22.822242736816406","-47.06571578979492","615.2","-105","6.5","9145","1771988501860"
"3","2026-02-25 00:02:42","23.05","74","939.02","3600","4","-22.8222713470459","-47.06570053100586","610.9","-104","7.3","9146","1771988561861"
"4","2026-02-25 00:03:42","23.05","74.5","939.04","3600","4","-22.822250366210938","-47.06574630737305","612.7","-105","6.5","9147","1771988621858"
"5","2026-02-25 00:04:42","23.06","74","939.02","3620","4","-22.822235107421875","-47.0656852722168","617.7","-104","8","9148","1771988681925"
"6","2026-02-25 00:05:41","23.06","74","939","3640","4","-22.822269439697266","-47.06570816040039","614.2","-101","9.5","9149","1771988741865"
"7","2026-02-25 00:06:41","23.06","74.5","939.02","3600","4","-22.822235107421875","-47.06565475463867","608.5","-103","8.8","9150","1771988801856"
"8","2026-02-25 00:07:41","23.06","74.5","939.04","3600","4","-22.822248458862305","-47.0656623840332","621.5","-104","7.3","9151","1771988861851"
"9","2026-02-25 00:08:41","23.06","74.5","939.02","3640","4","-22.82223129272461","-47.06568908691406","616","-102","9","9152","1771988921857"
"10","2026-02-25 00:09:42","23.06","74","938.98","3600","4","-22.822235107421875","-47.0656623840332","621.7","-104","8","9153","1771988981859"
"11","2026-02-25 00:10:41","23.06","74.5","939.02","3580","4","-22.82221794128418","-47.06560134887695","625.4000000000001","-104","8","9154","1771989041853"
"12","2026-02-25 00:11:42","23.06","74.5","939.04","3620","4","-22.822237014770508","-47.06562805175781","619.5","-102","8.8","9155","1771989101859"
"13","2026-02-25 00:12:42","23.07","74.5","939","3580","4","-22.82220458984375","-47.06562423706055","627","-103","8","9156","1771989161860"
"14","2026-02-25 00:13:41","23.07","74.5","939","3580","4","-22.82220458984375","-47.06563186645508","620.5","-104","7.5","9157","1771989221852"
"15","2026-02-25 00:14:42","23.08","74.5","938.98","3580","4","-22.82223892211914","-47.06564712524414","619.7","-102","9","9158","1771989281869"
"16","2026-02-25 00:15:42","23.07","74.5","938.98","3580","4","-22.822261810302734","-47.06568145751953","617.7","-106","6","9159","1771989341865"
"17","2026-02-25 00:16:42","23.07","74.5","938.98","3600","4","-22.822237014770508","-47.065635681152344","624.7","-102","9.5","9160","1771989401854"
"18","2026-02-25 00:17:42","23.07","74.5","939","3600","4","-22.822246551513672","-47.06561279296875","619.4000000000001","-103","9","9161","1771989461862"
"19","2026-02-25 00:18:41","23.06","74.5","938.96","3580","4","-22.822303771972656","-47.06564712524414","622.7","-105","7","9162","1771989521861"
"20","2026-02-25 00:19:42","23.05","74.5","938.96","3640","4","-22.822263717651367","-47.065670013427734","614","-105","7","9163","1771989581860"
"21","2026-02-25 00:20:41","23.05","74.5","939","3640","4","-22.822280883789062","-47.065650939941406","618.9000000000001","-106","7","9164","1771989641849"
"22","2026-02-25 00:21:42","23.04","74.5","938.94","3580","8","-22.82225799560547","-47.06569290161133","619.2","-104","8.5","9165","1771989701865"
"23","2026-02-25 00:22:42","23.05","74.5","938.94","3620","8","-22.822206497192383","-47.065635681152344","622.2","-106","6.5","9166","1771989761857"
"24","2026-02-25 00:23:42","23.05","74.5","938.94","3640","8","-22.822227478027344","-47.065711975097656","616.4000000000001","-105","7","9167","1771989821848"
"25","2026-02-25 00:24:42","23.05","74.5","938.96","3620","8","-22.822248458862305","-47.065670013427734","613.4","-105","7.5","9168","1771989881857"
"26","2026-02-25 00:25:42","23.05","74.5","938.94","3600","8","-22.822214126586914","-47.06566619873047","613.7","-106","6.3","9169","1771989941859"
"27","2026-02-25 00:26:42","23.05","74.5","938.94","3580","12","-22.822174072265625","-47.06559753417969","619.4000000000001","-106","6.3","9170","1771990001867"
"28","2026-02-25 00:27:42","23.05","74.5","938.9200000000001","3600","12","-22.82221794128418","-47.06565856933594","621.7","-105","7","9171","1771990061866"
"29","2026-02-25 00:28:42","23.04","74.5","938.9","3580","16","-22.82224464416504","-47.0656623840332","624.5","-106","6.3","9172","1771990121854"
"30","2026-02-25 00:29:42","23.04","74.5","938.88","3580","16","-22.822267532348633","-47.0656852722168","610.9","-104","8.5","9173","1771990181863"
"31","2026-02-25 00:30:41","23.03","74.5","938.88","3580","16","-22.822265625","-47.06568908691406","607.7","-104","7.8","9174","1771990241858"
"32","2026-02-25 00:31:42","23.02","74.5","938.88","3600","16","-22.82225227355957","-47.065677642822266","614.4000000000001","-106","6.8","9175","1771990301860"
"33","2026-02-25 00:32:42","23.02","74.5","938.8000000000001","3580","12","-22.822227478027344","-47.06570053100586","615.2","-107","6","9176","1771990361859"
"34","2026-02-25 00:33:42","23.02","75","938.8000000000001","3620","16","-22.82221794128418","-47.065677642822266","614.7","-104","7.8","9177","1771990421856"
"35","2026-02-25 00:34:42","23.01","75","938.76","3600","16","-22.822233200073242","-47.06568145751953","615.5","-104","7.8","9178","1771990481856"
"36","2026-02-25 00:35:42","23.02","74.5","938.78","3580","16","-22.822246551513672","-47.06569290161133","613.2","-104","8","9179","1771990541856"
"37","2026-02-25 00:36:42","23.02","75","938.76","3640","12","-22.82221031188965","-47.0656623840332","622.4000000000001","-104","7.8","9180","1771990601859"
"38","2026-02-25 00:37:42","23.01","74.5","938.76","3560","16","-22.82221031188965","-47.065635681152344","633.5","-103","8.8","9181","1771990661860"
"39","2026-02-25 00:38:42","23.02","74.5","938.72","3620","16","-22.822185516357422","-47.065608978271484","634.7","-107","5.8","9182","1771990721865"
"40","2026-02-25 00:39:41","23.02","75","938.6800000000001","3580","16","-22.822315216064453","-47.065670013427734","640.9000000000001","-105","7.3","9183","1771990781866"
"41","2026-02-25 00:40:42","23.02","74.5","938.6800000000001","3640","16","-22.82242202758789","-47.065547943115234","647.5","-104","8.5","9184","1771990841861"
"42","2026-02-25 00:41:42","23.03","74.5","938.66","3640","16","-22.822296142578125","-47.06562423706055","638.2","-104","8","9185","1771990901928"
"43","2026-02-25 00:42:41","23.02","74.5","938.66","3580","12","-22.822219848632812","-47.065528869628906","636.9000000000001","-104","8","9186","1771990961854"
"44","2026-02-25 00:43:41","23.02","74.5","938.62","3580","12","-22.822223663330078","-47.06562423706055","621.2","-105","7.3","9187","1771991021865"
"45","2026-02-25 00:44:42","23.01","75","938.58","3580","16","-22.822233200073242","-47.065670013427734","625","-105","7.3","9188","1771991081857"
"46","2026-02-25 00:45:42","23.02","74.5","938.62","3580","16","-22.822223663330078","-47.065670013427734","617.5","-104","7.8","9189","1771991141855"
"47","2026-02-25 00:46:42","23.01","74.5","938.58","3600","16","-22.822216033935547","-47.06568145751953","612.2","-106","6.3","9190","1771991201859"
"48","2026-02-25 00:47:42","23.01","75","938.58","3600","16","-22.822240829467773","-47.065670013427734","617.4000000000001","-104","7.8","9191","1771991261859"
"49","2026-02-25 00:48:42","23","75","938.58","3580","16","-22.822227478027344","-47.065704345703125","615.7","-105","7","9192","1771991321856"
"50","2026-02-25 00:49:42","23","74.5","938.5600000000001","3560","16","-22.82223129272461","-47.065582275390625","620.4000000000001","-102","9","9193","1771991381858"
"51","2026-02-25 00:50:42","22.99","74.5","938.62","3580","16","-22.822250366210938","-47.065547943115234","618","-103","8.8","9194","1771991441877"
"52","2026-02-25 00:51:42","22.99","75","938.62","3580","16","-22.822269439697266","-47.06557083129883","625.7","-103","8.8","9195","1771991501920"
"53","2026-02-25 00:52:42","22.98","75","938.64","3600","16","-22.82224464416504","-47.06562042236328","621.2","-104","8.8","9196","1771991561867"
"54","2026-02-25 00:53:42","22.97","75","938.66","3580","16","-22.822246551513672","-47.06562423706055","618.7","-104","7.8","9197","1771991621998"
"55","2026-02-25 00:54:42","22.96","75","938.66","3600","16","-22.82223892211914","-47.06563949584961","618","-105","7.5","9198","1771991681858"
"56","2026-02-25 00:55:41","22.95","75","938.66","3580","16","-22.822250366210938","-47.06568145751953","614.4000000000001","-104","7.8","9199","1771991741861"
"57","2026-02-25 00:56:41","22.94","75","938.66","3600","16","-22.82224464416504","-47.06569290161133","614.2","-104","7.5","9200","1771991801860"
"58","2026-02-25 00:57:41","22.93","75","938.66","3640","16","-22.822233200073242","-47.065677642822266","625.2","-103","7.8","9201","1771991861848"
"59","2026-02-25 00:58:42","22.92","75","938.66","3620","16","-22.822219848632812","-47.065670013427734","636.4000000000001","-104","7.5","9202","1771991921858"
"60","2026-02-25 00:59:41","22.9","75","938.64","3600","16","-22.822200775146484","-47.065635681152344","632.5","-104","7.5","9203","1771991981858"
"61","2026-02-25 01:00:41","22.9","75","938.62","3580","16","-22.822200775146484","-47.06564712524414","626.2","-105","6.8","9204","1771992041861"
"62","2026-02-25 01:01:42","22.89","75","938.64","3580","16","-22.82221794128418","-47.06565856933594","618.7","-102","9","9205","1771992101861"
"63","2026-02-25 01:02:42","22.87","75","938.6","3560","16","-22.822195053100586","-47.06568145751953","629.5","-103","8.5","9206","1771992161855"
"64","2026-02-25 01:03:41","22.86","75","938.6","3600","16","-22.8222599029541","-47.065643310546875","620.9000000000001","-104","7.3","9207","1771992221859"
"65","2026-02-25 01:04:42","22.85","75","938.64","3560","16","-22.822240829467773","-47.065670013427734","612.4","-104","7.3","9208","1771992281856"
"66","2026-02-25 01:05:41","22.84","75","938.58","3600","12","-22.822221755981445","-47.06564712524414","619.2","-104","7.3","9209","1771992341861"
"67","2026-02-25 01:06:41","22.82","75","938.58","3600","16","-22.822221755981445","-47.06565475463867","613","-101","9.3","9210","1771992401853"
"68","2026-02-25 01:07:42","22.82","75","938.5600000000001","3600","12","-22.822219848632812","-47.065650939941406","609.2","-102","9.5","9211","1771992461869"
"69","2026-02-25 01:08:41","22.81","75.5","938.58","3600","16","-22.822221755981445","-47.06565856933594","612.4","-102","9.3","9212","1771992521851"
"70","2026-02-25 01:09:41","22.8","75","938.58","3580","16","-22.822223663330078","-47.065696716308594","626","-105","6.8","9213","1771992581852"
"71","2026-02-25 01:10:42","22.8","75.5","938.6","3560","12","-22.82221221923828","-47.0656623840332","609.7","-104","7.8","9214","1771992641964"
"72","2026-02-25 01:11:42","22.78","75","938.54","3580","16","-22.82221221923828","-47.065650939941406","616","-103","8.8","9215","1771992701866"
"73","2026-02-25 01:12:42","22.78","75","938.58","3560","16","-22.822237014770508","-47.06562423706055","610.2","-102","9.5","9216","1771992761853"
"74","2026-02-25 01:13:42","22.78","75.5","938.62","3640","16","-22.82227897644043","-47.065643310546875","603.2","-106","5.5","9217","1771992821858"
"75","2026-02-25 01:14:42","22.76","75.5","938.58","3600","16","-22.82224464416504","-47.06563949584961","615.2","-105","7","9218","1771992881859"
"76","2026-02-25 01:15:41","22.75","75.5","938.6","3580","16","-22.822261810302734","-47.06565475463867","604.7","-105","6.8","9219","1771992941863"
"77","2026-02-25 01:16:42","22.74","75.5","938.6","3580","16","-22.82219886779785","-47.065616607666016","611","-102","9.3","9220","1771993001852"
"78","2026-02-25 01:17:41","22.73","75.5","938.58","3580","16","-22.822208404541016","-47.06562042236328","614.2","-103","9","9221","1771993061863"
"79","2026-02-25 01:18:42","22.72","75.5","938.6","3640","16","-22.822246551513672","-47.065643310546875","606.2","-103","9","9222","1771993121856"
"80","2026-02-25 01:19:41","22.71","75.5","938.58","3600","16","-22.822235107421875","-47.065643310546875","601.7","-104","8.3","9223","1771993181861"
"81","2026-02-25 01:20:42","22.7","75.5","938.5600000000001","3620","16","-22.82224464416504","-47.06562042236328","618","-105","7.5","9224","1771993241860"
"82","2026-02-25 01:21:41","22.69","75.5","938.5600000000001","3560","16","-22.822248458862305","-47.06558609008789","614.5","-104","7.5","9225","1771993301852"
"83","2026-02-25 01:22:41","22.68","75.5","938.52","3580","12","-22.822280883789062","-47.06557846069336","622","-103","8.5","9226","1771993361855"
"84","2026-02-25 01:23:42","22.68","75.5","938.52","3580","16","-22.82221794128418","-47.065650939941406","611.5","-104","7.8","9227","1771993421849"
"85","2026-02-25 01:24:42","22.68","75.5","938.5600000000001","3580","12","-22.822202682495117","-47.065643310546875","610","-104","8.5","9228","1771993481854"
"86","2026-02-25 01:25:41","22.66","75.5","938.5","3620","16","-22.822219848632812","-47.06568145751953","604","-104","8.5","9229","1771993541847"
"87","2026-02-25 01:26:41","22.65","75.5","938.48","3640","16","-22.822219848632812","-47.0656623840332","608.5","-105","7.3","9230","1771993601851"
"88","2026-02-25 01:27:41","22.65","75.5","938.52","3580","16","-22.822229385375977","-47.06561279296875","606.2","-104","8.8","9231","1771993661849"
"89","2026-02-25 01:28:42","22.64","75.5","938.48","3560","12","-22.82227325439453","-47.06566619873047","605.5","-103","8.5","9232","1771993721851"
"90","2026-02-25 01:29:42","22.64","75.5","938.5","3600","12","-22.822237014770508","-47.065650939941406","609.2","-105","7.3","9233","1771993781851"
"91","2026-02-25 01:30:42","22.63","75.5","938.46","3580","16","-22.822248458862305","-47.065650939941406","606.2","-104","8.3","9234","1771993841858"
"92","2026-02-25 01:31:41","22.62","75.5","938.48","3600","16","-22.822233200073242","-47.06563949584961","605.4","-103","8.8","9235","1771993901847"
"93","2026-02-25 01:32:42","22.62","75.5","938.46","3560","16","-22.822246551513672","-47.06563186645508","606","-103","9","9236","1771993961858"
"94","2026-02-25 01:33:41","22.61","75.5","938.44","3580","16","-22.8222599029541","-47.065608978271484","610.2","-104","7.8","9237","1771994021854"
"95","2026-02-25 01:34:41","22.61","75.5","938.44","3580","12","-22.822250366210938","-47.06563186645508","612.7","-103","8.8","9238","1771994081845"
"96","2026-02-25 01:35:42","22.61","75.5","938.44","3560","16","-22.82223129272461","-47.065650939941406","612.4","-103","9","9239","1771994141856"
"97","2026-02-25 01:36:42","22.61","75.5","938.46","3600","16","-22.822240829467773","-47.06565856933594","610.2","-104","8.5","9240","1771994201863"
"98","2026-02-25 01:37:42","22.6","75.5","938.4","3580","16","-22.822229385375977","-47.06562042236328","613.7","-104","8","9241","1771994261856"
"99","2026-02-25 01:38:42","22.6","75.5","938.4200000000001","3600","16","-22.822250366210938","-47.06565856933594","611.4","-104","8","9242","1771994321858"
"100","2026-02-25 01:39:41","22.6","75.5","938.38","3580","16","-22.822235107421875","-47.06565475463867","606.9","-103","8.8","9243","1771994381848"
"101","2026-02-25 01:40:42","22.6","75.5","938.34","3580","12","-22.82223129272461","-47.06565475463867","609.5","-104","7.8","9244","1771994441858"
"102","2026-02-25 01:41:42","22.6","75.5","938.36","3560","12","-22.822227478027344","-47.06564712524414","611.2","-105","7.3","9245","1771994501846"
"103","2026-02-25 01:42:42","22.59","75.5","938.34","3600","16","-22.822216033935547","-47.065650939941406","607.7","-104","7.8","9246","1771994561856"
"104","2026-02-25 01:43:41","22.59","75.5","938.34","3560","12","-22.822250366210938","-47.06565475463867","611.2","-105","8","9247","1771994621856"
"105","2026-02-25 01:44:42","22.58","75.5","938.28","3600","12","-22.8222599029541","-47.065670013427734","606.4","-104","8.5","9248","1771994681858"
"106","2026-02-25 01:45:42","22.58","75.5","938.28","3540","16","-22.82225227355957","-47.065677642822266","606.9","-104","8","9249","1771994741859"
"107","2026-02-25 01:46:41","22.58","75.5","938.24","3560","16","-22.822246551513672","-47.065670013427734","611","-104","8","9250","1771994801856"
"108","2026-02-25 01:47:42","22.58","75.5","938.26","3560","16","-22.822269439697266","-47.06565856933594","610","-103","9.3","9251","1771994861858"
"109","2026-02-25 01:48:41","22.58","75.5","938.22","3580","12","-22.822265625","-47.06564712524414","609","-104","8","9252","1771994921854"
"110","2026-02-25 01:49:42","22.58","75.5","938.22","3580","16","-22.82224464416504","-47.06565475463867","606.2","-104","8.8","9253","1771994981855"
"111","2026-02-25 01:50:42","22.58","75.5","938.22","3580","12","-22.822242736816406","-47.06565475463867","608.5","-104","7.5","9254","1771995041860"
"112","2026-02-25 01:51:41","22.58","75.5","938.22","3560","16","-22.82222557067871","-47.065677642822266","608.5","-104","7.8","9255","1771995101853"
"113","2026-02-25 01:52:41","22.57","75.5","938.2","3560","16","-22.822219848632812","-47.06564712524414","610.2","-102","9.3","9256","1771995161866"
"114","2026-02-25 01:53:42","22.57","75.5","938.2","3580","12","-22.822221755981445","-47.065650939941406","606.2","-103","9","9257","1771995221849"
"115","2026-02-25 01:54:42","22.56","75.5","938.2","3580","16","-22.822227478027344","-47.06562805175781","609.2","-103","9.3","9258","1771995281855"
"116","2026-02-25 01:55:42","22.55","75.5","938.22","3620","12","-22.822216033935547","-47.065643310546875","612.7","-102","9.3","9259","1771995341858"
"117","2026-02-25 01:56:41","22.54","75.5","938.16","3560","12","-22.822229385375977","-47.065673828125","613.7","-104","8.5","9260","1771995401852"
