"Nº","Data e Hora (America/Sao_Paulo)","Temperatura (°C)","Umidade Relativa (%)","Pressão Atmosférica (hPa)","Tensão do Sistema (mV)","Luminosidade (lux)","Latitude (°)","Longitude (°)","Altitude (m)","RSSI (dBm)","SNR (dB)","Frame Counter","Timestamp Aquisição (ms)"
"1","2026-06-02 00:06:10","15.18","65","952.14","3700","","-22.82211685180664","-47.06564712524414","614.4000000000001","-94","12","18450","1780369570815"
"2","2026-06-02 00:16:10","15.11","65","952.16","3740","","-22.822128295898438","-47.065635681152344","610.2","-97","11.5","18451","1780370170804"
"3","2026-06-02 00:26:10","15.07","65.5","952.3000000000001","3720","","-22.82212257385254","-47.0656623840332","620","-93","12.800000190734863","18452","1780370770802"
"4","2026-06-02 00:36:10","15","65.5","952.34","3700","","-22.822107315063477","-47.06562423706055","623","-93","12","18453","1780371370814"
"5","2026-06-02 00:46:10","14.91","65.5","952.32","3700","","-22.822248458862305","-47.06561279296875","629.7","-96","11.5","18454","1780371970809"
"6","2026-06-02 00:56:10","14.87","65.5","952.32","3700","","-22.822147369384766","-47.065643310546875","617.2","-91","12.5","18455","1780372570817"
"7","2026-06-02 01:06:10","14.78","65.5","952.24","3700","","-22.822132110595703","-47.06563186645508","617.4000000000001","-96","11.5","18456","1780373170816"
"8","2026-06-02 01:16:10","14.7","65.5","952.22","3720","","-22.822118759155273","-47.065635681152344","619.9000000000001","-91","12.800000190734863","18457","1780373770809"
"9","2026-06-02 01:26:10","14.66","65.5","952.3000000000001","3700","","-22.82216453552246","-47.065616607666016","610.2","-91","12.800000190734863","18458","1780374370821"
"10","2026-06-02 01:36:10","14.61","65.5","952.16","3680","","-22.82215690612793","-47.06562423706055","612.2","-96","11.300000190734863","18459","1780374970811"
"11","2026-06-02 01:46:10","14.58","65.5","952.02","3700","","-22.82212257385254","-47.065673828125","610.5","-92","12.800000190734863","18460","1780375570816"
"12","2026-06-02 01:56:10","14.52","65.5","951.98","3700","","-22.822160720825195","-47.06562805175781","618.2","-98","10","18461","1780376170815"
"13","2026-06-02 02:06:10","14.46","65.5","951.8000000000001","3700","","-22.82212257385254","-47.06565475463867","615.5","-99","10.5","18462","1780376770826"
"14","2026-06-02 02:16:10","14.39","65.5","951.64","3680","","-22.82209587097168","-47.065677642822266","620.5","-94","12","18463","1780377370820"
"15","2026-06-02 02:26:10","14.31","66","951.5","3680","","-22.822107315063477","-47.065643310546875","615.2","-91","12.800000190734863","18464","1780377970812"
"16","2026-06-02 02:36:10","14.23","66","951.4","3680","","-22.822132110595703","-47.065650939941406","608.5","-93","12.300000190734863","18465","1780378570818"
"17","2026-06-02 02:46:10","14.17","66","951.36","3700","","-22.822120666503906","-47.06562042236328","640","-89","13.300000190734863","18466","1780379170813"
"18","2026-06-02 02:56:10","14.14","66","951.3000000000001","3700","","-22.82213020324707","-47.065673828125","623.2","-103","7.300000190734863","18467","1780379770809"
"19","2026-06-02 03:06:10","14.09","66","951.28","3700","","-22.822101593017578","-47.06569290161133","619.9000000000001","-91","12.5","18468","1780380370814"
"20","2026-06-02 03:16:10","","","","","","","","","-93","12.800000190734863","18469","1780380970470"
"21","2026-06-02 03:16:10","14.01","66","951.3000000000001","3700","","-22.82209014892578","-47.065650939941406","618.2","-93","12.300000190734863","18469","1780380970786"
"22","2026-06-02 03:26:10","13.98","66","951.16","3680","","-22.822141647338867","-47.06564712524414","614.5","-91","12","18470","1780381570821"
"23","2026-06-02 03:36:10","13.96","66","951.1800000000001","3700","","-22.822126388549805","-47.0656852722168","610.4","-92","12.5","18471","1780382170823"
"24","2026-06-02 03:46:10","13.88","66","951.1","3700","","-22.822120666503906","-47.06563186645508","617.2","-90","13","18472","1780382770812"
"25","2026-06-02 03:56:10","13.89","66","951.08","3700","","-22.8221378326416","-47.06568908691406","614.2","-89","13.300000190734863","18473","1780383370806"
"26","2026-06-02 04:06:10","13.96","66","951.14","3700","","-22.822179794311523","-47.065650939941406","621.7","-91","12.5","18474","1780383970816"
"27","2026-06-02 04:16:10","13.91","66","951.22","3660","","-22.822158813476562","-47.06564712524414","607.2","-91","12.800000190734863","18475","1780384570832"
"28","2026-06-02 04:26:10","13.88","66","951.16","3680","","-22.822139739990234","-47.065650939941406","606.5","-86","13.300000190734863","18476","1780385170793"
"29","2026-06-02 04:36:10","13.91","66","951.12","3680","","-22.822118759155273","-47.065616607666016","619","-93","12.300000190734863","18477","1780385770827"
"30","2026-06-02 04:46:09","13.89","66","950.98","3660","","-22.822187423706055","-47.065643310546875","607.4","-91","12.800000190734863","18478","1780386369826"
"31","2026-06-02 04:56:10","13.88","66","951","3700","","-22.82207489013672","-47.06563949584961","608.7","-91","12.5","18479","1780386970792"
"32","2026-06-02 05:06:10","13.82","66","951.0600000000001","3660","","-22.8221492767334","-47.065650939941406","610.7","-95","12","18480","1780387570826"
"33","2026-06-02 05:16:10","13.79","66","951.16","3700","","-22.822160720825195","-47.06565475463867","617.5","-92","12.800000190734863","18481","1780388170809"
"34","2026-06-02 05:26:10","13.77","66","951.34","3660","","-22.82213592529297","-47.06565856933594","611.5","-97","11","18482","1780388770824"
"35","2026-06-02 05:36:10","13.79","66","951.5","3660","","-22.822160720825195","-47.06565475463867","606.7","-91","12.800000190734863","18483","1780389370822"
"36","2026-06-02 05:46:10","13.73","66","951.5","3660","","-22.822124481201172","-47.06564712524414","610.7","-96","11.5","18484","1780389970820"
