"Nº";"Data e Hora (America/Sao_Paulo)";"Temperatura (°C)";"Umidade Relativa (%)";"Pressão Atmosférica (hPa)";"Tensão do Sistema (mV)";"Luminosidade (lux)";"Latitude (°)";"Longitude (°)";"Altitude (m)";"RSSI (dBm)";"SNR (dB)";"Frame Counter";"Timestamp Aquisição (ms)"
"1";"2026-03-06 00:00:37";"23.38";"69";"945.1800000000001";"3680";"16";"-22.822193145751953";"-47.06564712524414";"628.5";"-107";"5.300000190734863";"22104";"1772766037822"
"2";"2026-03-06 00:01:37";"23.37";"69";"945.1800000000001";"3660";"16";"-22.82223129272461";"-47.06564712524414";"630.4000000000001";"-107";"5.300000190734863";"22105";"1772766097787"
"3";"2026-03-06 00:03:37";"23.36";"68.5";"945.22";"3680";"16";"-22.82230567932129";"-47.06566619873047";"628.4000000000001";"-112";"-2.799999952316284";"22107";"1772766217813"
"4";"2026-03-06 00:04:37";"23.35";"69";"945.2";"3680";"16";"-22.822229385375977";"-47.065673828125";"622";"-104";"7.5";"22108";"1772766277820"
"5";"2026-03-06 00:05:37";"23.34";"69";"945.1800000000001";"3680";"16";"-22.822185516357422";"-47.065650939941406";"620.5";"-106";"5.800000190734863";"22109";"1772766337813"
"6";"2026-03-06 00:06:37";"23.33";"69";"945.14";"3640";"16";"-22.82219886779785";"-47.06558609008789";"628";"-106";"6";"22110";"1772766397819"
"7";"2026-03-06 00:07:37";"23.31";"69";"945.12";"3680";"16";"-22.822208404541016";"-47.06563949584961";"629";"-111";"0.800000011920929";"22111";"1772766457817"
"8";"2026-03-06 00:08:37";"23.31";"69";"945.12";"3660";"16";"-22.822229385375977";"-47.065696716308594";"625.5";"-113";"-3.799999952316284";"22112";"1772766517820"
"9";"2026-03-06 00:09:37";"23.29";"69";"945.12";"3660";"16";"-22.822227478027344";"-47.06572341918945";"617";"-110";"1.5";"22113";"1772766577819"
"10";"2026-03-06 00:10:37";"23.29";"69";"945.12";"3660";"16";"-22.822214126586914";"-47.065643310546875";"618.2";"-109";"3.5";"22114";"1772766637810"
"11";"2026-03-06 00:11:37";"23.28";"69";"945.04";"3680";"16";"-22.822193145751953";"-47.06560516357422";"618.7";"-111";"0.5";"22115";"1772766697802"
"12";"2026-03-06 00:12:37";"23.27";"69.5";"945.02";"3660";"16";"-22.82221221923828";"-47.065582275390625";"619.2";"-107";"5.300000190734863";"22116";"1772766757812"
"13";"2026-03-06 00:13:37";"23.27";"69.5";"945.04";"3680";"16";"-22.822256088256836";"-47.06560516357422";"618.7";"-109";"2.5";"22117";"1772766817800"
"14";"2026-03-06 00:14:37";"23.25";"69";"945.04";"3640";"16";"-22.822328567504883";"-47.06550979614258";"618.7";"-106";"6";"22118";"1772766877803"
"15";"2026-03-06 00:15:37";"23.25";"69.5";"945.0600000000001";"3660";"16";"-22.822219848632812";"-47.0655632019043";"621.7";"-106";"5.800000190734863";"22119";"1772766937813"
"16";"2026-03-06 00:16:37";"23.24";"69.5";"945.0600000000001";"3680";"16";"-22.822214126586914";"-47.065643310546875";"610.7";"-109";"3.5";"22120";"1772766997822"
"17";"2026-03-06 00:17:37";"23.23";"69.5";"945.0600000000001";"3680";"16";"-22.822246551513672";"-47.06568145751953";"616.2";"-107";"4.5";"22121";"1772767057812"
"18";"2026-03-06 00:18:37";"23.23";"69.5";"944.98";"3720";"16";"-22.822250366210938";"-47.06573486328125";"613.5";"-109";"3.5";"22122";"1772767117806"
"19";"2026-03-06 00:19:37";"23.22";"69.5";"945";"3680";"16";"-22.82222557067871";"-47.06569290161133";"611.9";"-110";"1";"22123";"1772767177819"
"20";"2026-03-06 00:20:37";"23.22";"69.5";"945.04";"3680";"16";"-22.822175979614258";"-47.06558609008789";"628.7";"-111";"-0.30000001192092896";"22124";"1772767237807"
"21";"2026-03-06 00:21:37";"23.21";"69.5";"944.96";"3720";"16";"-22.822223663330078";"-47.06563949584961";"632";"-104";"7.300000190734863";"22125";"1772767297856"
