"Nº","Data e Hora (America/Sao_Paulo)","Temperatura (°C)","Umidade Relativa (%)","Pressão Atmosférica (hPa)","Tensão do Sistema (mV)","Luminosidade (lux)","Latitude (°)","Longitude (°)","Altitude (m)","RSSI (dBm)","SNR (dB)","Frame Counter","Timestamp Aquisição (ms)"
"1","2026-05-22 04:33:54","20.82","57","951.28","2620","","","","","-111","-2.299999952316284","40066","1779435234921"
"2","2026-05-22 04:34:04","","","","","","","","","-110","0.5","40067","1779435244185"
"3","2026-05-22 04:34:04","20.83","57","951.3000000000001","2620","","","","","-107","4","40067","1779435244478"
"4","2026-05-22 04:34:14","20.83","57","951.28","2620","","","","","-108","3","40068","1779435254519"
"5","2026-05-22 04:34:24","20.83","57.5","951.24","2620","","","","","-108","2.5","40069","1779435264513"
"6","2026-05-22 04:34:34","20.83","57","951.32","2620","","","","","-106","4.300000190734863","40070","1779435274506"
"7","2026-05-22 04:34:44","20.83","57","951.3000000000001","2620","","","","","-111","-2.799999952316284","40071","1779435284523"
"8","2026-05-22 04:34:54","20.84","57.5","951.28","2580","","","","","-108","1.7999999523162842","40072","1779435294509"
"9","2026-05-22 04:35:04","20.83","57","951.28","2600","","","","","-108","2.299999952316284","40073","1779435304516"
"10","2026-05-22 04:35:14","20.84","57","951.26","2600","","","","","-106","4.300000190734863","40074","1779435314498"
"11","2026-05-22 04:35:24","20.84","57.5","951.26","2560","","","","","-108","3","40075","1779435324511"
"12","2026-05-22 04:35:34","20.84","57","951.28","2560","","","","","-110","0","40076","1779435334505"
"13","2026-05-22 04:35:44","20.84","57","951.28","2560","","","","","-110","0.5","40077","1779435344508"
"14","2026-05-22 04:35:54","20.84","57","951.28","2540","","","","","-111","-2.5","40078","1779435354504"
"15","2026-05-22 04:36:04","20.84","57","951.28","2520","","","","","-107","3.5","40079","1779435364510"
"16","2026-05-22 04:36:14","20.84","57","951.24","2540","","","","","-107","3","40080","1779435374508"
"17","2026-05-22 04:36:24","20.83","57","951.3000000000001","2520","","","","","-107","3.5","40081","1779435384505"
"18","2026-05-22 04:36:34","20.83","57","951.28","2520","","","","","-108","2.799999952316284","40082","1779435394510"
"19","2026-05-22 04:36:44","20.83","57","951.24","2480","","","","","-108","2.799999952316284","40083","1779435404474"
"20","2026-05-22 04:36:54","20.84","57","951.22","2500","","","","","-109","1","40084","1779435414514"
"21","2026-05-22 04:37:04","20.83","57","951.26","2480","","","","","-110","0.30000001192092896","40085","1779435424514"
"22","2026-05-22 04:37:14","20.83","57","951.32","2460","","","","","-110","-0.30000001192092896","40086","1779435434517"
"23","2026-05-22 04:37:24","20.83","57","951.3000000000001","2440","","","","","-107","4","40087","1779435444513"
"24","2026-05-22 04:37:34","20.83","57","951.2","2440","","","","","-106","5","40088","1779435454510"
"25","2026-05-22 04:37:44","20.82","57","951.24","2440","","","","","-108","2","40089","1779435464505"
"26","2026-05-22 04:37:54","20.82","57.5","951.1800000000001","2400","","","","","-108","2.5","40090","1779435474512"
"27","2026-05-22 04:38:04","20.82","57","951.22","2380","","","","","-107","3.799999952316284","40091","1779435484505"
"28","2026-05-22 04:38:14","20.83","57","951.22","2360","","","","","-109","1.7999999523162842","40092","1779435494514"
"29","2026-05-22 04:38:24","20.82","57","951.1800000000001","2380","","","","","-109","0","40093","1779435504508"
"30","2026-05-22 04:38:34","20.83","57.5","951.2","2320","","","","","-110","0.5","40094","1779435514474"
