"Nº","Data e Hora (America/Sao_Paulo)","Temperatura (°C)","Umidade Relativa (%)","Pressão Atmosférica (hPa)","Tensão do Sistema (mV)","Luminosidade (lux)","Latitude (°)","Longitude (°)","Altitude (m)","RSSI (dBm)","SNR (dB)","Frame Counter","Timestamp Aquisição (ms)"
"1","2026-05-22 10:55:44","25.21","52","953.96","3920","7452","","","","-86","13","54099","1779458144767"
"2","2026-05-22 10:56:35","","","","","","","","","-83","13.800000190734863","54100","1779458195470"
"3","2026-05-22 10:56:35","25.42","52","953.94","3940","11144","-22.822219848632812","-47.06569290161133","617.5","-83","13.5","54100","1779458195773"
"4","2026-05-22 10:57:35","25.82","51.5","953.98","3900","8112","-22.822216033935547","-47.0656852722168","617","-83","13.300000190734863","54101","1779458255783"
"5","2026-05-22 10:58:35","26.1","51.5","954.02","3900","8224","-22.822219848632812","-47.065677642822266","622.5","-82","13.5","54102","1779458315815"
"6","2026-05-22 10:59:35","26.32","52","954.0600000000001","3900","8388","-22.822227478027344","-47.06569290161133","614.7","-82","13.300000190734863","54103","1779458375811"
"7","2026-05-22 11:00:35","26.61","52","954.0600000000001","3920","7884","-22.82221794128418","-47.06566619873047","616.7","-83","13.800000190734863","54104","1779458435819"
"8","2026-05-22 11:01:35","26.71","52","954.0600000000001","3900","8596","-22.822229385375977","-47.06566619873047","613.2","-82","13","54105","1779458495821"
"9","2026-05-22 11:02:35","26.97","52","954.04","3900","11336","-22.822219848632812","-47.065673828125","610.5","-83","13.300000190734863","54106","1779458555814"
"10","2026-05-22 11:03:35","27.11","52","954.02","3900","8856","-22.822256088256836","-47.06570816040039","618","-83","14","54107","1779458615813"
"11","2026-05-22 11:04:35","27.38","51.5","953.96","3900","9748","-22.82223129272461","-47.06570053100586","618.5","-83","13.5","54108","1779458675817"
"12","2026-05-22 11:05:35","27.7","51.5","953.9200000000001","3920","11888","-22.82222557067871","-47.065704345703125","619.4000000000001","-83","13.5","54109","1779458735834"
"13","2026-05-22 11:06:35","28.12","51","953.86","3900","11568","-22.82223892211914","-47.06570053100586","623.5","-82","13","54110","1779458795817"
"14","2026-05-22 11:07:35","28.4","51","953.88","3920","8632","-22.822214126586914","-47.06569290161133","621.4000000000001","-82","13.300000190734863","54111","1779458855816"
"15","2026-05-22 11:08:35","28.61","50.5","953.84","3920","9196","-22.822221755981445","-47.065696716308594","622.2","-83","13.800000190734863","54112","1779458915816"
