"Nº","Data e Hora (America/Sao_Paulo)","Temperatura (°C)","Umidade Relativa (%)","Pressão Atmosférica (hPa)","Tensão do Sistema (mV)","Luminosidade (lux)","Latitude (°)","Longitude (°)","Altitude (m)","RSSI (dBm)","SNR (dB)","Frame Counter","Timestamp Aquisição (ms)"
"1","2026-05-03 07:16:59","22.95","59","950.64","2580","","","","","-108","3.799999952316284","11512","1777803419420"
"2","2026-05-03 07:17:08","","","","","","","","","-111","-1","11513","1777803428183"
"3","2026-05-03 07:17:08","22.95","59.5","950.64","2580","","","","","-112","-2.5","11513","1777803428471"
"4","2026-05-03 07:17:18","22.95","59.5","950.62","2560","","","","","-111","-2","11514","1777803438514"
"5","2026-05-03 07:17:38","22.94","59","950.64","2560","","","","","-107","5","11516","1777803458493"
"6","2026-05-03 07:17:48","22.95","59.5","950.7","2560","","","","","-107","4.300000190734863","11517","1777803468509"
"7","2026-05-03 07:17:58","22.95","59","950.7","2560","","","","","-110","1.5","11518","1777803478518"
"8","2026-05-03 07:18:08","22.95","59","950.6800000000001","2560","","","","","-106","5.300000190734863","11519","1777803488512"
"9","2026-05-03 07:18:18","22.94","59.5","950.6800000000001","2540","","","","","-104","7","11520","1777803498508"
"10","2026-05-03 07:18:28","22.95","59.5","950.6800000000001","2540","","","","","-111","-1.5","11521","1777803508478"
"11","2026-05-03 07:18:38","22.95","59.5","950.72","2520","","","","","-108","3.799999952316284","11522","1777803518492"
"12","2026-05-03 07:18:48","22.95","59","950.72","2500","","","","","-111","-0.800000011920929","11523","1777803528510"
"13","2026-05-03 07:19:08","22.95","59.5","950.72","2480","","","","","-107","4.5","11525","1777803548512"
"14","2026-05-03 07:19:18","22.95","59.5","950.6800000000001","2500","","","","","-109","2.299999952316284","11526","1777803558512"
"15","2026-05-03 07:19:28","22.95","59.5","950.66","2500","","","","","-109","1.7999999523162842","11527","1777803568516"
"16","2026-05-03 07:19:38","22.94","59","950.6800000000001","2480","","","","","-105","6.800000190734863","11528","1777803578508"
"17","2026-05-03 07:19:48","22.95","59.5","950.72","2460","","","","","-108","3.299999952316284","11529","1777803588513"
"18","2026-05-03 07:19:58","22.94","59.5","950.6800000000001","2460","","","","","-108","3.299999952316284","11530","1777803598529"
"19","2026-05-03 07:20:08","22.95","59.5","950.7","2460","","","","","-108","2.799999952316284","11531","1777803608517"
"20","2026-05-03 07:20:18","22.95","59.5","950.6800000000001","2440","","","","","-110","1.7999999523162842","11532","1777803618509"
"21","2026-05-03 07:20:28","22.95","59.5","950.72","2440","","","","","-110","1.2999999523162842","11533","1777803628523"
"22","2026-05-03 07:20:38","22.95","59.5","950.72","2440","","","","","-111","-1.7999999523162842","11534","1777803638507"
"23","2026-05-03 07:20:48","22.95","59.5","950.72","2400","","","","","-106","5","11535","1777803648508"
"24","2026-05-03 07:20:58","22.95","59.5","950.72","2380","","","","","-113","-4","11536","1777803658512"
"25","2026-05-03 07:21:08","22.95","59.5","950.72","2380","","","","","-112","-4.5","11537","1777803668489"
"26","2026-05-03 07:21:18","22.95","59.5","950.72","2360","","","","","-110","0.30000001192092896","11538","1777803678515"
"27","2026-05-03 07:21:28","22.95","59.5","950.7","2340","","","","","-112","-3","11539","1777803688509"
"28","2026-05-03 07:21:38","22.95","59.5","950.7","2320","","","","","-108","3.5","11540","1777803698511"
