"Nº","Data e Hora (America/Sao_Paulo)","Temperatura (°C)","Umidade Relativa (%)","Pressão Atmosférica (hPa)","Tensão do Sistema (mV)","Luminosidade (lux)","Latitude (°)","Longitude (°)","Altitude (m)","RSSI (dBm)","SNR (dB)","DR","Frame Counter","Timestamp Aquisição (ms)"
"98","2026-06-06 01:38:34","11.96","88","952.9","3780","","","","","-103","2","5","38824","1780720714164"
"99","2026-06-06 01:39:34","11.95","88","952.9","3780","","","","","-104","2","5","38825","1780720774158"
"100","2026-06-06 01:40:33","","","","","","","","","-109","-8.800000190734863","5","38826","1780720833828"
"101","2026-06-06 01:40:34","11.94","88","952.94","3800","","","","","-104","2.5","5","38826","1780720834125"
"102","2026-06-06 01:41:34","11.86","87","952.9","3800","","","","","-104","2.299999952316284","5","38827","1780720894162"
"103","2026-06-06 01:42:34","11.82","87.5","952.9200000000001","3800","","","","","-104","1.2999999523162842","5","38828","1780720954168"
"104","2026-06-06 01:43:34","11.81","88","952.94","3780","","","","","-104","2.299999952316284","5","38829","1780721014162"
"105","2026-06-06 01:44:34","12.01","89","952.9","3780","","","","","-104","2.299999952316284","5","38830","1780721074166"
"106","2026-06-06 01:45:33","","","","","","","","","-104","1.7999999523162842","5","38831","1780721133841"
"107","2026-06-06 01:45:34","12.03","88.5","952.96","3800","","","","","-104","2","5","38831","1780721134118"
"108","2026-06-06 01:46:33","","","","","","","","","-109","-7.5","5","38832","1780721193831"
"109","2026-06-06 01:46:34","11.98","88","952.94","3780","","","","","-104","1.7999999523162842","5","38832","1780721194126"
"110","2026-06-06 01:47:34","11.96","88.5","952.94","3800","","","","","-104","1.5","5","38833","1780721254154"
"111","2026-06-06 01:48:34","11.9","88","953","3780","","","","","-104","1.5","5","38834","1780721314160"
"112","2026-06-06 01:49:34","11.82","87.5","953.0600000000001","3780","","","","","-105","1.5","5","38835","1780721374161"
"113","2026-06-06 01:50:34","11.74","88","953.0600000000001","3780","","","","","-108","1.5","5","38836","1780721434162"
"114","2026-06-06 01:51:34","11.7","88.5","953.08","3780","","","","","-108","1.5","5","38837","1780721494165"
"115","2026-06-06 01:52:34","11.64","88.5","953.0600000000001","3780","","","","","-106","0.5","5","38838","1780721554159"
"116","2026-06-06 01:53:34","11.59","88.5","953.1","3780","","","","","-105","1","5","38839","1780721614168"
"117","2026-06-06 01:54:34","11.52","88.5","953.0600000000001","3780","","","","","-107","0.5","5","38840","1780721674158"
"118","2026-06-06 01:55:34","11.52","89","953.0600000000001","3780","","","","","-104","0.800000011920929","5","38841","1780721734164"
"119","2026-06-06 01:56:34","11.58","89.5","953.04","3800","","","","","-107","0.800000011920929","5","38842","1780721794155"
"120","2026-06-06 01:57:34","11.64","89.5","953","3780","","","","","-104","1.5","5","38843","1780721854161"
"121","2026-06-06 01:58:34","11.64","89.5","953.04","3780","","","","","-104","0.30000001192092896","5","38844","1780721914159"
"122","2026-06-06 01:59:34","11.63","89.5","952.98","3780","","","","","-104","1.5","5","38845","1780721974157"
"123","2026-06-06 02:00:34","11.57","89.5","953","3800","","","","","-104","1.5","5","38846","1780722034152"
"124","2026-06-06 02:02:34","11.49","89.5","952.94","3780","","","","","-104","1.2999999523162842","5","38848","1780722154161"
"125","2026-06-06 02:03:34","11.47","89.5","952.9200000000001","3780","","","","","-104","1.5","5","38849","1780722214154"
"126","2026-06-06 02:04:34","11.47","90","952.9200000000001","3780","","","","","-104","2","5","38850","1780722274161"
"127","2026-06-06 02:05:34","11.52","90.5","952.88","3780","","","","","-104","1.2999999523162842","5","38851","1780722334162"
"128","2026-06-06 02:06:34","11.48","90","952.9","3780","","","","","-105","2","5","38852","1780722394155"
"129","2026-06-06 02:07:34","11.52","90.5","952.88","3780","","","","","-104","2.5","5","38853","1780722454164"
"130","2026-06-06 02:08:34","11.44","89.5","952.84","3780","","","","","-104","0.5","5","38854","1780722514164"
"131","2026-06-06 02:09:34","11.4","90","952.86","3800","","","","","-104","1","5","38855","1780722574151"
"132","2026-06-06 02:11:34","11.24","89.5","952.86","3780","","","","","-104","1.7999999523162842","5","38857","1780722694164"
"133","2026-06-06 02:12:33","","","","","","","","","-110","-6.300000190734863","5","38858","1780722753828"
"134","2026-06-06 02:12:34","11.21","90","952.86","3780","","","","","-104","1.2999999523162842","5","38858","1780722754125"
"135","2026-06-06 02:13:34","11.2","90.5","952.84","3780","","","","","-104","1.5","5","38859","1780722814153"
"136","2026-06-06 02:14:33","","","","","","","","","-112","-5.800000190734863","5","38860","1780722873818"
"137","2026-06-06 02:14:34","11.14","90.5","952.84","3780","","","","","-104","1","5","38860","1780722874112"
"138","2026-06-06 02:15:34","11.09","90","952.84","3780","","","","","-104","1.5","5","38861","1780722934159"
"139","2026-06-06 02:16:34","11.07","90.5","952.82","3780","","","","","-102","-2.799999952316284","5","38862","1780722994158"
"140","2026-06-06 02:18:34","11.25","91.5","952.82","3780","","","","","-104","0.30000001192092896","5","38864","1780723114154"
"141","2026-06-06 02:19:34","11.21","91.5","952.82","3780","","","","","-104","2","5","38865","1780723174156"
"142","2026-06-06 02:20:34","11.27","91.5","952.88","3780","","","","","-104","2","5","38866","1780723234163"
"143","2026-06-06 02:21:34","11.23","91.5","952.86","3780","","","","","-104","1.5","5","38867","1780723294160"
"144","2026-06-06 02:22:34","11.27","91.5","952.86","3780","","","","","-104","1.7999999523162842","5","38868","1780723354158"
"145","2026-06-06 02:23:34","11.25","91.5","952.82","3780","","","","","-104","1.2999999523162842","5","38869","1780723414122"
"146","2026-06-06 02:24:34","11.21","91","952.82","3780","","","","","-104","2","5","38870","1780723474158"
"147","2026-06-06 02:25:34","11.33","91.5","952.78","3780","","","","","-104","1.5","5","38871","1780723534152"
"148","2026-06-06 02:27:34","11.43","91.5","952.8000000000001","3780","","","","","-104","2.299999952316284","5","38873","1780723654158"
"149","2026-06-06 02:28:34","11.42","91.5","952.76","3780","","","","","-104","1.2999999523162842","5","38874","1780723714147"
"150","2026-06-06 02:29:34","11.39","91.5","952.76","3780","","","","","-104","1.5","5","38875","1780723774149"
"151","2026-06-06 02:30:34","11.35","91","952.76","3780","","","","","-104","2.299999952316284","5","38876","1780723834157"
"152","2026-06-06 02:31:34","11.37","91.5","952.76","3780","","","","","-102","-1.5","5","38877","1780723894157"
"153","2026-06-06 02:32:34","11.49","91.5","952.72","3780","","","","","-104","0.800000011920929","5","38878","1780723954147"
"154","2026-06-06 02:33:34","11.51","91.5","952.74","3780","","","","","-103","-0.800000011920929","5","38879","1780724014150"
"155","2026-06-06 02:34:34","11.5","91.5","952.7","3780","","","","","-104","1.2999999523162842","5","38880","1780724074149"
"156","2026-06-06 02:35:34","11.44","91","952.6800000000001","3780","","","","","-103","1.2999999523162842","5","38881","1780724134148"
"157","2026-06-06 02:36:33","","","","","","","","","-110","-8.300000190734863","5","38882","1780724193790"
"158","2026-06-06 02:36:34","11.41","91","952.7","3780","","","","","-100","-2.299999952316284","5","38882","1780724194108"
"159","2026-06-06 02:37:33","","","","","","","","","-110","-8.800000190734863","5","38883","1780724253817"
"160","2026-06-06 02:37:34","11.38","91.5","952.7","3780","","","","","-103","0.5","5","38883","1780724254115"
"161","2026-06-06 02:38:34","11.32","91","952.6800000000001","3780","","","","","-104","1.2999999523162842","5","38884","1780724314147"
"162","2026-06-06 02:39:34","11.38","91.5","952.72","3780","","","","","-104","1","5","38885","1780724374158"
"163","2026-06-06 02:40:34","11.39","91.5","952.74","3780","","","","","-103","3","5","38886","1780724434160"
"164","2026-06-06 02:41:34","11.28","91","952.74","3780","","","","","-103","-0.30000001192092896","5","38887","1780724494150"
"165","2026-06-06 02:42:34","11.25","91","952.78","3780","","","","","-105","-0.800000011920929","5","38888","1780724554147"
"166","2026-06-06 02:43:34","11.38","91","952.8000000000001","3780","","","","","-99","-4.300000190734863","5","38889","1780724614152"
"167","2026-06-06 02:44:34","11.63","91","952.82","3780","","","","","-104","1.7999999523162842","5","38890","1780724674140"
"168","2026-06-06 02:45:34","11.68","90.5","952.76","3780","","","","","-105","1.5","5","38891","1780724734156"
"169","2026-06-06 02:46:34","11.76","90.5","952.78","3780","","","","","-105","-1.2999999523162842","5","38892","1780724794152"
"170","2026-06-06 02:47:34","11.85","90","952.8000000000001","3780","","","","","-105","0","5","38893","1780724854155"
"171","2026-06-06 02:48:34","11.95","89.5","952.82","3780","","","","","-107","-3.299999952316284","5","38894","1780724914147"
"172","2026-06-06 02:49:34","11.98","89.5","952.84","3780","","","","","-105","-0.5","5","38895","1780724974153"
"173","2026-06-06 02:50:34","12.1","89","952.78","3780","","","","","-106","-2","5","38896","1780725034147"
"174","2026-06-06 02:51:34","12.17","88.5","952.76","3780","","","","","-104","1.2999999523162842","5","38897","1780725094144"
"175","2026-06-06 02:52:34","12.19","88.5","952.78","3780","","","","","-104","2.299999952316284","5","38898","1780725154150"
"176","2026-06-06 02:53:34","12.16","88","952.76","3780","","","","","-105","0","5","38899","1780725214151"
"177","2026-06-06 02:54:34","12.16","88","952.78","3780","","","","","-106","-1.2999999523162842","5","38900","1780725274153"
"178","2026-06-06 02:55:34","12.23","88","952.76","3780","","","","","-104","0.5","5","38901","1780725334146"
"179","2026-06-06 02:56:34","12.25","88","952.78","3780","","","","","-105","1.5","5","38902","1780725394149"
"180","2026-06-06 02:57:34","12.25","87.5","952.76","3780","","","","","-104","1.7999999523162842","5","38903","1780725454143"
"181","2026-06-06 02:58:34","12.28","87.5","952.78","3780","","","","","-102","4.5","5","38904","1780725514113"
"182","2026-06-06 02:59:34","12.28","87.5","952.72","3780","","","","","-104","1.7999999523162842","5","38905","1780725574144"
"183","2026-06-06 03:00:34","12.31","87.5","952.72","3780","","","","","-103","2.5","5","38906","1780725634146"
"184","2026-06-06 03:01:34","12.23","87.5","952.76","3780","","","","","-104","1.5","5","38907","1780725694143"
"185","2026-06-06 03:02:34","12.17","87.5","952.76","3780","","","","","-104","1.2999999523162842","5","38908","1780725754148"
"186","2026-06-06 03:03:34","12.16","87.5","952.72","3780","","","","","-104","1","5","38909","1780725814143"
"187","2026-06-06 03:04:34","12.09","87.5","952.72","3780","","","","","-105","0","5","38910","1780725874141"
"188","2026-06-06 03:05:34","12.03","88","952.76","3780","","","","","-103","2.5","5","38911","1780725934140"
"189","2026-06-06 03:06:34","11.96","88","952.76","3780","","","","","-102","1.5","5","38912","1780725994146"
"190","2026-06-06 03:07:34","11.95","88.5","952.7","3780","","","","","-103","-0.30000001192092896","5","38913","1780726054141"
"191","2026-06-06 03:08:34","11.91","88.5","952.72","3780","","","","","-103","2","5","38914","1780726114148"
"192","2026-06-06 03:09:34","11.86","88.5","952.6800000000001","3780","","","","","-104","2","5","38915","1780726174142"
"193","2026-06-06 03:10:34","11.81","88.5","952.72","3780","","","","","-103","3.5","5","38916","1780726234154"
"194","2026-06-06 03:11:34","11.75","88.5","952.72","3780","","","","","-103","2","5","38917","1780726294135"
"195","2026-06-06 03:12:34","11.72","89","952.74","3780","","","","","-104","1.5","5","38918","1780726354106"
"196","2026-06-06 03:13:34","11.64","89","952.82","3780","","","","","-103","2","5","38919","1780726414147"
"197","2026-06-06 03:14:34","11.61","89","952.78","3780","","","","","-103","2","5","38920","1780726474150"
"198","2026-06-06 03:15:34","11.57","89.5","952.84","3780","","","","","-102","1.7999999523162842","5","38921","1780726534148"
"199","2026-06-06 03:16:34","11.52","89.5","952.86","3780","","","","","-103","3","5","38922","1780726594145"
"200","2026-06-06 03:17:34","11.51","90","952.88","3780","","","","","-104","1.7999999523162842","5","38923","1780726654141"
"201","2026-06-06 03:18:34","11.48","90","952.88","3780","","","","","-104","2.5","5","38924","1780726714145"
"202","2026-06-06 03:19:34","11.43","89.5","952.9","3780","","","","","-103","3.5","5","38925","1780726774146"
"203","2026-06-06 03:20:34","11.37","89.5","952.88","3780","","","","","-103","2.799999952316284","5","38926","1780726834104"
"204","2026-06-06 03:21:34","11.47","90","952.88","3780","","","","","-104","1.7999999523162842","5","38927","1780726894150"
"205","2026-06-06 03:22:34","11.45","90","952.84","3780","","","","","-103","4","5","38928","1780726954144"
"206","2026-06-06 03:23:34","11.46","90","952.86","3780","","","","","-103","2.5","5","38929","1780727014157"
"207","2026-06-06 03:24:34","11.44","90","952.84","3780","","","","","-104","1.7999999523162842","5","38930","1780727074142"
"208","2026-06-06 03:25:34","11.42","90","952.8000000000001","3780","","","","","-104","2","5","38931","1780727134143"
"209","2026-06-06 03:26:34","11.46","90.5","952.8000000000001","3780","","","","","-104","2","5","38932","1780727194138"
"210","2026-06-06 03:27:34","11.46","90","952.8000000000001","3780","","","","","-103","3","5","38933","1780727254140"
"211","2026-06-06 03:28:34","11.4","90","952.78","3780","","","","","-104","2.5","5","38934","1780727314136"
"212","2026-06-06 03:29:34","11.39","90","952.82","3780","","","","","-103","3.5","5","38935","1780727374138"
"213","2026-06-06 03:30:34","11.37","90.5","952.8000000000001","3780","","","","","-104","1.5","5","38936","1780727434139"
"214","2026-06-06 03:31:34","11.31","90","952.82","3780","","","","","-104","2","5","38937","1780727494136"
"215","2026-06-06 03:32:34","11.23","90","952.8000000000001","3780","","","","","-103","3","5","38938","1780727554137"
"216","2026-06-06 03:34:34","11.17","90.5","952.78","3780","","","","","-104","2.299999952316284","5","38940","1780727674149"
"217","2026-06-06 03:35:34","11.21","91","952.8000000000001","3780","","","","","-105","-0.5","5","38941","1780727734136"
"218","2026-06-06 03:36:34","11.2","91","952.78","3780","","","","","-104","0.800000011920929","5","38942","1780727794106"
"219","2026-06-06 03:37:34","11.2","91","952.76","3780","","","","","-103","2.799999952316284","5","38943","1780727854138"
"220","2026-06-06 03:38:34","11.17","91","952.76","3780","","","","","-103","1.2999999523162842","5","38944","1780727914131"
"221","2026-06-06 03:39:34","11.34","91.5","952.76","3780","","","","","-104","2.5","5","38945","1780727974134"
"222","2026-06-06 03:40:34","11.43","91","952.72","3780","","","","","-102","3.799999952316284","5","38946","1780728034139"
"223","2026-06-06 03:41:34","11.49","91","952.6800000000001","3780","","","","","-102","3.5","5","38947","1780728094130"
"224","2026-06-06 03:42:34","11.49","91","952.6800000000001","3780","","","","","-103","3.299999952316284","5","38948","1780728154107"
"225","2026-06-06 03:43:34","11.46","90.5","952.6800000000001","3780","","","","","-102","-2","5","38949","1780728214166"
"226","2026-06-06 03:44:34","11.44","90.5","952.64","3780","","","","","-103","2.5","5","38950","1780728274098"
"227","2026-06-06 03:45:34","11.37","90","952.64","3780","","","","","-103","2.5","5","38951","1780728334143"
"228","2026-06-06 03:46:34","11.26","90","952.62","3780","","","","","-104","2.799999952316284","5","38952","1780728394139"
"229","2026-06-06 03:47:34","11.17","90","952.64","3780","","","","","-103","3","5","38953","1780728454138"
"230","2026-06-06 03:48:34","11.1","90","952.66","3780","","","","","-104","2.5","5","38954","1780728514136"
"231","2026-06-06 03:49:34","11.04","90.5","952.64","3780","","","","","-105","3.5","5","38955","1780728574141"
"232","2026-06-06 03:50:34","11","90.5","952.62","3780","","","","","-109","2.799999952316284","5","38956","1780728634130"
"233","2026-06-06 03:51:34","11.03","91","952.66","3780","","","","","-102","5","5","38957","1780728694136"
"234","2026-06-06 03:52:34","11.06","91.5","952.6","3780","","","","","-103","3.5","5","38958","1780728754138"
"235","2026-06-06 03:53:34","11.09","91.5","952.62","3780","","","","","-102","4","5","38959","1780728814135"
"236","2026-06-06 03:54:34","11.05","91.5","952.62","3780","","","","","-103","3","5","38960","1780728874132"
"237","2026-06-06 03:55:34","10.96","91","952.62","3780","","","","","-103","0.30000001192092896","5","38961","1780728934133"
"238","2026-06-06 03:56:34","10.87","90.5","952.6","3780","","","","","-102","3","5","38962","1780728994103"
"239","2026-06-06 03:57:34","10.82","90.5","952.5600000000001","3780","","","","","-102","2.799999952316284","5","38963","1780729054129"
"240","2026-06-06 03:58:34","10.94","91.5","952.5600000000001","3780","","","","","-103","3.799999952316284","5","38964","1780729114130"
"241","2026-06-06 03:59:34","10.95","91.5","952.52","3780","","","","","-103","3","5","38965","1780729174135"
"242","2026-06-06 04:00:34","11.04","92","952.54","3780","","","","","-107","2.299999952316284","5","38966","1780729234140"
"243","2026-06-06 04:01:34","10.98","92","952.52","3780","","","","","-107","4","5","38967","1780729294137"
"244","2026-06-06 04:02:34","10.97","91.5","952.54","3780","","","","","-106","3.5","5","38968","1780729354140"
"245","2026-06-06 04:03:34","10.95","92","952.5600000000001","3780","","","","","-104","1.2999999523162842","5","38969","1780729414132"
"246","2026-06-06 04:04:34","10.89","91.5","952.54","3780","","","","","-103","2.299999952316284","5","38970","1780729474131"
"247","2026-06-06 04:05:34","10.94","91.5","952.5600000000001","3780","","","","","-103","2.299999952316284","5","38971","1780729534138"
"248","2026-06-06 04:06:34","11.25","92","952.5600000000001","3780","","","","","-103","2.799999952316284","5","38972","1780729594132"
