"Nº";"Data e Hora (America/Sao_Paulo)";"Temperatura (°C)";"Umidade Relativa (%)";"Pressão Atmosférica (hPa)";"Tensão do Sistema (mV)";"Luminosidade (lux)";"Latitude (°)";"Longitude (°)";"Altitude (m)";"RSSI (dBm)";"SNR (dB)";"Frame Counter";"Timestamp Aquisição (ms)"
"1";"2026-04-01 00:00:05";"24.16";"";"945.78";"3540";"";"";"";"";"-83";"11.800000190734863";"7651";"1775012405766"
"2";"2026-04-01 00:00:15";"24.16";"";"945.78";"3640";"";"";"";"";"-83";"11.800000190734863";"7652";"1775012415733"
"3";"2026-04-01 00:00:25";"24.16";"";"945.78";"3340";"";"";"";"";"-82";"11.5";"7653";"1775012425689"
"4";"2026-04-01 00:00:35";"24.16";"";"945.78";"3660";"";"";"";"";"-82";"11.800000190734863";"7654";"1775012435728"
"5";"2026-04-01 00:00:45";"24.16";"";"945.78";"3500";"";"";"";"";"-83";"11.800000190734863";"7655";"1775012445730"
"6";"2026-04-01 00:00:55";"24.16";"";"945.8000000000001";"3700";"";"";"";"";"-82";"11.5";"7656";"1775012455726"
"7";"2026-04-01 00:01:05";"24.16";"";"945.8000000000001";"3340";"";"";"";"";"-83";"11.800000190734863";"7657";"1775012465728"
"8";"2026-04-01 00:01:15";"24.16";"";"945.84";"3460";"";"";"";"";"-83";"11.800000190734863";"7658";"1775012475734"
"9";"2026-04-01 00:01:25";"24.16";"";"945.82";"3500";"";"";"";"";"-82";"10.300000190734863";"7659";"1775012485732"
"10";"2026-04-01 00:01:35";"24.15";"";"945.8000000000001";"3560";"";"";"";"";"-83";"11.300000190734863";"7660";"1775012495765"
"11";"2026-04-01 00:01:45";"24.16";"";"945.8000000000001";"3460";"";"";"";"";"-82";"11.300000190734863";"7661";"1775012505692"
"12";"2026-04-01 00:01:55";"24.16";"";"945.82";"3620";"";"";"";"";"-83";"10.800000190734863";"7662";"1775012515734"
"13";"2026-04-01 00:02:05";"24.16";"";"945.8000000000001";"3340";"";"";"";"";"-83";"11.300000190734863";"7663";"1775012525733"
"14";"2026-04-01 00:02:15";"24.16";"";"945.82";"3580";"";"";"";"";"-83";"11.5";"7664";"1775012535730"
"15";"2026-04-01 00:02:25";"24.16";"";"945.84";"3620";"";"";"";"";"-82";"11.5";"7665";"1775012545703"
"16";"2026-04-01 00:02:35";"24.16";"";"945.78";"3420";"";"";"";"";"-82";"11.300000190734863";"7666";"1775012555736"
"17";"2026-04-01 00:02:45";"24.16";"";"945.84";"3600";"";"";"";"";"-82";"11.5";"7667";"1775012565725"
"18";"2026-04-01 00:02:55";"24.16";"";"945.8000000000001";"3320";"";"";"";"";"-83";"11.5";"7668";"1775012575733"
"19";"2026-04-01 00:03:05";"24.16";"";"945.84";"3580";"";"";"";"";"-83";"11.300000190734863";"7669";"1775012585729"
"20";"2026-04-01 00:03:15";"24.16";"";"945.86";"3660";"";"";"";"";"-83";"11.800000190734863";"7670";"1775012595727"
"21";"2026-04-01 00:03:25";"24.16";"";"945.84";"3380";"";"";"";"";"-82";"11.5";"7671";"1775012605729"
"22";"2026-04-01 00:03:35";"24.16";"";"945.8000000000001";"3460";"";"";"";"";"-82";"11.300000190734863";"7672";"1775012615722"
"23";"2026-04-01 00:03:45";"24.16";"";"945.86";"3360";"";"";"";"";"-83";"11.800000190734863";"7673";"1775012625734"
"24";"2026-04-01 00:03:55";"24.16";"";"945.86";"3680";"";"";"";"";"-83";"11.5";"7674";"1775012635731"
"25";"2026-04-01 00:04:05";"24.16";"";"945.86";"3460";"";"";"";"";"-83";"11.5";"7675";"1775012645728"
"26";"2026-04-01 00:04:15";"24.15";"";"945.86";"3500";"";"";"";"";"-83";"11.800000190734863";"7676";"1775012655728"
"27";"2026-04-01 00:04:25";"24.16";"";"945.88";"3540";"";"";"";"";"-82";"11.5";"7677";"1775012665727"
"28";"2026-04-01 00:04:35";"24.16";"";"945.86";"3340";"";"";"";"";"-83";"11.300000190734863";"7678";"1775012675723"
"29";"2026-04-01 00:04:45";"24.15";"";"945.84";"3360";"";"";"";"";"-83";"11.5";"7679";"1775012685729"
"30";"2026-04-01 00:04:55";"24.16";"";"945.86";"3580";"";"";"";"";"-83";"11.300000190734863";"7680";"1775012695754"
"31";"2026-04-01 00:05:05";"24.16";"";"945.86";"3760";"";"";"";"";"-83";"10.800000190734863";"7681";"1775012705726"
"32";"2026-04-01 00:05:15";"24.15";"";"945.88";"3780";"";"";"";"";"-83";"11.300000190734863";"7682";"1775012715722"
"33";"2026-04-01 00:05:25";"24.15";"";"945.86";"3400";"";"";"";"";"-83";"12";"7683";"1775012725736"
"34";"2026-04-01 00:05:35";"24.15";"";"945.86";"3520";"";"";"";"";"-83";"11";"7684";"1775012735728"
"35";"2026-04-01 00:05:45";"24.15";"";"945.84";"3520";"";"";"";"";"-83";"11.800000190734863";"7685";"1775012745735"
"36";"2026-04-01 00:05:55";"24.15";"";"945.88";"3380";"";"";"";"";"-83";"11.5";"7686";"1775012755732"
"37";"2026-04-01 00:06:05";"24.15";"";"945.86";"3660";"";"";"";"";"-83";"11";"7687";"1775012765723"
"38";"2026-04-01 00:06:15";"24.14";"";"945.86";"3500";"";"";"";"";"-83";"11.5";"7688";"1775012775724"
"39";"2026-04-01 00:06:25";"24.15";"";"945.86";"3820";"";"";"";"";"-82";"11.800000190734863";"7689";"1775012785736"
"40";"2026-04-01 00:06:35";"24.15";"";"945.84";"3440";"";"";"";"";"-82";"11.300000190734863";"7690";"1775012795697"
"41";"2026-04-01 00:06:45";"24.15";"";"945.9";"3800";"";"";"";"";"-83";"12";"7691";"1775012805737"
"42";"2026-04-01 00:06:55";"24.15";"";"945.9";"3460";"";"";"";"";"-83";"11.5";"7692";"1775012815728"
