"Nº";"Data e Hora (America/Sao_Paulo)";"Temperatura (°C)";"Umidade Relativa (%)";"Pressão Atmosférica (hPa)";"Tensão do Sistema (mV)";"Luminosidade (lux)";"Latitude (°)";"Longitude (°)";"Altitude (m)";"RSSI (dBm)";"SNR (dB)";"Frame Counter";"Timestamp Aquisição (ms)"
"1";"2026-05-06 00:00:36";"21.32";"57.5";"950.4";"3700";"0";"-22.822223663330078";"-47.06568908691406";"610.2";"-82";"13.800000190734863";"36946";"1778036436829"
"2";"2026-05-06 00:01:36";"21.33";"57.5";"950.38";"3700";"0";"-22.822223663330078";"-47.06568145751953";"614.2";"-82";"13.800000190734863";"36947";"1778036496817"
"3";"2026-05-06 00:02:36";"21.33";"57.5";"950.4200000000001";"3660";"0";"-22.82220458984375";"-47.06564712524414";"616.7";"-82";"14.300000190734863";"36948";"1778036556823"
"4";"2026-05-06 00:03:36";"21.32";"57.5";"950.38";"3700";"0";"-22.822242736816406";"-47.065677642822266";"619.4000000000001";"-82";"13.5";"36949";"1778036616816"
"5";"2026-05-06 00:04:36";"21.31";"57.5";"950.4";"3700";"0";"-22.82218360900879";"-47.065650939941406";"615";"-82";"14";"36950";"1778036676822"
"6";"2026-05-06 00:05:36";"21.29";"57.5";"950.4";"3680";"0";"-22.822214126586914";"-47.06568908691406";"610.2";"-82";"13.800000190734863";"36951";"1778036736818"
"7";"2026-05-06 00:06:36";"21.27";"57.5";"950.4";"3660";"0";"-22.82221221923828";"-47.065650939941406";"615.4000000000001";"-82";"13.5";"36952";"1778036796793"
"8";"2026-05-06 00:07:36";"21.25";"57.5";"950.38";"3700";"0";"-22.822237014770508";"-47.06568145751953";"609.5";"-82";"13.800000190734863";"36953";"1778036856820"
"9";"2026-05-06 00:08:36";"21.23";"57.5";"950.34";"3660";"0";"-22.822223663330078";"-47.065673828125";"614";"-82";"13.5";"36954";"1778036916817"
"10";"2026-05-06 00:09:36";"21.21";"57.5";"950.34";"3680";"0";"-22.822246551513672";"-47.065677642822266";"609.5";"-82";"13.5";"36955";"1778036976813"
"11";"2026-05-06 00:10:35";"21.2";"57.5";"950.34";"3680";"0";"-22.822246551513672";"-47.065643310546875";"619.5";"-82";"13.5";"36956";"1778037035819"
"12";"2026-05-06 00:11:35";"21.19";"57.5";"950.38";"3700";"0";"-22.822237014770508";"-47.065677642822266";"623.7";"-82";"13.300000190734863";"36957";"1778037095813"
"13";"2026-05-06 00:12:35";"21.17";"57.5";"950.36";"3680";"0";"-22.822250366210938";"-47.06563949584961";"617.4000000000001";"-82";"13.300000190734863";"36958";"1778037155852"
"14";"2026-05-06 00:13:36";"21.15";"57.5";"950.34";"3700";"0";"-22.822267532348633";"-47.06558609008789";"613.5";"-82";"13.300000190734863";"36959";"1778037216812"
"15";"2026-05-06 00:14:35";"21.13";"57.5";"950.34";"3680";"0";"-22.82225227355957";"-47.06562423706055";"615.9000000000001";"-82";"13.800000190734863";"36960";"1778037275825"
"16";"2026-05-06 00:15:36";"21.09";"57.5";"950.3000000000001";"3720";"0";"-22.822256088256836";"-47.065616607666016";"622.4000000000001";"-82";"13.5";"36961";"1778037336819"
"17";"2026-05-06 00:16:35";"21.06";"57.5";"950.28";"3680";"0";"-22.822229385375977";"-47.06565856933594";"617.9000000000001";"-82";"13.5";"36962";"1778037395787"
"18";"2026-05-06 00:17:36";"21.02";"57.5";"950.24";"3700";"0";"-22.822248458862305";"-47.065677642822266";"611.2";"-82";"13.5";"36963";"1778037456827"
"19";"2026-05-06 00:18:36";"20.99";"58";"950.24";"3720";"0";"-22.8222599029541";"-47.065673828125";"614.9000000000001";"-82";"13.300000190734863";"36964";"1778037516818"
"20";"2026-05-06 00:19:36";"20.96";"58";"950.24";"3680";"0";"-22.822250366210938";"-47.065696716308594";"611";"-82";"13.300000190734863";"36965";"1778037576824"
