Data/Hora,RSSI (dBm),SNR (dB),Frame Counter,Data Rate
2026-06-12 04:34:40,-88,10,24304,2
2026-06-12 04:35:40,-88,9.5,24305,2
2026-06-12 04:36:40,-87,11.5,24306,2
2026-06-12 04:37:40,-88,10.5,24307,2
2026-06-12 04:38:40,-89,10,24308,2
2026-06-12 04:39:40,-89,9,24309,2
2026-06-12 04:40:40,-90,11.300000190734863,24310,2
2026-06-12 04:41:40,-90,10.5,24311,2
2026-06-12 04:42:40,-89,9.800000190734863,24312,2
2026-06-12 04:43:40,-89,10,24313,2
2026-06-12 04:44:40,-89,10,24314,2
2026-06-12 04:45:40,-89,10.5,24315,2
2026-06-12 04:46:40,-88,10.5,24316,2
2026-06-12 04:47:40,-89,10.5,24317,2
2026-06-12 04:48:40,-91,11.300000190734863,24318,2
2026-06-12 04:49:40,-91,11.800000190734863,24319,2
2026-06-12 04:50:40,-90,11,24320,2
2026-06-12 04:51:40,-91,11,24321,2
2026-06-12 04:52:40,-91,11.300000190734863,24322,2
2026-06-12 04:53:40,-91,11.5,24323,2
2026-06-12 04:54:40,-88,9.800000190734863,24324,2
2026-06-12 04:55:40,-91,11.5,24325,2
2026-06-12 04:56:40,-89,10,24326,2
2026-06-12 04:57:40,-89,9.800000190734863,24327,2
2026-06-12 04:58:40,-88,10.300000190734863,24328,2
2026-06-12 04:59:40,-89,10,24329,2
2026-06-12 05:00:40,-89,9.800000190734863,24330,2
2026-06-12 05:01:40,-89,9.800000190734863,24331,2
2026-06-12 05:02:40,-88,9.800000190734863,24332,2
2026-06-12 05:03:40,-88,10,24333,2
2026-06-12 05:04:40,-88,10,24334,2
2026-06-12 05:05:40,-89,10.800000190734863,24335,2
2026-06-12 05:06:40,-88,9.300000190734863,24336,2
2026-06-12 05:07:40,-88,9.5,24337,2
2026-06-12 05:08:40,-88,11.5,24338,2
2026-06-12 05:09:40,-88,11.5,24339,2
2026-06-12 05:10:40,-89,10.300000190734863,24340,2
2026-06-12 05:11:40,-88,10.300000190734863,24341,2
2026-06-12 05:12:40,-89,10.5,24342,2
2026-06-12 05:13:40,-90,11.5,24343,2
2026-06-12 05:14:40,-90,10.800000190734863,24344,2
2026-06-12 05:15:40,-89,10.5,24345,2
2026-06-12 05:16:40,-88,10.300000190734863,24346,2
2026-06-12 05:17:40,-90,10.800000190734863,24347,2
2026-06-12 05:18:40,-91,11.300000190734863,24348,2
2026-06-12 05:19:40,-89,11,24349,2
2026-06-12 05:20:40,-89,10.300000190734863,24350,2
2026-06-12 05:21:40,-88,10.800000190734863,24351,2
2026-06-12 05:22:40,-89,10,24352,2
2026-06-12 05:23:40,-88,10.300000190734863,24353,2
2026-06-12 05:24:40,-88,9.5,24354,2
2026-06-12 05:25:40,-88,10,24355,2
2026-06-12 05:26:40,-89,10,24356,2
2026-06-12 05:27:40,-88,10,24357,2
2026-06-12 05:28:40,-89,10,24358,2
2026-06-12 05:29:40,-89,10.5,24359,2
2026-06-12 05:30:40,-88,8.5,24360,2
2026-06-12 05:31:40,-88,9.300000190734863,24361,2
2026-06-12 05:32:40,-89,10.300000190734863,24362,2
2026-06-12 05:33:40,-89,9.800000190734863,24363,2
2026-06-12 05:34:40,-89,9.5,24364,2
2026-06-12 05:35:40,-90,10.300000190734863,24365,2
2026-06-12 05:36:40,-90,10.300000190734863,24366,2
2026-06-12 05:37:40,-90,10.300000190734863,24367,2
2026-06-12 05:38:40,-91,10.5,24368,2
2026-06-12 05:39:40,-91,10.800000190734863,24369,2
2026-06-12 05:40:40,-91,11.300000190734863,24370,2
2026-06-12 05:41:40,-92,11,24371,2
2026-06-12 05:42:40,-91,11.300000190734863,24372,2
2026-06-12 05:43:40,-92,11.300000190734863,24373,2
2026-06-12 05:44:40,-91,11.5,24374,2
2026-06-12 05:45:40,-87,3,24375,2
2026-06-12 05:46:40,-88,10.5,24376,2
2026-06-12 05:47:40,-88,10.800000190734863,24377,2
2026-06-12 05:48:40,-88,10.5,24378,2
2026-06-12 05:49:40,-88,10.800000190734863,24379,2
2026-06-12 05:50:40,-88,11,24380,2
2026-06-12 05:51:40,-88,9.800000190734863,24381,2
2026-06-12 05:52:40,-89,10.300000190734863,24382,2
2026-06-12 05:53:40,-88,10.800000190734863,24383,2
2026-06-12 05:54:40,-88,10.5,24384,2
2026-06-12 05:55:40,-88,10,24385,2
2026-06-12 05:56:40,-88,10.5,24386,2
2026-06-12 05:57:40,-88,10,24387,2
2026-06-12 05:58:40,-88,10,24388,2
2026-06-12 05:59:40,-88,10,24389,2
2026-06-12 06:00:40,-89,9.800000190734863,24390,2
2026-06-12 06:01:40,-89,9.300000190734863,24391,2
2026-06-12 06:02:40,-89,9.800000190734863,24392,2
2026-06-12 06:03:40,-89,10,24393,2
2026-06-12 06:04:40,-89,10,24394,2
2026-06-12 06:05:40,-89,10,24395,2
2026-06-12 06:06:40,-89,9.5,24396,2
2026-06-12 06:07:40,-89,9.5,24397,2
2026-06-12 06:08:40,-89,10.300000190734863,24398,2
2026-06-12 06:09:40,-89,10,24399,2
2026-06-12 06:10:40,-89,10.300000190734863,24400,2
2026-06-12 06:11:40,-88,10.5,24401,2
2026-06-12 06:12:40,-88,10.5,24402,2
2026-06-12 06:13:40,-88,9.5,24403,2
2026-06-12 06:14:40,-88,9.5,24404,2
2026-06-12 06:15:40,-89,9.5,24405,2
2026-06-12 06:16:40,-89,10,24406,2
2026-06-12 06:17:40,-88,9.5,24407,2
2026-06-12 06:18:40,-89,10.300000190734863,24408,2
2026-06-12 06:19:40,-89,11.300000190734863,24409,2
2026-06-12 06:20:40,-88,10.300000190734863,24410,2
2026-06-12 06:21:40,-89,10,24411,2
2026-06-12 06:22:40,-89,10,24412,2
2026-06-12 06:23:40,-89,9.800000190734863,24413,2
2026-06-12 06:24:40,-88,9.5,24414,2
2026-06-12 06:25:40,-89,9.800000190734863,24415,2
2026-06-12 06:26:40,-89,9.300000190734863,24416,2
2026-06-12 06:27:40,-89,10,24417,2
2026-06-12 06:28:40,-90,10.300000190734863,24418,2
2026-06-12 06:29:40,-90,10,24419,2
2026-06-12 06:30:40,-89,10.5,24420,2
2026-06-12 06:31:40,-87,1,24421,2
2026-06-12 06:32:40,-89,9.800000190734863,24422,2
2026-06-12 06:33:40,-89,9.800000190734863,24423,2
2026-06-12 06:34:40,-88,10.300000190734863,24424,2
2026-06-12 06:35:40,-88,10.300000190734863,24425,2
2026-06-12 06:36:40,-89,9.800000190734863,24426,2
2026-06-12 06:37:40,-89,10.5,24427,2
2026-06-12 06:38:40,-89,10.800000190734863,24428,2
2026-06-12 06:39:40,-96,10.300000190734863,24429,2
2026-06-12 06:40:40,-89,10.800000190734863,24430,2
2026-06-12 06:41:40,-89,9,24431,2
2026-06-12 06:42:40,-89,10.5,24432,2
2026-06-12 06:43:40,-89,10.800000190734863,24433,2
2026-06-12 06:44:40,-88,10.5,24434,2
2026-06-12 06:45:40,-88,10.5,24435,2
2026-06-12 06:46:40,-88,4,24436,2
2026-06-12 06:47:40,-88,10,24437,2
2026-06-12 06:48:40,-88,10.800000190734863,24438,2
2026-06-12 06:49:40,-88,9.300000190734863,24439,2
2026-06-12 06:50:40,-89,9.800000190734863,24440,2
2026-06-12 06:51:40,-89,10,24441,2
2026-06-12 06:52:40,-89,10,24442,2
2026-06-12 06:53:40,-89,9.300000190734863,24443,2
2026-06-12 06:54:40,-89,10,24444,2
2026-06-12 06:55:40,-89,9.800000190734863,24445,2
2026-06-12 06:56:40,-89,9.800000190734863,24446,2
2026-06-12 06:57:40,-88,10.300000190734863,24447,2
2026-06-12 06:58:40,-88,11,24448,2
2026-06-12 06:59:40,-88,10.5,24449,2
2026-06-12 07:00:40,-88,8.5,24450,2
2026-06-12 07:01:40,-88,10.5,24451,2
2026-06-12 07:02:40,-91,11.5,24452,2
2026-06-12 07:03:40,-88,9.5,24453,2
2026-06-12 07:04:40,-88,10.800000190734863,24454,2
2026-06-12 07:05:40,-88,11.5,24455,2
2026-06-12 07:06:40,-88,10.300000190734863,24456,2
2026-06-12 07:07:40,-88,9.5,24457,2
2026-06-12 07:08:40,-88,10,24458,2
2026-06-12 07:09:40,-88,10,24459,2
2026-06-12 07:10:40,-88,10,24460,2
2026-06-12 07:11:40,-88,11.300000190734863,24461,2
2026-06-12 07:12:40,-88,8.800000190734863,24462,2
2026-06-12 07:13:40,-92,12,24463,2
2026-06-12 07:14:40,-92,11.300000190734863,24464,2
2026-06-12 07:15:40,-88,11.300000190734863,24465,2
2026-06-12 07:16:40,-88,11,24466,2
2026-06-12 07:17:40,-88,10.5,24467,2
2026-06-12 07:18:40,-88,10.300000190734863,24468,2
2026-06-12 07:19:40,-88,10.5,24469,2
2026-06-12 07:20:40,-88,11,24470,2
2026-06-12 07:21:40,-88,10,24471,2
2026-06-12 07:22:40,-88,10.800000190734863,24472,2
2026-06-12 07:23:40,-88,10.800000190734863,24473,2
2026-06-12 07:24:40,-88,11,24474,2
2026-06-12 07:25:40,-88,10.800000190734863,24475,2
2026-06-12 07:26:40,-88,11,24476,2
2026-06-12 07:27:40,-88,11,24477,2
2026-06-12 07:28:40,-88,11,24478,2
2026-06-12 07:29:40,-88,6.300000190734863,24479,2
2026-06-12 07:30:40,-88,11,24480,2
2026-06-12 07:31:40,-88,11.300000190734863,24481,2
2026-06-12 07:32:40,-88,11.300000190734863,24482,2
2026-06-12 07:33:40,-88,11,24483,2
2026-06-12 07:34:40,-88,10.800000190734863,24484,2
2026-06-12 07:35:40,-88,11,24485,2
2026-06-12 07:36:40,-88,11.300000190734863,24486,2
2026-06-12 07:37:40,-88,10.5,24487,2
2026-06-12 07:38:40,-89,11,24488,2
2026-06-12 07:39:40,-88,11.300000190734863,24489,2
2026-06-12 07:40:40,-92,12.300000190734863,24490,2
2026-06-12 07:41:40,-98,10.5,24491,2
2026-06-12 07:42:40,-92,12.300000190734863,24492,2
2026-06-12 07:43:40,-87,11.800000190734863,24493,2
2026-06-12 07:44:40,-88,10.5,24494,2
2026-06-12 07:45:40,-89,10.800000190734863,24495,2
2026-06-12 07:46:40,-92,12.300000190734863,24496,2
2026-06-12 07:47:40,-92,11.5,24497,2
2026-06-12 07:48:40,-89,10.800000190734863,24498,2
2026-06-12 07:49:40,-88,10,24499,2
2026-06-12 07:50:40,-88,11,24500,2
2026-06-12 07:51:40,-88,11.5,24501,2
2026-06-12 07:52:40,-87,11.300000190734863,24502,2
2026-06-12 07:53:40,-88,11,24503,2
2026-06-12 07:54:40,-88,11.5,24504,2
2026-06-12 07:55:40,-88,10.800000190734863,24505,2
2026-06-12 07:56:40,-88,8.5,24506,2
2026-06-12 07:57:40,-88,9.300000190734863,24507,2
2026-06-12 07:58:40,-88,10.300000190734863,24508,2
2026-06-12 07:59:40,-88,11.300000190734863,24509,2
2026-06-12 08:00:40,-87,12,24510,2
2026-06-12 08:01:40,-88,10.5,24511,2
2026-06-12 08:02:40,-88,10.5,24512,2
2026-06-12 08:03:40,-88,11.5,24513,2
2026-06-12 08:04:40,-90,11.5,24514,2
2026-06-12 08:05:40,-88,11.300000190734863,24515,2
2026-06-12 08:06:40,-88,11.300000190734863,24516,2
2026-06-12 08:07:40,-88,11.300000190734863,24517,2
2026-06-12 08:08:40,-88,10.5,24518,2
2026-06-12 08:09:40,-88,10.300000190734863,24519,2
2026-06-12 08:10:40,-88,10.5,24520,2
2026-06-12 08:11:40,-88,10,24521,2
2026-06-12 08:12:40,-88,10.5,24522,2
2026-06-12 08:13:40,-89,8.5,24523,2
2026-06-12 08:14:40,-88,10.5,24524,2
2026-06-12 08:15:40,-88,10.800000190734863,24525,2
2026-06-12 08:16:40,-94,9.5,24526,2
2026-06-12 08:17:40,-87,11.300000190734863,24527,2
2026-06-12 08:18:40,-88,11.300000190734863,24528,2
2026-06-12 08:19:40,-88,9.5,24529,2
2026-06-12 08:20:40,-89,9,24530,2
2026-06-12 08:21:40,-89,9.800000190734863,24531,2
2026-06-12 08:22:40,-89,9.800000190734863,24532,2
2026-06-12 08:23:40,-92,10,24533,2
2026-06-12 08:24:40,-92,12.300000190734863,24534,2
2026-06-12 08:25:40,-87,12.300000190734863,24535,2
2026-06-12 08:26:40,-87,12.300000190734863,24536,2
2026-06-12 08:27:40,-90,11,24537,2
2026-06-12 08:28:40,-87,9.800000190734863,24538,2
2026-06-12 08:29:40,-87,10.5,24539,2
2026-06-12 08:30:40,-85,11.800000190734863,24540,2
2026-06-12 08:31:40,-86,10.300000190734863,24541,2
2026-06-12 08:32:40,-86,12.5,24542,2
2026-06-12 08:33:40,-88,10.300000190734863,24543,2
2026-06-12 08:34:40,-86,11,24544,2
2026-06-12 08:35:40,-87,10.300000190734863,24545,2
2026-06-12 08:36:40,-87,10.5,24546,2
2026-06-12 08:37:40,-89,10.5,24547,2
2026-06-12 08:38:40,-86,10.300000190734863,24548,2
2026-06-12 08:39:40,-89,9.800000190734863,24549,2
2026-06-12 08:40:40,-88,10.800000190734863,24550,2
2026-06-12 08:41:40,-87,11,24551,2
2026-06-12 08:42:40,-87,9.5,24552,2
2026-06-12 08:43:40,-86,9.300000190734863,24553,2
2026-06-12 08:44:40,-88,10.300000190734863,24554,2
2026-06-12 08:45:40,-89,7.800000190734863,24555,2
2026-06-12 08:46:40,-87,9.300000190734863,24556,2
2026-06-12 08:47:40,-87,9.800000190734863,24557,2
2026-06-12 08:48:40,-86,11,24558,2
2026-06-12 08:49:40,-86,8.800000190734863,24559,2
2026-06-12 08:50:40,-91,9.5,24560,2
2026-06-12 08:51:40,-92,10.800000190734863,24561,2
2026-06-12 08:52:40,-88,9.5,24562,2
2026-06-12 08:53:40,-87,10.5,24563,2
2026-06-12 08:54:40,-87,9.5,24564,2
2026-06-12 08:55:40,-87,10.5,24565,2
2026-06-12 08:56:40,-86,10,24566,2
2026-06-12 08:57:40,-87,10,24567,2
2026-06-12 08:58:40,-86,10.5,24568,2
2026-06-12 08:59:40,-86,10.300000190734863,24569,2
2026-06-12 09:00:40,-87,10,24570,2
2026-06-12 09:01:40,-86,9.800000190734863,24571,2
2026-06-12 09:02:40,-86,10.300000190734863,24572,2
2026-06-12 09:03:40,-87,11.300000190734863,24573,2
2026-06-12 09:04:40,-86,10,24574,2
2026-06-12 09:05:40,-85,10,24575,2
2026-06-12 09:06:40,-88,10,24576,2
2026-06-12 09:07:40,-87,11,24577,2
2026-06-12 09:08:40,-87,9.5,24578,2
2026-06-12 09:09:40,-86,10,24579,2
2026-06-12 09:10:40,-86,9.800000190734863,24580,2
2026-06-12 09:11:40,-87,9.300000190734863,24581,2
2026-06-12 09:12:40,-87,10.800000190734863,24582,2
2026-06-12 09:13:40,-87,9,24583,2
2026-06-12 09:14:40,-87,10.800000190734863,24584,2
2026-06-12 09:15:40,-87,11.5,24585,2
2026-06-12 09:16:40,-88,11.800000190734863,24586,2
2026-06-12 09:17:40,-87,11.5,24587,2
2026-06-12 09:18:40,-90,11.800000190734863,24588,2
2026-06-12 09:19:40,-88,11.300000190734863,24589,2
2026-06-12 09:20:40,-88,11.5,24590,2
2026-06-12 09:21:40,-88,10.5,24591,2
2026-06-12 09:22:40,-88,9.800000190734863,24592,2
2026-06-12 09:23:40,-88,11.5,24593,2
2026-06-12 09:24:40,-88,10.800000190734863,24594,2
2026-06-12 09:25:40,-88,10,24595,2
2026-06-12 09:26:40,-89,10.300000190734863,24596,2
2026-06-12 09:27:40,-88,10.800000190734863,24597,2
2026-06-12 09:28:40,-89,10.300000190734863,24598,2
2026-06-12 09:29:40,-90,9.5,24599,2
2026-06-12 09:30:40,-88,11,24600,2
2026-06-12 09:31:40,-89,10.800000190734863,24601,2
2026-06-12 09:32:40,-90,9.5,24602,2
2026-06-12 09:33:40,-89,9.800000190734863,24603,2
2026-06-12 09:34:40,-89,10.300000190734863,24604,2
2026-06-12 09:35:40,-88,11.300000190734863,24605,2
2026-06-12 09:36:40,-88,10.300000190734863,24606,2
2026-06-12 09:37:40,-87,11.5,24607,2
2026-06-12 09:38:40,-92,12,24608,2
2026-06-12 09:39:40,-88,10,24609,2
2026-06-12 09:40:40,-87,11.300000190734863,24610,2
2026-06-12 09:41:40,-88,10.300000190734863,24611,2
2026-06-12 09:42:40,-88,11.300000190734863,24612,2
2026-06-12 09:43:40,-89,10.300000190734863,24613,2
2026-06-12 09:44:40,-90,9.5,24614,2
2026-06-12 09:45:40,-86,10.300000190734863,24615,2
2026-06-12 09:46:40,-89,9.300000190734863,24616,2
2026-06-12 09:47:40,-88,10.5,24617,2
2026-06-12 09:48:40,-88,10.800000190734863,24618,2
2026-06-12 09:49:40,-89,9,24619,2
2026-06-12 09:50:40,-89,9.5,24620,2
2026-06-12 09:51:40,-89,10.300000190734863,24621,2
2026-06-12 09:52:40,-89,9.5,24622,2
2026-06-12 09:53:40,-89,8.800000190734863,24623,2
2026-06-12 09:54:40,-91,10,24624,2
2026-06-12 09:55:40,-88,10.800000190734863,24625,2
2026-06-12 09:56:40,-89,9,24626,2
2026-06-12 09:57:40,-90,8.300000190734863,24627,2
2026-06-12 09:58:40,-89,10.5,24628,2
2026-06-12 09:59:40,-89,10,24629,2
2026-06-12 10:00:40,-89,9.800000190734863,24630,2
2026-06-12 10:01:40,-88,9.5,24631,2
2026-06-12 10:02:40,-89,10.800000190734863,24632,2
2026-06-12 10:03:40,-88,11,24633,2
2026-06-12 10:04:40,-88,9.800000190734863,24634,2
2026-06-12 10:05:40,-89,8.5,24635,2
2026-06-12 10:06:40,-88,11,24636,2
2026-06-12 10:07:40,-89,10,24637,2
2026-06-12 10:08:40,-89,9.300000190734863,24638,2
2026-06-12 10:09:40,-89,10,24639,2
2026-06-12 10:10:40,-89,9.5,24640,2
2026-06-12 10:11:40,-88,11,24641,2
2026-06-12 10:12:40,-88,10.5,24642,2
2026-06-12 10:13:40,-87,9.800000190734863,24643,2
2026-06-12 10:14:40,-89,10.5,24644,2
2026-06-12 10:15:40,-88,10.800000190734863,24645,2
2026-06-12 10:16:40,-89,9.800000190734863,24646,2
2026-06-12 10:17:40,-88,10.5,24647,2
2026-06-12 10:18:40,-92,9.5,24648,2
2026-06-12 10:19:40,-88,11.300000190734863,24649,2
2026-06-12 10:20:40,-87,7.300000190734863,24650,2
2026-06-12 10:21:40,-90,9.5,24651,2
2026-06-12 10:22:40,-88,9,24652,2
2026-06-12 10:23:40,-88,10,24653,2
2026-06-12 10:24:40,-90,11.5,24654,2
2026-06-12 10:25:39,-92,11.800000190734863,24655,2
2026-06-12 10:26:40,-91,11.5,24656,2
2026-06-12 10:27:40,-91,11.800000190734863,24657,2
2026-06-12 10:28:40,-89,10.800000190734863,24658,2
2026-06-12 10:29:40,-91,11.5,24659,2
2026-06-12 10:30:40,-89,9.800000190734863,24660,2
2026-06-12 10:31:40,-89,10.5,24661,2
2026-06-12 10:32:40,-87,11.5,24662,2
2026-06-12 10:33:40,-89,10.800000190734863,24663,2
2026-06-12 10:34:40,-91,11.5,24664,2
2026-06-12 10:35:40,-92,12,24665,2
2026-06-12 10:36:40,-91,11,24666,2
2026-06-12 10:37:40,-89,9.300000190734863,24667,2
2026-06-12 10:38:40,-90,9.800000190734863,24668,2
2026-06-12 10:39:40,-89,9.300000190734863,24669,2
2026-06-12 10:40:40,-87,11.5,24670,2
2026-06-12 10:41:40,-88,10,24671,2
2026-06-12 10:42:40,-87,9.300000190734863,24672,2
2026-06-12 10:43:40,-88,10.5,24673,2
2026-06-12 10:44:40,-88,9.800000190734863,24674,2
2026-06-12 10:45:40,-88,12,24675,2
2026-06-12 10:46:40,-87,11,24676,2
2026-06-12 10:47:40,-86,9.800000190734863,24677,2
2026-06-12 10:48:40,-89,9.300000190734863,24678,2
2026-06-12 10:49:40,-90,9,24679,2
2026-06-12 10:50:40,-90,9.5,24680,2
2026-06-12 10:51:40,-89,9.300000190734863,24681,2
2026-06-12 10:52:40,-89,9.300000190734863,24682,2
2026-06-12 10:53:40,-89,10.800000190734863,24683,2
2026-06-12 10:54:39,-88,11,24684,2
2026-06-12 10:55:40,-88,11,24685,2
2026-06-12 10:56:40,-87,11,24686,2
2026-06-12 10:57:40,-89,9.300000190734863,24687,2
2026-06-12 10:58:40,-89,9.5,24688,2
2026-06-12 10:59:40,-90,10.5,24689,2
2026-06-12 11:00:40,-88,9.300000190734863,24690,2
2026-06-12 11:01:40,-89,10,24691,2
2026-06-12 11:02:40,-88,7.800000190734863,24692,2
2026-06-12 11:03:40,-89,9.5,24693,2
2026-06-12 11:04:40,-90,10.300000190734863,24694,2
2026-06-12 11:05:40,-90,8.800000190734863,24695,2
2026-06-12 11:06:40,-88,10.800000190734863,24696,2
2026-06-12 11:07:40,-93,7.800000190734863,24697,2
2026-06-12 11:08:40,-89,10.300000190734863,24698,2
2026-06-12 11:09:40,-89,9.800000190734863,24699,2
2026-06-12 11:10:39,-94,8.800000190734863,24700,2
2026-06-12 11:11:40,-88,10.300000190734863,24701,2
2026-06-12 11:12:40,-92,11.300000190734863,24702,2
2026-06-12 11:13:40,-91,10.800000190734863,24703,2
2026-06-12 11:14:40,-92,8.800000190734863,24704,2
2026-06-12 11:15:40,-88,10.5,24705,2
2026-06-12 11:16:40,-88,10.5,24706,2
2026-06-12 11:17:40,-89,8,24707,2
2026-06-12 11:18:40,-92,8,24708,2
2026-06-12 11:19:40,-92,12,24709,2
2026-06-12 11:20:40,-89,9,24710,2
2026-06-12 11:21:40,-89,9.5,24711,2
2026-06-12 11:22:40,-91,9.300000190734863,24712,2
2026-06-12 11:23:40,-88,9,24713,2
2026-06-12 11:24:40,-90,10.5,24714,2
2026-06-12 11:25:39,-91,8.300000190734863,24715,2
2026-06-12 11:26:40,-91,9.5,24716,2
2026-06-12 11:27:40,-88,10.800000190734863,24717,2
2026-06-12 11:28:40,-89,10,24718,2
2026-06-12 11:29:40,-91,10,24719,2
2026-06-12 11:30:39,-89,8.800000190734863,24720,2
2026-06-12 11:31:40,-86,11,24721,2
2026-06-12 11:32:40,-90,10.800000190734863,24722,2
2026-06-12 11:33:40,-91,7.800000190734863,24723,2
2026-06-12 11:34:39,-87,11,24724,2
2026-06-12 11:35:40,-87,9.5,24725,2
