"Nº","Data e Hora (America/Sao_Paulo)","Temperatura (°C)","Umidade Relativa (%)","Pressão Atmosférica (hPa)","Tensão do Sistema (mV)","Luminosidade (lux)","Latitude (°)","Longitude (°)","Altitude (m)","RSSI (dBm)","SNR (dB)","Frame Counter","Timestamp Aquisição (ms)"
"1","2026-03-22 00:02:37","24.3","69.5","944.6800000000001","3320","0","","","","-114","-8.800000190734863","11383","1774148557758"
"2","2026-03-22 00:20:37","24.26","69.5","944.58","3340","0","","","","-114","-7.800000190734863","11401","1774149637763"
"3","2026-03-22 00:31:37","24.24","69.5","944.52","3340","0","","","","-114","-9.5","11412","1774150297753"
"4","2026-03-22 00:33:37","24.24","69.5","944.5","3320","0","","","","-114","-9.300000190734863","11414","1774150417760"
"5","2026-03-22 00:34:37","24.23","69.5","944.54","3320","0","","","","-114","-9.800000190734863","11415","1774150477750"
"6","2026-03-22 00:35:37","24.23","69.5","944.54","3320","0","","","","-114","-7.300000190734863","11416","1774150537789"
"7","2026-03-22 00:38:37","24.22","69.5","944.54","3320","0","","","","-114","-8.800000190734863","11419","1774150717751"
"8","2026-03-22 00:39:37","24.22","69.5","944.58","3360","0","","","","-114","-8.800000190734863","11420","1774150777750"
"9","2026-03-22 00:42:37","24.22","69.5","944.48","3340","0","","","","-114","-9.300000190734863","11423","1774150957757"
"10","2026-03-22 00:45:37","24.21","69.5","944.44","3360","0","","","","-114","-10.300000190734863","11426","1774151137751"
"11","2026-03-22 00:52:37","24.2","69.5","944.34","3340","0","","","","-114","-7.800000190734863","11433","1774151557754"
"12","2026-03-22 00:55:37","24.19","69.5","944.34","3380","0","","","","-114","-9.300000190734863","11436","1774151737759"
"13","2026-03-22 00:56:37","24.19","69.5","944.36","3320","0","","","","-114","-8.300000190734863","11437","1774151797755"
"14","2026-03-22 00:58:37","24.19","69.5","944.34","3320","0","","","","-114","-9.800000190734863","11439","1774151917720"
"15","2026-03-22 00:59:37","24.19","69","944.4200000000001","3340","0","","","","-114","-9","11440","1774151977750"
"16","2026-03-22 01:01:37","24.19","69.5","944.34","3360","0","","","","-114","-9.5","11442","1774152097758"
"17","2026-03-22 01:06:37","24.17","69","944.28","3320","0","","","","-114","-8.800000190734863","11447","1774152397755"
"18","2026-03-22 01:19:37","24.14","70","944.1800000000001","3340","0","","","","-114","-7.300000190734863","11460","1774153177751"
"19","2026-03-22 01:20:37","24.14","69.5","944.1800000000001","3320","0","","","","-114","-9.300000190734863","11461","1774153237747"
"20","2026-03-22 01:21:37","24.14","69.5","944.1800000000001","3320","0","","","","-114","-9.800000190734863","11462","1774153297762"
"21","2026-03-22 01:23:37","24.14","69.5","944.22","3320","0","","","","-114","-9","11464","1774153417746"
"22","2026-03-22 01:24:37","24.13","69.5","944.22","3320","0","","","","-114","-9","11465","1774153477757"
"23","2026-03-22 01:27:37","24.13","69.5","944.28","3320","0","","","","-114","-9","11468","1774153657759"
"24","2026-03-22 01:38:37","24.11","69.5","944.22","3360","0","","","","-114","-8.5","11479","1774154317751"
"25","2026-03-22 01:41:37","24.11","69.5","944.2","3360","0","","","","-114","-10.5","11482","1774154497755"
"26","2026-03-22 01:50:37","24.09","69.5","944.1800000000001","3340","0","","","","-114","-8.300000190734863","11491","1774155037748"
"27","2026-03-22 01:51:37","24.1","69.5","944.16","3320","0","","","","-114","-7.5","11492","1774155097722"
"28","2026-03-22 01:58:37","24.08","69.5","944.1","3300","0","","","","-114","-9","11499","1774155517757"
"29","2026-03-22 02:00:37","24.07","69.5","944.0600000000001","3320","0","","","","-114","-9.5","11501","1774155637745"
"30","2026-03-22 02:05:37","24.07","69.5","944","3340","0","","","","-114","-8.300000190734863","11506","1774155937727"
"31","2026-03-22 02:10:37","24.07","69.5","944.02","3300","0","","","","-114","-10.800000190734863","11511","1774156237752"
"32","2026-03-22 02:11:37","24.05","69.5","943.98","3360","0","","","","-114","-8.5","11512","1774156297723"
"33","2026-03-22 02:14:37","24.05","69.5","943.98","3360","0","","","","-114","-9.800000190734863","11515","1774156477757"
"34","2026-03-22 02:16:37","24.06","69.5","944.0600000000001","3360","0","","","","-114","-9.300000190734863","11517","1774156597719"
"35","2026-03-22 02:19:37","24.06","69.5","944.16","3300","0","","","","-114","-8.800000190734863","11520","1774156777753"
"36","2026-03-22 02:21:37","24.06","69.5","944.12","3360","0","","","","-114","-9.5","11522","1774156897750"
"37","2026-03-22 02:22:37","24.06","69.5","944.1800000000001","3360","0","","","","-114","-8.800000190734863","11523","1774156957749"
"38","2026-03-22 02:24:37","24.05","69","944.22","3360","0","","","","-114","-8.5","11525","1774157077748"
"39","2026-03-22 02:25:37","24.05","69.5","944.24","3300","0","","","","-114","-9.300000190734863","11526","1774157137758"
"40","2026-03-22 02:26:37","24.05","69.5","944.24","3360","0","","","","-114","-9.800000190734863","11527","1774157197751"
"41","2026-03-22 02:27:37","24.05","69.5","944.24","3320","0","","","","-114","-10","11528","1774157257751"
"42","2026-03-22 02:31:37","24.05","69","944.22","3340","0","","","","-114","-8.800000190734863","11532","1774157497749"
"43","2026-03-22 02:32:37","24.04","69","944.14","3300","0","","","","-114","-10.5","11533","1774157557742"
"44","2026-03-22 02:34:37","24.04","69","944.14","3360","0","","","","-114","-8.800000190734863","11535","1774157677723"
"45","2026-03-22 02:35:37","24.04","69","944.14","3340","0","","","","-114","-9.800000190734863","11536","1774157737745"
"46","2026-03-22 02:36:37","24.04","69.5","944.2","3320","0","","","","-114","-9.300000190734863","11537","1774157797746"
"47","2026-03-22 02:37:37","24.04","69","944.16","3300","0","","","","-114","-9.300000190734863","11538","1774157857752"
"48","2026-03-22 02:38:37","24.04","69","944.16","3300","0","","","","-114","-9.800000190734863","11539","1774157917759"
"49","2026-03-22 02:39:37","24.03","69","944.14","3320","0","","","","-114","-9.5","11540","1774157977750"
"50","2026-03-22 02:40:37","24.04","69","944.1","3320","0","","","","-114","-8.800000190734863","11541","1774158037774"
"51","2026-03-22 02:41:37","24.04","69","944.1","3320","0","","","","-114","-8.5","11542","1774158097747"
"52","2026-03-22 02:42:37","24.03","69","944.12","3300","0","","","","-114","-9","11543","1774158157752"
"53","2026-03-22 02:44:37","24.03","69","944.04","3340","0","","","","-114","-9.800000190734863","11545","1774158277721"
"54","2026-03-22 02:46:37","24.03","69","943.94","3300","0","","","","-114","-10.300000190734863","11547","1774158397743"
"55","2026-03-22 02:48:37","24.01","69.5","943.9","3320","0","","","","-114","-9.300000190734863","11549","1774158517756"
"56","2026-03-22 02:49:37","24.01","69.5","943.88","3340","0","","","","-114","-9","11550","1774158577743"
"57","2026-03-22 02:50:37","24.02","69","943.88","3300","0","","","","-114","-10","11551","1774158637755"
"58","2026-03-22 02:53:37","24","69.5","943.84","3360","0","","","","-114","-9.300000190734863","11554","1774158817753"
"59","2026-03-22 02:55:37","24.01","69.5","943.82","3360","0","","","","-114","-8","11556","1774158937748"
"60","2026-03-22 02:56:37","24","69.5","943.78","3360","0","","","","-114","-8","11557","1774158997746"
"61","2026-03-22 02:57:37","24","69.5","943.78","3340","0","","","","-114","-8.800000190734863","11558","1774159057748"
"62","2026-03-22 02:58:37","24","69.5","943.8000000000001","3300","0","","","","-114","-9.300000190734863","11559","1774159117747"
"63","2026-03-22 02:59:37","24","69.5","943.8000000000001","3300","0","","","","-114","-8.800000190734863","11560","1774159177753"
"64","2026-03-22 03:00:37","24","69","943.8000000000001","3300","0","","","","-114","-8.800000190734863","11561","1774159237750"
"65","2026-03-22 03:01:37","24","69","943.8000000000001","3300","0","","","","-114","-8.800000190734863","11562","1774159297736"
"66","2026-03-22 03:02:37","24","69","943.82","3340","0","","","","-114","-8.5","11563","1774159357747"
"67","2026-03-22 03:03:37","24","69","943.8000000000001","3340","0","","","","-114","-8.300000190734863","11564","1774159417752"
"68","2026-03-22 03:04:37","23.99","69.5","943.82","3300","0","","","","-114","-8.5","11565","1774159477751"
"69","2026-03-22 03:05:37","24","69","943.86","3320","0","","","","-114","-8.800000190734863","11566","1774159537719"
"70","2026-03-22 03:06:37","23.99","69","943.88","3340","0","","","","-114","-8.5","11567","1774159597741"
"71","2026-03-22 03:07:37","23.99","69","943.9","3320","0","","","","-114","-9.300000190734863","11568","1774159657754"
"72","2026-03-22 03:09:37","23.99","69.5","943.88","3300","0","","","","-114","-9","11570","1774159777750"
"73","2026-03-22 03:10:37","23.99","69.5","943.88","3300","0","","","","-114","-8.300000190734863","11571","1774159837751"
"74","2026-03-22 03:11:37","23.99","69","943.9","3320","0","","","","-114","-9.5","11572","1774159897720"
"75","2026-03-22 03:13:37","23.99","69.5","943.9200000000001","3340","0","","","","-114","-8.800000190734863","11574","1774160017737"
"76","2026-03-22 03:15:37","23.98","69.5","943.94","3300","0","","","","-114","-8.800000190734863","11576","1774160137739"
"77","2026-03-22 03:16:37","23.97","69.5","943.88","3340","0","","","","-114","-8.300000190734863","11577","1774160197748"
"78","2026-03-22 03:17:37","23.97","69","943.9200000000001","3340","0","","","","-114","-9","11578","1774160257752"
"79","2026-03-22 03:18:37","23.97","69.5","943.9200000000001","3300","0","","","","-114","-8.800000190734863","11579","1774160317747"
"80","2026-03-22 03:19:37","23.97","69.5","943.94","3320","0","","","","-114","-8.300000190734863","11580","1774160377751"
"81","2026-03-22 03:20:37","23.97","69.5","943.94","3320","0","","","","-114","-8.5","11581","1774160437750"
"82","2026-03-22 03:21:37","23.97","69.5","943.94","3320","0","","","","-114","-8.5","11582","1774160497745"
"83","2026-03-22 03:22:37","23.97","69.5","943.9200000000001","3300","0","","","","-114","-9.300000190734863","11583","1774160557741"
"84","2026-03-22 03:23:37","23.97","69","943.94","3340","0","","","","-114","-8.300000190734863","11584","1774160617752"
"85","2026-03-22 03:24:37","23.97","69","943.94","3300","0","","","","-114","-8.800000190734863","11585","1774160677742"
"86","2026-03-22 03:25:37","23.97","69","943.94","3360","0","","","","-114","-7.5","11586","1774160737748"
"87","2026-03-22 03:26:37","23.96","69","943.9","3340","0","","","","-114","-8","11587","1774160797747"
"88","2026-03-22 03:27:37","23.96","69.5","943.9","3320","0","","","","-114","-9.300000190734863","11588","1774160857742"
"89","2026-03-22 03:28:37","23.96","69.5","943.9","3340","0","","","","-114","-8.800000190734863","11589","1774160917713"
"90","2026-03-22 03:29:37","23.95","69","943.86","3360","0","","","","-114","-8.800000190734863","11590","1774160977712"
"91","2026-03-22 03:30:37","23.96","69","943.84","3320","0","","","","-114","-8.800000190734863","11591","1774161037749"
"92","2026-03-22 03:31:37","23.96","69.5","943.88","3320","0","","","","-114","-8.800000190734863","11592","1774161097748"
"93","2026-03-22 03:32:37","23.96","69","943.86","3360","0","","","","-114","-8.5","11593","1774161157750"
"94","2026-03-22 03:33:37","23.96","69","943.88","3300","0","","","","-114","-8.5","11594","1774161217720"
"95","2026-03-22 03:34:37","23.96","69","943.84","3300","0","","","","-114","-8.800000190734863","11595","1774161277744"
"96","2026-03-22 03:35:37","23.95","69","943.9","3340","0","","","","-114","-8.300000190734863","11596","1774161337748"
"97","2026-03-22 03:36:37","23.96","69","943.9","3360","0","","","","-114","-8.800000190734863","11597","1774161397747"
"98","2026-03-22 03:37:37","23.94","69","943.9","3340","0","","","","-114","-9.300000190734863","11598","1774161457747"
"99","2026-03-22 03:38:37","23.94","69","943.86","3300","0","","","","-114","-9.300000190734863","11599","1774161517743"
"100","2026-03-22 03:40:37","23.94","69","943.78","3320","0","","","","-114","-9.5","11601","1774161637755"
"101","2026-03-22 03:42:37","23.94","69","943.78","3340","0","","","","-114","-9.5","11603","1774161757753"
"102","2026-03-22 03:43:37","23.93","69","943.84","3360","0","","","","-114","-9","11604","1774161817743"
"103","2026-03-22 03:44:37","23.93","69","943.82","3320","0","","","","-114","-7.5","11605","1774161877752"
"104","2026-03-22 03:45:37","23.92","69","943.86","3320","0","","","","-114","-9.300000190734863","11606","1774161937746"
"105","2026-03-22 03:46:37","23.93","69","943.88","3320","0","","","","-114","-8.800000190734863","11607","1774161997746"
"106","2026-03-22 03:48:37","23.92","69","943.88","3360","0","","","","-114","-9.5","11609","1774162117748"
"107","2026-03-22 03:49:37","23.92","69","943.86","3320","0","","","","-114","-8.800000190734863","11610","1774162177722"
"108","2026-03-22 03:51:37","23.91","69","943.86","3320","0","","","","-114","-8.800000190734863","11612","1774162297747"
"109","2026-03-22 03:52:37","23.91","69","943.86","3300","0","","","","-114","-8.800000190734863","11613","1774162357746"
"110","2026-03-22 03:53:37","23.91","69","943.84","3300","0","","","","-114","-9.300000190734863","11614","1774162417745"
"111","2026-03-22 03:55:37","23.92","69","943.88","3360","0","","","","-114","-8.5","11616","1774162537755"
"112","2026-03-22 03:56:37","23.91","69","943.9200000000001","3320","0","","","","-114","-8.300000190734863","11617","1774162597737"
"113","2026-03-22 03:57:37","23.91","69","943.88","3300","0","","","","-114","-9.300000190734863","11618","1774162657704"
"114","2026-03-22 03:58:37","23.91","69","943.84","3300","0","","","","-114","-9.300000190734863","11619","1774162717749"
"115","2026-03-22 03:59:37","23.91","69","943.86","3360","0","","","","-114","-8.800000190734863","11620","1774162777739"
