"Nº";"Data e Hora (America/Sao_Paulo)";"Temperatura (°C)";"Umidade Relativa (%)";"Pressão Atmosférica (hPa)";"Tensão do Sistema (mV)";"Luminosidade (lux)";"Latitude (°)";"Longitude (°)";"Altitude (m)";"RSSI (dBm)";"SNR (dB)";"Frame Counter";"Timestamp Aquisição (ms)"
"1";"2026-03-11 00:00:38";"23.1";"72";"946.12";"3900";"0";"";"";"";"-113";"-5.5";"61077";"1773198038726"
"2";"2026-03-11 00:01:38";"23.1";"72";"946.1";"3900";"0";"";"";"";"-112";"-3.299999952316284";"61078";"1773198098719"
"3";"2026-03-11 00:02:38";"23.1";"72";"946.08";"3900";"0";"";"";"";"-113";"-6.800000190734863";"61079";"1773198158711"
"4";"2026-03-11 00:03:38";"23.09";"72";"946.04";"3920";"0";"";"";"";"-113";"-6";"61080";"1773198218701"
"5";"2026-03-11 00:04:38";"23.09";"72";"946.02";"3900";"0";"";"";"";"-113";"-4.5";"61081";"1773198278701"
"6";"2026-03-11 00:05:38";"23.1";"72";"946.02";"3940";"0";"";"";"";"-113";"-5.5";"61082";"1773198338702"
"7";"2026-03-11 00:06:38";"23.1";"72";"946";"3920";"0";"";"";"";"-113";"-4";"61083";"1773198398721"
"8";"2026-03-11 00:07:38";"23.09";"72";"945.98";"3940";"0";"";"";"";"-113";"-5.5";"61084";"1773198458712"
"9";"2026-03-11 00:08:38";"23.09";"72";"945.98";"3960";"0";"";"";"";"-113";"-5.800000190734863";"61085";"1773198518706"
"10";"2026-03-11 00:09:38";"23.1";"72";"945.98";"3900";"0";"";"";"";"-113";"-5.5";"61086";"1773198578653"
"11";"2026-03-11 00:10:38";"23.1";"72";"945.98";"3900";"0";"";"";"";"-113";"-4.800000190734863";"61087";"1773198638701"
"12";"2026-03-11 00:11:38";"23.1";"72";"946";"3940";"0";"";"";"";"-113";"-6.300000190734863";"61088";"1773198698714"
"13";"2026-03-11 00:12:38";"23.1";"72";"946";"3920";"0";"";"";"";"-113";"-5.300000190734863";"61089";"1773198758709"
"14";"2026-03-11 00:13:38";"23.09";"72";"946";"3920";"0";"";"";"";"-113";"-3.5";"61090";"1773198818727"
"15";"2026-03-11 00:14:38";"23.09";"72";"946";"3960";"0";"";"";"";"-113";"-4.800000190734863";"61091";"1773198878716"
"16";"2026-03-11 00:15:38";"23.09";"72";"946";"3900";"0";"";"";"";"-113";"-5.300000190734863";"61092";"1773198938700"
"17";"2026-03-11 00:16:38";"23.09";"72";"946";"3900";"0";"";"";"";"-113";"-4.5";"61093";"1773198998704"
"18";"2026-03-11 00:17:38";"23.09";"72";"946";"3900";"0";"";"";"";"-113";"-5.5";"61094";"1773199058726"
"19";"2026-03-11 00:18:38";"23.09";"72";"946.02";"3900";"0";"";"";"";"-113";"-5.300000190734863";"61095";"1773199118706"
