"Nº";"Data e Hora (America/Sao_Paulo)";"Temperatura (°C)";"Umidade Relativa (%)";"Pressão Atmosférica (hPa)";"Tensão do Sistema (mV)";"Luminosidade (lux)";"Latitude (°)";"Longitude (°)";"Altitude (m)";"RSSI (dBm)";"SNR (dB)";"Frame Counter";"Timestamp Aquisição (ms)"
"1";"2026-02-14 00:00:07";"24.1";"60";"947.0600000000001";"3600";"20";"-22.822242736816406";"-47.065608978271484";"622.2";"-99";"11";"21908";"1771038006876"
"2";"2026-02-14 00:00:17";"24.09";"60";"947.08";"3580";"16";"-22.822242736816406";"-47.06559371948242";"623.4000000000001";"-101";"9.5";"21909";"1771038016878"
"3";"2026-02-14 00:00:27";"24.08";"60";"947.0600000000001";"3580";"16";"-22.82225227355957";"-47.06559371948242";"624.5";"-101";"9.8";"21910";"1771038026875"
"4";"2026-02-14 00:00:37";"24.08";"60.5";"947.1";"3580";"20";"-22.82225227355957";"-47.065616607666016";"622";"-102";"9.8";"21911";"1771038036875"
"5";"2026-02-14 00:00:47";"24.07";"59.5";"947.04";"3600";"20";"-22.822261810302734";"-47.06563186645508";"622";"-100";"10.5";"21912";"1771038046872"
"6";"2026-02-14 00:00:57";"24.07";"60";"947.0600000000001";"3580";"20";"-22.822284698486328";"-47.065650939941406";"622.2";"-100";"10.5";"21913";"1771038056873"
"7";"2026-02-14 00:01:07";"24.06";"60";"947.0600000000001";"3580";"16";"-22.822301864624023";"-47.06565475463867";"623.5";"-100";"10.8";"21914";"1771038066881"
"8";"2026-02-14 00:01:17";"24.06";"60";"947.0600000000001";"3580";"16";"-22.822309494018555";"-47.06564712524414";"624.4000000000001";"-99";"11";"21915";"1771038076876"
"9";"2026-02-14 00:01:27";"24.05";"60.5";"947.08";"3580";"16";"-22.82232093811035";"-47.06564712524414";"623";"-98";"8";"21916";"1771038086886"
"10";"2026-02-14 00:01:37";"24.04";"60";"947.0600000000001";"3600";"16";"-22.822317123413086";"-47.06564712524414";"621.7";"-101";"10.3";"21917";"1771038096885"
"11";"2026-02-14 00:01:47";"24.04";"60";"947.08";"3660";"20";"-22.822303771972656";"-47.06563186645508";"619.5";"-99";"10.3";"21918";"1771038106874"
"12";"2026-02-14 00:01:57";"24.04";"60";"947.08";"3600";"16";"-22.822294235229492";"-47.06563186645508";"616.5";"-101";"9.5";"21919";"1771038116874"
"13";"2026-02-14 00:02:07";"24.03";"60";"947.0600000000001";"3640";"16";"-22.822290420532227";"-47.06563186645508";"616.9000000000001";"-98";"11";"21920";"1771038126872"
"14";"2026-02-14 00:02:17";"24.03";"60";"947.0600000000001";"3580";"20";"-22.822294235229492";"-47.065635681152344";"618";"-100";"10.5";"21921";"1771038136874"
"15";"2026-02-14 00:02:27";"24.02";"60";"947.0600000000001";"3600";"20";"-22.822290420532227";"-47.06563186645508";"618.7";"-99";"10.5";"21922";"1771038146881"
"16";"2026-02-14 00:02:37";"24.01";"60.5";"947.04";"3580";"16";"-22.822290420532227";"-47.065643310546875";"619";"-100";"10.5";"21923";"1771038156872"
"17";"2026-02-14 00:02:47";"24.01";"60";"947.0600000000001";"3580";"20";"-22.822284698486328";"-47.06563949584961";"619.7";"-102";"9.5";"21924";"1771038166874"
"18";"2026-02-14 00:02:57";"24.01";"60";"947.0600000000001";"3600";"20";"-22.822265625";"-47.06562423706055";"619.5";"-100";"10.8";"21925";"1771038176874"
"19";"2026-02-14 00:03:07";"24";"60.5";"947.08";"3580";"16";"-22.822256088256836";"-47.065635681152344";"618.7";"-100";"10.5";"21926";"1771038186879"
"20";"2026-02-14 00:03:17";"24";"60";"947.08";"3640";"20";"-22.822248458862305";"-47.065635681152344";"619.7";"-101";"9.3";"21927";"1771038196867"
"21";"2026-02-14 00:03:27";"23.99";"60.5";"947.0600000000001";"3580";"16";"-22.82224464416504";"-47.06562805175781";"621";"-100";"10.5";"21928";"1771038206878"
"22";"2026-02-14 00:03:37";"23.99";"60";"947.02";"3580";"16";"-22.82225227355957";"-47.06562805175781";"622.5";"-98";"11.3";"21929";"1771038216881"
"23";"2026-02-14 00:03:47";"23.98";"60.5";"947.04";"3640";"20";"-22.822261810302734";"-47.06562423706055";"625.4000000000001";"-103";"8.5";"21930";"1771038226885"
"24";"2026-02-14 00:03:57";"23.98";"60.5";"947.04";"3600";"16";"-22.822267532348633";"-47.06562805175781";"626.2";"-98";"11.8";"21931";"1771038236887"
"25";"2026-02-14 00:04:07";"23.97";"60.5";"947";"3580";"16";"-22.822269439697266";"-47.06562042236328";"627.2";"-100";"10.5";"21932";"1771038246875"
"26";"2026-02-14 00:04:17";"23.98";"60.5";"947.02";"3640";"16";"-22.822254180908203";"-47.06561279296875";"628";"-98";"11";"21933";"1771038256887"
"27";"2026-02-14 00:04:27";"23.97";"60.5";"947";"3580";"16";"-22.822250366210938";"-47.065616607666016";"629.5";"-97";"12";"21934";"1771038266882"
"28";"2026-02-14 00:04:37";"23.97";"60.5";"947";"3580";"20";"-22.82224464416504";"-47.065616607666016";"628";"-98";"11.3";"21935";"1771038276885"
"29";"2026-02-14 00:04:47";"23.96";"60";"947.02";"3580";"20";"-22.822242736816406";"-47.06562423706055";"629.5";"-99";"11";"21936";"1771038286883"
"30";"2026-02-14 00:04:57";"23.96";"60";"947";"3600";"20";"-22.8222599029541";"-47.06563186645508";"631.2";"-99";"11";"21937";"1771038296878"
"31";"2026-02-14 00:05:07";"23.95";"60.5";"946.98";"3580";"20";"-22.8222713470459";"-47.065635681152344";"630.9000000000001";"-99";"10.8";"21938";"1771038306892"
"32";"2026-02-14 00:05:17";"23.95";"60";"946.98";"3580";"20";"-22.822280883789062";"-47.06562805175781";"630";"-98";"11.3";"21939";"1771038316892"
"33";"2026-02-14 00:05:27";"23.95";"60.5";"946.96";"3580";"16";"-22.822284698486328";"-47.06562805175781";"630.9000000000001";"-94";"12.3";"21940";"1771038326883"
"34";"2026-02-14 00:05:37";"23.95";"60.5";"946.96";"3600";"16";"-22.82228660583496";"-47.065643310546875";"629.5";"-96";"11.5";"21941";"1771038336874"
"35";"2026-02-14 00:05:47";"23.94";"60";"946.96";"3600";"20";"-22.822294235229492";"-47.065650939941406";"629.9000000000001";"-99";"10.8";"21942";"1771038346872"
"36";"2026-02-14 00:05:57";"23.94";"60.5";"946.98";"3600";"16";"-22.82229232788086";"-47.0656623840332";"628";"-96";"12";"21943";"1771038356878"
"37";"2026-02-14 00:06:07";"23.94";"60.5";"946.98";"3580";"20";"-22.82228660583496";"-47.06565856933594";"627.2";"-99";"10.8";"21944";"1771038366877"
"38";"2026-02-14 00:06:17";"23.93";"60.5";"946.96";"3580";"16";"-22.822275161743164";"-47.06564712524414";"627.7";"-96";"12";"21945";"1771038376876"
"39";"2026-02-14 00:06:27";"23.93";"60.5";"946.9200000000001";"3600";"16";"-22.822277069091797";"-47.065650939941406";"627";"-100";"10.8";"21946";"1771038386878"
"40";"2026-02-14 00:06:37";"23.92";"60";"946.9200000000001";"3580";"20";"-22.82227325439453";"-47.065635681152344";"628.5";"-100";"10.5";"21947";"1771038396873"
"41";"2026-02-14 00:06:46";"23.93";"60";"946.9200000000001";"3640";"16";"-22.822263717651367";"-47.06562423706055";"629.4000000000001";"-97";"11.8";"21948";"1771038406875"
"42";"2026-02-14 00:06:56";"23.92";"60.5";"946.9200000000001";"3620";"20";"-22.82225799560547";"-47.06562042236328";"629.4000000000001";"-99";"11";"21949";"1771038416869"
"43";"2026-02-14 00:07:07";"23.92";"60.5";"946.9";"3580";"16";"-22.822235107421875";"-47.06562423706055";"626";"-96";"12.3";"21950";"1771038426878"
"44";"2026-02-14 00:07:16";"23.91";"60.5";"946.9200000000001";"3580";"16";"-22.822223663330078";"-47.06562805175781";"622.7";"-99";"10.3";"21951";"1771038436875"
"45";"2026-02-14 00:07:27";"23.91";"60.5";"946.88";"3580";"20";"-22.822221755981445";"-47.06562423706055";"621.5";"-97";"11.8";"21952";"1771038446878"
"46";"2026-02-14 00:07:37";"23.91";"60.5";"946.86";"3580";"20";"-22.822237014770508";"-47.06562805175781";"624.9000000000001";"-100";"10.5";"21953";"1771038456880"
"47";"2026-02-14 00:07:46";"23.91";"60.5";"946.86";"3580";"16";"-22.822250366210938";"-47.06563949584961";"626.4000000000001";"-100";"10.5";"21954";"1771038466873"
"48";"2026-02-14 00:07:57";"23.9";"60.5";"946.88";"3580";"16";"-22.822254180908203";"-47.06565856933594";"626.7";"-98";"12";"21955";"1771038476878"
"49";"2026-02-14 00:08:07";"23.9";"61";"946.88";"3620";"20";"-22.822233200073242";"-47.0656623840332";"626.4000000000001";"-100";"10.8";"21956";"1771038486873"
"50";"2026-02-14 00:08:17";"23.9";"60";"946.84";"3600";"16";"-22.82223129272461";"-47.0656623840332";"627.5";"-101";"10.3";"21957";"1771038496873"
"51";"2026-02-14 00:08:27";"23.89";"60.5";"946.84";"3600";"20";"-22.82221031188965";"-47.065650939941406";"627";"-100";"10.5";"21958";"1771038506877"
