"Nº","Data e Hora (America/Sao_Paulo)","Temperatura (°C)","Umidade Relativa (%)","Pressão Atmosférica (hPa)","Tensão do Sistema (mV)","Luminosidade (lux)","Latitude (°)","Longitude (°)","Altitude (m)","RSSI (dBm)","SNR (dB)","Frame Counter","Timestamp Aquisição (ms)"
"1","2026-02-28 00:00:17","22.22","60.5","942.12","3740","0","","","","-114","-7.8","30158","1772247617156"
"2","2026-02-28 00:01:07","22.21","60.5","942.1","3740","0","","","","-114","-6.8","30163","1772247667143"
"3","2026-02-28 00:01:27","22.21","60.5","942.1","3760","0","","","","-113","-4.5","30165","1772247687148"
"4","2026-02-28 00:01:37","22.21","60.5","942.12","3740","0","","","","-114","-8","30166","1772247697186"
"5","2026-02-28 00:01:47","22.21","60","942.08","3760","0","","","","-114","-7.8","30167","1772247707149"
"6","2026-02-28 00:02:07","22.2","60.5","942.12","3740","0","","","","-114","-7.8","30169","1772247727158"
"7","2026-02-28 00:02:17","22.2","60.5","942.12","3740","0","","","","-114","-7","30170","1772247737147"
"8","2026-02-28 00:02:57","22.2","60.5","942.1","3760","0","","","","-113","-5.5","30174","1772247777154"
"9","2026-02-28 00:03:07","22.21","60","942.1","3740","0","","","","-114","-6.3","30175","1772247787153"
"10","2026-02-28 00:03:47","22.21","60.5","942.12","3740","0","","","","-114","-8.5","30179","1772247827144"
"11","2026-02-28 00:03:57","22.21","60.5","942.0600000000001","3740","0","","","","-113","-5.5","30180","1772247837158"
"12","2026-02-28 00:04:17","22.21","60.5","942.0600000000001","3760","0","","","","-114","-9","30182","1772247857154"
"13","2026-02-28 00:04:58","22.21","60.5","942.1","3740","0","","","","-113","-5.3","30186","1772247897144"
"14","2026-02-28 00:05:27","22.2","60","942.0600000000001","3760","0","","","","-113","-3.8","30189","1772247927186"
"15","2026-02-28 00:05:47","22.21","60","942.0600000000001","3740","0","","","","-112","-2.5","30191","1772247947156"
"16","2026-02-28 00:06:07","22.21","60.5","942.08","3740","0","","","","-114","-7.3","30193","1772247967154"
"17","2026-02-28 00:06:17","22.2","60.5","942.04","3760","0","","","","-114","-10","30194","1772247977154"
"18","2026-02-28 00:06:27","22.21","60.5","942.0600000000001","3760","0","","","","-114","-5.8","30195","1772247987153"
"19","2026-02-28 00:06:57","22.21","60.5","942.04","3760","0","","","","-113","-4.3","30198","1772248017154"
"20","2026-02-28 00:07:07","22.2","60.5","942.04","3740","0","","","","-113","-6","30199","1772248027159"
"21","2026-02-28 00:08:17","22.21","60","942.0600000000001","3740","0","","","","-114","-9","30206","1772248097158"
"22","2026-02-28 00:08:37","22.2","60.5","942.04","3740","0","","","","-114","-8.5","30208","1772248117148"
"23","2026-02-28 00:08:47","22.2","60.5","942.08","3760","0","","","","-114","-8","30209","1772248127152"
"24","2026-02-28 00:09:07","22.2","60.5","942.04","3740","0","","","","-114","-7","30211","1772248147146"
"25","2026-02-28 00:09:17","22.2","60.5","942.02","3760","0","","","","-114","-7","30212","1772248157146"
"26","2026-02-28 00:09:27","22.2","60.5","942.0600000000001","3760","0","","","","-114","-9","30213","1772248167743"
"27","2026-02-28 00:09:37","22.2","60.5","942.12","3760","0","","","","-114","-6.3","30214","1772248177154"
"28","2026-02-28 00:09:57","22.19","60","942.04","3740","0","","","","-114","-9.5","30216","1772248197253"
"29","2026-02-28 00:10:07","22.19","60","942.04","3760","0","","","","-113","-6.3","30217","1772248207159"
"30","2026-02-28 00:10:17","22.19","60.5","942.1","3740","0","","","","-114","-9.8","30218","1772248217147"
"31","2026-02-28 00:10:27","22.19","60.5","942.0600000000001","3740","0","","","","-114","-9.8","30219","1772248227156"
"32","2026-02-28 00:10:37","22.19","60.5","942.04","3740","0","","","","-113","-5","30220","1772248237162"
"33","2026-02-28 00:10:47","22.19","60.5","942.02","3740","0","","","","-114","-8.5","30221","1772248247162"
"34","2026-02-28 00:10:57","22.19","60.5","942.0600000000001","3740","0","","","","-113","-4.8","30222","1772248257153"
"35","2026-02-28 00:11:07","22.19","60","942.04","3740","0","","","","-113","-6.3","30223","1772248267228"
"36","2026-02-28 00:11:37","22.18","60.5","942.02","3740","0","","","","-114","-8.8","30226","1772248297148"
"37","2026-02-28 00:12:37","22.18","60.5","942.04","3760","0","","","","-112","-3.5","30232","1772248357149"
"38","2026-02-28 00:13:17","22.18","60.5","942.0600000000001","3740","0","","","","-114","-7.5","30236","1772248397150"
"39","2026-02-28 00:14:07","22.18","60.5","942.02","3760","0","","","","-114","-8.8","30241","1772248447146"
"40","2026-02-28 00:14:37","22.17","60","941.98","3740","0","","","","-114","-7.5","30244","1772248477155"
"41","2026-02-28 00:16:17","22.17","60","941.96","3760","0","","","","-114","-8.5","30254","1772248577148"
"42","2026-02-28 00:17:07","22.16","60.5","941.94","3760","0","","","","-113","-5.8","30259","1772248627147"
"43","2026-02-28 00:17:17","22.16","60","941.9200000000001","3760","0","","","","-113","-7.3","30260","1772248637151"
"44","2026-02-28 00:17:27","22.16","60.5","941.9","3740","0","","","","-113","-6.3","30261","1772248647148"
