"Nº","Data e Hora (America/Sao_Paulo)","Temperatura (°C)","Umidade Relativa (%)","Pressão Atmosférica (hPa)","Tensão do Sistema (mV)","Luminosidade (lux)","Latitude (°)","Longitude (°)","Altitude (m)","RSSI (dBm)","SNR (dB)","DR","Frame Counter","Timestamp Aquisição (ms)"
"26","2026-06-07 00:26:34","10.18","91.5","950.9200000000001","3800","","","","","-104","1.7999999523162842","5","40192","1780802793953"
"27","2026-06-07 00:27:34","10.19","92","950.9200000000001","3800","","","","","-103","0.30000001192092896","5","40193","1780802853946"
"28","2026-06-07 00:28:34","10.22","92","950.9200000000001","3800","","","","","-106","2","5","40194","1780802913950"
"29","2026-06-07 00:29:34","10.23","92","950.9","3800","","","","","-107","2.5","5","40195","1780802973948"
"30","2026-06-07 00:30:34","10.22","92","950.9200000000001","3800","","","","","-104","2.299999952316284","5","40196","1780803033950"
"31","2026-06-07 00:31:33","10.24","92","950.9","3800","","","","","-104","1.7999999523162842","5","40197","1780803093907"
"32","2026-06-07 00:32:34","10.28","92","950.9","3800","","","","","-98","-6.5","5","40198","1780803153941"
"33","2026-06-07 00:33:34","10.27","92","950.86","3800","","","","","-104","1.7999999523162842","5","40199","1780803213946"
"34","2026-06-07 00:34:34","10.28","92","950.86","3800","","","","","-103","-1.2999999523162842","5","40200","1780803273947"
"35","2026-06-07 00:35:34","10.27","92","950.84","3800","","","","","-101","-3","5","40201","1780803333942"
"36","2026-06-07 00:36:34","10.29","92","950.86","3800","","","","","-104","2","5","40202","1780803393922"
"37","2026-06-07 00:37:33","10.28","92","950.82","3800","","","","","-104","1.5","5","40203","1780803453939"
"38","2026-06-07 00:38:34","10.21","92","950.82","3800","","","","","-104","1.5","5","40204","1780803513990"
"39","2026-06-07 00:39:34","10.16","91.5","950.8000000000001","3800","","","","","-104","1","5","40205","1780803573941"
"40","2026-06-07 00:40:33","10.09","91.5","950.8000000000001","3800","","","","","-105","2.299999952316284","5","40206","1780803633938"
"41","2026-06-07 00:41:33","10.03","91.5","950.76","3800","","","","","-104","2.299999952316284","5","40207","1780803693926"
"42","2026-06-07 00:43:34","9.94","91.5","950.8000000000001","3800","","","","","-104","1.5","5","40209","1780803813944"
"43","2026-06-07 00:44:33","9.95","91.5","950.8000000000001","3800","","","","","-107","1.7999999523162842","5","40210","1780803873937"
"44","2026-06-07 00:45:34","9.96","92","950.82","3800","","","","","-104","1.2999999523162842","5","40211","1780803933943"
"45","2026-06-07 00:46:34","9.97","92","950.78","3800","","","","","-104","1.2999999523162842","5","40212","1780803993962"
"46","2026-06-07 00:47:34","9.98","92","950.78","3800","","","","","-104","1.7999999523162842","5","40213","1780804053971"
"47","2026-06-07 00:48:34","10.09","92.5","950.82","3800","","","","","-103","0.5","5","40214","1780804113913"
"48","2026-06-07 00:49:33","10.1","93","950.8000000000001","3800","","","","","-104","1.2999999523162842","5","40215","1780804173909"
"49","2026-06-07 00:50:34","10.05","93","950.72","3800","","","","","-104","0.800000011920929","5","40216","1780804233951"
"50","2026-06-07 00:51:34","10.01","92.5","950.8000000000001","3800","","","","","-104","1.5","5","40217","1780804293937"
"51","2026-06-07 00:52:33","9.96","92.5","950.76","3800","","","","","-104","2.5","5","40218","1780804353938"
"52","2026-06-07 00:54:34","9.97","92.5","950.78","3800","","","","","-104","2.299999952316284","5","40220","1780804473946"
"53","2026-06-07 00:55:34","9.92","92","950.72","3800","","","","","-104","1.7999999523162842","5","40221","1780804533976"
"54","2026-06-07 00:56:33","","","","","","","","","-109","-7","5","40222","1780804593604"
"55","2026-06-07 00:56:33","9.89","92","950.74","3800","","","","","-103","0.5","5","40222","1780804593902"
"56","2026-06-07 00:57:33","9.88","92","950.74","3800","","","","","-104","1.7999999523162842","5","40223","1780804653938"
"57","2026-06-07 00:58:34","9.88","92.5","950.76","3800","","","","","-104","1.7999999523162842","5","40224","1780804713940"
"58","2026-06-07 00:59:34","9.86","92.5","950.74","3800","","","","","-104","1.2999999523162842","5","40225","1780804773948"
"59","2026-06-07 01:00:33","9.88","92.5","950.72","3800","","","","","-104","2.799999952316284","5","40226","1780804833908"
"60","2026-06-07 01:01:33","","","","","","","","","-110","-6.300000190734863","5","40227","1780804893610"
"61","2026-06-07 01:01:33","9.84","92.5","950.74","3800","","","","","-104","2.299999952316284","5","40227","1780804893901"
"62","2026-06-07 01:02:34","9.76","92","950.72","3800","","","","","-104","2","5","40228","1780804953961"
"63","2026-06-07 01:03:34","9.72","92","950.72","3800","","","","","-104","1.5","5","40229","1780805013938"
"64","2026-06-07 01:04:34","9.71","92","950.6800000000001","3800","","","","","-104","2","5","40230","1780805073938"
"65","2026-06-07 01:05:34","9.71","92","950.72","3800","","","","","-106","2","5","40231","1780805133945"
"66","2026-06-07 01:06:33","9.71","92.5","950.7","3800","","","","","-105","2.299999952316284","5","40232","1780805193945"
"67","2026-06-07 01:07:34","9.71","92.5","950.7","3800","","","","","-94","-9.800000190734863","5","40233","1780805253946"
"68","2026-06-07 01:09:33","9.77","92.5","950.6800000000001","3800","","","","","-94","-9.800000190734863","5","40235","1780805373931"
"69","2026-06-07 01:10:33","9.78","93","950.66","3800","","","","","-104","2.5","5","40236","1780805433934"
"70","2026-06-07 01:11:34","9.71","92.5","950.6800000000001","3800","","","","","-107","2.299999952316284","5","40237","1780805493936"
"71","2026-06-07 01:12:33","9.67","92.5","950.64","3800","","","","","-104","2.299999952316284","5","40238","1780805553934"
"72","2026-06-07 01:13:34","9.68","92.5","950.7","3800","","","","","-104","1.5","5","40239","1780805613938"
"73","2026-06-07 01:14:34","9.63","92.5","950.7","3800","","","","","-104","1.5","5","40240","1780805673944"
"74","2026-06-07 01:15:34","9.61","92.5","950.72","3800","","","","","-104","0.800000011920929","5","40241","1780805733937"
"75","2026-06-07 01:16:33","9.65","92.5","950.6800000000001","3800","","","","","-104","1.7999999523162842","5","40242","1780805793933"
"76","2026-06-07 01:17:33","9.68","93","950.7","3800","","","","","-104","1.7999999523162842","5","40243","1780805853941"
"77","2026-06-07 01:18:34","9.74","93","950.6800000000001","3800","","","","","-104","2.5","5","40244","1780805913943"
"78","2026-06-07 01:19:34","9.74","93","950.66","3800","","","","","-104","2","5","40245","1780805973932"
"79","2026-06-07 01:20:33","9.77","93","950.66","3800","","","","","-104","2","5","40246","1780806033897"
"80","2026-06-07 01:21:33","9.76","93","950.6800000000001","3800","","","","","-104","2.299999952316284","5","40247","1780806093931"
"81","2026-06-07 01:22:33","9.73","93","950.66","3800","","","","","-104","1.7999999523162842","5","40248","1780806153932"
"82","2026-06-07 01:23:33","9.69","93","950.64","3800","","","","","-107","2.299999952316284","5","40249","1780806213932"
"83","2026-06-07 01:24:34","9.63","93","950.66","3800","","","","","-105","1.7999999523162842","5","40250","1780806273937"
"84","2026-06-07 01:25:34","9.6","92.5","950.6800000000001","3800","","","","","-104","2.799999952316284","5","40251","1780806333950"
"85","2026-06-07 01:26:34","9.55","92.5","950.6800000000001","3800","","","","","-106","2","5","40252","1780806393943"
"86","2026-06-07 01:27:33","9.52","92.5","950.6800000000001","3800","","","","","-107","2","5","40253","1780806453932"
"87","2026-06-07 01:28:34","9.49","92.5","950.72","3800","","","","","-103","0.30000001192092896","5","40254","1780806513944"
"88","2026-06-07 01:29:33","9.46","92.5","950.7","3800","","","","","-103","-1","5","40255","1780806573943"
"89","2026-06-07 01:30:34","9.42","92.5","950.7","3800","","","","","-104","0.30000001192092896","5","40256","1780806633930"
"90","2026-06-07 01:31:34","9.59","93","950.6800000000001","3800","","","","","-104","2.299999952316284","5","40257","1780806693948"
"91","2026-06-07 01:32:34","9.57","93","950.7","3800","","","","","-104","2","5","40258","1780806753942"
"92","2026-06-07 01:33:33","9.59","93","950.72","3800","","","","","-104","2.299999952316284","5","40259","1780806813932"
"93","2026-06-07 01:34:34","9.6","93","950.72","3800","","","","","-105","1.5","5","40260","1780806873943"
"94","2026-06-07 01:35:33","9.57","93","950.74","3800","","","","","-107","2","5","40261","1780806933932"
"95","2026-06-07 01:36:34","9.57","93","950.74","3780","","","","","-103","1.2999999523162842","5","40262","1780806993931"
"96","2026-06-07 01:38:33","9.58","93.5","950.78","3800","","","","","-103","-0.800000011920929","5","40264","1780807113931"
"97","2026-06-07 01:39:34","9.58","93","950.82","3780","","","","","-103","1","5","40265","1780807173931"
"98","2026-06-07 01:40:34","9.6","93","950.82","3800","","","","","-103","1.2999999523162842","5","40266","1780807233928"
"99","2026-06-07 01:41:34","9.59","93","950.8000000000001","3800","","","","","-103","0.5","5","40267","1780807293938"
"100","2026-06-07 01:42:33","9.65","93.5","950.76","3800","","","","","-104","2","5","40268","1780807353936"
"101","2026-06-07 01:43:33","9.66","93.5","950.78","3800","","","","","-104","2","5","40269","1780807413906"
"102","2026-06-07 01:44:33","9.65","93.5","950.74","3800","","","","","-104","2","5","40270","1780807473932"
"103","2026-06-07 01:45:33","9.6","93.5","950.74","3800","","","","","-104","1.7999999523162842","5","40271","1780807533935"
"104","2026-06-07 01:46:33","9.59","93.5","950.74","3780","","","","","-107","2.299999952316284","5","40272","1780807593900"
"105","2026-06-07 01:47:34","9.56","93","950.72","3800","","","","","-103","1.7999999523162842","5","40273","1780807653933"
"106","2026-06-07 01:49:34","9.49","93","950.76","3800","","","","","-104","1.5","5","40275","1780807773930"
"107","2026-06-07 01:50:33","","","","","","","","","-108","-8.300000190734863","5","40276","1780807833602"
"108","2026-06-07 01:50:33","9.45","93","950.8000000000001","3800","","","","","-103","0.800000011920929","5","40276","1780807833893"
"109","2026-06-07 01:51:33","","","","","","","","","-109","-6.5","5","40277","1780807893602"
"110","2026-06-07 01:51:33","9.43","93","950.76","3800","","","","","-104","2.299999952316284","5","40277","1780807893894"
"111","2026-06-07 01:52:34","9.42","93","950.74","3800","","","","","-104","1.7999999523162842","5","40278","1780807953939"
"112","2026-06-07 01:53:34","9.42","93","950.74","3780","","","","","-105","2.299999952316284","5","40279","1780808013932"
"113","2026-06-07 01:54:33","9.43","93","950.72","3780","","","","","-105","1.7999999523162842","5","40280","1780808073930"
"114","2026-06-07 01:55:34","9.4","93","950.7","3800","","","","","-103","1.5","5","40281","1780808133937"
"115","2026-06-07 01:57:34","9.36","93","950.7","3800","","","","","-104","1.7999999523162842","5","40283","1780808253929"
"116","2026-06-07 01:58:33","9.34","93","950.66","3800","","","","","-104","3.299999952316284","5","40284","1780808313935"
"117","2026-06-07 01:59:33","9.45","93","950.66","3800","","","","","-101","-3.5","5","40285","1780808373917"
"118","2026-06-07 02:00:34","9.49","93.5","950.66","3780","","","","","-104","2","5","40286","1780808433933"
"119","2026-06-07 02:01:34","9.45","93.5","950.7","3780","","","","","-104","1.7999999523162842","5","40287","1780808493936"
"120","2026-06-07 02:02:34","9.46","93.5","950.64","3780","","","","","-104","2","5","40288","1780808553937"
"121","2026-06-07 02:03:34","9.57","93.5","950.66","3800","","","","","-104","1.7999999523162842","5","40289","1780808613927"
"122","2026-06-07 02:04:33","9.57","93.5","950.66","3780","","","","","-104","2","5","40290","1780808673925"
"123","2026-06-07 02:05:34","9.5","93.5","950.6800000000001","3780","","","","","-103","1.2999999523162842","5","40291","1780808733936"
"124","2026-06-07 02:06:33","9.41","93.5","950.62","3780","","","","","-103","0.30000001192092896","5","40292","1780808793925"
"125","2026-06-07 02:07:33","9.4","93.5","950.66","3800","","","","","-104","1.7999999523162842","5","40293","1780808853923"
"126","2026-06-07 02:08:34","9.42","93.5","950.64","3780","","","","","-104","2","5","40294","1780808913924"
"127","2026-06-07 02:09:33","9.44","93.5","950.66","3780","","","","","-103","0.5","5","40295","1780808973887"
"128","2026-06-07 02:10:33","9.54","93.5","950.6800000000001","3800","","","","","-104","1.2999999523162842","5","40296","1780809033924"
"129","2026-06-07 02:11:33","9.6","93.5","950.64","3780","","","","","-104","1","5","40297","1780809093925"
"130","2026-06-07 02:12:33","9.56","94","950.66","3780","","","","","-104","1","5","40298","1780809153926"
"131","2026-06-07 02:13:33","9.57","94","950.62","3780","","","","","-104","1.2999999523162842","5","40299","1780809213925"
"132","2026-06-07 02:14:33","9.63","94","950.6","3780","","","","","-104","1.7999999523162842","5","40300","1780809273922"
"133","2026-06-07 02:15:34","9.62","94","950.58","3780","","","","","-104","2","5","40301","1780809333932"
"134","2026-06-07 02:16:34","9.6","94","950.6","3780","","","","","-104","2.299999952316284","5","40302","1780809393932"
"135","2026-06-07 02:17:33","9.55","94","950.6","3780","","","","","-103","0.5","5","40303","1780809453928"
"136","2026-06-07 02:18:33","9.51","93.5","950.5600000000001","3780","","","","","-104","2.299999952316284","5","40304","1780809513930"
"137","2026-06-07 02:19:34","9.51","93.5","950.5600000000001","3780","","","","","-100","-5.300000190734863","5","40305","1780809573930"
"138","2026-06-07 02:20:33","9.47","93.5","950.58","3780","","","","","-104","2.299999952316284","5","40306","1780809633924"
"139","2026-06-07 02:21:33","9.42","93.5","950.52","3780","","","","","-104","1.7999999523162842","5","40307","1780809693927"
"140","2026-06-07 02:22:34","9.37","93.5","950.52","3780","","","","","-104","2","5","40308","1780809753931"
"141","2026-06-07 02:23:34","9.36","93.5","950.52","3780","","","","","-104","1.7999999523162842","5","40309","1780809813920"
"142","2026-06-07 02:24:34","9.33","93.5","950.5","3780","","","","","-104","2","5","40310","1780809873950"
"143","2026-06-07 02:25:33","9.33","93.5","950.48","3780","","","","","-104","2.299999952316284","5","40311","1780809933919"
"144","2026-06-07 02:26:33","9.32","93.5","950.46","3780","","","","","-104","1.2999999523162842","5","40312","1780809993897"
"145","2026-06-07 02:27:33","9.36","93.5","950.48","3780","","","","","-104","1.7999999523162842","5","40313","1780810053920"
"146","2026-06-07 02:28:33","9.3","93.5","950.46","3780","","","","","-103","1","5","40314","1780810113913"
"147","2026-06-07 02:29:33","9.25","93.5","950.46","3800","","","","","-104","2","5","40315","1780810173923"
"148","2026-06-07 02:30:33","9.21","93","950.46","3780","","","","","-104","1.5","5","40316","1780810233917"
"149","2026-06-07 02:31:33","9.18","93","950.44","3780","","","","","-103","1","5","40317","1780810293913"
"150","2026-06-07 02:32:33","9.19","93","950.44","3780","","","","","-104","2","5","40318","1780810353925"
"151","2026-06-07 02:33:34","9.18","93.5","950.44","3780","","","","","-104","2.299999952316284","5","40319","1780810413924"
"152","2026-06-07 02:34:34","9.19","93.5","950.4200000000001","3780","","","","","-104","2","5","40320","1780810473927"
"153","2026-06-07 02:35:33","9.19","93.5","950.44","3780","","","","","-107","-1.7999999523162842","5","40321","1780810533887"
"154","2026-06-07 02:36:33","9.16","93.5","950.4","3780","","","","","-103","1.5","5","40322","1780810593888"
"155","2026-06-07 02:37:33","9.13","93.5","950.4200000000001","3780","","","","","-105","1.2999999523162842","5","40323","1780810653889"
"156","2026-06-07 02:38:33","9.09","93.5","950.38","3780","","","","","-108","1.5","5","40324","1780810713911"
"157","2026-06-07 02:39:33","9.07","93","950.4","3780","","","","","-104","1.5","5","40325","1780810773925"
"158","2026-06-07 02:40:33","9.06","93","950.36","3780","","","","","-104","2.299999952316284","5","40326","1780810833923"
"159","2026-06-07 02:41:34","9.1","93.5","950.38","3780","","","","","-103","0.5","5","40327","1780810893954"
"160","2026-06-07 02:42:33","9.15","93.5","950.38","3780","","","","","-104","1.5","5","40328","1780810953919"
"161","2026-06-07 02:43:33","9.17","93.5","950.4","3780","","","","","-103","-0.800000011920929","5","40329","1780811013920"
"162","2026-06-07 02:44:33","9.19","93.5","950.38","3780","","","","","-104","2","5","40330","1780811073914"
"163","2026-06-07 02:45:33","9.21","93.5","950.36","3780","","","","","-103","1","5","40331","1780811133923"
"164","2026-06-07 02:46:33","9.2","93.5","950.3000000000001","3780","","","","","-106","1.5","5","40332","1780811193915"
"165","2026-06-07 02:47:34","9.22","93.5","950.32","3780","","","","","-107","2","5","40333","1780811253916"
"166","2026-06-07 02:48:34","9.2","93.5","950.28","3780","","","","","-107","1.7999999523162842","5","40334","1780811313920"
"167","2026-06-07 02:49:34","9.17","93.5","950.3000000000001","3780","","","","","-104","1.7999999523162842","5","40335","1780811373924"
"168","2026-06-07 02:50:33","9.15","93.5","950.32","3780","","","","","-104","0.30000001192092896","5","40336","1780811433915"
"169","2026-06-07 02:51:33","9.1","93.5","950.28","3780","","","","","-103","0.30000001192092896","5","40337","1780811493926"
"170","2026-06-07 02:52:34","9.07","93.5","950.28","3780","","","","","-103","1.2999999523162842","5","40338","1780811553938"
"171","2026-06-07 02:53:33","9.03","93.5","950.26","3780","","","","","-104","2","5","40339","1780811613921"
"172","2026-06-07 02:54:34","9.01","93.5","950.26","3800","","","","","-104","1.2999999523162842","5","40340","1780811673924"
"173","2026-06-07 02:55:33","9.07","93.5","950.24","3780","","","","","-104","2.299999952316284","5","40341","1780811733917"
"174","2026-06-07 02:56:34","9.09","93.5","950.2","3780","","","","","-107","2.299999952316284","5","40342","1780811793944"
"175","2026-06-07 02:57:33","9.11","94","950.2","3780","","","","","-104","2","5","40343","1780811853914"
"176","2026-06-07 02:58:33","9.14","94","950.2","3780","","","","","-104","2.299999952316284","5","40344","1780811913916"
"177","2026-06-07 02:59:33","9.1","94","950.26","3780","","","","","-104","2.299999952316284","5","40345","1780811973913"
"178","2026-06-07 03:00:33","9.09","94","950.26","3780","","","","","-104","2","5","40346","1780812033920"
"179","2026-06-07 03:01:33","9.12","94","950.22","3780","","","","","-103","1.7999999523162842","5","40347","1780812093921"
"180","2026-06-07 03:02:33","9.15","94","950.22","3780","","","","","-104","2.5","5","40348","1780812153915"
"181","2026-06-07 03:03:33","9.07","94","950.26","3780","","","","","-99","-5","5","40349","1780812213911"
"182","2026-06-07 03:04:33","8.97","94","950.22","3780","","","","","-99","-5.800000190734863","5","40350","1780812273910"
"183","2026-06-07 03:05:33","8.96","93.5","950.24","3780","","","","","-104","2.299999952316284","5","40351","1780812333913"
"184","2026-06-07 03:06:33","8.92","93.5","950.22","3780","","","","","-103","1.5","5","40352","1780812393910"
"185","2026-06-07 03:07:33","8.89","93.5","950.26","3780","","","","","-104","2.299999952316284","5","40353","1780812453912"
"186","2026-06-07 03:08:33","8.87","93.5","950.24","3780","","","","","-104","2","5","40354","1780812513913"
"187","2026-06-07 03:09:34","8.82","93.5","950.24","3780","","","","","-104","2.299999952316284","5","40355","1780812573917"
"188","2026-06-07 03:10:33","8.74","93","950.1800000000001","3780","","","","","-103","1.2999999523162842","5","40356","1780812633909"
"189","2026-06-07 03:11:33","8.71","93","950.2","3780","","","","","-103","1","5","40357","1780812693917"
"190","2026-06-07 03:12:33","8.7","93","950.1800000000001","3780","","","","","-104","1.2999999523162842","5","40358","1780812753918"
"191","2026-06-07 03:13:33","8.7","93","950.16","3780","","","","","-104","2.299999952316284","5","40359","1780812813881"
"192","2026-06-07 03:14:33","8.69","93.5","950.16","3780","","","","","-104","2","5","40360","1780812873914"
"193","2026-06-07 03:15:34","8.76","93.5","950.1800000000001","3780","","","","","-104","1.2999999523162842","5","40361","1780812933912"
"194","2026-06-07 03:16:33","8.81","94","950.22","3780","","","","","-104","1.7999999523162842","5","40362","1780812993913"
"195","2026-06-07 03:17:33","8.84","94","950.22","3780","","","","","-102","-1.7999999523162842","5","40363","1780813053921"
"196","2026-06-07 03:18:33","8.85","94","950.22","3780","","","","","-104","1.5","5","40364","1780813113917"
"197","2026-06-07 03:19:34","8.87","94","950.22","3780","","","","","-104","2","5","40365","1780813173914"
"198","2026-06-07 03:20:33","8.89","94","950.24","3780","","","","","-104","2.5","5","40366","1780813233913"
"199","2026-06-07 03:21:33","8.9","94","950.24","3780","","","","","-108","2.299999952316284","5","40367","1780813293916"
"200","2026-06-07 03:22:34","8.88","94","950.26","3780","","","","","-104","2","5","40368","1780813353949"
"201","2026-06-07 03:23:33","8.84","94","950.22","3780","","","","","-104","2.299999952316284","5","40369","1780813413904"
"202","2026-06-07 03:24:34","8.8","94","950.2","3780","","","","","-106","2.299999952316284","5","40370","1780813473913"
"203","2026-06-07 03:25:33","8.78","94","950.16","3780","","","","","-103","1.5","5","40371","1780813533918"
"204","2026-06-07 03:26:33","8.84","94","950.1800000000001","3780","","","","","-103","0.30000001192092896","5","40372","1780813593908"
"205","2026-06-07 03:27:33","8.87","94","950.1800000000001","3780","","","","","-103","1.5","5","40373","1780813653912"
"206","2026-06-07 03:28:33","8.87","94","950.1800000000001","3780","","","","","-103","1","5","40374","1780813713916"
"207","2026-06-07 03:29:33","8.85","94","950.2","3780","","","","","-103","2","5","40375","1780813773877"
"208","2026-06-07 03:30:33","8.81","94","950.16","3780","","","","","-104","2.299999952316284","5","40376","1780813833878"
"209","2026-06-07 03:31:33","8.83","94","950.1800000000001","3780","","","","","-103","1.5","5","40377","1780813893908"
"210","2026-06-07 03:32:33","8.85","94","950.1800000000001","3780","","","","","-104","2.299999952316284","5","40378","1780813953909"
"211","2026-06-07 03:33:33","8.86","94","950.16","3780","","","","","-104","1.2999999523162842","5","40379","1780814013906"
"212","2026-06-07 03:34:33","8.83","94","950.16","3780","","","","","-104","2.299999952316284","5","40380","1780814073909"
"213","2026-06-07 03:35:33","8.81","94","950.14","3780","","","","","-104","1.7999999523162842","5","40381","1780814133908"
"214","2026-06-07 03:36:33","8.79","94","950.16","3780","","","","","-104","2","5","40382","1780814193914"
"215","2026-06-07 03:37:33","8.76","94","950.12","3780","","","","","-103","1.5","5","40383","1780814253910"
"216","2026-06-07 03:38:33","8.72","94","950.12","3780","","","","","-103","0.5","5","40384","1780814313917"
"217","2026-06-07 03:40:33","8.68","94","950.14","3780","","","","","-104","2","5","40386","1780814433902"
"218","2026-06-07 03:42:33","8.73","94","950.1","3780","","","","","-104","2.299999952316284","5","40388","1780814553915"
"219","2026-06-07 03:43:33","","","","","","","","","-108","-8.300000190734863","5","40389","1780814613567"
"220","2026-06-07 03:43:33","8.81","94","950.08","3780","","","","","-103","1","5","40389","1780814613864"
"221","2026-06-07 03:44:33","","","","","","","","","-109","-7","5","40390","1780814673576"
"222","2026-06-07 03:44:33","8.75","94","950.02","3780","","","","","-104","0.30000001192092896","5","40390","1780814673865"
"223","2026-06-07 03:45:33","8.75","94","950.0600000000001","3780","","","","","-103","2.299999952316284","5","40391","1780814733875"
"224","2026-06-07 03:46:33","8.7","94","950.0600000000001","3780","","","","","-104","2","5","40392","1780814793916"
"225","2026-06-07 03:47:33","8.67","94","950.08","3780","","","","","-103","1.5","5","40393","1780814853898"
"226","2026-06-07 03:48:33","8.67","94","950.0600000000001","3780","","","","","-103","1.7999999523162842","5","40394","1780814913905"
"227","2026-06-07 03:49:33","8.66","94","950.04","3780","","","","","-103","2","5","40395","1780814973905"
"228","2026-06-07 03:50:33","8.66","94","950.04","3780","","","","","-103","1.2999999523162842","5","40396","1780815033909"
"229","2026-06-07 03:51:33","8.65","94","950.02","3780","","","","","-103","2","5","40397","1780815093905"
"230","2026-06-07 03:52:34","8.62","94","950.04","3780","","","","","-107","2.5","5","40398","1780815153915"
"231","2026-06-07 03:53:33","8.64","94","950.04","3780","","","","","-103","2.5","5","40399","1780815213902"
"232","2026-06-07 03:54:33","8.63","94","950.02","3780","","","","","-103","1.7999999523162842","5","40400","1780815273914"
"233","2026-06-07 03:55:33","8.63","94","950.0600000000001","3780","","","","","-104","2.5","5","40401","1780815333905"
"234","2026-06-07 03:56:33","8.61","94","950.0600000000001","3780","","","","","-109","1.5","5","40402","1780815393906"
"235","2026-06-07 03:57:33","8.62","94","950.0600000000001","3780","","","","","-102","-0.800000011920929","5","40403","1780815453902"
"236","2026-06-07 03:58:34","8.59","94","950.0600000000001","3780","","","","","-104","2","5","40404","1780815513904"
"237","2026-06-07 03:59:33","8.55","94","950.0600000000001","3780","","","","","-104","1.2999999523162842","5","40405","1780815573901"
"238","2026-06-07 04:00:33","8.52","94","950.0600000000001","3780","","","","","-103","2","5","40406","1780815633911"
"239","2026-06-07 04:01:33","8.56","94.5","950.04","3780","","","","","-105","2.299999952316284","5","40407","1780815693906"
"240","2026-06-07 04:02:33","8.63","94","950.1","3780","","","","","-103","2","5","40408","1780815753904"
"241","2026-06-07 04:03:33","8.63","94","950.1","3780","","","","","-103","2.799999952316284","5","40409","1780815813897"
"242","2026-06-07 04:04:34","8.65","94.5","950.04","3780","","","","","-103","2.299999952316284","5","40410","1780815873898"
"243","2026-06-07 04:05:33","8.69","94.5","950.08","3780","","","","","-103","2.5","5","40411","1780815933897"
"244","2026-06-07 04:06:33","8.7","94.5","950.0600000000001","3780","","","","","-103","1.7999999523162842","5","40412","1780815993900"
"245","2026-06-07 04:08:33","8.64","94.5","950.04","3780","","","","","-104","2.299999952316284","5","40414","1780816113896"
"246","2026-06-07 04:09:34","8.56","94.5","950","3780","","","","","-102","-1.5","5","40415","1780816173899"
"247","2026-06-07 04:10:33","8.59","94.5","950.02","3780","","","","","-100","-4.5","5","40416","1780816233901"
