"Nº","Data e Hora (America/Sao_Paulo)","Temperatura (°C)","Umidade Relativa (%)","Pressão Atmosférica (hPa)","Tensão do Sistema (mV)","Luminosidade (lux)","Latitude (°)","Longitude (°)","Altitude (m)","RSSI (dBm)","SNR (dB)","DR","Frame Counter","Timestamp Aquisição (ms)"
"88","2026-06-07 14:26:08","33.12","46.5","947.4","3960","","-22.822105407714844","-47.06562042236328","606.7","-99","10.800000190734863","5","19256","1780853168818"
"89","2026-06-07 14:36:08","33.32","46","947.32","3960","","-22.822120666503906","-47.06564712524414","608.7","-99","10.300000190734863","5","19257","1780853768817"
"90","2026-06-07 14:46:07","33.27","46.5","947.28","3980","","-22.822120666503906","-47.06565475463867","607.2","-93","12.800000190734863","5","19258","1780854367817"
"91","2026-06-07 14:56:08","33.23","46.5","947.28","3980","","-22.822105407714844","-47.06564712524414","615.4000000000001","-93","12.800000190734863","5","19259","1780854968819"
"92","2026-06-07 15:06:08","33.06","46.5","947.2","3980","","-22.822120666503906","-47.06566619873047","614.2","-93","12.800000190734863","5","19260","1780855568815"
"93","2026-06-07 15:16:08","32.5","47","947.22","3940","","-22.822141647338867","-47.06566619873047","602","-95","12.300000190734863","5","19261","1780856168822"
"94","2026-06-07 15:26:08","31.98","47.5","947.28","3920","","-22.822181701660156","-47.06565856933594","624.7","-92","13","5","19262","1780856768821"
"95","2026-06-07 15:36:08","31.43","48.5","947.24","3920","","-22.82215118408203","-47.06564712524414","612.4","-95","12","5","19263","1780857368820"
"96","2026-06-07 15:46:08","30.96","48.5","947.3000000000001","3880","","-22.822126388549805","-47.06563186645508","617.2","-92","13","5","19264","1780857968827"
"97","2026-06-07 15:56:08","30.27","49.5","947.34","3900","","-22.82213020324707","-47.06564712524414","629.5","-104","7.5","5","19265","1780858568821"
"98","2026-06-07 16:06:08","29.53","50.5","947.34","3840","","-22.82213592529297","-47.06561279296875","618.4000000000001","-95","12","5","19266","1780859168825"
"99","2026-06-07 16:16:07","28.15","52","947.44","3840","","-22.822162628173828","-47.06563949584961","629.2","-93","12.5","5","19267","1780859767818"
"100","2026-06-07 16:26:08","26.75","53.5","947.52","3860","","-22.82219696044922","-47.06558609008789","624.5","-94","12","5","19268","1780860368825"
"101","2026-06-07 16:36:08","25.51","54.5","947.5","3840","","-22.822158813476562","-47.065589904785156","626.4000000000001","-94","12.300000190734863","5","19269","1780860968831"
"102","2026-06-07 16:46:08","24.54","55","947.5","3820","","-22.82219123840332","-47.06562805175781","624","-93","12.300000190734863","5","19270","1780861568825"
"103","2026-06-07 16:56:08","23.49","56","947.58","3800","","-22.822153091430664","-47.06560516357422","610.5","-93","12.5","5","19271","1780862168820"
"104","2026-06-07 17:06:08","22.6","56.5","947.6800000000001","3820","","-22.822139739990234","-47.06559753417969","607.2","-93","12.300000190734863","5","19272","1780862768827"
"105","2026-06-07 17:16:08","21.6","57.5","947.82","3820","","-22.8221378326416","-47.06566619873047","606.2","-93","13","5","19273","1780863368817"
"106","2026-06-07 17:26:08","20.56","58.5","947.88","3780","","-22.822132110595703","-47.06565856933594","603","-92","13","5","19274","1780863968808"
"107","2026-06-07 17:36:08","19.74","59","947.94","3760","","-22.8221378326416","-47.06564712524414","609.4","-92","12.5","5","19275","1780864568814"
"108","2026-06-07 17:46:08","18.98","59.5","947.98","3800","","-22.822126388549805","-47.06565856933594","613.5","-92","12.800000190734863","5","19276","1780865168816"
"109","2026-06-07 17:56:08","18.33","60","948.16","3780","","-22.822139739990234","-47.06564712524414","606.7","-91","12.5","5","19277","1780865768813"
"110","2026-06-07 18:06:07","17.85","60","948.24","3760","","-22.822120666503906","-47.06565856933594","608.9","-91","12.5","5","19278","1780866367809"
"111","2026-06-07 18:16:07","17.35","60","948.34","3760","","-22.82215118408203","-47.0656623840332","605.2","-92","12.800000190734863","5","19279","1780866967807"
"112","2026-06-07 18:26:08","16.92","60.5","948.4","3760","","-22.822153091430664","-47.06564712524414","606.5","-91","12.5","5","19280","1780867568811"
"113","2026-06-07 18:36:07","16.52","60.5","948.4200000000001","3780","","-22.822126388549805","-47.065635681152344","617.5","-91","12.800000190734863","5","19281","1780868167812"
"114","2026-06-07 18:46:07","16.23","60.5","948.4200000000001","3760","","-22.822141647338867","-47.065650939941406","604.2","-92","12.300000190734863","5","19282","1780868767807"
"115","2026-06-07 18:56:07","16","60.5","948.6","3760","","-22.822172164916992","-47.065650939941406","613","-91","12.800000190734863","5","19283","1780869367816"
"116","2026-06-07 19:06:07","15.88","60.5","948.72","3760","","-22.8221492767334","-47.065677642822266","610.2","-93","13","5","19284","1780869967818"
"117","2026-06-07 19:16:07","15.67","60.5","948.78","3760","","-22.822172164916992","-47.06569290161133","610.9","-90","13.300000190734863","5","19285","1780870567820"
"118","2026-06-07 19:26:07","15.46","60.5","948.9","3760","","-22.822162628173828","-47.06564712524414","614.9000000000001","-90","13","5","19286","1780871167822"
"119","2026-06-07 19:36:07","15.44","60","948.9200000000001","3760","","-22.82215118408203","-47.065650939941406","614.9000000000001","-92","12.300000190734863","5","19287","1780871767844"
"120","2026-06-07 19:46:07","15.28","60","949.04","3740","","-22.82217025756836","-47.06562423706055","619.2","-92","12.5","5","19288","1780872367822"
"121","2026-06-07 19:56:07","15.01","60.5","949.1800000000001","3760","","-22.822153091430664","-47.06565856933594","621.7","-92","13","5","19289","1780872967824"
"122","2026-06-07 20:06:07","15","60.5","949.28","3740","","-22.82215690612793","-47.0656623840332","614.4000000000001","-93","12.800000190734863","5","19290","1780873567823"
"123","2026-06-07 20:16:07","14.98","60","949.32","3740","","-22.82208824157715","-47.0656623840332","611.2","-93","12.800000190734863","5","19291","1780874167831"
"124","2026-06-07 20:26:07","14.55","60.5","949.52","3720","","-22.822099685668945","-47.0656852722168","598","-92","12.800000190734863","5","19292","1780874767824"
"125","2026-06-07 20:36:07","14.41","60.5","949.5600000000001","3720","","-22.822118759155273","-47.065635681152344","629.7","-92","12.800000190734863","5","19293","1780875367824"
"126","2026-06-07 20:46:07","14.16","61","949.62","3740","","-22.822134017944336","-47.06562805175781","622.2","-91","12.5","5","19294","1780875967819"
"127","2026-06-07 20:56:07","13.97","61","949.64","3720","","-22.822145462036133","-47.06568145751953","607.5","-92","13","5","19295","1780876567820"
"128","2026-06-07 21:06:07","13.8","61","949.7","3720","","-22.822128295898438","-47.065635681152344","616.2","-93","12.5","5","19296","1780877167829"
"129","2026-06-07 21:16:07","13.71","61","949.74","3740","","-22.822139739990234","-47.06564712524414","625","-92","13","5","19297","1780877767828"
"130","2026-06-07 21:26:07","13.64","61","949.9200000000001","3720","","-22.822114944458008","-47.06565475463867","621.5","-92","13","5","19298","1780878367831"
"131","2026-06-07 21:36:07","13.54","61","949.98","3700","","-22.822139739990234","-47.065635681152344","614.7","-91","12.800000190734863","5","19299","1780878967823"
"132","2026-06-07 21:46:07","13.47","60.5","950","3740","","-22.822114944458008","-47.065635681152344","618.9000000000001","-92","13","5","19300","1780879567824"
"133","2026-06-07 21:56:07","13.35","61","950.02","3700","","-22.822147369384766","-47.065650939941406","607.2","-93","13","5","19301","1780880167789"
"134","2026-06-07 22:06:07","13.2","61","950.08","3720","","-22.82213020324707","-47.0656623840332","615.7","-93","12.5","5","19302","1780880767815"
"135","2026-06-07 22:16:07","13.14","61","950.04","3700","","-22.82213020324707","-47.06563949584961","609.7","-93","12.5","5","19303","1780881367821"
"136","2026-06-07 22:26:07","12.99","61","950.08","3700","","-22.822158813476562","-47.06563949584961","609.4","-93","12.5","5","19304","1780881967824"
"137","2026-06-07 22:36:07","12.96","61","950.12","3700","","-22.822179794311523","-47.06563186645508","615.9000000000001","-94","12.300000190734863","5","19305","1780882567819"
"138","2026-06-07 22:46:07","12.96","61","950.1800000000001","3740","","-22.82225799560547","-47.06572723388672","605.5","-95","11.800000190734863","5","19306","1780883167809"
"139","2026-06-07 22:56:07","12.9","61","950.16","3720","","-22.822223663330078","-47.06571960449219","608.9","-93","12.300000190734863","5","19307","1780883767818"
"140","2026-06-07 23:06:07","12.74","61","950.0600000000001","3700","","-22.822179794311523","-47.06569290161133","606","-92","12.5","5","19308","1780884367798"
"141","2026-06-07 23:16:07","12.69","61","950.14","3740","","-22.822147369384766","-47.06562042236328","614.9000000000001","-93","12.5","5","19309","1780884967800"
"142","2026-06-07 23:26:07","12.66","61","950.16","3720","","-22.822101593017578","-47.06560134887695","631.2","-94","11.5","5","19310","1780885567816"
"143","2026-06-07 23:36:07","12.6","61","950.1800000000001","3700","","-22.822128295898438","-47.06562423706055","614.5","-94","12","5","19311","1780886167809"
"144","2026-06-07 23:46:07","12.56","61","950.1800000000001","3680","","-22.822132110595703","-47.065650939941406","614","-93","12","5","19312","1780886767808"
"145","2026-06-07 23:56:07","12.44","61","950.14","3700","","-22.822118759155273","-47.065643310546875","624","-94","12.300000190734863","5","19313","1780887367804"
