"Nº";"Data e Hora (America/Sao_Paulo)";"Temperatura (°C)";"Umidade Relativa (%)";"Pressão Atmosférica (hPa)";"Tensão do Sistema (mV)";"Luminosidade (lux)";"Latitude (°)";"Longitude (°)";"Altitude (m)";"RSSI (dBm)";"SNR (dB)";"Frame Counter";"Timestamp Aquisição (ms)"
"1";"2026-03-12 00:28:38";"22.34";"73.5";"944.66";"3820";"0";"";"";"";"-114";"-10.300000190734863";"62545";"1773286118569"
"2";"2026-03-12 00:29:38";"22.34";"73.5";"944.66";"3860";"0";"";"";"";"-114";"-9.5";"62546";"1773286178563"
"3";"2026-03-12 00:35:38";"22.34";"73.5";"944.62";"3840";"0";"";"";"";"-114";"-7";"62552";"1773286538563"
"4";"2026-03-12 00:36:38";"22.34";"73.5";"944.64";"3860";"0";"";"";"";"-114";"-8.300000190734863";"62553";"1773286598563"
"5";"2026-03-12 00:37:38";"22.35";"73.5";"944.6";"3860";"0";"";"";"";"-113";"-7.800000190734863";"62554";"1773286658561"
"6";"2026-03-12 00:38:38";"22.34";"73.5";"944.6";"3880";"0";"";"";"";"-114";"-8.800000190734863";"62555";"1773286718564"
"7";"2026-03-12 00:39:38";"22.34";"73.5";"944.6";"3840";"0";"";"";"";"-114";"-8.800000190734863";"62556";"1773286778563"
"8";"2026-03-12 00:40:38";"22.35";"73.5";"944.54";"3820";"0";"";"";"";"-113";"-6";"62557";"1773286838566"
"9";"2026-03-12 00:41:38";"22.34";"73.5";"944.54";"3820";"0";"";"";"";"-114";"-7.5";"62558";"1773286898559"
"10";"2026-03-12 00:42:38";"22.34";"73.5";"944.5600000000001";"3860";"0";"";"";"";"-114";"-8";"62559";"1773286958569"
"11";"2026-03-12 00:43:38";"22.34";"73.5";"944.52";"3820";"0";"";"";"";"-113";"-4";"62560";"1773287018565"
"12";"2026-03-12 00:44:38";"22.34";"73.5";"944.5";"3820";"0";"";"";"";"-113";"-6";"62561";"1773287078558"
"13";"2026-03-12 00:45:38";"22.34";"73.5";"944.46";"3820";"0";"";"";"";"-113";"-4.800000190734863";"62562";"1773287138560"
"14";"2026-03-12 00:46:38";"22.34";"73.5";"944.46";"3840";"0";"";"";"";"-113";"-5";"62563";"1773287198550"
"15";"2026-03-12 00:47:38";"22.34";"73.5";"944.48";"3820";"0";"";"";"";"-113";"-5.5";"62564";"1773287258556"
"16";"2026-03-12 00:48:38";"22.33";"73.5";"944.44";"3820";"0";"";"";"";"-114";"-7";"62565";"1773287318559"
"17";"2026-03-12 00:49:38";"22.34";"73.5";"944.48";"3860";"0";"";"";"";"-114";"-8.300000190734863";"62566";"1773287378557"
"18";"2026-03-12 00:50:38";"22.34";"73.5";"944.48";"3840";"0";"";"";"";"-113";"-5.800000190734863";"62567";"1773287438564"
"19";"2026-03-12 00:51:38";"22.34";"73.5";"944.48";"3820";"0";"";"";"";"-113";"-6.300000190734863";"62568";"1773287498560"
"20";"2026-03-12 00:52:38";"22.34";"73.5";"944.46";"3840";"0";"";"";"";"-113";"-7.5";"62569";"1773287558563"
"21";"2026-03-12 00:53:38";"22.35";"73.5";"944.48";"3880";"0";"";"";"";"-113";"-5.800000190734863";"62570";"1773287618564"
"22";"2026-03-12 00:54:38";"22.34";"73.5";"944.44";"3840";"0";"";"";"";"-113";"-7.300000190734863";"62571";"1773287678562"
"23";"2026-03-12 00:55:38";"22.34";"73.5";"944.46";"3840";"0";"";"";"";"-114";"-6.5";"62572";"1773287738562"
"24";"2026-03-12 00:56:38";"22.34";"73.5";"944.46";"3840";"0";"";"";"";"-113";"-5.800000190734863";"62573";"1773287798559"
"25";"2026-03-12 00:57:38";"22.34";"73.5";"944.44";"3880";"0";"";"";"";"-113";"-7.5";"62574";"1773287858556"
"26";"2026-03-12 00:58:38";"22.34";"73.5";"944.46";"3840";"0";"";"";"";"-114";"-8.300000190734863";"62575";"1773287918554"
"27";"2026-03-12 00:59:38";"22.34";"73.5";"944.44";"3820";"0";"";"";"";"-113";"-7.300000190734863";"62576";"1773287978570"
"28";"2026-03-12 01:00:38";"22.34";"73.5";"944.46";"3880";"0";"";"";"";"-114";"-9.300000190734863";"62577";"1773288038557"
"29";"2026-03-12 01:01:38";"22.34";"73.5";"944.4";"3820";"0";"";"";"";"-113";"-3.5";"62578";"1773288098555"
"30";"2026-03-12 01:02:38";"22.33";"73.5";"944.44";"3860";"0";"";"";"";"-113";"-6.300000190734863";"62579";"1773288158566"
"31";"2026-03-12 01:03:38";"22.34";"73.5";"944.4200000000001";"3860";"0";"";"";"";"-113";"-6.300000190734863";"62580";"1773288218566"
"32";"2026-03-12 01:04:38";"22.34";"73.5";"944.4";"3820";"0";"";"";"";"-113";"-5";"62581";"1773288278568"
"33";"2026-03-12 01:05:38";"22.34";"73.5";"944.4200000000001";"3820";"0";"";"";"";"-113";"-5.5";"62582";"1773288338568"
"34";"2026-03-12 01:06:38";"22.34";"73.5";"944.4200000000001";"3820";"0";"";"";"";"-113";"-7";"62583";"1773288398556"
"35";"2026-03-12 01:07:38";"22.33";"73.5";"944.34";"3860";"0";"";"";"";"-113";"-6";"62584";"1773288458562"
"36";"2026-03-12 01:08:38";"22.33";"73.5";"944.36";"3840";"0";"";"";"";"-113";"-5";"62585";"1773288518556"
"37";"2026-03-12 01:09:38";"22.33";"73.5";"944.34";"3840";"0";"";"";"";"-113";"-6.5";"62586";"1773288578554"
"38";"2026-03-12 01:10:38";"22.33";"73.5";"944.3000000000001";"3880";"0";"";"";"";"-113";"-7.300000190734863";"62587";"1773288638568"
"39";"2026-03-12 01:11:38";"22.33";"73.5";"944.28";"3840";"0";"";"";"";"-113";"-5.5";"62588";"1773288698562"
"40";"2026-03-12 01:12:38";"22.34";"73.5";"944.26";"3840";"0";"";"";"";"-113";"-5.800000190734863";"62589";"1773288758563"
"41";"2026-03-12 01:13:38";"22.33";"73.5";"944.24";"3820";"0";"";"";"";"-113";"-5.300000190734863";"62590";"1773288818559"
"42";"2026-03-12 01:14:38";"22.33";"73.5";"944.2";"3820";"0";"";"";"";"-113";"-6";"62591";"1773288878557"
"43";"2026-03-12 01:15:38";"22.33";"73.5";"944.2";"3820";"0";"";"";"";"-112";"-3.5";"62592";"1773288938561"
"44";"2026-03-12 01:16:38";"22.33";"73.5";"944.16";"3840";"0";"";"";"";"-112";"-2.799999952316284";"62593";"1773288998554"
"45";"2026-03-12 01:17:38";"22.34";"73.5";"944.16";"3860";"0";"";"";"";"-114";"-4.5";"62594";"1773289058557"
"46";"2026-03-12 01:18:38";"22.33";"73.5";"944.16";"3860";"0";"";"";"";"-112";"-2";"62595";"1773289118559"
"47";"2026-03-12 01:19:38";"22.33";"73.5";"944.14";"3880";"0";"";"";"";"-111";"0.5";"62596";"1773289178565"
"48";"2026-03-12 01:20:38";"22.33";"74";"944.16";"3840";"0";"";"";"";"-113";"-1.5";"62597";"1773289238559"
"49";"2026-03-12 01:21:38";"22.33";"74";"944.08";"3820";"0";"";"";"";"-114";"-5.800000190734863";"62598";"1773289298566"
"50";"2026-03-12 01:22:38";"22.33";"73.5";"944.1";"3840";"0";"";"";"";"-114";"-4";"62599";"1773289358566"
"51";"2026-03-12 01:23:38";"22.33";"73.5";"944.08";"3820";"0";"";"";"";"-113";"-3.299999952316284";"62600";"1773289418557"
"52";"2026-03-12 01:24:38";"22.33";"73.5";"944.08";"3860";"0";"";"";"";"-113";"-4.5";"62601";"1773289478559"
"53";"2026-03-12 01:25:38";"22.33";"74";"944.08";"3840";"0";"";"";"";"-111";"-1.2999999523162842";"62602";"1773289538555"
"54";"2026-03-12 01:26:38";"22.33";"73.5";"944.1";"3820";"0";"";"";"";"-112";"-2.799999952316284";"62603";"1773289598554"
"55";"2026-03-12 01:27:38";"22.33";"73.5";"944.12";"3860";"0";"";"";"";"-114";"-4";"62604";"1773289658564"
"56";"2026-03-12 01:28:38";"22.33";"73.5";"944.1800000000001";"3820";"0";"";"";"";"-112";"-3.5";"62605";"1773289718557"
"57";"2026-03-12 01:29:38";"22.32";"73.5";"944.16";"3860";"0";"";"";"";"-114";"-7";"62606";"1773289778554"
