"Nº","Data e Hora (America/Sao_Paulo)","Temperatura (°C)","Umidade Relativa (%)","Pressão Atmosférica (hPa)","Tensão do Sistema (mV)","Luminosidade (lux)","Latitude (°)","Longitude (°)","Altitude (m)","RSSI (dBm)","SNR (dB)","Frame Counter","Timestamp Aquisição (ms)"
"1","2026-04-07 11:18:45","24.19","51","949.34","4800","","","","","-107","4","73","1775571525461"
"2","2026-04-07 11:18:54","","","","","","","","","-87","11.5","74","1775571534628"
"3","2026-04-07 11:18:54","24.17","51","949.32","4860","","","","","-106","4.800000190734863","74","1775571534916"
"4","2026-04-07 11:19:05","24.18","51","949.32","4800","","","","","-110","0.5","75","1775571544956"
"5","2026-04-07 11:19:15","24.19","51.5","949.32","4840","","","","","-107","4.800000190734863","76","1775571554954"
"6","2026-04-07 11:19:25","24.19","51","949.3000000000001","4840","","","","","-106","5","77","1775571564956"
"7","2026-04-07 11:19:35","24.17","51","949.3000000000001","4840","","","","","-109","0.800000011920929","78","1775571574957"
"8","2026-04-07 11:19:45","24.2","51.5","949.32","4860","","","","","-109","1.5","79","1775571584954"
"9","2026-04-07 11:19:55","24.2","51.5","949.32","4820","","","","","-108","3","80","1775571594949"
"10","2026-04-07 11:20:05","24.2","51","949.32","4840","","","","","-111","-1.7999999523162842","81","1775571604955"
"11","2026-04-07 11:20:15","24.2","51","949.28","4820","","","","","-111","-2.299999952316284","82","1775571614951"
"12","2026-04-07 11:20:25","24.2","51","949.26","4820","","","","","-110","-0.30000001192092896","83","1775571624952"
"13","2026-04-07 11:20:35","24.22","53","949.28","4860","","","","","-107","4","84","1775571634945"
"14","2026-04-07 11:20:45","24.22","51.5","949.24","4840","","","","","-106","5.300000190734863","85","1775571644952"
"15","2026-04-07 11:20:55","24.22","51.5","949.28","4860","","","","","-104","6","86","1775571654945"
"16","2026-04-07 11:21:05","24.2","51","949.26","4820","","","","","-107","4.300000190734863","87","1775571664951"
"17","2026-04-07 11:21:15","24.2","51","949.24","4820","","","","","-109","1.7999999523162842","88","1775571674949"
"18","2026-04-07 11:21:25","24.2","51","949.26","4820","","","","","-109","1.5","89","1775571684953"
"19","2026-04-07 11:21:35","24.21","51","949.24","4840","","","","","-109","1.7999999523162842","90","1775571694956"
"20","2026-04-07 11:21:45","24.23","51","949.24","4860","","","","","-110","-0.800000011920929","91","1775571704950"
"21","2026-04-07 11:21:55","24.22","50.5","949.22","4860","","","","","-104","5.800000190734863","92","1775571714951"
"22","2026-04-07 11:22:15","24.18","50.5","949.22","4840","","","","","-109","0","94","1775571734950"
"23","2026-04-07 11:22:25","24.17","51","949.2","4820","","","","","-110","-1.2999999523162842","95","1775571744924"
"24","2026-04-07 11:22:35","24.15","51","949.22","4840","","","","","-107","4.5","96","1775571754946"
"25","2026-04-07 11:22:45","24.16","51","949.1800000000001","4860","","","","","-104","6.5","97","1775571764954"
"26","2026-04-07 11:22:55","24.14","51","949.24","4840","","","","","-109","2.299999952316284","98","1775571774955"
"27","2026-04-07 11:23:05","24.13","51.5","949.22","4840","","","","","-108","3.299999952316284","99","1775571784952"
"28","2026-04-07 11:23:15","24.14","51","949.2","4840","","","","","-110","0.800000011920929","100","1775571794943"
"29","2026-04-07 11:23:24","24.14","51","949.22","4860","","","","","-107","4","101","1775571804943"
"30","2026-04-07 11:23:35","24.16","51","949.22","4840","","","","","-110","0.5","102","1775571814954"
"31","2026-04-07 11:23:55","24.15","51.5","949.22","4840","","","","","-106","4.800000190734863","104","1775571834952"
"32","2026-04-07 11:24:05","24.1","51.5","949.1800000000001","4820","","","","","-104","7.5","105","1775571844948"
"33","2026-04-07 11:24:15","24.09","51.5","949.1800000000001","4840","","","","","-104","7.300000190734863","106","1775571854990"
"34","2026-04-07 11:24:25","24.09","52.5","949.16","4840","","","","","-105","5.800000190734863","107","1775571864945"
"35","2026-04-07 11:24:34","24.08","51","949.1800000000001","4860","","","","","-104","6.800000190734863","108","1775571874933"
"36","2026-04-07 11:24:45","24.11","52","949.2","4880","","","","","-107","3.799999952316284","109","1775571884944"
"37","2026-04-07 12:48:05","22.56","52","948.22","4820","","","","","-109","2.299999952316284","609","1775576885436"
"38","2026-04-07 12:48:15","22.49","52","948.22","4840","","","","","-111","-0.800000011920929","610","1775576894928"
"39","2026-04-07 12:48:25","22.43","52","948.22","4860","","","","","-107","4","611","1775576904921"
"40","2026-04-07 12:48:35","22.38","52","948.22","4820","","","","","-112","-5.800000190734863","612","1775576914924"
"41","2026-04-07 12:48:45","22.39","53.5","948.24","4820","","","","","-113","-8.300000190734863","613","1775576924931"
"42","2026-04-07 12:48:55","22.43","52.5","948.26","4820","","","","","-108","2.299999952316284","614","1775576934968"
"43","2026-04-07 17:35:20","25","62","946.66","4880","","","","","-107","3.799999952316284","2325","1775594120762"
"44","2026-04-07 17:35:33","25.17","63","946.66","4860","","","","","-110","-0.5","2326","1775594133420"
"45","2026-04-07 17:35:46","25.13","59.5","946.62","4900","","","","","-113","-7","2327","1775594146076"
"46","2026-04-07 17:35:58","25.08","59","946.62","4880","","","","","-110","-1","2328","1775594158698"
"47","2026-04-07 17:36:11","25.01","60","946.58","4900","","","","","-111","-1","2329","1775594171404"
"48","2026-04-07 17:36:24","24.94","59.5","946.64","4880","","","","","-110","-1.5","2330","1775594184057"
"49","2026-04-07 17:36:36","24.88","60","946.64","4900","","","","","-111","-0.800000011920929","2331","1775594196719"
"50","2026-04-07 17:36:49","24.82","60.5","946.7","4880","","","","","-112","-3.799999952316284","2332","1775594209380"
"51","2026-04-07 17:37:02","24.76","60","946.72","4880","","","","","-112","-3.5","2333","1775594222042"
"52","2026-04-07 17:37:14","24.71","60","946.72","4880","","","","","-112","-3.5","2334","1775594234703"
"53","2026-04-07 17:37:27","24.66","60.5","946.7","4860","","","","","-112","-6.5","2335","1775594247352"
"54","2026-04-07 17:37:40","24.61","60.5","946.72","4880","","","","","-110","0.5","2336","1775594260044"
"55","2026-04-07 17:37:52","24.57","61","946.7","4880","","","","","-109","1.5","2337","1775594272680"
"56","2026-04-07 17:38:05","24.53","61","946.6800000000001","4880","","","","","-112","-3.5","2338","1775594285355"
"57","2026-04-07 17:38:30","24.43","60.5","946.72","4860","","","","","-112","-3","2340","1775594310683"
"58","2026-04-07 17:38:43","24.38","61","946.66","4920","","","","","-112","-4.5","2341","1775594323354"
"59","2026-04-07 17:38:56","24.34","61","946.6800000000001","4860","","","","","-109","0.30000001192092896","2342","1775594336007"
"60","2026-04-07 17:39:08","24.32","61","946.7","4920","","","","","-108","2.5","2343","1775594348660"
"61","2026-04-07 17:39:21","24.3","61","946.7","4900","","","","","-110","-1","2344","1775594361331"
"62","2026-04-07 17:39:34","24.27","61.5","946.6800000000001","4860","","","","","-111","-2.799999952316284","2345","1775594373983"
"63","2026-04-07 17:39:46","24.24","61.5","946.6800000000001","4900","","","","","-113","-8","2346","1775594386616"
"64","2026-04-07 17:39:59","24.23","61.5","946.72","4880","","","","","-113","-8","2347","1775594399300"
"65","2026-04-07 17:40:11","24.21","62","946.72","4880","","","","","-111","-2.299999952316284","2348","1775594411929"
"66","2026-04-07 17:40:24","24.2","62","946.66","4880","","","","","-110","-0.800000011920929","2349","1775594424621"
"67","2026-04-07 17:40:37","24.2","62","946.7","4880","","","","","-110","0.800000011920929","2350","1775594437291"
"68","2026-04-07 17:40:49","24.18","62","946.6800000000001","4900","","","","","-111","-1.7999999523162842","2351","1775594449938"
"69","2026-04-07 17:41:02","24.15","62","946.6800000000001","4880","","","","","-110","-0.30000001192092896","2352","1775594462644"
"70","2026-04-07 17:41:15","24.13","62.5","946.72","4880","","","","","-111","-1","2353","1775594475297"
"71","2026-04-07 17:41:27","24.13","62.5","946.74","4880","","","","","-109","1.7999999523162842","2354","1775594487914"
"72","2026-04-07 17:41:40","24.12","63","946.7","4860","","","","","-112","-4","2355","1775594500612"
"73","2026-04-07 17:41:53","24.09","62.5","946.7","4880","","","","","-112","-2","2356","1775594513276"
"74","2026-04-07 17:42:05","24.08","62.5","946.72","4880","","","","","-111","-1.7999999523162842","2357","1775594525931"
"75","2026-04-07 17:42:18","24.07","62.5","946.66","4900","","","","","-111","-0.5","2358","1775594538594"
"76","2026-04-07 17:42:31","24.07","63","946.7","4880","","","","","-111","-1.5","2359","1775594551229"
"77","2026-04-07 17:42:43","24.08","63","946.72","4860","","","","","-112","-4.300000190734863","2360","1775594563913"
"78","2026-04-07 17:42:56","24.08","63","946.74","4880","","","","","-112","-2.799999952316284","2361","1775594576566"
"79","2026-04-07 17:43:09","24.07","63","946.7","4860","","","","","-107","4.800000190734863","2362","1775594589191"
"80","2026-04-07 17:43:21","24.07","63","946.7","4880","","","","","-111","-1.2999999523162842","2363","1775594601899"
"81","2026-04-07 17:43:34","24.07","63","946.76","4860","","","","","-112","-2.799999952316284","2364","1775594614547"
"82","2026-04-07 17:43:47","24.07","63","946.7","4880","","","","","-112","-7","2365","1775594627218"
"83","2026-04-07 17:44:12","24.05","63.5","946.76","4860","","","","","-111","-1.7999999523162842","2367","1775594652529"
"84","2026-04-07 17:44:25","24.03","64","946.76","4880","","","","","-108","3.299999952316284","2368","1775594665217"
"85","2026-04-07 17:44:37","24.02","63.5","946.74","4900","","","","","-110","0.800000011920929","2369","1775594677847"
"86","2026-04-07 17:44:50","24.02","64","946.74","4880","","","","","-109","2","2370","1775594690542"
"87","2026-04-07 17:45:03","24.02","64","946.74","4880","","","","","-111","-0.800000011920929","2371","1775594703197"
"88","2026-04-07 17:45:15","24.02","64","946.74","4860","","","","","-107","4","2372","1775594715850"
"89","2026-04-07 17:45:28","24.03","63.5","946.7","4880","","","","","-110","0.5","2373","1775594728509"
"90","2026-04-07 17:45:41","24.02","64","946.72","4860","","","","","-111","-1.7999999523162842","2374","1775594741184"
"91","2026-04-07 17:45:53","24.02","64","946.76","4880","","","","","-110","0","2375","1775594753840"
"92","2026-04-07 17:46:06","24.01","64.5","946.78","4860","","","","","-112","-6.300000190734863","2376","1775594766502"
"93","2026-04-07 17:46:19","24","64.5","946.76","4880","","","","","-112","-2.799999952316284","2377","1775594779150"
"94","2026-04-07 17:46:31","24.01","64.5","946.76","4860","","","","","-110","-0.5","2378","1775594791832"
"95","2026-04-07 17:46:44","24.01","64.5","946.78","4900","","","","","-112","-5.800000190734863","2379","1775594804478"
"96","2026-04-07 17:46:57","24.01","64.5","946.78","4880","","","","","-110","0.30000001192092896","2380","1775594817135"
"97","2026-04-07 17:47:09","24.01","64.5","946.74","4880","","","","","-112","-3.299999952316284","2381","1775594829808"
"98","2026-04-07 17:47:22","24","65","946.72","4860","","","","","-108","2.799999952316284","2382","1775594842454"
"99","2026-04-07 17:47:35","24","64.5","946.72","4880","","","","","-110","0.800000011920929","2383","1775594855119"
"100","2026-04-07 17:48:00","23.99","65","946.72","4920","","","","","-111","-1.5","2385","1775594880467"
"101","2026-04-07 17:48:13","23.99","64.5","946.72","4880","","","","","-109","2.5","2386","1775594893119"
"102","2026-04-07 17:48:25","23.99","65","946.74","4880","","","","","-111","-1.2999999523162842","2387","1775594905779"
"103","2026-04-07 17:48:38","24.01","64.5","946.74","4920","","","","","-110","-0.5","2388","1775594918442"
"104","2026-04-07 17:48:51","24","64.5","946.74","4900","","","","","-111","-2.299999952316284","2389","1775594931105"
"105","2026-04-07 17:49:03","24.01","65","946.72","4880","","","","","-111","-1.2999999523162842","2390","1775594943762"
"106","2026-04-07 17:49:29","24","64.5","946.74","4880","","","","","-111","-1","2392","1775594969084"
"107","2026-04-07 17:49:41","23.99","65","946.72","4920","","","","","-113","-8.800000190734863","2393","1775594981748"
"108","2026-04-07 17:49:54","24","65","946.76","4880","","","","","-112","-3.799999952316284","2394","1775594994399"
"109","2026-04-07 17:50:07","24","65.5","946.72","4900","","","","","-109","2.5","2395","1775595007070"
"110","2026-04-07 17:50:19","24","65.5","946.74","4880","","","","","-112","-3.799999952316284","2396","1775595019747"
"111","2026-04-07 17:50:32","23.99","65","946.72","4920","","","","","-110","0.5","2397","1775595032393"
"112","2026-04-07 17:50:45","23.99","65.5","946.72","4880","","","","","-108","2.5","2398","1775595045042"
"113","2026-04-07 17:50:57","24","65","946.72","4880","","","","","-112","-4.800000190734863","2399","1775595057666"
"114","2026-04-07 17:51:10","24.01","65","946.74","4900","","","","","-109","1.5","2400","1775595070389"
"115","2026-04-07 17:51:23","24.02","65","946.72","4880","","","","","-110","0.30000001192092896","2401","1775595083018"
"116","2026-04-07 17:51:35","24.03","64.5","946.72","4880","","","","","-112","-3.799999952316284","2402","1775595095712"
"117","2026-04-07 17:51:48","24.01","65.5","946.6800000000001","4880","","","","","-110","-0.5","2403","1775595108337"
"118","2026-04-07 17:52:01","24.01","65.5","946.7","4880","","","","","-112","-3","2404","1775595121033"
"119","2026-04-07 17:52:13","24.02","65.5","946.64","4860","","","","","-111","-0.30000001192092896","2405","1775595133739"
"120","2026-04-07 17:52:26","24.02","65.5","946.6800000000001","4880","","","","","-110","-0.800000011920929","2406","1775595146358"
"121","2026-04-07 17:52:39","24.01","65.5","946.66","4920","","","","","-111","-2.799999952316284","2407","1775595159008"
"122","2026-04-07 17:52:51","24.02","65.5","946.62","4860","","","","","-109","1.7999999523162842","2408","1775595171674"
"123","2026-04-07 17:53:04","24.01","65.5","946.62","4880","","","","","-110","0.5","2409","1775595184343"
"124","2026-04-07 17:53:17","24.01","66","946.66","4900","","","","","-109","1.7999999523162842","2410","1775595197002"
"125","2026-04-07 17:53:29","24","66","946.66","4900","","","","","-109","0.800000011920929","2411","1775595209620"
"126","2026-04-07 17:53:42","24.01","66","946.64","4880","","","","","-112","-8","2412","1775595222315"
"127","2026-04-07 17:53:55","24.01","66","946.64","4880","","","","","-108","3.5","2413","1775595234977"
"128","2026-04-07 17:54:07","24.01","66","946.6800000000001","4880","","","","","-108","2","2414","1775595247601"
"129","2026-04-07 17:54:20","24","66","946.64","4900","","","","","-108","2.799999952316284","2415","1775595260310"
"130","2026-04-07 17:54:33","24.01","66","946.64","4920","","","","","-111","-2.5","2416","1775595272978"
"131","2026-04-07 17:54:45","24.02","66","946.6800000000001","4920","","","","","-110","0.5","2417","1775595285642"
"132","2026-04-07 17:54:58","24.01","66","946.64","4900","","","","","-112","-3.5","2418","1775595298270"
"133","2026-04-07 17:55:23","24.01","66","946.6800000000001","4880","","","","","-112","-3.299999952316284","2420","1775595323618"
"134","2026-04-07 17:55:36","24.01","66","946.66","4900","","","","","-112","-3","2421","1775595336281"
"135","2026-04-07 17:55:49","24.02","65.5","946.64","4880","","","","","-110","0.800000011920929","2422","1775595348937"
"136","2026-04-07 17:56:01","24.02","66","946.64","4900","","","","","-112","-6.5","2423","1775595361594"
"137","2026-04-07 17:56:27","23.98","66","946.66","4880","","","","","-109","1.7999999523162842","2425","1775595386930"
"138","2026-04-07 17:56:39","24","66.5","946.62","4900","","","","","-112","-3.5","2426","1775595399544"
"139","2026-04-07 17:56:52","24","66","946.66","4920","","","","","-113","-7.300000190734863","2427","1775595412197"
"140","2026-04-07 17:57:04","24.01","66.5","946.6800000000001","4880","","","","","-106","5","2428","1775595424899"
"141","2026-04-07 17:57:30","24.01","66.5","946.66","4920","","","","","-109","1.5","2430","1775595450190"
"142","2026-04-07 17:57:43","24.01","66.5","946.58","4880","","","","","-111","-2","2431","1775595462908"
"143","2026-04-07 17:58:08","24.01","66","946.58","4880","","","","","-110","0","2433","1775595488188"
"144","2026-04-07 17:58:20","24.03","66.5","946.6","4860","","","","","-112","-2","2434","1775595500883"
"145","2026-04-07 17:58:33","24.03","66.5","946.6","4920","","","","","-111","-1","2435","1775595513499"
"146","2026-04-07 17:58:46","24.02","66.5","946.58","4900","","","","","-112","-4.5","2436","1775595526188"
"147","2026-04-07 17:58:58","24.02","66.5","946.58","4880","","","","","-111","-2.299999952316284","2437","1775595538868"
"148","2026-04-07 17:59:11","24.02","66.5","946.5600000000001","4880","","","","","-110","0.5","2438","1775595551523"
"149","2026-04-07 17:59:24","24.01","66.5","946.58","4900","","","","","-110","-0.30000001192092896","2439","1775595564184"
"150","2026-04-07 17:59:36","24.01","66.5","946.5600000000001","4880","","","","","-111","-3","2440","1775595576837"
"151","2026-04-07 17:59:49","24.02","66","946.6","4860","","","","","-111","-0.800000011920929","2441","1775595589475"
"152","2026-04-07 18:00:02","24.03","66.5","946.6","4900","","","","","-111","-0.5","2442","1775595602166"
"153","2026-04-07 18:00:14","24.03","66.5","946.5600000000001","4900","","","","","-111","-1.7999999523162842","2443","1775595614814"
"154","2026-04-07 18:00:40","24.02","67","946.5600000000001","4900","","","","","-113","-6.800000190734863","2445","1775595640116"
"155","2026-04-07 18:00:52","24.02","66.5","946.54","4880","","","","","-113","-5.5","2446","1775595652772"
"156","2026-04-07 18:01:05","24.03","67","946.58","4880","","","","","-110","-0.800000011920929","2447","1775595665466"
"157","2026-04-07 18:01:18","24.03","67","946.58","4920","","","","","-112","-7.300000190734863","2448","1775595678136"
"158","2026-04-07 18:01:30","24.02","67","946.54","4880","","","","","-110","-1","2449","1775595690806"
"159","2026-04-07 18:01:43","24.02","66.5","946.5600000000001","4900","","","","","-112","-3","2450","1775595703466"
"160","2026-04-07 18:01:56","24.01","67","946.52","4900","","","","","-112","-5.5","2451","1775595716126"
"161","2026-04-07 18:02:08","24.03","66.5","946.58","4900","","","","","-112","-3","2452","1775595728779"
"162","2026-04-07 18:02:21","24.02","67","946.5600000000001","4860","","","","","-111","-1.7999999523162842","2453","1775595741445"
"163","2026-04-07 18:02:34","24.01","67","946.54","4900","","","","","-113","-7.300000190734863","2454","1775595754099"
"164","2026-04-07 18:02:46","24.01","67","946.54","4920","","","","","-110","0","2455","1775595766769"
"165","2026-04-07 18:02:59","24","67","946.54","4900","","","","","-111","-1.5","2456","1775595779442"
"166","2026-04-07 18:03:12","24","66.5","946.54","4920","","","","","-111","-1.7999999523162842","2457","1775595792086"
