"Nº","Data e Hora (America/Sao_Paulo)","Temperatura (°C)","Umidade Relativa (%)","Pressão Atmosférica (hPa)","Tensão do Sistema (mV)","Luminosidade (lux)","Latitude (°)","Longitude (°)","Altitude (m)","RSSI (dBm)","SNR (dB)","Frame Counter","Timestamp Aquisição (ms)"
"1","2026-02-07 00:00:08","22.7","76.5","942.52","3420","0","-22.822246551513672","-47.06563186645508","614","-94","12.5","38025","1770433208184"
"2","2026-02-07 00:00:17","22.7","76.5","942.48","3400","0","-22.822240829467773","-47.06562805175781","613.7","-94","12.3","38026","1770433217679"
"3","2026-02-07 00:00:27","22.7","76.5","942.52","3440","0","-22.822235107421875","-47.065635681152344","612","-94","12.5","38027","1770433227690"
"4","2026-02-07 00:00:37","22.7","76.5","942.48","3400","0","-22.822233200073242","-47.06563949584961","610.7","-94","13","38028","1770433237685"
"5","2026-02-07 00:00:48","22.7","76.5","942.5","3400","0","-22.822235107421875","-47.065635681152344","611","-94","12.8","38029","1770433247992"
"6","2026-02-07 00:00:57","22.7","76.5","942.54","3400","0","-22.822237014770508","-47.06562423706055","612","-94","12.5","38030","1770433257680"
"7","2026-02-07 00:01:07","22.7","76.5","942.48","3400","0","-22.82223892211914","-47.065616607666016","610.9","-94","12.8","38031","1770433267689"
"8","2026-02-07 00:01:17","22.7","76.5","942.52","3400","0","-22.822240829467773","-47.065616607666016","610.7","-94","12.5","38032","1770433277684"
"9","2026-02-07 00:01:28","22.7","76.5","942.54","3440","0","-22.822246551513672","-47.06562042236328","612.2","-94","12.3","38033","1770433288270"
"10","2026-02-07 00:01:37","22.7","76.5","942.54","3420","0","-22.82225227355957","-47.06562805175781","613.2","-94","12.5","38034","1770433297688"
"11","2026-02-07 00:01:47","22.7","76.5","942.54","3400","0","-22.822256088256836","-47.06562805175781","614","-94","12.3","38035","1770433307688"
"12","2026-02-07 00:01:57","22.7","76.5","942.5600000000001","3420","0","-22.822256088256836","-47.065616607666016","614","-95","12.5","38036","1770433317681"
"13","2026-02-07 00:02:07","22.7","76.5","942.54","3420","0","-22.822263717651367","-47.06561279296875","615.7","-94","12.8","38037","1770433327681"
"14","2026-02-07 00:02:17","22.7","76.5","942.54","3400","0","-22.822267532348633","-47.06561279296875","617","-94","12.8","38038","1770433337683"
"15","2026-02-07 00:02:27","22.7","76.5","942.5600000000001","3420","0","-22.822261810302734","-47.06561279296875","616.2","-94","12.8","38039","1770433347685"
"16","2026-02-07 00:02:37","22.7","76.5","942.52","3400","0","-22.822256088256836","-47.065608978271484","615.2","-94","12.8","38040","1770433357681"
"17","2026-02-07 00:02:48","22.7","76.5","942.52","3400","0","-22.82225227355957","-47.065616607666016","613.9","-94","12.8","38041","1770433367689"
"18","2026-02-07 00:02:57","22.7","76.5","942.52","3420","0","-22.822254180908203","-47.06562042236328","614.7","-94","12.8","38042","1770433377689"
"19","2026-02-07 00:03:07","22.7","76.5","942.5600000000001","3400","0","-22.82225227355957","-47.06562423706055","614.9000000000001","-94","12.5","38043","1770433387692"
"20","2026-02-07 00:03:17","22.7","76.5","942.52","3400","0","-22.822246551513672","-47.06562042236328","614.9000000000001","-94","12.5","38044","1770433397675"
"21","2026-02-07 00:03:27","22.7","76.5","942.5","3400","0","-22.82224464416504","-47.06561279296875","614.4000000000001","-94","12.3","38045","1770433407690"
"22","2026-02-07 00:03:37","22.7","76.5","942.54","3420","0","-22.822248458862305","-47.06560516357422","613","-95","12.5","38046","1770433417684"
"23","2026-02-07 00:03:47","22.7","76.5","942.54","3400","0","-22.822250366210938","-47.06560516357422","612.2","-94","12.8","38047","1770433427686"
"24","2026-02-07 00:03:57","22.7","76.5","942.54","3400","0","-22.82225227355957","-47.06560134887695","612.5","-94","12","38048","1770433437688"
"25","2026-02-07 00:04:07","22.7","76.5","942.52","3420","0","-22.8222599029541","-47.06560516357422","612.7","-94","12.5","38049","1770433447691"
"26","2026-02-07 00:04:17","22.7","76.5","942.52","3400","0","-22.822269439697266","-47.065616607666016","613","-94","12.8","38050","1770433457672"
"27","2026-02-07 00:04:27","22.7","76.5","942.5600000000001","3400","0","-22.8222713470459","-47.06562423706055","613.7","-94","12.5","38051","1770433467696"
"28","2026-02-07 00:04:37","22.7","76.5","942.5600000000001","3440","0","-22.822267532348633","-47.06562423706055","615.7","-94","12.5","38052","1770433477689"
"29","2026-02-07 00:04:47","22.7","76.5","942.54","3400","0","-22.82225799560547","-47.06562042236328","617.2","-94","12.8","38053","1770433487683"
"30","2026-02-07 00:04:57","22.7","76.5","942.58","3400","0","-22.822248458862305","-47.065608978271484","617.2","-94","12.8","38054","1770433497675"
"31","2026-02-07 00:05:07","22.7","76.5","942.54","3400","0","-22.822246551513672","-47.06560516357422","618.4000000000001","-94","12.5","38055","1770433507691"
"32","2026-02-07 00:05:17","22.7","76.5","942.54","3420","0","-22.82224464416504","-47.06560516357422","619.7","-94","12.5","38056","1770433517684"
"33","2026-02-07 00:05:27","22.7","76.5","942.5600000000001","3400","0","-22.822240829467773","-47.06560134887695","621","-94","12.5","38057","1770433527688"
