"Nº";"Data e Hora (America/Sao_Paulo)";"Temperatura (°C)";"Umidade Relativa (%)";"Pressão Atmosférica (hPa)";"Tensão do Sistema (mV)";"Luminosidade (lux)";"Latitude (°)";"Longitude (°)";"Altitude (m)";"RSSI (dBm)";"SNR (dB)";"Frame Counter";"Timestamp Aquisição (ms)"
"1";"2026-04-24 00:00:40";"20.25";"72";"947.5600000000001";"3700";"0";"-22.822240829467773";"-47.06562805175781";"627";"-78";"13.800000190734863";"19666";"1776999640832"
"2";"2026-04-24 00:01:40";"20.24";"72";"947.58";"3700";"0";"-22.822248458862305";"-47.06566619873047";"623.7";"-79";"13.5";"19667";"1776999700840"
"3";"2026-04-24 00:02:40";"20.23";"72";"947.54";"3680";"0";"-22.822227478027344";"-47.0656623840332";"610.5";"-79";"13.800000190734863";"19668";"1776999760842"
"4";"2026-04-24 00:03:40";"20.22";"72.5";"947.62";"3680";"0";"-22.8222599029541";"-47.06566619873047";"625";"-79";"13";"19669";"1776999820828"
"5";"2026-04-24 00:04:40";"20.22";"72.5";"947.5";"3700";"0";"-22.822242736816406";"-47.06560134887695";"631.2";"-79";"12.5";"19670";"1776999880856"
"6";"2026-04-24 00:05:40";"20.21";"72.5";"947.5";"3680";"0";"-22.822275161743164";"-47.065650939941406";"623.2";"-78";"13.800000190734863";"19671";"1776999940839"
"7";"2026-04-24 00:06:40";"20.2";"72";"947.66";"3700";"0";"-22.822254180908203";"-47.06563186645508";"625.9000000000001";"-78";"13.300000190734863";"19672";"1777000000841"
"8";"2026-04-24 00:07:40";"20.2";"72.5";"947.5";"3700";"0";"-22.822237014770508";"-47.06565856933594";"624.5";"-79";"12.800000190734863";"19673";"1777000060853"
"9";"2026-04-24 00:08:40";"20.19";"72.5";"947.54";"3740";"0";"-22.822237014770508";"-47.06560134887695";"627.5";"-78";"13.800000190734863";"19674";"1777000120845"
"10";"2026-04-24 00:09:40";"20.18";"72.5";"947.5";"3740";"0";"-22.822254180908203";"-47.06564712524414";"621";"-79";"13.800000190734863";"19675";"1777000180828"
"11";"2026-04-24 00:10:40";"20.17";"72.5";"947.5600000000001";"3700";"0";"-22.822256088256836";"-47.06565475463867";"619";"-79";"13.5";"19676";"1777000240829"
"12";"2026-04-24 00:11:40";"20.16";"72.5";"947.48";"3660";"0";"-22.82225227355957";"-47.06562423706055";"622";"-79";"13";"19677";"1777000300851"
"13";"2026-04-24 00:12:40";"20.15";"72.5";"947.5";"3700";"0";"-22.82223892211914";"-47.06559371948242";"626.5";"-78";"14";"19678";"1777000360843"
"14";"2026-04-24 00:13:40";"20.14";"72.5";"947.5";"3720";"0";"-22.822214126586914";"-47.06561279296875";"622";"-79";"12.300000190734863";"19679";"1777000420836"
"15";"2026-04-24 00:14:40";"20.13";"72.5";"947.52";"3700";"0";"-22.82223129272461";"-47.06561279296875";"622.4000000000001";"-78";"14";"19680";"1777000480832"
