"Nº";"Data e Hora (America/Sao_Paulo)";"Temperatura (°C)";"Umidade Relativa (%)";"Pressão Atmosférica (hPa)";"Tensão do Sistema (mV)";"Luminosidade (lux)";"Latitude (°)";"Longitude (°)";"Altitude (m)";"RSSI (dBm)";"SNR (dB)";"Frame Counter";"Timestamp Aquisição (ms)"
"1";"2026-04-09 11:37:26";"22.05";"59";"946.5600000000001";"2740";"";"";"";"";"-105";"5.5";"300";"1775745446729"
"2";"2026-04-09 11:38:26";"";"";"";"";"";"";"";"";"-75";"13.5";"301";"1775745506393"
"3";"2026-04-09 11:38:26";"22.41";"59.5";"946.5600000000001";"2580";"";"";"";"";"-110";"-1.2999999523162842";"301";"1775745506696"
"4";"2026-04-09 11:44:34";"21.65";"59.5";"946.48";"3780";"";"";"";"";"-112";"-5.800000190734863";"303";"1775745874063"
"5";"2026-04-09 11:45:34";"21.65";"59.5";"946.48";"3780";"";"";"";"";"-106";"4.800000190734863";"304";"1775745934068"
"6";"2026-04-09 11:46:34";"21.68";"59.5";"946.48";"3780";"";"";"";"";"-104";"6.5";"305";"1775745994067"
"7";"2026-04-09 11:47:34";"21.63";"60.5";"946.4";"3800";"";"";"";"";"-101";"9.300000190734863";"306";"1775746054037"
"8";"2026-04-09 11:48:34";"21.5";"59";"946.36";"3780";"";"";"";"";"-105";"5.300000190734863";"307";"1775746114066"
"9";"2026-04-09 11:49:34";"21.52";"60";"946.36";"3800";"";"";"";"";"-105";"5.300000190734863";"308";"1775746174055"
"10";"2026-04-09 11:50:34";"21.47";"60";"946.36";"3780";"";"";"";"";"-111";"-2.799999952316284";"309";"1775746234064"
"11";"2026-04-09 11:51:34";"21.48";"59.5";"946.32";"3800";"";"";"";"";"-109";"2.299999952316284";"310";"1775746294067"
"12";"2026-04-09 11:52:34";"21.44";"59";"946.36";"3780";"";"";"";"";"-109";"0.800000011920929";"311";"1775746354066"
"13";"2026-04-09 11:53:34";"21.55";"59";"946.3000000000001";"3780";"";"";"";"";"-102";"8.300000190734863";"312";"1775746414066"
"14";"2026-04-09 11:54:34";"21.49";"58.5";"946.26";"3820";"";"";"";"";"-107";"3";"313";"1775746474068"
"15";"2026-04-09 11:55:34";"21.44";"58.5";"946.26";"3780";"";"";"";"";"-104";"6.800000190734863";"314";"1775746534069"
"16";"2026-04-09 11:56:34";"21.74";"58";"946.26";"3800";"";"";"";"";"-102";"8";"315";"1775746594065"
"17";"2026-04-09 11:57:34";"21.88";"57";"946.2";"3780";"";"";"";"";"-103";"7.5";"316";"1775746654062"
"18";"2026-04-09 11:58:34";"21.85";"57.5";"946.1800000000001";"3780";"";"";"";"";"-105";"5.800000190734863";"317";"1775746714060"
"19";"2026-04-09 11:59:34";"21.84";"57.5";"946.1800000000001";"3800";"";"";"";"";"-106";"4.300000190734863";"318";"1775746774057"
"20";"2026-04-09 12:00:34";"21.91";"58.5";"946.2";"3800";"";"";"";"";"-102";"8";"319";"1775746834069"
"21";"2026-04-09 12:01:34";"21.96";"58.5";"946.14";"3780";"";"";"";"";"-103";"7.5";"320";"1775746894065"
"22";"2026-04-09 12:02:34";"22.01";"59";"946.16";"3800";"";"";"";"";"-103";"6.800000190734863";"321";"1775746954061"
"23";"2026-04-09 12:03:34";"22.05";"57.5";"946.12";"3800";"";"";"";"";"-101";"8.300000190734863";"322";"1775747014030"
"24";"2026-04-09 12:04:34";"22.17";"58.5";"946.04";"3800";"";"";"";"";"-100";"9.300000190734863";"323";"1775747074069"
"25";"2026-04-09 12:05:34";"22.09";"57";"946.08";"3780";"";"";"";"";"-104";"6.300000190734863";"324";"1775747134034"
"26";"2026-04-09 12:06:34";"22.1";"57";"946.04";"3800";"";"";"";"";"-100";"9.800000190734863";"325";"1775747194059"
"27";"2026-04-09 12:07:34";"22.23";"58.5";"946.02";"3780";"";"";"";"";"-105";"5.5";"326";"1775747254025"
"28";"2026-04-09 12:08:34";"22.51";"57.5";"946";"3800";"";"";"";"";"-113";"-8";"327";"1775747314066"
"29";"2026-04-09 12:09:34";"22.61";"57";"946";"3780";"";"";"";"";"-107";"3.799999952316284";"328";"1775747374061"
"30";"2026-04-09 12:10:34";"22.46";"56.5";"945.96";"3780";"";"";"";"";"-103";"7.5";"329";"1775747434060"
"31";"2026-04-09 12:11:34";"22.67";"57";"945.94";"3780";"";"";"";"";"-108";"2.5";"330";"1775747494068"
"32";"2026-04-09 12:12:34";"22.59";"56.5";"945.9200000000001";"3780";"";"";"";"";"-103";"7.300000190734863";"331";"1775747554078"
"33";"2026-04-09 12:13:34";"22.47";"59";"945.9";"3800";"";"";"";"";"-102";"7.800000190734863";"332";"1775747614029"
"34";"2026-04-09 12:14:34";"22.73";"58";"945.9";"3800";"";"";"";"";"-105";"5.5";"333";"1775747674021"
