"Nº","Data e Hora (America/Sao_Paulo)","Temperatura (°C)","Umidade Relativa (%)","Pressão Atmosférica (hPa)","Tensão do Sistema (mV)","Luminosidade (lux)","Latitude (°)","Longitude (°)","Altitude (m)","RSSI (dBm)","SNR (dB)","DR","Frame Counter","Timestamp Aquisição (ms)"
"249","2026-06-05 04:29:34","14.1","82.5","955.22","3780","","","","","-104","2.799999952316284","5","37555","1780644574348"
"250","2026-06-05 04:30:34","14.06","83","955.24","3780","","","","","-105","0.800000011920929","5","37556","1780644634351"
"251","2026-06-05 04:31:34","13.98","83","955.22","3780","","","","","-107","-3.299999952316284","5","37557","1780644694350"
"252","2026-06-05 04:32:34","14.01","83","955.22","3780","","","","","-104","2","5","37558","1780644754350"
"253","2026-06-05 04:33:34","14.03","83","955.22","3780","","","","","-104","1.7999999523162842","5","37559","1780644814348"
"254","2026-06-05 04:34:34","14.04","83","955.26","3780","","","","","-105","0","5","37560","1780644874352"
"255","2026-06-05 04:35:34","14.01","83","955.22","3780","","","","","-104","-3","5","37561","1780644934358"
"256","2026-06-05 04:36:34","13.99","83.5","955.22","3780","","","","","-103","3","5","37562","1780644994352"
"257","2026-06-05 04:37:34","13.95","83","955.2","3780","","","","","-106","2.799999952316284","5","37563","1780645054355"
"258","2026-06-05 04:38:34","13.99","83","955.2","3780","","","","","-105","1.2999999523162842","5","37564","1780645114359"
"259","2026-06-05 04:39:34","14.05","83","955.2","3780","","","","","-104","2.299999952316284","5","37565","1780645174358"
"260","2026-06-05 04:40:34","14.02","83","955.2","3780","","","","","-108","0","5","37566","1780645234320"
"261","2026-06-05 04:41:34","13.96","83","955.16","3780","","","","","-106","0.30000001192092896","5","37567","1780645294353"
"262","2026-06-05 04:42:34","13.95","83","955.1800000000001","3780","","","","","-104","-0.30000001192092896","5","37568","1780645354359"
"263","2026-06-05 04:43:34","13.98","83","955.16","3780","","","","","-103","2.299999952316284","5","37569","1780645414349"
"264","2026-06-05 04:44:34","13.92","83.5","955.2","3780","","","","","-105","0","5","37570","1780645474356"
"265","2026-06-05 04:45:34","13.85","83.5","955.16","3780","","","","","-103","-3.799999952316284","5","37571","1780645534345"
"266","2026-06-05 04:46:34","13.85","83.5","955.16","3780","","","","","-103","1.5","5","37572","1780645594349"
"267","2026-06-05 04:47:34","13.77","83.5","955.2","3780","","","","","-103","2.799999952316284","5","37573","1780645654352"
"268","2026-06-05 04:48:34","13.78","83.5","955.1800000000001","3780","","","","","-104","1.5","5","37574","1780645714355"
"269","2026-06-05 04:49:34","13.85","83.5","955.14","3780","","","","","-102","1","5","37575","1780645774348"
"270","2026-06-05 04:50:34","13.83","83.5","955.2","3780","","","","","-103","3.299999952316284","5","37576","1780645834353"
"271","2026-06-05 04:51:34","13.81","83.5","955.1800000000001","3780","","","","","-105","0.800000011920929","5","37577","1780645894355"
"272","2026-06-05 04:52:34","13.88","83.5","955.2","3780","","","","","-104","2.299999952316284","5","37578","1780645954355"
"273","2026-06-05 04:53:34","13.9","83.5","955.22","3780","","","","","-104","-0.30000001192092896","5","37579","1780646014353"
"274","2026-06-05 04:54:34","13.82","83","955.22","3780","","","","","-103","2.5","5","37580","1780646074322"
"275","2026-06-05 04:55:34","13.81","83.5","955.2","3780","","","","","-104","1.2999999523162842","5","37581","1780646134347"
"276","2026-06-05 04:56:34","13.78","83.5","955.24","3780","","","","","-105","-0.30000001192092896","5","37582","1780646194344"
"277","2026-06-05 04:57:34","13.72","83.5","955.3000000000001","3780","","","","","-104","1.2999999523162842","5","37583","1780646254340"
"278","2026-06-05 04:58:34","13.67","84","955.28","3780","","","","","-104","2.799999952316284","5","37584","1780646314348"
"279","2026-06-05 04:59:34","13.66","84","955.26","3780","","","","","-103","2.5","5","37585","1780646374354"
"280","2026-06-05 05:00:34","13.61","84","955.32","3780","","","","","-104","2.299999952316284","5","37586","1780646434315"
"281","2026-06-05 05:01:34","13.68","84","955.32","3780","","","","","-106","-1.2999999523162842","5","37587","1780646494344"
"282","2026-06-05 05:02:34","13.65","84","955.34","3780","","","","","-105","-0.30000001192092896","5","37588","1780646554311"
"283","2026-06-05 05:03:34","13.61","84","955.34","3780","","","","","-105","0.5","5","37589","1780646614351"
"284","2026-06-05 05:04:34","13.58","84","955.34","3780","","","","","-105","-0.30000001192092896","5","37590","1780646674351"
"285","2026-06-05 05:05:34","13.6","84.5","955.3000000000001","3780","","","","","-105","0.800000011920929","5","37591","1780646734349"
"286","2026-06-05 05:06:34","13.57","83.5","955.36","3780","","","","","-102","4.300000190734863","5","37592","1780646794354"
"287","2026-06-05 05:07:34","13.53","84","955.32","3780","","","","","-104","2.5","5","37593","1780646854351"
"288","2026-06-05 05:08:34","13.53","84.5","955.3000000000001","3780","","","","","-104","2.5","5","37594","1780646914347"
"289","2026-06-05 05:09:34","13.55","84.5","955.3000000000001","3780","","","","","-105","0.30000001192092896","5","37595","1780646974341"
"290","2026-06-05 05:10:34","13.56","84.5","955.32","3780","","","","","-103","1.7999999523162842","5","37596","1780647034348"
"291","2026-06-05 05:11:34","13.54","84","955.34","3780","","","","","-104","2","5","37597","1780647094341"
"292","2026-06-05 05:12:34","13.48","84","955.36","3780","","","","","-107","1.7999999523162842","5","37598","1780647154350"
"293","2026-06-05 05:13:34","13.45","85","955.38","3780","","","","","-107","1","5","37599","1780647214345"
"294","2026-06-05 05:14:34","13.46","84.5","955.36","3780","","","","","-107","2.299999952316284","5","37600","1780647274349"
"295","2026-06-05 05:15:34","13.55","84.5","955.38","3780","","","","","-108","-0.800000011920929","5","37601","1780647334341"
"296","2026-06-05 05:16:34","13.52","84","955.4","3780","","","","","-104","2.5","5","37602","1780647394343"
"297","2026-06-05 05:17:34","13.5","84","955.36","3780","","","","","-104","1.7999999523162842","5","37603","1780647454343"
"298","2026-06-05 05:18:34","13.54","84.5","955.38","3780","","","","","-103","1.5","5","37604","1780647514352"
"299","2026-06-05 05:19:34","13.47","84.5","955.4200000000001","3780","","","","","-105","1.5","5","37605","1780647574341"
"300","2026-06-05 05:20:34","13.37","84.5","955.36","3780","","","","","-105","-0.5","5","37606","1780647634352"
"301","2026-06-05 05:21:34","13.46","84.5","955.38","3780","","","","","-105","0.30000001192092896","5","37607","1780647694377"
"302","2026-06-05 05:23:34","13.4","85","955.38","3780","","","","","-103","3.299999952316284","5","37609","1780647814350"
"303","2026-06-05 05:24:34","13.5","84.5","955.36","3780","","","","","-104","1","5","37610","1780647874343"
"304","2026-06-05 05:25:34","13.57","84","955.36","3780","","","","","-103","2.5","5","37611","1780647934341"
"305","2026-06-05 05:26:34","13.52","84","955.38","3780","","","","","-104","2.299999952316284","5","37612","1780647994351"
"306","2026-06-05 05:27:34","13.57","84","955.36","3780","","","","","-105","-0.5","5","37613","1780648054345"
"307","2026-06-05 05:28:34","13.65","83.5","955.4200000000001","3780","","","","","-104","-0.5","5","37614","1780648114340"
"308","2026-06-05 05:29:34","13.59","83.5","955.4","3780","","","","","-102","3.5","5","37615","1780648174301"
"309","2026-06-05 05:30:34","13.56","84","955.44","3780","","","","","-104","1.7999999523162842","5","37616","1780648234337"
"310","2026-06-05 05:31:34","13.57","84","955.4200000000001","3780","","","","","-106","-0.800000011920929","5","37617","1780648294341"
"311","2026-06-05 05:32:34","13.59","83.5","955.46","3780","","","","","-103","2.5","5","37618","1780648354387"
"312","2026-06-05 05:33:34","13.61","83.5","955.46","3780","","","","","-102","0.800000011920929","5","37619","1780648414341"
"313","2026-06-05 05:34:34","13.67","83","955.5","3780","","","","","-104","1.5","5","37620","1780648474345"
"314","2026-06-05 05:35:34","13.72","83","955.48","3780","","","","","-106","-1.7999999523162842","5","37621","1780648534342"
"315","2026-06-05 05:36:34","13.66","83.5","955.52","3780","","","","","-103","2.5","5","37622","1780648594332"
"316","2026-06-05 05:37:34","13.64","83.5","955.52","3780","","","","","-103","2.5","5","37623","1780648654336"
"317","2026-06-05 05:38:34","13.64","83.5","955.52","3780","","","","","-104","1.2999999523162842","5","37624","1780648714339"
"318","2026-06-05 05:39:34","13.55","83.5","955.58","3780","","","","","-104","1.7999999523162842","5","37625","1780648774335"
"319","2026-06-05 05:40:34","13.45","83.5","955.58","3780","","","","","-103","3","5","37626","1780648834334"
"320","2026-06-05 05:41:34","13.43","84.5","955.66","3780","","","","","-104","2.5","5","37627","1780648894338"
"321","2026-06-05 05:42:34","13.32","84","955.64","3780","","","","","-98","-5.300000190734863","5","37628","1780648954342"
"322","2026-06-05 05:43:34","13.24","84.5","955.62","3780","","","","","-105","1.2999999523162842","5","37629","1780649014338"
"323","2026-06-05 05:44:34","13.17","85","955.64","3780","","","","","-103","0.30000001192092896","5","37630","1780649074340"
"324","2026-06-05 05:45:34","13.18","84.5","955.66","3780","","","","","-104","0.30000001192092896","5","37631","1780649134333"
"325","2026-06-05 05:46:34","13.16","85","955.62","3780","","","","","-105","1.2999999523162842","5","37632","1780649194337"
"326","2026-06-05 05:47:34","13.13","85","955.6800000000001","3780","","","","","-106","-3","5","37633","1780649254305"
"327","2026-06-05 05:48:34","13.15","85","955.72","3780","","","","","-106","1.7999999523162842","5","37634","1780649314333"
"328","2026-06-05 05:49:34","13.11","84.5","955.74","3780","","","","","-107","-0.5","5","37635","1780649374335"
"329","2026-06-05 05:50:34","13.06","85.5","955.76","3780","","","","","-107","3.299999952316284","5","37636","1780649434345"
"330","2026-06-05 05:51:34","13.04","85.5","955.76","3780","","","","","-105","2.299999952316284","5","37637","1780649494306"
"331","2026-06-05 05:52:34","13.13","85.5","955.76","3780","","","","","-105","1.5","5","37638","1780649554343"
"332","2026-06-05 05:54:34","13.16","85","955.78","3780","","","","","-104","1","5","37640","1780649674341"
"333","2026-06-05 05:55:34","13.16","85.5","955.8000000000001","3780","","","","","-103","2.799999952316284","5","37641","1780649734341"
"334","2026-06-05 05:56:34","13.13","85","955.8000000000001","3780","","","","","-104","2.799999952316284","5","37642","1780649794340"
"335","2026-06-05 05:57:34","13.06","85","955.84","3780","","","","","-103","3.299999952316284","5","37643","1780649854331"
"336","2026-06-05 05:58:34","13.05","85.5","955.8000000000001","3780","","","","","-104","1","5","37644","1780649914331"
"337","2026-06-05 05:59:34","12.97","85","955.82","3780","","","","","-105","-0.5","5","37645","1780649974307"
"338","2026-06-05 06:00:34","13.01","86","955.88","3780","","","","","-104","2.5","5","37646","1780650034327"
"339","2026-06-05 06:01:34","13.06","85.5","955.9200000000001","3780","","","","","-104","2.299999952316284","5","37647","1780650094340"
"340","2026-06-05 06:02:34","13.06","85.5","955.94","3780","","","","","-103","2.799999952316284","5","37648","1780650154340"
"341","2026-06-05 06:03:34","13.03","85.5","955.94","3780","","","","","-104","1.7999999523162842","5","37649","1780650214339"
"342","2026-06-05 06:04:34","12.94","85","955.9200000000001","3780","","","","","-105","0.5","5","37650","1780650274324"
"343","2026-06-05 06:05:34","12.93","85.5","955.9200000000001","3780","","","","","-104","2.299999952316284","5","37651","1780650334328"
"344","2026-06-05 06:06:34","12.97","85.5","955.9","3780","","","","","-104","2","5","37652","1780650394345"
"345","2026-06-05 06:07:34","13.04","85.5","955.94","3780","","","","","-104","-0.5","5","37653","1780650454340"
"346","2026-06-05 06:08:34","13.02","85.5","955.96","3780","","","","","-104","2.799999952316284","5","37654","1780650514347"
"347","2026-06-05 06:09:34","13.01","85.5","955.96","3780","","","","","-107","3","5","37655","1780650574336"
"348","2026-06-05 06:10:34","12.93","85.5","955.94","3780","","","","","-103","2.299999952316284","5","37656","1780650634335"
"349","2026-06-05 06:11:34","12.91","86","955.98","3780","","","","","-107","2","5","37657","1780650694339"
"350","2026-06-05 06:12:34","12.88","85.5","955.96","3780","","","","","-104","1.5","5","37658","1780650754331"
"351","2026-06-05 06:13:34","12.88","86","955.98","3780","","","","","-103","3","5","37659","1780650814327"
"352","2026-06-05 06:14:34","12.86","85.5","956","3780","","","","","-104","1.2999999523162842","5","37660","1780650874373"
"353","2026-06-05 06:15:34","12.82","86","956","3780","","","","","-104","2","5","37661","1780650934338"
"354","2026-06-05 06:16:34","12.82","86","956.04","3780","","","","","-105","0.5","5","37662","1780650994302"
"355","2026-06-05 06:17:34","13.13","85","956.04","3780","","","","","-103","1.7999999523162842","5","37663","1780651054331"
"356","2026-06-05 06:18:34","13.14","85","956.04","3780","","","","","-104","2","5","37664","1780651114335"
"357","2026-06-05 06:19:34","13.11","85","956.0600000000001","3780","","","","","-103","2","5","37665","1780651174332"
"358","2026-06-05 06:20:34","13.02","85","956.1","3780","","","","","-103","3","5","37666","1780651234338"
"359","2026-06-05 06:21:34","12.93","85","956.0600000000001","3780","","","","","-104","1.7999999523162842","5","37667","1780651294331"
"360","2026-06-05 06:22:34","12.89","85.5","956.08","3780","","","","","-104","1.2999999523162842","5","37668","1780651354334"
"361","2026-06-05 06:24:34","12.86","85.5","956.1","3780","","","","","-104","-0.30000001192092896","5","37670","1780651474324"
"362","2026-06-05 06:25:34","12.87","85.5","956.1","3780","","","","","-104","3.299999952316284","5","37671","1780651534333"
"363","2026-06-05 06:26:34","12.76","85","956.08","3780","","","","","-107","3.299999952316284","5","37672","1780651594290"
"364","2026-06-05 06:27:34","12.67","85.5","956.1","3780","","","","","-104","1.2999999523162842","5","37673","1780651654335"
"365","2026-06-05 06:28:34","12.67","86.5","956.1","3780","","","","","-104","2.5","5","37674","1780651714324"
"366","2026-06-05 06:29:34","12.58","86","956.1","3780","","","","","-103","3.299999952316284","5","37675","1780651774330"
"367","2026-06-05 06:30:34","12.55","87","956.0600000000001","3780","","","","","-103","2","5","37676","1780651834325"
"368","2026-06-05 06:31:34","12.57","87","956.0600000000001","3780","","","","","-102","1.5","5","37677","1780651894325"
"369","2026-06-05 06:32:34","12.49","86.5","956.0600000000001","3780","","","","","-103","2.299999952316284","5","37678","1780651954293"
"370","2026-06-05 06:33:34","12.48","87.5","956.0600000000001","3780","","","","","-102","-0.800000011920929","5","37679","1780652014298"
"371","2026-06-05 06:34:34","12.54","87","956.1","3780","","","","","-102","2.5","5","37680","1780652074327"
"372","2026-06-05 06:35:34","12.54","87.5","956.0600000000001","3780","","","","","-104","4.800000190734863","5","37681","1780652134336"
"373","2026-06-05 06:36:34","12.54","87","956.1","3780","","","","","-103","-1.2999999523162842","5","37682","1780652194333"
"374","2026-06-05 06:37:34","12.51","87","956.08","3780","","","","","-103","2.299999952316284","5","37683","1780652254325"
"375","2026-06-05 06:38:34","12.45","87","956.12","3780","","","","","-103","2.799999952316284","5","37684","1780652314333"
"376","2026-06-05 06:39:34","12.43","86.5","956.14","3780","","","","","-103","3.299999952316284","5","37685","1780652374329"
"377","2026-06-05 06:40:34","12.38","87.5","956.14","3780","","","","","-104","2.799999952316284","5","37686","1780652434295"
"378","2026-06-05 06:41:34","12.44","87.5","956.14","3780","","","","","-103","3.299999952316284","5","37687","1780652494303"
"379","2026-06-05 06:42:34","12.52","87.5","956.14","3780","","","","","-103","1.2999999523162842","5","37688","1780652554322"
"380","2026-06-05 06:43:34","12.67","87","956.14","3780","","","","","-104","2.299999952316284","5","37689","1780652614327"
"381","2026-06-05 06:44:34","12.65","87","956.16","3780","","","","","-104","2.299999952316284","5","37690","1780652674321"
"382","2026-06-05 06:45:34","12.58","86.5","956.14","3780","","","","","-102","2.799999952316284","5","37691","1780652734331"
"383","2026-06-05 06:46:34","12.62","87","956.2","3780","","","","","-109","1","5","37692","1780652794328"
"384","2026-06-05 06:47:34","12.65","87","956.24","3780","","","","","-103","2","5","37693","1780652854324"
"385","2026-06-05 06:48:34","12.61","86.5","956.24","3780","","","","","-102","1.5","5","37694","1780652914333"
"386","2026-06-05 06:49:34","12.62","87","956.24","3780","","","","","-104","2.299999952316284","5","37695","1780652974329"
"387","2026-06-05 06:50:34","12.61","87","956.28","3780","","","","","-105","2","5","37696","1780653034325"
"388","2026-06-05 06:51:34","12.65","87","956.3000000000001","3780","","","","","-108","2.299999952316284","5","37697","1780653094332"
"389","2026-06-05 06:52:34","12.73","86.5","956.34","3780","","","","","-110","-0.30000001192092896","5","37698","1780653154324"
"390","2026-06-05 06:53:34","12.75","86.5","956.36","3780","","","","","-108","1.5","5","37699","1780653214336"
"391","2026-06-05 06:54:34","12.7","86.5","956.32","3780","","","","","-104","2.299999952316284","5","37700","1780653274289"
"392","2026-06-05 06:55:34","12.66","86.5","956.36","3780","","","","","-106","0","5","37701","1780653334330"
"393","2026-06-05 06:56:34","12.62","87","956.34","3780","","","","","-103","0.800000011920929","5","37702","1780653394292"
"394","2026-06-05 06:57:34","12.6","87","956.36","3780","","","","","-108","1.5","5","37703","1780653454320"
"395","2026-06-05 06:58:34","12.54","87","956.38","3780","","","","","-108","2.299999952316284","5","37704","1780653514326"
"396","2026-06-05 06:59:34","12.51","87","956.38","3780","","","","","-102","3.799999952316284","5","37705","1780653574343"
"397","2026-06-05 07:00:34","12.45","86.5","956.36","3780","","","","","-103","2.5","5","37706","1780653634325"
"398","2026-06-05 07:01:34","12.4","87","956.36","3780","","","","","-104","1.2999999523162842","5","37707","1780653694326"
"399","2026-06-05 07:02:34","12.47","87.5","956.34","3780","","","","","-103","3.299999952316284","5","37708","1780653754335"
"400","2026-06-05 07:03:34","12.52","87.5","956.38","3780","","","","","-103","1","5","37709","1780653814324"
"401","2026-06-05 07:04:34","12.54","87.5","956.4","3780","","","","","-104","2.299999952316284","5","37710","1780653874318"
"402","2026-06-05 07:05:34","12.5","87.5","956.4","3780","","","","","-102","1.2999999523162842","5","37711","1780653934328"
"403","2026-06-05 07:06:34","12.45","87.5","956.4","3780","","","","","-106","2.799999952316284","5","37712","1780653994322"
"404","2026-06-05 07:07:34","12.46","88","956.38","3780","","","","","-108","2","5","37713","1780654054326"
"405","2026-06-05 07:08:34","12.4","87","956.4","3780","","","","","-105","2","5","37714","1780654114324"
"406","2026-06-05 07:09:34","12.34","87","956.4","3780","","","","","-103","2.299999952316284","5","37715","1780654174324"
"407","2026-06-05 07:10:34","12.37","88","956.4","3780","","","","","-105","2.5","5","37716","1780654234318"
"408","2026-06-05 07:11:34","12.45","88.5","956.4200000000001","3780","","","","","-104","0.800000011920929","5","37717","1780654294322"
"409","2026-06-05 07:12:34","12.38","88","956.4","3780","","","","","-102","2.5","5","37718","1780654354324"
"410","2026-06-05 07:13:34","12.35","88","956.4","3780","","","","","-103","2.5","5","37719","1780654414319"
"411","2026-06-05 07:14:34","12.54","88","956.4","3780","","","","","-107","1.7999999523162842","5","37720","1780654474327"
"412","2026-06-05 07:15:34","12.47","87.5","956.4","3780","","","","","-104","2","5","37721","1780654534334"
"413","2026-06-05 07:16:34","12.46","88","956.4200000000001","3760","","","","","-103","2","5","37722","1780654594317"
"414","2026-06-05 07:17:34","12.48","87.5","956.4200000000001","3780","","","","","-104","0.30000001192092896","5","37723","1780654654318"
"415","2026-06-05 07:18:34","12.49","88","956.4","3780","","","","","-103","1.7999999523162842","5","37724","1780654714285"
"416","2026-06-05 07:19:34","12.51","88","956.4","3780","","","","","-104","2.799999952316284","5","37725","1780654774333"
"417","2026-06-05 07:20:34","12.58","87.5","956.4200000000001","3780","","","","","-103","3","5","37726","1780654834282"
"418","2026-06-05 07:21:34","12.56","87.5","956.4200000000001","3780","","","","","-104","1","5","37727","1780654894328"
"419","2026-06-05 07:22:34","12.66","87.5","956.4","3780","","","","","-100","-4.5","5","37728","1780654954327"
"420","2026-06-05 07:23:34","12.65","87.5","956.4","3780","","","","","-103","1.7999999523162842","5","37729","1780655014317"
"421","2026-06-05 07:24:34","12.68","87","956.44","3780","","","","","-104","2.5","5","37730","1780655074344"
"422","2026-06-05 07:25:34","12.63","87.5","956.38","3780","","","","","-104","2.299999952316284","5","37731","1780655134319"
"423","2026-06-05 07:26:34","12.62","87","956.4","3780","","","","","-107","2.799999952316284","5","37732","1780655194317"
"424","2026-06-05 07:27:34","12.61","87.5","956.38","3780","","","","","-105","4.300000190734863","5","37733","1780655254317"
"425","2026-06-05 07:28:34","12.63","88","956.4","3780","","","","","-108","1.2999999523162842","5","37734","1780655314318"
"426","2026-06-05 07:29:34","12.68","87.5","956.4","3780","","","","","-108","0.30000001192092896","5","37735","1780655374291"
"427","2026-06-05 07:30:34","12.76","87","956.4200000000001","3780","","","","","-104","1.7999999523162842","5","37736","1780655434316"
"428","2026-06-05 07:31:34","12.79","87","956.44","3780","","","","","-104","1.5","5","37737","1780655494315"
"429","2026-06-05 07:32:34","12.77","86.5","956.4200000000001","3780","","","","","-102","4","5","37738","1780655554322"
"430","2026-06-05 07:33:34","12.89","86.5","956.46","3780","","","","","-106","1.5","5","37739","1780655614312"
"431","2026-06-05 07:34:34","13.04","86","956.46","3780","","","","","-104","1.2999999523162842","5","37740","1780655674306"
"432","2026-06-05 07:35:34","13.21","85.5","956.44","3780","","","","","-101","2.299999952316284","5","37741","1780655734314"
"433","2026-06-05 07:36:34","13.31","84.5","956.46","3780","","","","","-102","2.5","5","37742","1780655794312"
"434","2026-06-05 07:37:34","13.4","85","956.46","3780","","","","","-103","2.299999952316284","5","37743","1780655854317"
"435","2026-06-05 07:38:34","13.42","84.5","956.46","3780","","","","","-105","0.30000001192092896","5","37744","1780655914317"
"436","2026-06-05 07:39:34","13.56","83.5","956.44","3780","","","","","-102","2","5","37745","1780655974312"
"437","2026-06-05 07:40:34","13.57","84","956.44","3780","","","","","-107","1.7999999523162842","5","37746","1780656034319"
"438","2026-06-05 07:41:34","13.63","83.5","956.4200000000001","3760","","","","","-106","1.7999999523162842","5","37747","1780656094318"
"439","2026-06-05 07:42:34","13.73","83.5","956.4200000000001","3780","","","","","-105","0","5","37748","1780656154313"
"440","2026-06-05 07:43:34","13.74","83.5","956.44","3760","","","","","-104","2.799999952316284","5","37749","1780656214282"
"441","2026-06-05 07:44:34","13.76","83","956.46","3780","","","","","-104","1.7999999523162842","5","37750","1780656274295"
"442","2026-06-05 07:45:34","13.85","82.5","956.44","3780","","","","","-105","1","5","37751","1780656334310"
"443","2026-06-05 07:46:34","13.86","82.5","956.46","3780","","","","","-105","0.30000001192092896","5","37752","1780656394312"
"444","2026-06-05 07:47:34","13.8","82.5","956.46","3780","","","","","-103","0.5","5","37753","1780656454282"
"445","2026-06-05 07:48:34","13.85","82.5","956.44","3760","","","","","-104","-0.30000001192092896","5","37754","1780656514317"
"446","2026-06-05 07:49:34","14.03","81.5","956.5","3780","","","","","-103","-0.30000001192092896","5","37755","1780656574319"
"447","2026-06-05 07:50:34","14.12","81","956.48","3780","","","","","-105","-3.799999952316284","5","37756","1780656634309"
"448","2026-06-05 07:51:34","14.15","81","956.5","3780","","","","","-104","1.5","5","37757","1780656694318"
"449","2026-06-05 07:52:34","14.21","80.5","956.48","3760","","","","","-102","3.5","5","37758","1780656754306"
"450","2026-06-05 07:53:34","14.2","81","956.48","3760","","","","","-105","0","5","37759","1780656814317"
"451","2026-06-05 07:54:34","14.25","80.5","956.44","3780","","","","","-103","3.5","5","37760","1780656874285"
"452","2026-06-05 07:55:34","14.3","80.5","956.5","3780","","","","","-105","0.30000001192092896","5","37761","1780656934323"
"453","2026-06-05 07:56:34","14.4","79","956.48","3780","","","","","-107","-4.5","5","37762","1780656994307"
"454","2026-06-05 07:57:34","14.43","79.5","956.5","3780","","","","","-104","2.299999952316284","5","37763","1780657054322"
"455","2026-06-05 07:58:34","14.5","79.5","956.54","3780","","","","","-105","-3.5","5","37764","1780657114279"
"456","2026-06-05 07:59:34","14.58","78.5","956.5600000000001","3780","","","","","-103","1.2999999523162842","5","37765","1780657174307"
"457","2026-06-05 08:00:34","14.65","79","956.54","3780","","","","","-104","2.299999952316284","5","37766","1780657234320"
"458","2026-06-05 08:01:34","14.7","79","956.58","3780","","","","","-105","-0.30000001192092896","5","37767","1780657294317"
"459","2026-06-05 08:02:34","14.68","78.5","956.64","3780","","","","","-104","-0.5","5","37768","1780657354306"
"460","2026-06-05 08:03:34","14.71","78","956.58","3780","","","","","-103","1","5","37769","1780657414318"
"461","2026-06-05 08:04:34","14.72","78.5","956.62","3760","","","","","-102","1","5","37770","1780657474313"
"462","2026-06-05 08:05:34","14.91","77.5","956.5600000000001","3780","","","","","-104","2.5","5","37771","1780657534311"
"463","2026-06-05 08:06:34","14.99","77","956.64","3780","","","","","-104","2","5","37772","1780657594312"
"464","2026-06-05 08:07:34","14.92","77.5","956.62","3780","","","","","-101","-3.799999952316284","5","37773","1780657654311"
"465","2026-06-05 08:08:34","14.89","77.5","956.66","3780","","","","","-103","2","5","37774","1780657714316"
"466","2026-06-05 08:09:34","14.89","77","956.7","3780","","","","","-103","0.30000001192092896","5","37775","1780657774318"
"467","2026-06-05 08:10:34","14.86","77.5","956.6800000000001","3780","","","","","-103","2.5","5","37776","1780657834307"
"468","2026-06-05 08:11:34","14.87","77.5","956.76","3780","","","","","-105","-1","5","37777","1780657894306"
"469","2026-06-05 08:12:34","14.97","77","956.76","3780","","","","","-103","1.2999999523162842","5","37778","1780657954314"
"470","2026-06-05 08:13:34","14.96","76.5","956.74","3780","","","","","-102","3.5","5","37779","1780658014315"
"471","2026-06-05 08:14:34","14.94","77","956.8000000000001","3780","","","","","-103","2","5","37780","1780658074278"
"472","2026-06-05 08:15:34","14.97","76.5","956.8000000000001","3780","","","","","-104","2.799999952316284","5","37781","1780658134302"
"473","2026-06-05 08:16:34","15.09","76.5","956.8000000000001","3780","","","","","-105","0.800000011920929","5","37782","1780658194315"
"474","2026-06-05 08:17:34","15.11","76","956.8000000000001","3780","","","","","-104","2.5","5","37783","1780658254307"
"475","2026-06-05 08:18:34","15.09","76.5","956.8000000000001","3780","","","","","-107","4","5","37784","1780658314312"
"476","2026-06-05 08:19:34","15.06","77","956.84","3780","","","","","-104","1.5","5","37785","1780658374273"
"477","2026-06-05 08:20:34","15.1","76.5","956.84","3780","","","","","-105","0.800000011920929","5","37786","1780658434303"
"478","2026-06-05 08:21:34","15.08","77","956.88","3780","","","","","-103","2","5","37787","1780658494268"
"479","2026-06-05 08:22:34","15.22","76","956.88","3780","","","","","-104","1","5","37788","1780658554313"
"480","2026-06-05 08:23:34","15.26","75.5","956.9","3780","","","","","-104","0.5","5","37789","1780658614315"
"481","2026-06-05 08:24:34","15.28","75.5","956.94","3780","","","","","-103","2","5","37790","1780658674315"
"482","2026-06-05 08:25:34","15.3","76","956.94","3760","","","","","-103","3.5","5","37791","1780658734302"
"483","2026-06-05 08:26:34","15.29","76","956.96","3780","","","","","-100","3.299999952316284","5","37792","1780658794308"
"484","2026-06-05 08:27:34","15.24","76.5","956.98","3780","","","","","-109","-1.2999999523162842","5","37793","1780658854309"
"485","2026-06-05 08:28:34","15.32","75","957","3780","","","","","-108","2.299999952316284","5","37794","1780658914302"
"486","2026-06-05 08:29:34","15.33","75.5","957","3780","","","","","-102","3.799999952316284","5","37795","1780658974303"
"487","2026-06-05 08:30:34","15.34","75.5","957.02","3780","","","","","-104","1.7999999523162842","5","37796","1780659034305"
"488","2026-06-05 08:32:34","15.44","75.5","957.02","3780","","","","","-104","1.2999999523162842","5","37798","1780659154308"
"489","2026-06-05 08:33:34","15.47","75.5","957.04","3780","","","","","-102","1.5","5","37799","1780659214311"
"490","2026-06-05 08:34:34","15.5","75.5","957.0600000000001","3780","","","","","-104","-0.800000011920929","5","37800","1780659274308"
"491","2026-06-05 08:35:34","15.49","75","957.14","3780","","","","","-105","1.5","5","37801","1780659334307"
"492","2026-06-05 08:36:34","15.54","73.5","957.08","3780","","","","","-106","-2.299999952316284","5","37802","1780659394302"
"493","2026-06-05 08:37:34","15.6","74","957.16","3780","","","","","-104","2","5","37803","1780659454300"
"494","2026-06-05 08:38:34","15.67","75","957.1800000000001","3780","","","","","-109","-1.2999999523162842","5","37804","1780659514266"
"495","2026-06-05 08:39:34","15.74","75","957.22","3780","","","","","-106","4","5","37805","1780659574300"
