"Nº";"Data e Hora (America/Sao_Paulo)";"Temperatura (°C)";"Umidade Relativa (%)";"Pressão Atmosférica (hPa)";"Tensão do Sistema (mV)";"Luminosidade (lux)";"Latitude (°)";"Longitude (°)";"Altitude (m)";"RSSI (dBm)";"SNR (dB)";"Frame Counter";"Timestamp Aquisição (ms)"
"1";"2026-04-19 00:00:43";"19.98";"62";"941.6800000000001";"3700";"0";"-22.822290420532227";"-47.065818786621094";"597.7";"-78";"14";"12466";"1776567643815"
"2";"2026-04-19 00:01:43";"19.98";"62";"941.62";"3700";"0";"-22.822263717651367";"-47.065731048583984";"608";"-78";"14";"12467";"1776567703823"
"3";"2026-04-19 00:02:43";"19.99";"62";"941.58";"3720";"0";"-22.822254180908203";"-47.06570816040039";"610.2";"-78";"13.300000190734863";"12468";"1776567763825"
"4";"2026-04-19 00:03:43";"20";"62";"941.64";"3700";"0";"-22.822240829467773";"-47.065670013427734";"620";"-78";"13.800000190734863";"12469";"1776567823864"
"5";"2026-04-19 00:04:43";"20.01";"62";"941.7";"3680";"0";"-22.822235107421875";"-47.065670013427734";"623.9000000000001";"-78";"14";"12470";"1776567883824"
"6";"2026-04-19 00:05:42";"20.02";"62";"941.7";"3680";"0";"-22.822235107421875";"-47.06566619873047";"624.9000000000001";"-78";"14";"12471";"1776567942816"
"7";"2026-04-19 00:06:42";"20.03";"62";"941.76";"3700";"0";"-22.822246551513672";"-47.06565475463867";"618";"-78";"13.800000190734863";"12472";"1776568002819"
"8";"2026-04-19 00:07:43";"20.04";"62";"941.76";"3700";"0";"-22.82223892211914";"-47.06565856933594";"620.2";"-78";"13.5";"12473";"1776568063817"
"9";"2026-04-19 00:08:42";"20.06";"62";"941.74";"3680";"0";"-22.82222557067871";"-47.065696716308594";"614.9000000000001";"-78";"13.5";"12474";"1776568122858"
"10";"2026-04-19 00:09:43";"20.09";"62";"941.8000000000001";"3680";"0";"-22.822246551513672";"-47.065643310546875";"621.2";"-78";"13.5";"12475";"1776568183824"
"11";"2026-04-19 00:10:42";"20.11";"62";"941.8000000000001";"3680";"0";"-22.822254180908203";"-47.065673828125";"615.2";"-78";"13.800000190734863";"12476";"1776568242801"
"12";"2026-04-19 00:11:43";"20.14";"62";"941.8000000000001";"3740";"0";"-22.82224464416504";"-47.06565475463867";"625.7";"-78";"13.5";"12477";"1776568303829"
"13";"2026-04-19 00:12:43";"20.17";"62.5";"941.78";"3680";"0";"-22.82223892211914";"-47.06566619873047";"618.4000000000001";"-79";"13.300000190734863";"12478";"1776568363824"
"14";"2026-04-19 00:13:43";"20.2";"62.5";"941.78";"3660";"0";"-22.822240829467773";"-47.0656623840332";"617.7";"-78";"14";"12479";"1776568423782"
"15";"2026-04-19 00:14:43";"20.22";"62.5";"941.8000000000001";"3700";"0";"-22.82225799560547";"-47.06568908691406";"611.5";"-78";"13.300000190734863";"12480";"1776568483819"
"16";"2026-04-19 00:15:43";"20.23";"62.5";"941.76";"3700";"0";"-22.82227325439453";"-47.065757751464844";"616";"-78";"13.800000190734863";"12481";"1776568543816"
"17";"2026-04-19 00:16:43";"20.25";"62";"941.78";"3680";"0";"-22.822294235229492";"-47.0656623840332";"633";"-78";"13.800000190734863";"12482";"1776568603820"
"18";"2026-04-19 00:17:43";"20.26";"62";"941.74";"3700";"0";"-22.822294235229492";"-47.06572723388672";"626.9000000000001";"-78";"13.800000190734863";"12483";"1776568663840"
"19";"2026-04-19 00:18:43";"20.27";"62.5";"941.76";"3680";"0";"-22.822282791137695";"-47.0656852722168";"622.4000000000001";"-78";"14";"12484";"1776568723825"
"20";"2026-04-19 00:19:42";"20.29";"62";"941.76";"3700";"0";"-22.822290420532227";"-47.06564712524414";"618.2";"-78";"13.800000190734863";"12485";"1776568782828"
"21";"2026-04-19 00:20:43";"20.3";"62";"941.76";"3680";"0";"-22.822254180908203";"-47.065650939941406";"622.9000000000001";"-78";"13.5";"12486";"1776568843794"
"22";"2026-04-19 00:21:43";"20.32";"62";"941.76";"3700";"0";"-22.8222599029541";"-47.065670013427734";"620.5";"-78";"14.300000190734863";"12487";"1776568903793"
"23";"2026-04-19 00:22:43";"20.34";"62";"941.78";"3680";"0";"-22.82225799560547";"-47.065635681152344";"616.5";"-78";"13.5";"12488";"1776568963834"
"24";"2026-04-19 00:23:43";"20.37";"62";"941.74";"3680";"0";"-22.822248458862305";"-47.06564712524414";"619.4000000000001";"-78";"13.5";"12489";"1776569023814"
"25";"2026-04-19 00:24:43";"20.39";"62";"941.72";"3680";"0";"-22.822240829467773";"-47.065643310546875";"622.2";"-78";"13.800000190734863";"12490";"1776569083816"
