"Nº","Data e Hora (America/Sao_Paulo)","Temperatura (°C)","Umidade Relativa (%)","Pressão Atmosférica (hPa)","Tensão do Sistema (mV)","Luminosidade (lux)","Latitude (°)","Longitude (°)","Altitude (m)","RSSI (dBm)","SNR (dB)","Frame Counter","Timestamp Aquisição (ms)"
"1","2026-05-01 00:00:35","21.08","67","948.86","3400","","-22.822139739990234","-47.065673828125","613.9","-89","13.5","63483","1777604435828"
"2","2026-05-01 00:01:35","21.08","67","948.84","3420","","-22.822141647338867","-47.06564712524414","611","-88","13.300000190734863","63484","1777604495829"
"3","2026-05-01 00:02:35","21.08","67","948.82","3420","","-22.8221435546875","-47.06563186645508","619","-95","12.300000190734863","63485","1777604555834"
"4","2026-05-01 00:03:35","21.07","67","948.8000000000001","3420","","-22.822114944458008","-47.065643310546875","618.5","-91","12.800000190734863","63486","1777604615838"
"5","2026-05-01 00:04:35","21.07","67","948.8000000000001","3420","","-22.82212257385254","-47.065673828125","609.9","-98","10.5","63487","1777604675828"
"6","2026-05-01 00:05:35","21.07","67","948.78","3400","","-22.82213020324707","-47.0656623840332","608.5","-98","10.5","63488","1777604735834"
"7","2026-05-01 00:06:35","21.07","67","948.8000000000001","3420","","-22.8221492767334","-47.065643310546875","613.9","-89","12.5","63489","1777604795823"
"8","2026-05-01 00:07:35","21.07","67","948.76","3420","","-22.822139739990234","-47.06563186645508","614.2","-88","13.800000190734863","63490","1777604855823"
"9","2026-05-01 00:08:35","21.06","67","948.78","3420","","-22.822139739990234","-47.065650939941406","612.5","-87","13.300000190734863","63491","1777604915820"
"10","2026-05-01 00:09:35","21.05","67","948.76","3420","","-22.82213592529297","-47.0656852722168","600.7","-88","13.300000190734863","63492","1777604975827"
"11","2026-05-01 00:10:35","21.05","67","948.78","3420","","-22.822160720825195","-47.06565475463867","607.2","-98","11.300000190734863","63493","1777605035830"
"12","2026-05-01 00:11:35","21.05","67","948.7","3400","","-22.822141647338867","-47.065643310546875","616.2","-91","13","63494","1777605095828"
"13","2026-05-01 00:12:35","21.04","67","948.72","3420","","-22.822124481201172","-47.065673828125","608.5","-93","12.300000190734863","63495","1777605155826"
"14","2026-05-01 00:13:35","21.03","67","948.64","3400","","-22.82215118408203","-47.065643310546875","609.4","-88","13.800000190734863","63496","1777605215827"
"15","2026-05-01 00:14:35","21.02","67","948.66","3420","","-22.822134017944336","-47.065650939941406","605.9","-90","13.300000190734863","63497","1777605275829"
"16","2026-05-01 00:15:35","21.02","67","948.66","3400","","-22.822132110595703","-47.065670013427734","599.2","-91","12.800000190734863","63498","1777605335829"
"17","2026-05-01 00:16:35","21.02","67","948.62","3400","","-22.822134017944336","-47.06565475463867","605","-86","13.300000190734863","63499","1777605395819"
