"Nº";"Data e Hora (America/Sao_Paulo)";"Temperatura (°C)";"Umidade Relativa (%)";"Pressão Atmosférica (hPa)";"Tensão do Sistema (mV)";"Luminosidade (lux)";"Latitude (°)";"Longitude (°)";"Altitude (m)";"RSSI (dBm)";"SNR (dB)";"Frame Counter";"Timestamp Aquisição (ms)"
"1";"2026-02-16 00:00:07";"23.83";"63";"945.6800000000001";"3600";"16";"-22.822256088256836";"-47.065635681152344";"632.5";"-103";"8.5";"39188";"1771210806868"
"2";"2026-02-16 00:00:17";"23.83";"63";"945.78";"3580";"16";"-22.822219848632812";"-47.06565856933594";"623.5";"-97";"12";"39189";"1771210816868"
"3";"2026-02-16 00:00:27";"23.83";"63";"945.7";"3600";"16";"-22.822214126586914";"-47.06565856933594";"620";"-98";"11.3";"39190";"1771210826870"
"4";"2026-02-16 00:00:36";"23.83";"63";"945.7";"3640";"20";"-22.822214126586914";"-47.0656623840332";"617.7";"-103";"9";"39191";"1771210835879"
"5";"2026-02-16 00:00:46";"23.82";"63";"945.74";"3640";"16";"-22.82221031188965";"-47.065670013427734";"616";"-100";"10.8";"39192";"1771210845876"
"6";"2026-02-16 00:00:56";"23.82";"63";"945.76";"3600";"16";"-22.822216033935547";"-47.06566619873047";"616";"-99";"10.8";"39193";"1771210855875"
"7";"2026-02-16 00:01:07";"23.82";"63";"945.76";"3620";"16";"-22.82222557067871";"-47.06566619873047";"616.2";"-103";"8.5";"39194";"1771210866864"
"8";"2026-02-16 00:01:16";"23.82";"63";"945.8000000000001";"3600";"16";"-22.822233200073242";"-47.06566619873047";"615.9000000000001";"-98";"11";"39195";"1771210875877"
"9";"2026-02-16 00:01:27";"23.82";"63";"945.72";"3600";"16";"-22.82223892211914";"-47.06566619873047";"615.5";"-100";"10.5";"39196";"1771210886875"
"10";"2026-02-16 00:01:37";"23.82";"63";"945.6800000000001";"3580";"16";"-22.822237014770508";"-47.06565856933594";"616.2";"-99";"11";"39197";"1771210896879"
"11";"2026-02-16 00:01:46";"23.82";"63";"945.7";"3620";"20";"-22.822240829467773";"-47.065673828125";"617.5";"-101";"10.3";"39198";"1771210905874"
"12";"2026-02-16 00:01:57";"23.81";"63";"945.7";"3580";"16";"-22.822248458862305";"-47.065696716308594";"619";"-104";"7.8";"39199";"1771210916876"
"13";"2026-02-16 00:02:07";"23.81";"63";"945.72";"3640";"16";"-22.822256088256836";"-47.065704345703125";"619.4000000000001";"-103";"8.5";"39200";"1771210926871"
"14";"2026-02-16 00:02:16";"23.8";"63";"945.8000000000001";"3600";"16";"-22.822265625";"-47.065696716308594";"620.2";"-108";"5";"39201";"1771210935882"
"15";"2026-02-16 00:02:26";"23.8";"63";"945.66";"3620";"16";"-22.822277069091797";"-47.065696716308594";"622";"-103";"9";"39202";"1771210945902"
"16";"2026-02-16 00:02:37";"23.8";"63";"945.72";"3580";"16";"-22.82227325439453";"-47.06568145751953";"621.2";"-100";"10.8";"39203";"1771210956873"
"17";"2026-02-16 00:02:46";"23.8";"63";"945.74";"3580";"20";"-22.8222713470459";"-47.06568145751953";"619.7";"-103";"8.3";"39204";"1771210965886"
"18";"2026-02-16 00:02:57";"23.8";"63";"945.7";"3640";"16";"-22.822265625";"-47.065677642822266";"620.7";"-108";"3.8";"39205";"1771210976874"
"19";"2026-02-16 00:03:07";"23.8";"63";"945.6800000000001";"3580";"16";"-22.82225799560547";"-47.065673828125";"620.4000000000001";"-102";"8.5";"39206";"1771210986878"
"20";"2026-02-16 00:03:17";"23.8";"63";"945.84";"3580";"16";"-22.8222599029541";"-47.065673828125";"618.2";"-102";"9.3";"39207";"1771210996880"
"21";"2026-02-16 00:03:26";"23.79";"63";"945.76";"3600";"16";"-22.82225227355957";"-47.065673828125";"616.7";"-100";"10.5";"39208";"1771211005879"
"22";"2026-02-16 00:03:37";"23.79";"63";"945.7";"3580";"16";"-22.822250366210938";"-47.065670013427734";"615";"-100";"10.8";"39209";"1771211016926"
"23";"2026-02-16 00:03:47";"23.79";"63";"945.76";"3580";"16";"-22.822248458862305";"-47.06566619873047";"614.5";"-100";"10.3";"39210";"1771211026887"
"24";"2026-02-16 00:03:57";"23.79";"63";"945.7";"3580";"16";"-22.822254180908203";"-47.06566619873047";"615";"-101";"10.3";"39211";"1771211036881"
"25";"2026-02-16 00:04:07";"23.79";"63";"945.78";"3580";"20";"-22.8222599029541";"-47.065670013427734";"615.7";"-103";"8.5";"39212";"1771211046880"
"26";"2026-02-16 00:04:17";"23.79";"63";"945.7";"3600";"16";"-22.822263717651367";"-47.06565856933594";"618.5";"-103";"8.8";"39213";"1771211056876"
"27";"2026-02-16 00:04:27";"23.79";"63";"945.72";"3600";"16";"-22.822261810302734";"-47.06565856933594";"619";"-98";"11";"39214";"1771211066886"
"28";"2026-02-16 00:04:36";"23.78";"63";"945.64";"3580";"16";"-22.82225227355957";"-47.06566619873047";"617.7";"-104";"7.8";"39215";"1771211075888"
"29";"2026-02-16 00:04:47";"23.78";"63.5";"945.66";"3600";"16";"-22.82224464416504";"-47.0656623840332";"616.5";"-100";"10.8";"39216";"1771211086888"
"30";"2026-02-16 00:04:56";"23.78";"63.5";"945.7";"3600";"16";"-22.822246551513672";"-47.06566619873047";"615.9000000000001";"-100";"10.8";"39217";"1771211095890"
"31";"2026-02-16 00:05:07";"23.78";"63";"945.72";"3600";"16";"-22.822242736816406";"-47.06566619873047";"616.2";"-98";"11.3";"39218";"1771211106958"
"32";"2026-02-16 00:05:17";"23.78";"63";"945.72";"3600";"16";"-22.82223892211914";"-47.06565475463867";"616.2";"-102";"8.8";"39219";"1771211116880"
"33";"2026-02-16 00:05:27";"23.78";"63";"945.74";"3580";"16";"-22.82224464416504";"-47.0656623840332";"615.5";"-98";"11.3";"39220";"1771211126879"
"34";"2026-02-16 00:05:36";"23.78";"63";"945.7";"3600";"16";"-22.82224464416504";"-47.0656623840332";"616.7";"-98";"11.5";"39221";"1771211135885"
"35";"2026-02-16 00:05:46";"23.77";"63";"945.7";"3580";"16";"-22.822237014770508";"-47.0656623840332";"616.5";"-98";"11";"39222";"1771211145886"
"36";"2026-02-16 00:05:57";"23.77";"63";"945.76";"3600";"16";"-22.82223892211914";"-47.0656623840332";"615";"-98";"11";"39223";"1771211156868"
"37";"2026-02-16 00:06:07";"23.77";"63";"945.82";"3560";"16";"-22.822237014770508";"-47.06565475463867";"616.4000000000001";"-102";"9.3";"39224";"1771211166878"
"38";"2026-02-16 00:06:17";"23.76";"63.5";"945.66";"3580";"16";"-22.822242736816406";"-47.06566619873047";"617.2";"-99";"10.5";"39225";"1771211176873"
