Data/Hora,RSSI (dBm),SNR (dB),Frame Counter,Data Rate
2026-06-08 17:36:07,-93,12.300000190734863,19419,5
2026-06-08 17:46:07,-90,13,19420,5
2026-06-08 17:56:07,-91,13,19421,5
2026-06-08 18:06:07,-90,13,19422,5
2026-06-08 18:16:07,-91,12.5,19423,5
2026-06-08 18:26:07,-92,13,19424,5
2026-06-08 18:36:07,-91,13,19425,5
2026-06-08 18:46:07,-92,13,19426,5
2026-06-08 18:56:07,-92,12.800000190734863,19427,5
2026-06-08 19:06:07,-90,13.300000190734863,19428,5
2026-06-08 19:16:07,-92,13,19429,5
2026-06-08 19:26:07,-91,12.5,19430,5
2026-06-08 19:36:07,-92,12.300000190734863,19431,5
2026-06-08 19:46:07,-92,12.800000190734863,19432,5
2026-06-08 19:56:07,-93,12.5,19433,5
2026-06-08 20:06:07,-92,13,19434,5
2026-06-08 20:16:07,-92,12.5,19435,5
2026-06-08 20:26:07,-93,13,19436,5
2026-06-08 20:36:07,-92,13,19437,5
2026-06-08 20:46:07,-92,13,19438,5
2026-06-08 20:56:07,-92,12.5,19439,5
2026-06-08 21:06:07,-92,13,19440,5
2026-06-08 21:16:07,-92,12.800000190734863,19441,5
2026-06-08 21:26:07,-92,13,19442,5
2026-06-08 21:36:07,-93,13,19443,5
2026-06-08 21:46:07,-93,12.800000190734863,19444,5
2026-06-08 21:56:07,-93,12.800000190734863,19445,5
2026-06-08 22:06:07,-93,12.800000190734863,19446,5
2026-06-08 22:16:07,-93,12.300000190734863,19447,5
2026-06-08 22:26:07,-93,12.5,19448,5
2026-06-08 22:36:07,-93,12.300000190734863,19449,5
2026-06-08 22:46:07,-94,12,19450,5
2026-06-08 22:56:07,-94,12.300000190734863,19451,5
2026-06-08 23:06:07,-94,12,19452,5
2026-06-08 23:16:07,-94,12,19453,5
2026-06-08 23:26:07,-93,12.5,19454,5
2026-06-08 23:36:07,-93,12.300000190734863,19455,5
2026-06-08 23:46:07,-93,12.800000190734863,19456,5
2026-06-08 23:56:07,-93,12.300000190734863,19457,5
