"Nº","Data e Hora (America/Sao_Paulo)","Temperatura (°C)","Umidade Relativa (%)","Pressão Atmosférica (hPa)","Tensão do Sistema (mV)","Luminosidade (lux)","Latitude (°)","Longitude (°)","Altitude (m)","RSSI (dBm)","SNR (dB)","Frame Counter","Timestamp Aquisição (ms)"
"1","2026-02-20 00:00:43","22.91","73.5","943.12","3700","16","-22.822275161743164","-47.06568145751953","625.5","-97","11.5","1944","1771556442868"
"2","2026-02-20 00:01:43","22.9","73.5","943.16","3700","16","-22.8222713470459","-47.065673828125","623.2","-98","11.5","1945","1771556502868"
"3","2026-02-20 00:02:42","22.89","73.5","943.1","3660","16","-22.822237014770508","-47.06565856933594","619","-98","11.5","1946","1771556562862"
"4","2026-02-20 00:03:43","22.88","73.5","943.14","3660","16","-22.82220458984375","-47.06562805175781","618.5","-101","9.5","1947","1771556622877"
"5","2026-02-20 00:04:43","22.88","73.5","943.1","3680","16","-22.822216033935547","-47.065635681152344","613","-97","11.8","1948","1771556682866"
"6","2026-02-20 00:05:43","22.87","73.5","943.12","3720","16","-22.822208404541016","-47.065643310546875","616.7","-97","12","1949","1771556742877"
"7","2026-02-20 00:06:43","22.86","73.5","943.08","3660","16","-22.822254180908203","-47.065673828125","624.9000000000001","-98","12","1950","1771556802870"
"8","2026-02-20 00:07:43","22.85","73.5","943.04","3680","16","-22.82224464416504","-47.06565475463867","617.7","-99","10.8","1951","1771556862866"
"9","2026-02-20 00:08:43","22.84","73.5","943.08","3660","16","-22.822242736816406","-47.06564712524414","619.7","-97","11.8","1952","1771556922864"
"10","2026-02-20 00:09:43","22.83","73.5","943.02","3680","16","-22.82223892211914","-47.06565475463867","612.7","-99","10.5","1953","1771556982873"
"11","2026-02-20 00:10:43","22.81","73.5","943.08","3660","16","-22.822261810302734","-47.065670013427734","616.7","-97","11.8","1954","1771557042877"
"12","2026-02-20 00:11:43","22.81","73.5","943.08","3640","16","-22.822240829467773","-47.06570816040039","615.5","-97","11.8","1955","1771557102862"
"13","2026-02-20 00:12:43","22.79","73.5","943.04","3680","16","-22.822223663330078","-47.065677642822266","614.2","-97","11.8","1956","1771557162868"
"14","2026-02-20 00:13:43","22.78","73.5","943.02","3700","16","-22.82221794128418","-47.06565475463867","615.5","-99","10.5","1957","1771557222873"
"15","2026-02-20 00:14:43","22.77","73.5","943.04","3680","16","-22.822219848632812","-47.065677642822266","613.5","-100","10.5","1958","1771557282872"
"16","2026-02-20 00:15:43","22.76","73.5","943.04","3720","16","-22.82223892211914","-47.065673828125","616","-96","11.8","1959","1771557342861"
"17","2026-02-20 00:16:43","22.74","74","942.98","3700","16","-22.822242736816406","-47.065670013427734","618.5","-99","10.5","1960","1771557402860"
"18","2026-02-20 00:17:43","22.73","74","943","3680","16","-22.822216033935547","-47.06570816040039","612.7","-96","11.8","1961","1771557462867"
"19","2026-02-20 00:18:43","22.72","74","942.96","3700","16","-22.822214126586914","-47.06568908691406","614.7","-98","11.5","1962","1771557522865"
"20","2026-02-20 00:19:43","22.71","74","942.94","3700","16","-22.822233200073242","-47.0656623840332","617.5","-96","11.8","1963","1771557582858"
"21","2026-02-20 00:20:43","22.7","74","942.98","3640","16","-22.822229385375977","-47.0656623840332","619.7","-95","12.3","1964","1771557642869"
"22","2026-02-20 00:21:43","22.69","74","942.88","3680","16","-22.822242736816406","-47.06571578979492","617.2","-96","12","1965","1771557702866"
"23","2026-02-20 00:22:43","22.68","74","942.94","3680","16","-22.822240829467773","-47.06572341918945","607.5","-97","11.5","1966","1771557762870"
"24","2026-02-20 00:23:42","22.68","74","942.9200000000001","3680","16","-22.822246551513672","-47.06570816040039","612","-97","12.3","1967","1771557822866"
"25","2026-02-20 00:24:43","22.67","74","942.9200000000001","3660","16","-22.822227478027344","-47.065696716308594","618","-96","12.3","1968","1771557882866"
"26","2026-02-20 00:25:43","22.67","74","942.88","3700","16","-22.82223892211914","-47.065696716308594","619.4000000000001","-96","11.5","1969","1771557942859"
"27","2026-02-20 00:26:43","22.67","74","942.88","3660","16","-22.822219848632812","-47.0656623840332","617","-96","12","1970","1771558002862"
"28","2026-02-20 00:27:43","22.66","73.5","942.88","3660","16","-22.822221755981445","-47.065696716308594","616.7","-96","12","1971","1771558062861"
"29","2026-02-20 00:28:43","22.65","74","942.86","3660","16","-22.82219886779785","-47.065677642822266","613","-96","11.8","1972","1771558122859"
"30","2026-02-20 00:29:43","22.66","73.5","942.88","3680","16","-22.822216033935547","-47.06568908691406","612.2","-95","12.5","1973","1771558182862"
"31","2026-02-20 00:30:43","22.65","74","942.84","3700","16","-22.822206497192383","-47.065677642822266","610.7","-95","12.5","1974","1771558242857"
"32","2026-02-20 00:31:43","22.65","73.5","942.82","3680","16","-22.822206497192383","-47.065670013427734","617.5","-96","12","1975","1771558302862"
"33","2026-02-20 00:32:43","22.65","73.5","942.82","3680","16","-22.82219123840332","-47.065677642822266","614.2","-96","11.8","1976","1771558362857"
"34","2026-02-20 00:33:43","22.64","73.5","942.78","3700","16","-22.822214126586914","-47.0656852722168","616.7","-96","12","1977","1771558422850"
"35","2026-02-20 00:34:43","22.64","73.5","942.78","3680","16","-22.822250366210938","-47.06573486328125","612.7","-96","11.5","1978","1771558482855"
"36","2026-02-20 00:35:43","22.63","73.5","942.76","3660","16","-22.822250366210938","-47.065696716308594","616.9000000000001","-95","12","1979","1771558542853"
"37","2026-02-20 00:36:43","22.62","73.5","942.78","3660","16","-22.822235107421875","-47.06570816040039","614.2","-96","12","1980","1771558602863"
"38","2026-02-20 00:37:43","22.62","73.5","942.72","3680","16","-22.82221794128418","-47.06569290161133","618","-96","12","1981","1771558662857"
"39","2026-02-20 00:38:43","22.61","73.5","942.76","3720","16","-22.82229232788086","-47.06568908691406","620.7","-96","11.8","1982","1771558722852"
"40","2026-02-20 00:39:42","22.61","73.5","942.72","3660","16","-22.822269439697266","-47.06570053100586","616","-96","11.8","1983","1771558782860"
"41","2026-02-20 00:40:43","22.59","73.5","942.6800000000001","3640","16","-22.8222713470459","-47.065704345703125","611.5","-96","11.8","1984","1771558842855"
"42","2026-02-20 00:41:43","22.59","73.5","942.7","3680","16","-22.822280883789062","-47.06574249267578","618","-96","12","1985","1771558902861"
"43","2026-02-20 00:42:43","22.58","73.5","942.6800000000001","3640","16","-22.822265625","-47.06565856933594","626.7","-96","12","1986","1771558962851"
"44","2026-02-20 00:43:43","22.58","73.5","942.6800000000001","3640","16","-22.822229385375977","-47.06563186645508","631.2","-96","12","1987","1771559022856"
"45","2026-02-20 00:44:42","22.57","73.5","942.74","3620","16","-22.822248458862305","-47.06572341918945","610.9","-96","12","1988","1771559082858"
"46","2026-02-20 00:45:42","22.56","73","942.76","3720","16","-22.822214126586914","-47.06562042236328","618.2","-96","11.8","1989","1771559142855"
"47","2026-02-20 00:46:43","22.55","73","942.8000000000001","3700","16","-22.822202682495117","-47.06562805175781","620.5","-97","11.8","1990","1771559202856"
"48","2026-02-20 00:47:42","22.55","73","942.82","3700","16","-22.82221794128418","-47.065673828125","619.4000000000001","-97","11.8","1991","1771559262851"
"49","2026-02-20 00:48:42","22.55","73","942.82","3680","16","-22.82223129272461","-47.06565856933594","622.4000000000001","-96","11.8","1992","1771559322849"
"50","2026-02-20 00:49:42","22.54","73","942.86","3660","16","-22.82225227355957","-47.0656623840332","615.2","-96","11.8","1993","1771559382855"
"51","2026-02-20 00:50:42","22.52","73","942.84","3660","16","-22.82228660583496","-47.065673828125","606.5","-96","11.5","1994","1771559442858"
"52","2026-02-20 00:51:43","22.51","73","942.84","3680","16","-22.82225799560547","-47.065711975097656","613.4","-96","11.8","1995","1771559502859"
"53","2026-02-20 00:52:42","22.49","73","942.82","3660","16","-22.82223129272461","-47.0656852722168","618.5","-96","11.8","1996","1771559562859"
"54","2026-02-20 00:53:42","22.48","73","942.84","3620","16","-22.822206497192383","-47.065677642822266","616.2","-96","11.3","1997","1771559622857"
"55","2026-02-20 00:54:43","22.46","73","942.84","3720","16","-22.822227478027344","-47.0656852722168","621.5","-97","11.8","1998","1771559682860"
"56","2026-02-20 00:55:43","22.45","73","942.84","3700","16","-22.822202682495117","-47.065616607666016","617","-96","11.8","1999","1771559742855"
"57","2026-02-20 00:56:43","22.44","73","942.82","3700","16","-22.822233200073242","-47.065670013427734","613.5","-96","11.5","2000","1771559802852"
