"Nº","Data e Hora (America/Sao_Paulo)","Temperatura (°C)","Umidade Relativa (%)","Pressão Atmosférica (hPa)","Tensão do Sistema (mV)","Luminosidade (lux)","Latitude (°)","Longitude (°)","Altitude (m)","RSSI (dBm)","SNR (dB)","Frame Counter","Timestamp Aquisição (ms)"
"1","2026-03-25 00:08:48","25.45","35.5","1013.2","2040","48000","","","","-114","-6.800000190734863","15467","1774408128532"
"2","2026-03-25 00:09:48","","","","","","","","","-113","-6","15468","1774408188200"
"3","2026-03-25 00:09:48","25.46","36","1013.1800000000001","2060","52000","","","","-114","-5.800000190734863","15468","1774408188498"
"4","2026-03-25 00:10:48","25.47","36.5","1013.16","2080","56000","","","","-114","-6.5","15469","1774408248530"
"5","2026-03-25 00:11:48","23.71","68","944.12","2600","0","","","","-113","-6","15470","1774408308525"
"6","2026-03-25 00:12:48","23.71","68","944.12","2580","0","","","","-114","-6.300000190734863","15471","1774408368523"
"7","2026-03-25 00:13:48","23.71","68","944.12","2600","0","","","","-114","-5.5","15472","1774408428532"
"8","2026-03-25 00:14:48","23.7","67.5","944.12","2580","0","","","","-114","-6.5","15473","1774408488527"
"9","2026-03-25 00:15:48","23.71","67.5","944.1","2520","0","","","","-114","-6","15474","1774408548531"
"10","2026-03-25 00:16:48","23.71","68","944.14","2500","0","","","","-113","-6.300000190734863","15475","1774408608531"
"11","2026-03-25 00:17:48","23.7","67.5","944.08","2520","0","","","","-113","-6","15476","1774408668535"
"12","2026-03-25 00:18:48","23.7","67.5","944.04","2460","0","","","","-114","-5.800000190734863","15477","1774408728489"
"13","2026-03-25 00:19:48","23.69","67.5","944.08","2440","0","","","","-113","-6.300000190734863","15478","1774408788535"
"14","2026-03-25 00:20:48","23.7","68","944.0600000000001","2440","0","","","","-114","-5.5","15479","1774408848524"
"15","2026-03-25 00:21:48","23.7","67.5","944.04","2400","0","","","","-114","-6","15480","1774408908526"
"16","2026-03-25 00:22:48","23.69","67.5","944.0600000000001","2400","0","","","","-113","-5.5","15481","1774408968527"
"17","2026-03-25 00:23:48","23.7","67.5","944.04","2360","0","","","","-114","-6.5","15482","1774409028529"
"18","2026-03-25 00:24:48","23.69","68","944.02","2360","0","","","","-114","-6.300000190734863","15483","1774409088536"
"19","2026-03-25 05:52:30","25.44","35","1013.22","2020","44000","","","","-113","-5.300000190734863","15485","1774428750813"
"20","2026-03-25 05:53:30","25.45","35.5","1013.2","2040","48000","","","","-113","-5.300000190734863","15486","1774428810793"
"21","2026-03-25 05:54:30","25.46","36","1013.1800000000001","2060","52000","","","","-113","-5.300000190734863","15487","1774428870795"
"22","2026-03-25 05:55:30","25.47","36.5","1013.16","2080","56000","","","","-113","-4.800000190734863","15488","1774428930783"
"23","2026-03-25 05:56:30","23.26","67","944.78","2600","0","","","","-113","-5","15489","1774428990797"
"24","2026-03-25 05:57:30","23.26","67","944.86","2580","0","","","","-113","-5.800000190734863","15490","1774429050768"
"25","2026-03-25 05:58:30","23.26","67","944.82","2580","0","","","","-113","-6","15491","1774429110790"
"26","2026-03-25 05:59:30","23.26","67","944.84","2560","0","","","","-113","-5","15492","1774429170770"
"27","2026-03-25 06:00:30","23.26","67","944.86","2540","0","","","","-113","-5","15493","1774429230810"
