"Nº";"Data e Hora (America/Sao_Paulo)";"Temperatura (°C)";"Umidade Relativa (%)";"Pressão Atmosférica (hPa)";"Tensão do Sistema (mV)";"Luminosidade (lux)";"Latitude (°)";"Longitude (°)";"Altitude (m)";"RSSI (dBm)";"SNR (dB)";"Frame Counter";"Timestamp Aquisição (ms)"
"1";"2026-04-30 00:18:10";"22.58";"67.5";"947.76";"2580";"";"";"";"";"-108";"3.299999952316284";"11453";"1777519090674"
"2";"2026-04-30 00:18:20";"";"";"";"";"";"";"";"";"-112";"-7.5";"11454";"1777519100350"
"3";"2026-04-30 00:18:20";"22.58";"67.5";"947.76";"2580";"";"";"";"";"-106";"4.800000190734863";"11454";"1777519100641"
"4";"2026-04-30 00:18:30";"22.58";"68";"947.74";"2560";"";"";"";"";"-113";"-9.300000190734863";"11455";"1777519110672"
"5";"2026-04-30 00:18:40";"22.58";"67.5";"947.72";"2560";"";"";"";"";"-108";"2.299999952316284";"11456";"1777519120659"
"6";"2026-04-30 00:18:50";"22.58";"67.5";"947.7";"2560";"";"";"";"";"-111";"-2.799999952316284";"11457";"1777519130679"
"7";"2026-04-30 00:19:00";"22.58";"68";"947.66";"2540";"";"";"";"";"-109";"2.299999952316284";"11458";"1777519140671"
"8";"2026-04-30 00:19:10";"22.58";"67.5";"947.72";"2540";"";"";"";"";"-112";"-5";"11459";"1777519150677"
"9";"2026-04-30 00:19:20";"22.58";"67.5";"947.76";"2540";"";"";"";"";"-109";"1.7999999523162842";"11460";"1777519160679"
"10";"2026-04-30 00:20:00";"22.57";"67.5";"947.78";"2500";"";"";"";"";"-110";"-0.5";"11464";"1777519200681"
"11";"2026-04-30 00:20:10";"22.58";"67.5";"947.76";"2500";"";"";"";"";"-104";"6.800000190734863";"11465";"1777519210677"
"12";"2026-04-30 00:20:20";"22.57";"67.5";"947.82";"2480";"";"";"";"";"-109";"2";"11466";"1777519220679"
"13";"2026-04-30 00:20:30";"22.57";"67.5";"947.76";"2480";"";"";"";"";"-109";"2";"11467";"1777519230667"
"14";"2026-04-30 00:20:40";"22.58";"67.5";"947.8000000000001";"2480";"";"";"";"";"-105";"6";"11468";"1777519240663"
"15";"2026-04-30 00:21:00";"22.58";"67.5";"947.8000000000001";"2440";"";"";"";"";"-105";"5.800000190734863";"11470";"1777519260676"
"16";"2026-04-30 00:21:20";"22.58";"67.5";"947.8000000000001";"2440";"";"";"";"";"-109";"0.30000001192092896";"11472";"1777519280671"
"17";"2026-04-30 00:21:30";"22.58";"67.5";"947.8000000000001";"2400";"";"";"";"";"-109";"0.5";"11473";"1777519290668"
"18";"2026-04-30 00:21:40";"22.57";"67.5";"947.8000000000001";"2420";"";"";"";"";"-111";"-2.5";"11474";"1777519300667"
"19";"2026-04-30 00:21:50";"22.58";"67.5";"947.8000000000001";"2380";"";"";"";"";"-109";"0.800000011920929";"11475";"1777519310667"
"20";"2026-04-30 00:22:00";"22.57";"67.5";"947.8000000000001";"2380";"";"";"";"";"-111";"-1.5";"11476";"1777519320672"
"21";"2026-04-30 00:22:10";"22.57";"67.5";"947.82";"2360";"";"";"";"";"-109";"2.299999952316284";"11477";"1777519330644"
"22";"2026-04-30 00:22:20";"22.57";"67.5";"947.82";"2340";"";"";"";"";"-111";"-2";"11478";"1777519340680"
"23";"2026-04-30 00:22:30";"22.57";"67.5";"947.76";"2360";"";"";"";"";"-112";"-5";"11479";"1777519350687"
