"Nº";"Data e Hora (America/Sao_Paulo)";"Temperatura (°C)";"Umidade Relativa (%)";"Pressão Atmosférica (hPa)";"Tensão do Sistema (mV)";"Luminosidade (lux)";"Latitude (°)";"Longitude (°)";"Altitude (m)";"RSSI (dBm)";"SNR (dB)";"Frame Counter";"Timestamp Aquisição (ms)"
"1";"2026-04-14 00:00:49";"27.45";"49";"946.1800000000001";"3820";"";"-22.82217788696289";"-47.06595230102539";"601.2";"-104";"8.300000190734863";"6799";"1776135649804"
"2";"2026-04-14 00:01:49";"27.4";"49";"946.2";"3800";"";"-22.82219886779785";"-47.06581115722656";"593";"-104";"6.5";"6800";"1776135709804"
"3";"2026-04-14 00:02:49";"27.49";"49";"946.14";"3820";"";"-22.822284698486328";"-47.065792083740234";"602.5";"-99";"9.5";"6801";"1776135769813"
"4";"2026-04-14 00:03:49";"27.62";"48.5";"946.22";"3800";"";"-22.822216033935547";"-47.06577682495117";"623.7";"-100";"9";"6802";"1776135829811"
"5";"2026-04-14 00:04:49";"27.62";"48.5";"946.16";"3820";"";"-22.822227478027344";"-47.06560516357422";"641.5";"-102";"7.300000190734863";"6803";"1776135889819"
"6";"2026-04-14 00:05:49";"27.65";"48.5";"946.1800000000001";"3820";"";"-22.822250366210938";"-47.065521240234375";"656.2";"-105";"5.5";"6804";"1776135949805"
"7";"2026-04-14 00:06:49";"27.36";"49";"946.22";"3800";"";"-22.822315216064453";"-47.06581497192383";"598.9";"-102";"9.300000190734863";"6805";"1776136009805"
"8";"2026-04-14 00:07:49";"27.54";"48.5";"946.1800000000001";"3800";"";"-22.82236099243164";"-47.06626510620117";"556.9";"-102";"9";"6806";"1776136069805"
"9";"2026-04-14 00:08:49";"27.55";"48.5";"946.2";"3820";"";"-22.822229385375977";"-47.06563186645508";"598";"-103";"7.5";"6807";"1776136129803"
"10";"2026-04-14 00:09:49";"27.56";"48.5";"946.2";"3800";"";"-22.822275161743164";"-47.065860748291016";"600.9";"-104";"6";"6808";"1776136189813"
"11";"2026-04-14 00:10:49";"27.61";"48.5";"946.22";"3820";"";"-22.82229995727539";"-47.06596755981445";"588";"-103";"7.5";"6809";"1776136249816"
"12";"2026-04-14 00:11:49";"27.52";"49";"946.24";"3800";"";"-22.822261810302734";"-47.06582260131836";"588.7";"-104";"7.5";"6810";"1776136309813"
"13";"2026-04-14 00:12:49";"27.54";"49";"946.24";"3800";"";"-22.822248458862305";"-47.06573486328125";"609.9";"-103";"6.800000190734863";"6811";"1776136369810"
"14";"2026-04-14 00:13:49";"27.4";"49";"946.24";"3820";"";"-22.82217025756836";"-47.0655517578125";"651.4000000000001";"-104";"8.300000190734863";"6812";"1776136429811"
"15";"2026-04-14 00:14:49";"27.51";"49";"946.22";"3820";"";"-22.822202682495117";"-47.0654296875";"649.9000000000001";"-104";"8.300000190734863";"6813";"1776136489813"
"16";"2026-04-14 00:15:49";"27.4";"49";"946.28";"3800";"";"-22.822219848632812";"-47.06560134887695";"636.7";"-105";"5";"6814";"1776136549814"
"17";"2026-04-14 00:16:49";"27.28";"49.5";"946.28";"3800";"";"-22.82221031188965";"-47.06565475463867";"624.2";"-103";"7.800000190734863";"6815";"1776136609816"
"18";"2026-04-14 00:17:49";"27.38";"49";"946.26";"3820";"";"-22.822235107421875";"-47.06565475463867";"634.9000000000001";"-101";"9.800000190734863";"6816";"1776136669776"
"19";"2026-04-14 00:18:49";"27.56";"48.5";"946.2";"3820";"";"-22.82208824157715";"-47.06611633300781";"575.4";"-105";"5.5";"6817";"1776136729785"
"20";"2026-04-14 00:19:49";"27.38";"49";"946.28";"3800";"";"-22.822162628173828";"-47.0658073425293";"596";"-102";"9";"6818";"1776136789814"
"21";"2026-04-14 00:20:49";"27.51";"49";"946.1800000000001";"3800";"";"-22.82225799560547";"-47.06572341918945";"615.2";"-106";"4.800000190734863";"6819";"1776136849773"
"22";"2026-04-14 00:21:49";"27.53";"48.5";"946.1800000000001";"3820";"";"-22.82225227355957";"-47.06573486328125";"609.7";"-100";"9.5";"6820";"1776136909811"
"23";"2026-04-14 00:22:49";"27.59";"48.5";"946.26";"3800";"";"-22.822275161743164";"-47.06583786010742";"597.7";"-101";"9";"6821";"1776136969819"
"24";"2026-04-14 00:23:49";"27.49";"49";"946.16";"3820";"";"-22.82225799560547";"-47.065765380859375";"616.5";"-102";"7.800000190734863";"6822";"1776137029812"
"25";"2026-04-14 00:24:49";"27.44";"49";"946.12";"3820";"";"-22.822280883789062";"-47.0656623840332";"627.2";"-106";"4.5";"6823";"1776137089809"
"26";"2026-04-14 00:25:49";"27.25";"49.5";"946.1800000000001";"3820";"";"-22.822263717651367";"-47.06569290161133";"629.2";"-103";"7.5";"6824";"1776137149819"
"27";"2026-04-14 00:26:49";"27.33";"49.5";"946.1800000000001";"3800";"";"-22.82228660583496";"-47.06573486328125";"617.9000000000001";"-100";"9.300000190734863";"6825";"1776137209820"
