"Nº","Data e Hora (America/Sao_Paulo)","Temperatura OWM (°C)","Umidade OWM (%)","Pressão OWM (hPa)","Vento (m/s)","Direção Vento (°)","Nuvens (%)","Chuva 1h (mm)","Lat","Lon"
"23","2026-05-30 03:47:49","15.76","84","1020","1.84","119","96","0","-22.8215","-47.0694"
"24","2026-05-30 03:57:49","15.76","84","1020","1.84","119","96","0","-22.8215","-47.0694"
"25","2026-05-30 04:07:49","15.76","84","1020","1.84","119","96","0","-22.8215","-47.0694"
"26","2026-05-30 04:17:49","15.76","84","1021","1.84","119","96","0","-22.8215","-47.0694"
"27","2026-05-30 04:27:49","15.29","87","1021","1.84","119","96","0","-22.8215","-47.0694"
"28","2026-05-30 04:37:49","15.29","87","1021","1.84","119","96","0","-22.8215","-47.0694"
"29","2026-05-30 04:47:49","15.3","87","1020","1.96","101","100","0","-22.8215","-47.0694"
"30","2026-05-30 04:57:49","15.3","87","1020","1.96","101","100","0","-22.8215","-47.0694"
"31","2026-05-30 05:07:49","15.29","87","1021","1.96","101","100","0","-22.8215","-47.0694"
"32","2026-05-30 05:17:49","15.29","87","1021","1.96","101","100","0","-22.8215","-47.0694"
"33","2026-05-30 05:27:49","15.29","88","1020","1.96","101","100","0","-22.8215","-47.0694"
"34","2026-05-30 05:37:49","15.29","88","1020","1.96","101","100","0","-22.8215","-47.0694"
"35","2026-05-30 05:47:49","15.29","88","1021","1.2","109","89","0","-22.8215","-47.0694"
"36","2026-05-30 05:57:49","15.29","88","1021","1.2","109","89","0","-22.8215","-47.0694"
"37","2026-05-30 06:07:49","15.3","88","1021","1.2","109","89","0","-22.8215","-47.0694"
"38","2026-05-30 06:17:49","15.3","88","1021","1.2","109","89","0","-22.8215","-47.0694"
"39","2026-05-30 06:27:49","15.3","88","1021","1.2","109","89","0","-22.8215","-47.0694"
"40","2026-05-30 06:37:49","14.73","90","1021","1.21","145","67","0","-22.8215","-47.0694"
"41","2026-05-30 06:47:49","14.73","90","1021","1.21","145","67","0","-22.8215","-47.0694"
"42","2026-05-30 06:57:49","14.73","90","1021","1.21","145","67","0","-22.8215","-47.0694"
"43","2026-05-30 07:07:49","14.73","90","1021","1.21","145","67","0","-22.8215","-47.0694"
"44","2026-05-30 07:17:49","14.73","90","1022","1.21","145","67","0","-22.8215","-47.0694"
"45","2026-05-30 07:27:49","14.73","90","1022","1.21","145","67","0","-22.8215","-47.0694"
"46","2026-05-30 07:37:49","15.76","88","1021","1.56","118","55","0","-22.8215","-47.0694"
"47","2026-05-30 07:47:49","15.76","88","1021","1.56","118","55","0","-22.8215","-47.0694"
"48","2026-05-30 07:57:49","15.85","88","1021","1.56","118","55","0","-22.8215","-47.0694"
"49","2026-05-30 08:07:49","15.94","88","1022","1.56","118","55","0","-22.8215","-47.0694"
"50","2026-05-30 08:17:49","15.94","88","1022","1.56","118","55","0","-22.8215","-47.0694"
"51","2026-05-30 08:27:49","16.32","88","1022","1.56","118","55","0","-22.8215","-47.0694"
"52","2026-05-30 08:37:49","16.32","80","1022","0.91","125","54","0","-22.8215","-47.0694"
"53","2026-05-30 08:47:49","16.32","80","1022","0.91","125","54","0","-22.8215","-47.0694"
"54","2026-05-30 08:57:49","16.32","79","1022","0.91","125","54","0","-22.8215","-47.0694"
"55","2026-05-30 09:07:49","16.32","79","1022","0.91","125","54","0","-22.8215","-47.0694"
"56","2026-05-30 09:17:49","18.32","78","1023","0.91","125","54","0","-22.8215","-47.0694"
"57","2026-05-30 09:27:49","18.32","78","1023","0.91","125","54","0","-22.8215","-47.0694"
"58","2026-05-30 09:37:49","18.32","72","1022","0.31","320","48","0","-22.8215","-47.0694"
"59","2026-05-30 09:47:49","18.32","72","1022","0.31","320","48","0","-22.8215","-47.0694"
"60","2026-05-30 09:57:49","18.32","72","1022","0.31","320","48","0","-22.8215","-47.0694"
"61","2026-05-30 10:07:49","20.32","69","1023","0.31","320","48","0","-22.8215","-47.0694"
"62","2026-05-30 10:17:49","20.32","69","1023","0.31","320","48","0","-22.8215","-47.0694"
"63","2026-05-30 10:27:49","20.32","69","1023","0.31","320","48","0","-22.8215","-47.0694"
"64","2026-05-30 10:37:49","20.32","69","1023","0.31","320","48","0","-22.8215","-47.0694"
"65","2026-05-30 10:47:49","20.32","63","1022","1.64","229","79","0","-22.8215","-47.0694"
"66","2026-05-30 10:57:49","20.32","63","1022","1.64","229","79","0","-22.8215","-47.0694"
"67","2026-05-30 11:07:49","20.32","63","1022","1.64","229","79","0","-22.8215","-47.0694"
"68","2026-05-30 11:17:49","22.32","61","1022","1.64","229","79","0","-22.8215","-47.0694"
"69","2026-05-30 11:27:49","22.32","61","1022","1.64","229","79","0","-22.8215","-47.0694"
"70","2026-05-30 11:37:49","22.32","60","1021","1.99","261","89","0","-22.8215","-47.0694"
"71","2026-05-30 11:47:49","22.32","60","1021","1.99","261","89","0","-22.8215","-47.0694"
"72","2026-05-30 11:57:49","22.32","60","1021","1.99","261","89","0","-22.8215","-47.0694"
"73","2026-05-30 12:07:49","24.6","54","1022","1.99","261","89","0","-22.8215","-47.0694"
"74","2026-05-30 12:17:49","24.6","54","1022","1.99","261","89","0","-22.8215","-47.0694"
"75","2026-05-30 12:27:49","22.32","62","1022","1.99","261","89","0","-22.8215","-47.0694"
"76","2026-05-30 12:37:49","22.32","62","1022","1.99","261","89","0","-22.8215","-47.0694"
"77","2026-05-30 12:47:49","22.32","62","1020","0.85","284","92","0","-22.8215","-47.0694"
"78","2026-05-30 12:57:49","22.32","62","1020","0.85","284","92","0","-22.8215","-47.0694"
"79","2026-05-30 13:07:49","23.32","61","1021","0.85","284","92","0","-22.8215","-47.0694"
"80","2026-05-30 13:17:49","23.32","61","1021","0.85","284","92","0","-22.8215","-47.0694"
"81","2026-05-30 13:27:49","23.32","61","1021","0.85","284","92","0","-22.8215","-47.0694"
"82","2026-05-30 13:37:49","23.57","60","1019","1.85","299","89","0","-22.8215","-47.0694"
"83","2026-05-30 13:47:49","23.57","60","1019","1.85","299","89","0","-22.8215","-47.0694"
"84","2026-05-30 13:57:49","23.57","60","1019","1.85","299","89","0","-22.8215","-47.0694"
"85","2026-05-30 14:07:49","23.57","60","1019","1.85","299","89","0","-22.8215","-47.0694"
"86","2026-05-30 14:17:49","23.57","60","1020","1.85","299","89","0","-22.8215","-47.0694"
"87","2026-05-30 14:27:49","23.12","61","1020","1.85","299","89","0","-22.8215","-47.0694"
"88","2026-05-30 14:37:49","23.12","61","1020","1.85","299","89","0","-22.8215","-47.0694"
"89","2026-05-30 14:47:49","23.12","61","1018","2.39","274","80","0","-22.8215","-47.0694"
"90","2026-05-30 14:57:49","23.12","61","1018","2.39","274","80","0","-22.8215","-47.0694"
"91","2026-05-30 15:07:49","23.3","61","1018","3.13","246","73","0","-22.8215","-47.0694"
"92","2026-05-30 15:17:49","23.3","61","1018","3.13","246","73","0","-22.8215","-47.0694"
"93","2026-05-30 15:27:49","25.78","47","1018","3.13","246","73","0","-22.8215","-47.0694"
"94","2026-05-30 15:37:49","25.78","47","1018","2.89","245","17","0","-22.8215","-47.0694"
"95","2026-05-30 15:47:49","25.78","47","1018","2.89","245","17","0","-22.8215","-47.0694"
"96","2026-05-30 15:57:49","23.61","57","1018","2.89","245","17","0","-22.8215","-47.0694"
"97","2026-05-30 16:07:49","23.61","57","1018","2.89","245","17","0","-22.8215","-47.0694"
"98","2026-05-30 16:17:49","26.2","45","1019","2.89","245","17","0","-22.8215","-47.0694"
"99","2026-05-30 16:27:49","26.2","45","1019","2.89","245","17","0","-22.8215","-47.0694"
"100","2026-05-30 16:37:49","22.83","59","1019","2.6","223","58","0","-22.8215","-47.0694"
"101","2026-05-30 16:47:49","22.83","59","1019","2.6","223","58","0","-22.8215","-47.0694"
"102","2026-05-30 16:57:49","22.83","59","1019","2.6","223","58","0","-22.8215","-47.0694"
"103","2026-05-30 17:07:49","22.51","59","1019","2.6","223","58","0","-22.8215","-47.0694"
"104","2026-05-30 17:17:49","22.51","59","1019","2.6","223","58","0","-22.8215","-47.0694"
"105","2026-05-30 17:27:49","21.96","63","1019","2.6","223","58","0","-22.8215","-47.0694"
"106","2026-05-30 17:37:49","21.96","63","1019","2.15","198","75","0","-22.8215","-47.0694"
"107","2026-05-30 17:47:49","21.96","63","1019","2.15","198","75","0","-22.8215","-47.0694"
"108","2026-05-30 17:57:49","21.96","63","1019","2.15","198","75","0","-22.8215","-47.0694"
"109","2026-05-30 18:07:49","21.96","63","1019","2.15","198","75","0","-22.8215","-47.0694"
"110","2026-05-30 18:17:49","21.96","63","1020","2.15","198","75","0","-22.8215","-47.0694"
"111","2026-05-30 18:27:49","21.96","63","1020","2.15","198","75","0","-22.8215","-47.0694"
"112","2026-05-30 18:37:49","22.32","68","1020","2.29","175","78","0","-22.8215","-47.0694"
"113","2026-05-30 18:47:49","22.32","68","1020","2.29","175","78","0","-22.8215","-47.0694"
"114","2026-05-30 18:57:49","22.32","68","1020","2.29","175","78","0","-22.8215","-47.0694"
"115","2026-05-30 19:07:49","22.32","65","1020","2.29","175","78","0","-22.8215","-47.0694"
"116","2026-05-30 19:17:49","22.32","65","1020","2.29","175","78","0","-22.8215","-47.0694"
"117","2026-05-30 19:27:49","22.32","68","1020","2.29","175","78","0","-22.8215","-47.0694"
"118","2026-05-30 19:37:49","22.32","68","1020","2.29","175","78","0","-22.8215","-47.0694"
"119","2026-05-30 19:47:49","22.32","74","1020","2.51","148","64","0","-22.8215","-47.0694"
"120","2026-05-30 19:57:49","22.32","74","1020","2.51","148","64","0","-22.8215","-47.0694"
"121","2026-05-30 20:07:49","22.32","74","1020","2.51","148","64","0","-22.8215","-47.0694"
"122","2026-05-30 20:17:49","20.32","77","1021","2.51","148","64","0","-22.8215","-47.0694"
"123","2026-05-30 20:27:49","20.32","77","1021","2.51","148","64","0","-22.8215","-47.0694"
"124","2026-05-30 20:37:49","20.32","79","1021","3.33","138","55","0","-22.8215","-47.0694"
"125","2026-05-30 20:47:49","20.32","79","1021","3.33","138","55","0","-22.8215","-47.0694"
"126","2026-05-30 20:57:49","20.32","79","1021","2.33","135","56","0","-22.8215","-47.0694"
"127","2026-05-30 21:07:49","20.32","79","1021","2.33","135","56","0","-22.8215","-47.0694"
"128","2026-05-30 21:17:49","19.32","79","1021","2.33","135","56","0","-22.8215","-47.0694"
"129","2026-05-30 21:27:49","19.32","79","1021","2.33","135","56","0","-22.8215","-47.0694"
"130","2026-05-30 21:37:49","19.32","79","1021","2.33","135","56","0","-22.8215","-47.0694"
"131","2026-05-30 21:47:49","19.32","81","1021","2.56","125","4","0","-22.8215","-47.0694"
"132","2026-05-30 21:57:49","19.32","81","1021","2.56","125","4","0","-22.8215","-47.0694"
"133","2026-05-30 22:07:49","18.32","80","1021","2.56","125","4","0","-22.8215","-47.0694"
"134","2026-05-30 22:17:49","18.32","80","1021","2.56","125","4","0","-22.8215","-47.0694"
"135","2026-05-30 22:27:49","18.62","75","1021","2.56","125","4","0","-22.8215","-47.0694"
"136","2026-05-30 22:37:49","18.62","75","1021","2.59","128","4","0","-22.8215","-47.0694"
"137","2026-05-30 22:47:49","18.62","75","1021","2.59","128","4","0","-22.8215","-47.0694"
"138","2026-05-30 22:57:49","18.62","75","1021","2.59","128","4","0","-22.8215","-47.0694"
"139","2026-05-30 23:07:49","18.62","75","1021","2.59","128","4","0","-22.8215","-47.0694"
"140","2026-05-30 23:17:49","18.62","75","1022","2.59","128","4","0","-22.8215","-47.0694"
"141","2026-05-30 23:27:49","16.96","86","1022","2.59","128","4","0","-22.8215","-47.0694"
"142","2026-05-30 23:37:49","16.96","86","1022","2.59","128","4","0","-22.8215","-47.0694"
"143","2026-05-30 23:47:49","16.96","86","1021","2.3","120","4","0","-22.8215","-47.0694"
"144","2026-05-30 23:57:49","16.96","86","1021","2.3","120","4","0","-22.8215","-47.0694"
