"Nº";"Data e Hora (America/Sao_Paulo)";"Temperatura (°C)";"Umidade Relativa (%)";"Pressão Atmosférica (hPa)";"Tensão do Sistema (mV)";"Luminosidade (lux)";"Latitude (°)";"Longitude (°)";"Altitude (m)";"RSSI (dBm)";"SNR (dB)";"Frame Counter";"Timestamp Aquisição (ms)"
"1";"2026-03-04 00:00:39";"19.34";"64";"944.8000000000001";"3640";"16";"-22.822242736816406";"-47.06565856933594";"613";"-110";"2.3";"19224";"1772593238859"
"2";"2026-03-04 00:01:39";"19.32";"64";"944.76";"3680";"16";"-22.822275161743164";"-47.06571578979492";"607.2";"-110";"2.5";"19225";"1772593298856"
"3";"2026-03-04 00:02:39";"19.3";"64";"944.78";"3680";"16";"-22.822246551513672";"-47.065670013427734";"617.5";"-107";"5.3";"19226";"1772593358861"
"4";"2026-03-04 00:03:39";"19.28";"64";"944.78";"3660";"16";"-22.822250366210938";"-47.065696716308594";"616.5";"-107";"4.5";"19227";"1772593418860"
"5";"2026-03-04 00:04:39";"19.26";"64";"944.78";"3680";"16";"-22.822216033935547";"-47.06568908691406";"614.5";"-109";"3";"19228";"1772593478855"
"6";"2026-03-04 00:05:39";"19.24";"64.5";"944.76";"3660";"16";"-22.822223663330078";"-47.06568908691406";"613.7";"-109";"3.8";"19229";"1772593538859"
"7";"2026-03-04 00:06:39";"19.23";"64.5";"944.76";"3660";"12";"-22.8222599029541";"-47.06568145751953";"617.2";"-109";"3.5";"19230";"1772593598859"
"8";"2026-03-04 00:07:39";"19.22";"64.5";"944.74";"3680";"16";"-22.822187423706055";"-47.06563186645508";"623.2";"-109";"3.5";"19231";"1772593658858"
"9";"2026-03-04 00:08:39";"19.2";"64.5";"944.72";"3700";"16";"-22.82219886779785";"-47.06565475463867";"629.7";"-113";"-4.5";"19232";"1772593718859"
"10";"2026-03-04 00:09:38";"19.18";"64.5";"944.7";"3680";"16";"-22.822219848632812";"-47.06565475463867";"631.2";"-109";"3.5";"19233";"1772593778853"
"11";"2026-03-04 00:10:39";"19.16";"64.5";"944.74";"3680";"12";"-22.82221794128418";"-47.06562423706055";"627.9000000000001";"-109";"3";"19234";"1772593838854"
"12";"2026-03-04 00:11:39";"19.15";"64.5";"944.72";"3700";"16";"-22.82231903076172";"-47.06563186645508";"638.5";"-108";"4.5";"19235";"1772593898860"
"13";"2026-03-04 00:12:39";"19.14";"65";"944.74";"3660";"16";"-22.822219848632812";"-47.06561279296875";"632.7";"-109";"2.8";"19236";"1772593958878"
"14";"2026-03-04 00:13:39";"19.13";"65";"944.7";"3660";"16";"-22.822172164916992";"-47.06563186645508";"624.5";"-108";"4.3";"19237";"1772594018861"
"15";"2026-03-04 00:14:39";"19.12";"65";"944.7";"3700";"16";"-22.822223663330078";"-47.06562805175781";"619";"-109";"3";"19238";"1772594078871"
"16";"2026-03-04 00:15:39";"19.11";"65";"944.7";"3660";"16";"-22.822189331054688";"-47.065673828125";"620";"-109";"3";"19239";"1772594138866"
"17";"2026-03-04 00:16:39";"19.1";"64.5";"944.7";"3640";"16";"-22.82223129272461";"-47.065677642822266";"625.2";"-107";"4.5";"19240";"1772594198866"
"18";"2026-03-04 00:17:38";"19.08";"64.5";"944.66";"3680";"16";"-22.822235107421875";"-47.06571578979492";"617.7";"-109";"2";"19241";"1772594258859"
"19";"2026-03-04 00:18:39";"19.06";"64.5";"944.7";"3660";"16";"-22.822214126586914";"-47.065643310546875";"618.4000000000001";"-107";"5.3";"19242";"1772594318872"
"20";"2026-03-04 00:19:39";"19.04";"65";"944.66";"3660";"16";"-22.82222557067871";"-47.065673828125";"615.7";"-107";"5";"19243";"1772594378862"
"21";"2026-03-04 00:20:39";"19.02";"65";"944.66";"3700";"12";"-22.822223663330078";"-47.06561279296875";"618.4000000000001";"-109";"3.3";"19244";"1772594438872"
"22";"2026-03-04 00:21:39";"19";"65";"944.66";"3680";"16";"-22.8222599029541";"-47.065616607666016";"619.2";"-108";"3.5";"19245";"1772594498861"
"23";"2026-03-04 00:22:39";"18.98";"65";"944.6800000000001";"3680";"16";"-22.8222599029541";"-47.06552505493164";"625.7";"-104";"7.5";"19246";"1772594558854"
"24";"2026-03-04 00:23:38";"18.96";"65";"944.6800000000001";"3700";"16";"-22.822223663330078";"-47.0655517578125";"623.7";"-106";"6.3";"19247";"1772594618859"
"25";"2026-03-04 00:24:39";"18.95";"65";"944.66";"3640";"16";"-22.822237014770508";"-47.065589904785156";"613.5";"-111";"0.5";"19248";"1772594678861"
"26";"2026-03-04 00:25:39";"18.94";"65";"944.7";"3640";"16";"-22.822263717651367";"-47.06568145751953";"616.7";"-108";"3.8";"19249";"1772594738857"
"27";"2026-03-04 00:26:39";"18.93";"65";"944.62";"3660";"16";"-22.822254180908203";"-47.06572723388672";"614.5";"-110";"2.5";"19250";"1772594798864"
"28";"2026-03-04 00:27:39";"18.92";"65";"944.64";"3660";"12";"-22.82222557067871";"-47.06569290161133";"611.2";"-108";"4";"19251";"1772594858858"
"29";"2026-03-04 00:28:38";"18.9";"65";"944.58";"3660";"16";"-22.82219696044922";"-47.06562042236328";"624.5";"-110";"1.8";"19252";"1772594918855"
"30";"2026-03-04 00:29:39";"18.89";"65";"944.6";"3700";"16";"-22.82221794128418";"-47.0656623840332";"636.7";"-110";"1.5";"19253";"1772594978855"
"31";"2026-03-04 00:30:39";"18.87";"65";"944.54";"3640";"12";"-22.82219886779785";"-47.06565475463867";"639.7";"-109";"2.8";"19254";"1772595038867"
"32";"2026-03-04 00:31:38";"18.86";"65";"944.62";"3720";"16";"-22.822202682495117";"-47.06563186645508";"626.5";"-110";"1.5";"19255";"1772595098851"
"33";"2026-03-04 00:32:38";"18.84";"65";"944.62";"3660";"12";"-22.82219123840332";"-47.06563186645508";"628.9000000000001";"-109";"2.5";"19256";"1772595158858"
"34";"2026-03-04 00:33:39";"18.83";"65";"944.62";"3640";"16";"-22.822248458862305";"-47.065635681152344";"619.7";"-107";"4.8";"19257";"1772595218860"
"35";"2026-03-04 00:34:38";"18.81";"65";"944.62";"3660";"16";"-22.82227897644043";"-47.065650939941406";"618.7";"-108";"4.3";"19258";"1772595278856"
"36";"2026-03-04 00:35:38";"18.8";"65";"944.62";"3640";"16";"-22.822227478027344";"-47.06565475463867";"612.5";"-109";"2.5";"19259";"1772595338851"
"37";"2026-03-04 00:36:39";"18.79";"65";"944.66";"3660";"16";"-22.822200775146484";"-47.0656623840332";"619";"-108";"4.5";"19260";"1772595398863"
"38";"2026-03-04 00:37:38";"18.78";"65.5";"944.64";"3700";"16";"-22.822208404541016";"-47.06561279296875";"618.5";"-110";"2.8";"19261";"1772595458856"
"39";"2026-03-04 00:38:39";"18.76";"65.5";"944.64";"3660";"16";"-22.822229385375977";"-47.06568145751953";"611.5";"-109";"3.3";"19262";"1772595518869"
"40";"2026-03-04 00:39:39";"18.74";"65.5";"944.58";"3680";"16";"-22.82221221923828";"-47.065643310546875";"612";"-109";"2.8";"19263";"1772595578861"
"41";"2026-03-04 00:40:39";"18.73";"65.5";"944.62";"3660";"12";"-22.82222557067871";"-47.0656623840332";"610.2";"-109";"3";"19264";"1772595638992"
"42";"2026-03-04 00:41:39";"18.72";"65.5";"944.62";"3660";"16";"-22.822223663330078";"-47.06569290161133";"612.2";"-109";"3";"19265";"1772595698863"
"43";"2026-03-04 00:42:39";"18.7";"65.5";"944.5600000000001";"3700";"12";"-22.822214126586914";"-47.06569290161133";"610.4";"-110";"2.3";"19266";"1772595758855"
"44";"2026-03-04 00:43:38";"18.7";"65.5";"944.54";"3680";"16";"-22.82223892211914";"-47.065635681152344";"616.7";"-108";"4";"19267";"1772595818868"
"45";"2026-03-04 00:44:38";"18.69";"65.5";"944.5600000000001";"3700";"12";"-22.822216033935547";"-47.065643310546875";"613.5";"-109";"2.3";"19268";"1772595878858"
"46";"2026-03-04 00:45:38";"18.68";"66";"944.5600000000001";"3660";"16";"-22.822254180908203";"-47.06564712524414";"609";"-110";"1.5";"19269";"1772595938860"
"47";"2026-03-04 00:46:38";"18.67";"66";"944.54";"3700";"12";"-22.822263717651367";"-47.065635681152344";"610";"-111";"0";"19270";"1772595998852"
"48";"2026-03-04 00:47:39";"18.65";"66";"944.5";"3620";"12";"-22.82221221923828";"-47.06565475463867";"609.2";"-109";"3.3";"19271";"1772596058854"
"49";"2026-03-04 00:48:39";"18.64";"66";"944.48";"3700";"16";"-22.822219848632812";"-47.06563186645508";"603.9";"-109";"3";"19272";"1772596118861"
"50";"2026-03-04 00:49:39";"18.63";"66";"944.48";"3660";"16";"-22.82221794128418";"-47.065635681152344";"604.7";"-109";"3";"19273";"1772596178857"
"51";"2026-03-04 00:50:39";"18.62";"66";"944.44";"3660";"12";"-22.82219886779785";"-47.065635681152344";"609.5";"-109";"3";"19274";"1772596238892"
