"Nº";"Data e Hora (America/Sao_Paulo)";"Temperatura (°C)";"Umidade Relativa (%)";"Pressão Atmosférica (hPa)";"Tensão do Sistema (mV)";"Luminosidade (lux)";"Latitude (°)";"Longitude (°)";"Altitude (m)";"RSSI (dBm)";"SNR (dB)";"Frame Counter";"Timestamp Aquisição (ms)"
"1";"2026-05-29 00:06:12";"15.34";"68";"951.24";"3720";"";"-22.822101593017578";"-47.06563186645508";"625.2";"-90";"13.300000190734863";"17874";"1780023972821"
"2";"2026-05-29 00:16:12";"15.28";"68";"951.28";"3740";"";"-22.822114944458008";"-47.06559753417969";"626.2";"-89";"13.300000190734863";"17875";"1780024572821"
"3";"2026-05-29 00:26:12";"15.21";"68";"951.3000000000001";"3720";"";"-22.822084426879883";"-47.065643310546875";"627.9000000000001";"-87";"13";"17876";"1780025172808"
"4";"2026-05-29 00:36:12";"15.14";"68";"951.2";"3740";"";"-22.82210350036621";"-47.06564712524414";"610.7";"-87";"13.300000190734863";"17877";"1780025772800"
"5";"2026-05-29 00:46:12";"15.07";"68";"951.12";"3720";"";"-22.822128295898438";"-47.06564712524414";"614.2";"-106";"5";"17878";"1780026372809"
"6";"2026-05-29 00:56:12";"14.99";"68";"951";"3720";"";"-22.82212257385254";"-47.06563949584961";"608.7";"-92";"12.800000190734863";"17879";"1780026972809"
"7";"2026-05-29 01:06:12";"14.98";"68";"950.88";"3720";"";"-22.822113037109375";"-47.06559371948242";"627.5";"-89";"13.300000190734863";"17880";"1780027572807"
"8";"2026-05-29 01:16:12";"14.95";"68";"950.98";"3700";"";"-22.822097778320312";"-47.06569290161133";"604.7";"-88";"13";"17881";"1780028172819"
"9";"2026-05-29 01:26:12";"14.89";"68";"950.88";"3700";"";"-22.822086334228516";"-47.06564712524414";"609.2";"-86";"13.5";"17882";"1780028772774"
"10";"2026-05-29 01:36:12";"14.88";"68";"950.96";"3720";"";"-22.822114944458008";"-47.065711975097656";"612.7";"-90";"13";"17883";"1780029372814"
"11";"2026-05-29 01:46:12";"14.89";"67.5";"950.84";"3700";"";"-22.8221378326416";"-47.065643310546875";"606.5";"-91";"12.800000190734863";"17884";"1780029972821"
"12";"2026-05-29 01:56:12";"14.89";"68";"950.8000000000001";"3700";"";"-22.822092056274414";"-47.06565475463867";"612.7";"-89";"12.800000190734863";"17885";"1780030572807"
"13";"2026-05-29 02:06:12";"14.84";"68";"950.76";"3700";"";"-22.822158813476562";"-47.065635681152344";"609";"-90";"13.300000190734863";"17886";"1780031172817"
"14";"2026-05-29 02:16:12";"14.78";"68";"950.64";"3700";"";"-22.822145462036133";"-47.065650939941406";"615.4000000000001";"-95";"11.800000190734863";"17887";"1780031772821"
"15";"2026-05-29 02:26:12";"14.71";"68";"950.48";"3700";"";"-22.822134017944336";"-47.065696716308594";"604";"-91";"12.300000190734863";"17888";"1780032372826"
"16";"2026-05-29 02:36:12";"14.63";"68";"950.4";"3720";"";"-22.8221435546875";"-47.065677642822266";"609.7";"-94";"11.300000190734863";"17889";"1780032972815"
"17";"2026-05-29 02:56:12";"14.55";"68";"950.28";"3700";"";"-22.82211685180664";"-47.065616607666016";"620.9000000000001";"-94";"12.300000190734863";"17891";"1780034172816"
"18";"2026-05-29 03:06:12";"14.5";"68";"950.2";"3720";"";"-22.82211685180664";"-47.065643310546875";"606.5";"-93";"12.800000190734863";"17892";"1780034772814"
"19";"2026-05-29 03:16:12";"14.46";"68.5";"950.1800000000001";"3680";"";"-22.822120666503906";"-47.065677642822266";"611";"-90";"12.5";"17893";"1780035372813"
"20";"2026-05-29 03:26:12";"14.41";"68.5";"950.12";"3700";"";"-22.822120666503906";"-47.06569290161133";"620.7";"-90";"13";"17894";"1780035972818"
"21";"2026-05-29 03:36:12";"14.38";"68.5";"950.0600000000001";"3680";"";"-22.822113037109375";"-47.06565856933594";"622";"-91";"12.5";"17895";"1780036572803"
"22";"2026-05-29 03:46:12";"14.35";"68.5";"950.04";"3700";"";"-22.822093963623047";"-47.06569290161133";"627.2";"-98";"11";"17896";"1780037172812"
"23";"2026-05-29 03:56:12";"14.33";"68.5";"949.9";"3680";"";"-22.822113037109375";"-47.065677642822266";"617.7";"-92";"12.800000190734863";"17897";"1780037772828"
"24";"2026-05-29 04:06:12";"14.32";"68.5";"949.86";"3700";"";"-22.822072982788086";"-47.065635681152344";"618.5";"-93";"12.5";"17898";"1780038372827"
"25";"2026-05-29 04:16:12";"14.33";"68.5";"949.9200000000001";"3680";"";"-22.822093963623047";"-47.06565475463867";"616.7";"-91";"12.5";"17899";"1780038972816"
"26";"2026-05-29 04:26:12";"14.32";"68.5";"949.82";"3700";"";"-22.822174072265625";"-47.06563949584961";"609.2";"-96";"11.300000190734863";"17900";"1780039572833"
"27";"2026-05-29 04:36:12";"14.31";"68.5";"949.88";"3680";"";"-22.822124481201172";"-47.06565856933594";"606.5";"-89";"13";"17901";"1780040172833"
"28";"2026-05-29 04:46:12";"14.33";"68.5";"949.98";"3660";"";"-22.8221435546875";"-47.06565856933594";"612";"-90";"13.5";"17902";"1780040772827"
"29";"2026-05-29 04:56:12";"14.33";"68.5";"950.1";"3680";"";"-22.822160720825195";"-47.06565475463867";"613.7";"-93";"12.800000190734863";"17903";"1780041372825"
"30";"2026-05-29 05:06:12";"14.34";"68.5";"950.2";"3700";"";"-22.82218360900879";"-47.06565856933594";"614.2";"-90";"13.5";"17904";"1780041972818"
"31";"2026-05-29 05:16:12";"14.32";"68.5";"950.1800000000001";"3680";"";"-22.822166442871094";"-47.06562042236328";"607.5";"-93";"12.5";"17905";"1780042572816"
"32";"2026-05-29 05:26:12";"14.29";"68.5";"950.22";"3660";"";"-22.822101593017578";"-47.065677642822266";"603.7";"-91";"12.800000190734863";"17906";"1780043172814"
"33";"2026-05-29 05:36:12";"14.31";"68.5";"950.32";"3680";"";"-22.822139739990234";"-47.065704345703125";"618.4000000000001";"-92";"12.5";"17907";"1780043772828"
"34";"2026-05-29 05:46:12";"14.23";"68.5";"950.44";"3700";"";"-22.822154998779297";"-47.065650939941406";"607.2";"-93";"11.5";"17908";"1780044372806"
"35";"2026-05-29 05:56:12";"14.22";"68.5";"950.44";"3660";"";"-22.822166442871094";"-47.065608978271484";"626.9000000000001";"-90";"13.5";"17909";"1780044972805"
"36";"2026-05-29 06:06:12";"14.18";"68.5";"950.64";"3660";"";"-22.82211685180664";"-47.06563949584961";"615";"-90";"13.5";"17910";"1780045572821"
