"Nº";"Data e Hora (America/Sao_Paulo)";"Temperatura (°C)";"Umidade Relativa (%)";"Pressão Atmosférica (hPa)";"Tensão do Sistema (mV)";"Luminosidade (lux)";"Latitude (°)";"Longitude (°)";"Altitude (m)";"RSSI (dBm)";"SNR (dB)";"Frame Counter";"Timestamp Aquisição (ms)"
"1";"2026-04-12 07:59:48";"25.43";"34.5";"1013.24";"2000";"40000";"";"";"";"-100";"9.300000190734863";"15557";"1775991588462"
"2";"2026-04-12 07:59:58";"";"";"";"";"";"";"";"";"-100";"9.800000190734863";"15558";"1775991598031"
"3";"2026-04-12 07:59:58";"25.44";"35";"1013.22";"2020";"44000";"";"";"";"-100";"9.800000190734863";"15558";"1775991598362"
"4";"2026-04-12 08:00:08";"25.45";"35.5";"1013.2";"2040";"48000";"";"";"";"-100";"10";"15559";"1775991608398"
"5";"2026-04-12 08:00:18";"25.46";"36";"1013.1800000000001";"2060";"52000";"";"";"";"-100";"10";"15560";"1775991618396"
"6";"2026-04-12 08:00:28";"25.47";"36.5";"1013.16";"2080";"56000";"";"";"";"-100";"9.800000190734863";"15561";"1775991628400"
"7";"2026-04-12 08:00:38";"22.39";"61.5";"950.36";"2500";"44";"";"";"";"-100";"9.5";"15562";"1775991638442"
"8";"2026-04-12 08:00:48";"22.4";"61.5";"950.38";"2480";"44";"";"";"";"-100";"9.800000190734863";"15563";"1775991648397"
"9";"2026-04-12 08:00:58";"22.42";"61.5";"950.36";"2480";"44";"";"";"";"-100";"9.800000190734863";"15564";"1775991658395"
"10";"2026-04-12 08:01:08";"22.43";"61.5";"950.36";"2460";"44";"";"";"";"-100";"9.800000190734863";"15565";"1775991668391"
"11";"2026-04-12 08:01:18";"22.45";"61.5";"950.36";"2460";"44";"";"";"";"-100";"10";"15566";"1775991678398"
"12";"2026-04-12 08:01:28";"22.46";"61.5";"950.36";"2460";"44";"";"";"";"-99";"10.300000190734863";"15567";"1775991688394"
"13";"2026-04-12 08:01:38";"22.48";"61.5";"950.34";"2440";"44";"";"";"";"-99";"10";"15568";"1775991698400"
"14";"2026-04-12 08:01:48";"22.5";"61.5";"950.36";"2440";"44";"";"";"";"-100";"9.800000190734863";"15569";"1775991708400"
"15";"2026-04-12 08:01:58";"22.52";"61.5";"950.38";"2420";"44";"";"";"";"-100";"10";"15570";"1775991718419"
"16";"2026-04-12 08:02:08";"22.54";"61.5";"950.4";"2400";"44";"";"";"";"-100";"10";"15571";"1775991728396"
"17";"2026-04-12 08:02:18";"22.56";"61.5";"950.4";"2420";"44";"";"";"";"-100";"10";"15572";"1775991738402"
"18";"2026-04-12 08:02:28";"22.57";"61";"950.4";"2400";"44";"";"";"";"-100";"10";"15573";"1775991748398"
"19";"2026-04-12 08:02:38";"22.58";"61";"950.38";"2400";"44";"";"";"";"-99";"10";"15574";"1775991758399"
"20";"2026-04-12 08:02:48";"22.6";"61";"950.36";"2380";"44";"";"";"";"-100";"9.800000190734863";"15575";"1775991768398"
"21";"2026-04-12 08:02:58";"22.61";"61";"950.36";"2380";"44";"";"";"";"-100";"10";"15576";"1775991778391"
"22";"2026-04-12 08:03:08";"22.62";"61";"950.36";"2340";"44";"";"";"";"-100";"9.5";"15577";"1775991788396"
"23";"2026-04-12 08:03:18";"22.63";"61";"950.38";"2340";"44";"";"";"";"-100";"10";"15578";"1775991798373"
"24";"2026-04-12 08:03:28";"22.64";"61";"950.36";"2340";"44";"";"";"";"-100";"9.800000190734863";"15579";"1775991808390"
"25";"2026-04-12 08:03:38";"22.65";"60.5";"950.36";"2320";"44";"";"";"";"-99";"9.800000190734863";"15580";"1775991818393"
"26";"2026-04-12 08:03:48";"22.66";"60.5";"950.36";"2300";"44";"";"";"";"-100";"10";"15581";"1775991828395"
"27";"2026-04-12 08:03:58";"22.66";"60.5";"950.38";"2300";"44";"";"";"";"-100";"9.800000190734863";"15582";"1775991838399"
"28";"2026-04-12 08:04:08";"22.67";"60.5";"950.36";"2300";"44";"";"";"";"-100";"9.800000190734863";"15583";"1775991848391"
"29";"2026-04-12 08:04:18";"22.68";"60.5";"950.34";"2260";"44";"";"";"";"-99";"9.5";"15584";"1775991858389"
"30";"2026-04-12 08:04:28";"22.69";"60.5";"950.36";"2260";"48";"";"";"";"-100";"10";"15585";"1775991868398"
"31";"2026-04-12 08:04:38";"22.69";"60.5";"950.34";"2220";"48";"";"";"";"-100";"9.800000190734863";"15586";"1775991878394"
"32";"2026-04-12 08:04:48";"22.7";"60.5";"950.38";"2220";"48";"";"";"";"-100";"10";"15587";"1775991888392"
