"Nº","Data e Hora (America/Sao_Paulo)","Temperatura (°C)","Umidade Relativa (%)","Pressão Atmosférica (hPa)","Tensão do Sistema (mV)","Luminosidade (lux)","Latitude (°)","Longitude (°)","Altitude (m)","RSSI (dBm)","SNR (dB)","Frame Counter","Timestamp Aquisição (ms)"
"1","2026-04-12 00:00:45","18.97","69","950","3740","0","-22.822187423706055","-47.06559753417969","612.9","-79","14","2386","1775962845816"
"2","2026-04-12 00:01:45","18.96","69.5","950.02","3700","0","-22.822200775146484","-47.06563186645508","605.2","-79","14","2387","1775962905815"
"3","2026-04-12 00:02:45","18.95","69.5","950.02","3700","0","-22.82222557067871","-47.065704345703125","606.2","-79","13.800000190734863","2388","1775962965813"
"4","2026-04-12 00:03:45","18.94","69.5","950","3700","0","-22.822248458862305","-47.06565475463867","622.5","-79","14","2389","1775963025811"
"5","2026-04-12 00:04:45","18.93","69.5","949.98","3700","0","-22.822246551513672","-47.065635681152344","619.2","-78","13.5","2390","1775963085813"
"6","2026-04-12 00:05:45","18.93","69.5","949.98","3700","0","-22.822219848632812","-47.06568145751953","609.7","-80","13.800000190734863","2391","1775963145815"
"7","2026-04-12 00:06:45","18.92","69.5","950","3700","0","-22.822223663330078","-47.06570053100586","600.4","-80","13.5","2392","1775963205789"
"8","2026-04-12 00:07:45","18.91","69.5","949.98","3700","0","-22.82218360900879","-47.065670013427734","604.2","-79","13.300000190734863","2393","1775963265820"
"9","2026-04-12 00:08:45","18.9","69.5","950","3740","0","-22.822221755981445","-47.06565475463867","606.9","-80","13.5","2394","1775963325821"
"10","2026-04-12 00:09:45","18.9","69.5","949.98","3760","0","-22.822214126586914","-47.06566619873047","610.2","-80","13","2395","1775963385784"
"11","2026-04-12 00:10:45","18.9","69.5","949.96","3680","0","-22.822219848632812","-47.06564712524414","611.2","-80","12.800000190734863","2396","1775963445816"
"12","2026-04-12 00:11:45","18.89","69.5","949.94","3680","0","-22.822237014770508","-47.065696716308594","610.7","-80","12.5","2397","1775963505828"
"13","2026-04-12 00:12:45","18.89","69.5","949.94","3680","0","-22.822235107421875","-47.065696716308594","613.9","-79","13.5","2398","1775963565824"
"14","2026-04-12 00:13:45","18.88","69.5","949.9200000000001","3700","0","-22.822227478027344","-47.065704345703125","603.2","-79","13.300000190734863","2399","1775963625827"
"15","2026-04-12 00:14:45","18.88","69.5","949.9200000000001","3680","0","-22.822221755981445","-47.06570053100586","606.5","-80","12.300000190734863","2400","1775963685817"
"16","2026-04-12 00:15:45","18.88","70","949.9200000000001","3700","0","-22.82222557067871","-47.06569290161133","604","-80","12.5","2401","1775963745821"
"17","2026-04-12 00:16:45","18.88","69.5","949.88","3700","0","-22.82223892211914","-47.065711975097656","605.7","-79","14.300000190734863","2402","1775963805815"
"18","2026-04-12 00:17:45","18.88","70","949.88","3660","0","-22.82220458984375","-47.065677642822266","605.2","-80","12","2403","1775963865820"
"19","2026-04-12 00:18:45","18.88","70","949.88","3740","0","-22.822214126586914","-47.0656623840332","612.2","-80","11.800000190734863","2404","1775963925810"
"20","2026-04-12 00:19:45","18.87","70","949.82","3740","0","-22.822214126586914","-47.06564712524414","612.7","-80","13.5","2405","1775963985824"
"21","2026-04-12 00:20:45","18.87","69.5","949.9","3680","0","-22.82221794128418","-47.065673828125","610.5","-79","13.5","2406","1775964045824"
"22","2026-04-12 00:21:45","18.87","69.5","949.82","3680","0","-22.822219848632812","-47.065670013427734","612.4","-80","13.5","2407","1775964105818"
"23","2026-04-12 00:22:45","18.86","69.5","949.86","3680","0","-22.82221794128418","-47.0656852722168","611.5","-79","14","2408","1775964165831"
"24","2026-04-12 00:23:45","18.86","70","949.9","3700","0","-22.82221221923828","-47.065696716308594","607","-79","13.300000190734863","2409","1775964225810"
"25","2026-04-12 00:24:45","18.86","70","949.86","3700","0","-22.82224464416504","-47.06568908691406","609","-80","13.5","2410","1775964285826"
"26","2026-04-12 00:25:45","18.86","70","949.86","3720","0","-22.82223892211914","-47.065670013427734","612.2","-80","12.300000190734863","2411","1775964345812"
"27","2026-04-12 00:26:45","18.85","70","949.84","3680","0","-22.822233200073242","-47.06571960449219","606","-80","13.800000190734863","2412","1775964405819"
"28","2026-04-12 00:27:45","18.85","70","949.8000000000001","3680","0","-22.822261810302734","-47.0658073425293","592.4","-80","12.5","2413","1775964465830"
"29","2026-04-12 00:28:45","18.85","70","949.82","3660","0","-22.822256088256836","-47.06577682495117","596.7","-79","13.5","2414","1775964525827"
"30","2026-04-12 00:29:45","18.85","70","949.86","3680","0","-22.822267532348633","-47.065818786621094","597.2","-80","12.300000190734863","2415","1775964585816"
"31","2026-04-12 00:30:45","18.85","70","949.8000000000001","3740","0","-22.822233200073242","-47.0656852722168","601.7","-79","13.5","2416","1775964645826"
"32","2026-04-12 00:31:45","18.84","70","949.82","3700","0","-22.822221755981445","-47.06568145751953","609.5","-79","13.800000190734863","2417","1775964705812"
"33","2026-04-12 00:32:45","18.84","70","949.78","3700","0","-22.82221794128418","-47.0656852722168","615.9000000000001","-79","14.300000190734863","2418","1775964765829"
"34","2026-04-12 00:33:45","18.85","70","949.78","3680","0","-22.822195053100586","-47.06565475463867","617.5","-80","13.5","2419","1775964825825"
"35","2026-04-12 00:34:45","18.84","70","949.74","3700","0","-22.82223892211914","-47.065643310546875","616.7","-80","12.800000190734863","2420","1775964885833"
"36","2026-04-12 00:35:45","18.84","70","949.78","3700","0","-22.82222557067871","-47.06569290161133","612.9","-80","13.5","2421","1775964945823"
"37","2026-04-12 00:36:45","18.84","70","949.78","3680","0","-22.822206497192383","-47.06565856933594","617","-79","13.5","2422","1775965005828"
"38","2026-04-12 00:37:45","18.84","70","949.78","3680","0","-22.822216033935547","-47.065673828125","613.7","-79","13.800000190734863","2423","1775965065830"
"39","2026-04-12 00:38:45","18.84","70","949.7","3700","0","-22.822223663330078","-47.0656623840332","617.2","-79","13.300000190734863","2424","1775965125828"
"40","2026-04-12 00:39:45","18.84","70","949.72","3700","0","-22.822208404541016","-47.065704345703125","616.5","-80","14","2425","1775965185827"
"41","2026-04-12 00:40:45","18.84","70","949.6800000000001","3720","0","-22.822216033935547","-47.06562042236328","623.7","-79","13.5","2426","1775965245824"
"42","2026-04-12 00:41:45","18.84","70","949.6800000000001","3700","0","-22.822254180908203","-47.06568908691406","614.7","-80","13.300000190734863","2427","1775965305831"
"43","2026-04-12 00:42:45","18.83","70","949.66","3700","0","-22.82225227355957","-47.06571578979492","609","-80","13","2428","1775965365832"
"44","2026-04-12 00:43:45","18.83","70","949.7","3660","0","-22.82223892211914","-47.06568908691406","616.2","-79","13.800000190734863","2429","1775965425797"
"45","2026-04-12 00:44:45","18.83","70","949.6800000000001","3700","0","-22.82225227355957","-47.06570053100586","624.2","-79","14","2430","1775965485829"
"46","2026-04-12 00:45:45","18.83","70","949.64","3680","0","-22.822284698486328","-47.065731048583984","619.7","-80","13","2431","1775965545825"
"47","2026-04-12 00:46:45","18.83","70","949.66","3680","0","-22.822246551513672","-47.06569290161133","618","-80","13","2432","1775965605819"
"48","2026-04-12 00:47:45","18.83","70","949.66","3680","0","-22.822267532348633","-47.06572723388672","607.5","-78","13.5","2433","1775965665842"
"49","2026-04-12 00:48:45","18.83","70.5","949.66","3680","0","-22.822261810302734","-47.06563186645508","623.9000000000001","-80","14","2434","1775965725825"
"50","2026-04-12 00:49:45","18.83","70.5","949.6800000000001","3660","0","-22.82223892211914","-47.065670013427734","615.7","-79","14","2435","1775965785829"
"51","2026-04-12 00:50:45","18.82","70.5","949.66","3680","0","-22.82225227355957","-47.06563949584961","612","-79","13.5","2436","1775965845835"
"52","2026-04-12 00:51:45","18.82","70.5","949.66","3720","0","-22.822216033935547","-47.06564712524414","620.4000000000001","-80","13.300000190734863","2437","1775965905819"
"53","2026-04-12 00:52:45","18.82","70.5","949.64","3700","0","-22.822223663330078","-47.06558609008789","631.2","-79","13.5","2438","1775965965829"
"54","2026-04-12 00:53:45","18.81","70.5","949.64","3680","0","-22.822263717651367","-47.06563949584961","623.9000000000001","-78","13.800000190734863","2439","1775966025820"
"55","2026-04-12 00:54:45","18.81","70.5","949.64","3680","0","-22.822267532348633","-47.06563949584961","629.4000000000001","-79","13","2440","1775966085820"
"56","2026-04-12 00:55:45","18.8","70.5","949.64","3680","0","-22.822227478027344","-47.065643310546875","626.2","-80","13.5","2441","1775966145828"
"57","2026-04-12 00:56:45","18.8","70.5","949.64","3700","0","-22.82225799560547","-47.0656852722168","621","-80","12.300000190734863","2442","1775966205817"
"58","2026-04-12 00:57:45","18.8","70.5","949.58","3660","0","-22.822240829467773","-47.065635681152344","629.2","-79","13.800000190734863","2443","1775966265825"
"59","2026-04-12 00:58:45","18.8","70.5","949.62","3680","0","-22.82225227355957","-47.06568908691406","610.4","-79","14","2444","1775966325823"
"60","2026-04-12 00:59:45","18.79","70.5","949.6","3700","0","-22.822250366210938","-47.065696716308594","609.9","-80","13.5","2445","1775966385832"
"61","2026-04-12 01:00:45","18.79","70.5","949.5600000000001","3680","0","-22.822248458862305","-47.065650939941406","618.7","-79","14","2446","1775966445834"
"62","2026-04-12 01:01:45","18.78","70.5","949.5600000000001","3740","0","-22.822214126586914","-47.06563949584961","615.7","-78","13.5","2447","1775966505824"
"63","2026-04-12 01:02:45","18.78","70.5","949.54","3640","0","-22.82223129272461","-47.06565856933594","615.4000000000001","-79","13.800000190734863","2448","1775966565831"
"64","2026-04-12 01:03:45","18.76","70.5","949.58","3660","0","-22.822233200073242","-47.06565856933594","611.9","-79","14","2449","1775966625831"
"65","2026-04-12 01:04:45","18.76","71","949.54","3660","0","-22.822219848632812","-47.065670013427734","609.9","-80","13.800000190734863","2450","1775966685824"
"66","2026-04-12 01:05:45","18.74","70.5","949.6","3680","0","-22.822202682495117","-47.06565475463867","601.2","-80","13.300000190734863","2451","1775966745826"
"67","2026-04-12 01:06:45","18.74","70.5","949.66","3680","0","-22.82224464416504","-47.065696716308594","606.5","-80","13","2452","1775966805822"
"68","2026-04-12 01:07:45","18.73","70.5","949.6","3740","0","-22.822248458862305","-47.06568908691406","608.4","-79","13.800000190734863","2453","1775966865800"
"69","2026-04-12 01:08:45","18.72","70.5","949.62","3660","0","-22.822250366210938","-47.06575393676758","603.5","-79","13.5","2454","1775966925838"
"70","2026-04-12 01:09:45","18.72","70.5","949.5600000000001","3680","0","-22.822229385375977","-47.065677642822266","602.5","-79","13.5","2455","1775966985833"
"71","2026-04-12 01:10:45","18.71","70.5","949.5600000000001","3740","0","-22.822242736816406","-47.065677642822266","607.5","-79","13.300000190734863","2456","1775967045825"
"72","2026-04-12 01:11:45","18.71","70.5","949.5600000000001","3640","0","-22.822219848632812","-47.0656852722168","607.7","-79","13.5","2457","1775967105829"
"73","2026-04-12 01:12:45","18.7","70.5","949.5600000000001","3660","0","-22.82222557067871","-47.06565475463867","611","-80","13.800000190734863","2458","1775967165819"
"74","2026-04-12 01:13:45","18.7","70.5","949.6","3660","0","-22.822219848632812","-47.0656623840332","608.2","-78","13.5","2459","1775967225827"
"75","2026-04-12 01:14:45","18.69","71","949.58","3700","0","-22.82221794128418","-47.065673828125","610","-80","13.300000190734863","2460","1775967285826"
"76","2026-04-12 01:15:45","18.67","71","949.58","3680","0","-22.822221755981445","-47.065677642822266","610.7","-80","12.300000190734863","2461","1775967345827"
"77","2026-04-12 01:16:45","18.67","71","949.58","3680","0","-22.822219848632812","-47.06566619873047","609.5","-80","12.300000190734863","2462","1775967405821"
"78","2026-04-12 01:17:45","18.65","71","949.62","3680","0","-22.822219848632812","-47.065670013427734","611.5","-79","14","2463","1775967465832"
"79","2026-04-12 01:18:45","18.65","71","949.62","3640","0","-22.82221794128418","-47.065673828125","610.2","-78","13.300000190734863","2464","1775967525831"
"80","2026-04-12 01:19:45","18.64","71","949.58","3680","0","-22.822208404541016","-47.065677642822266","611","-79","14","2465","1775967585830"
"81","2026-04-12 01:20:45","18.63","71","949.58","3640","0","-22.822216033935547","-47.0656852722168","610.2","-80","13.800000190734863","2466","1775967645817"
"82","2026-04-12 01:21:45","18.62","71","949.5600000000001","3720","0","-22.822200775146484","-47.06565475463867","613.9","-79","13.300000190734863","2467","1775967705818"
"83","2026-04-12 01:22:45","18.62","71","949.54","3700","0","-22.82221221923828","-47.06569290161133","608.5","-79","13.5","2468","1775967765830"
"84","2026-04-12 01:23:45","18.61","71","949.58","3660","0","-22.82219696044922","-47.06568908691406","608.7","-79","13.800000190734863","2469","1775967825819"
"85","2026-04-12 01:24:45","18.6","71","949.54","3700","0","-22.822200775146484","-47.06570053100586","608.2","-79","13.800000190734863","2470","1775967885825"
"86","2026-04-12 01:25:45","18.59","71","949.54","3640","0","-22.822219848632812","-47.06568145751953","608","-79","13.300000190734863","2471","1775967945833"
"87","2026-04-12 01:26:45","18.59","71","949.52","3640","0","-22.822216033935547","-47.065673828125","607.7","-78","13.5","2472","1775968005819"
"88","2026-04-12 01:27:45","18.58","71.5","949.46","3680","0","-22.82221794128418","-47.06568145751953","610","-79","13.5","2473","1775968065821"
"89","2026-04-12 01:28:45","18.57","71","949.48","3680","0","-22.822214126586914","-47.06566619873047","609.7","-78","13","2474","1775968125831"
"90","2026-04-12 01:29:45","18.55","71.5","949.46","3680","0","-22.822219848632812","-47.0656623840332","611","-79","14","2475","1775968185824"
"91","2026-04-12 01:30:45","18.55","71","949.4200000000001","3640","0","-22.822200775146484","-47.06565856933594","609","-79","13.800000190734863","2476","1775968245820"
"92","2026-04-12 01:31:45","18.54","71","949.44","3660","0","-22.822221755981445","-47.065670013427734","612.9","-79","13","2477","1775968305827"
"93","2026-04-12 01:32:45","18.53","71.5","949.4200000000001","3660","0","-22.822206497192383","-47.06569290161133","612.4","-80","12.800000190734863","2478","1775968365819"
