"Nº";"Data e Hora (America/Sao_Paulo)";"Temperatura (°C)";"Umidade Relativa (%)";"Pressão Atmosférica (hPa)";"Tensão do Sistema (mV)";"Luminosidade (lux)";"Latitude (°)";"Longitude (°)";"Altitude (m)";"RSSI (dBm)";"SNR (dB)";"Frame Counter";"Timestamp Aquisição (ms)"
"1";"2026-04-20 00:00:43";"24.12";"59.5";"945.62";"3680";"0";"";"";"";"-98";"10.300000190734863";"37213";"1776654043412"
"2";"2026-04-20 00:01:43";"24.13";"59.5";"945.62";"3660";"0";"";"";"";"-100";"9.5";"37214";"1776654103410"
"3";"2026-04-20 00:02:43";"24.13";"59.5";"945.62";"3660";"0";"";"";"";"-99";"10";"37215";"1776654163412"
"4";"2026-04-20 00:03:43";"24.13";"59.5";"945.66";"3700";"0";"";"";"";"-101";"9.300000190734863";"37216";"1776654223423"
"5";"2026-04-20 00:04:43";"24.14";"59.5";"945.7";"3720";"0";"";"";"";"-99";"9.800000190734863";"37217";"1776654283433"
"6";"2026-04-20 00:05:43";"24.14";"59.5";"945.6800000000001";"3740";"0";"";"";"";"-100";"9.800000190734863";"37218";"1776654343440"
"7";"2026-04-20 00:06:43";"24.14";"59.5";"945.7";"3700";"0";"";"";"";"-99";"10";"37219";"1776654403380"
"8";"2026-04-20 00:07:43";"24.13";"59.5";"945.74";"3700";"0";"";"";"";"-101";"8.800000190734863";"37220";"1776654463398"
"9";"2026-04-20 00:08:43";"24.13";"59.5";"945.74";"3660";"0";"";"";"";"-99";"9.800000190734863";"37221";"1776654523386"
"10";"2026-04-20 00:09:43";"24.12";"59.5";"945.72";"3720";"0";"";"";"";"-100";"9.300000190734863";"37222";"1776654583394"
"11";"2026-04-20 00:10:43";"24.11";"59.5";"945.78";"3680";"0";"";"";"";"-100";"9.300000190734863";"37223";"1776654643416"
"12";"2026-04-20 00:11:43";"24.08";"59.5";"945.78";"3720";"0";"";"";"";"-104";"6.800000190734863";"37224";"1776654703417"
"13";"2026-04-20 00:12:43";"24.08";"59.5";"945.78";"3660";"0";"";"";"";"-99";"9.5";"37225";"1776654763414"
"14";"2026-04-20 00:13:43";"24.08";"59.5";"945.74";"3720";"0";"";"";"";"-102";"7.800000190734863";"37226";"1776654823407"
"15";"2026-04-20 00:14:43";"24.07";"59.5";"945.76";"3700";"0";"";"";"";"-98";"10.300000190734863";"37227";"1776654883415"
"16";"2026-04-20 00:15:43";"24.05";"59.5";"945.72";"3700";"0";"";"";"";"-101";"8.800000190734863";"37228";"1776654943381"
"17";"2026-04-20 00:16:43";"24.06";"59.5";"945.7";"3660";"0";"";"";"";"-100";"8.800000190734863";"37229";"1776655003406"
"18";"2026-04-20 00:17:43";"24.05";"59.5";"945.76";"3700";"0";"";"";"";"-100";"9.300000190734863";"37230";"1776655063414"
"19";"2026-04-20 00:18:43";"24.07";"59.5";"945.76";"3680";"0";"";"";"";"-101";"8.800000190734863";"37231";"1776655123385"
"20";"2026-04-20 00:19:43";"24.05";"59.5";"945.78";"3700";"0";"";"";"";"-102";"7.800000190734863";"37232";"1776655183408"
"21";"2026-04-20 00:20:43";"24.05";"59.5";"945.7";"3660";"0";"";"";"";"-101";"9";"37233";"1776655243413"
"22";"2026-04-20 00:21:43";"24.03";"59.5";"945.72";"3720";"0";"";"";"";"-101";"8.800000190734863";"37234";"1776655303419"
"23";"2026-04-20 00:22:43";"24.03";"59.5";"945.76";"3660";"0";"";"";"";"-101";"9";"37235";"1776655363415"
"24";"2026-04-20 00:23:43";"24.03";"59.5";"945.78";"3720";"0";"";"";"";"-100";"9.5";"37236";"1776655423417"
"25";"2026-04-20 00:24:43";"24.02";"59.5";"945.76";"3720";"0";"";"";"";"-99";"9.800000190734863";"37237";"1776655483393"
"26";"2026-04-20 00:25:43";"24.03";"59.5";"945.74";"3700";"0";"";"";"";"-100";"9.300000190734863";"37238";"1776655543404"
"27";"2026-04-20 00:26:43";"24.03";"59.5";"945.78";"3720";"0";"";"";"";"-98";"10.300000190734863";"37239";"1776655603409"
"28";"2026-04-20 00:27:43";"24.04";"59.5";"945.76";"3700";"0";"";"";"";"-100";"9.300000190734863";"37240";"1776655663378"
"29";"2026-04-20 00:28:43";"24.02";"59.5";"945.8000000000001";"3660";"0";"";"";"";"-101";"8.800000190734863";"37241";"1776655723413"
"30";"2026-04-20 00:29:43";"24.03";"59.5";"945.78";"3720";"0";"";"";"";"-101";"9.300000190734863";"37242";"1776655783412"
"31";"2026-04-20 00:30:43";"24";"59.5";"945.82";"3660";"0";"";"";"";"-102";"8.300000190734863";"37243";"1776655843397"
"32";"2026-04-20 00:31:43";"24.01";"59.5";"945.78";"3680";"0";"";"";"";"-99";"9.800000190734863";"37244";"1776655903417"
"33";"2026-04-20 00:32:43";"23.99";"59.5";"945.74";"3720";"0";"";"";"";"-100";"9.5";"37245";"1776655963407"
"34";"2026-04-20 00:33:43";"23.99";"59.5";"945.74";"3660";"0";"";"";"";"-102";"8.300000190734863";"37246";"1776656023386"
"35";"2026-04-20 00:34:43";"24";"59.5";"945.74";"3700";"0";"";"";"";"-99";"9.800000190734863";"37247";"1776656083411"
"36";"2026-04-20 00:35:43";"23.99";"59.5";"945.8000000000001";"3720";"0";"";"";"";"-99";"9.5";"37248";"1776656143409"
"37";"2026-04-20 00:36:43";"23.98";"60";"945.78";"3720";"0";"";"";"";"-102";"7";"37249";"1776656203418"
"38";"2026-04-20 00:37:43";"23.99";"59.5";"945.84";"3700";"0";"";"";"";"-99";"9.800000190734863";"37250";"1776656263410"
"39";"2026-04-20 00:38:43";"23.97";"59.5";"945.78";"3700";"0";"";"";"";"-101";"9";"37251";"1776656323417"
"40";"2026-04-20 00:39:43";"23.98";"59.5";"945.78";"3680";"0";"";"";"";"-102";"8.300000190734863";"37252";"1776656383407"
"41";"2026-04-20 00:40:43";"23.99";"59.5";"945.82";"3680";"0";"";"";"";"-99";"9.800000190734863";"37253";"1776656443413"
"42";"2026-04-20 00:41:43";"23.99";"59.5";"945.84";"3660";"0";"";"";"";"-100";"9.5";"37254";"1776656503416"
"43";"2026-04-20 00:42:43";"23.98";"59.5";"945.8000000000001";"3720";"0";"";"";"";"-101";"8.5";"37255";"1776656563409"
"44";"2026-04-20 00:43:43";"23.98";"59.5";"945.82";"3720";"0";"";"";"";"-100";"9.5";"37256";"1776656623415"
"45";"2026-04-20 00:44:43";"23.97";"59.5";"945.9";"3720";"0";"";"";"";"-99";"9.800000190734863";"37257";"1776656683407"
"46";"2026-04-20 00:45:43";"23.94";"59.5";"945.84";"3700";"0";"";"";"";"-104";"7";"37258";"1776656743417"
"47";"2026-04-20 00:46:43";"23.96";"59.5";"945.86";"3720";"0";"";"";"";"-105";"5";"37259";"1776656803386"
"48";"2026-04-20 00:47:43";"23.95";"59.5";"945.8000000000001";"3660";"0";"";"";"";"-98";"10";"37260";"1776656863415"
"49";"2026-04-20 00:48:43";"23.94";"59.5";"945.84";"3720";"0";"";"";"";"-100";"9.300000190734863";"37261";"1776656923408"
"50";"2026-04-20 00:49:43";"23.93";"59.5";"945.84";"3720";"0";"";"";"";"-100";"9.800000190734863";"37262";"1776656983412"
"51";"2026-04-20 00:50:43";"23.94";"59.5";"945.82";"3680";"0";"";"";"";"-101";"9";"37263";"1776657043412"
"52";"2026-04-20 00:51:43";"23.92";"59.5";"945.84";"3700";"0";"";"";"";"-99";"9.800000190734863";"37264";"1776657103408"
"53";"2026-04-20 00:52:43";"23.93";"59.5";"945.86";"3720";"0";"";"";"";"-99";"9.800000190734863";"37265";"1776657163405"
"54";"2026-04-20 00:53:43";"23.92";"59.5";"945.82";"3660";"0";"";"";"";"-100";"9.5";"37266";"1776657223406"
