"Nº","Data e Hora (America/Sao_Paulo)","Temperatura (°C)","Umidade Relativa (%)","Pressão Atmosférica (hPa)","Tensão do Sistema (mV)","Luminosidade (lux)","Latitude (°)","Longitude (°)","Altitude (m)","RSSI (dBm)","SNR (dB)","Frame Counter","Timestamp Aquisição (ms)"
"1","2026-05-21 13:03:32","24.01","51.5","951.62","4900","","","","","-85","6.800000190734863","65511","1779379412623"
"2","2026-05-21 13:03:46","24.01","52","951.66","4860","","","","","-83","6.800000190734863","65512","1779379426228"
"3","2026-05-21 13:04:00","24.02","49.5","951.66","4860","","","","","-84","6.800000190734863","65513","1779379440745"
"4","2026-05-21 13:04:15","24.02","51.5","951.58","4900","","","","","-85","7.300000190734863","65514","1779379455042"
"5","2026-05-21 13:04:29","24.02","51.5","951.6","4880","","","","","-82","8.300000190734863","65515","1779379469441"
"6","2026-05-21 13:04:43","24.03","52","951.62","4880","","","","","-83","7","65516","1779379483820"
"7","2026-05-21 13:04:58","24.03","51.5","951.6","4880","","","","","-82","7","65517","1779379498239"
"8","2026-05-21 13:05:12","24.04","51.5","951.58","4860","","","","","-96","3.5","65518","1779379512636"
"9","2026-05-21 13:05:27","24.04","51","951.64","4900","","","","","-85","6.800000190734863","65519","1779379527029"
"10","2026-05-21 13:05:41","24.05","52","951.6","4900","","","","","-89","5.5","65520","1779379541455"
"11","2026-05-21 13:05:55","24.04","51","951.5600000000001","4900","","","","","-88","6.5","65521","1779379555853"
"12","2026-05-21 13:06:10","24.05","51","951.58","4900","","","","","-95","5.300000190734863","65522","1779379570275"
"13","2026-05-21 13:06:24","24.05","51.5","951.6","4880","","","","","-95","3.299999952316284","65523","1779379584647"
"14","2026-05-21 13:06:39","24.06","51.5","951.58","4900","","","","","-93","5","65524","1779379599051"
"15","2026-05-21 13:06:53","24.06","52","951.62","4920","","","","","-97","4.5","65525","1779379613436"
"16","2026-05-21 13:07:07","24.07","51.5","951.5600000000001","4900","","","","","-97","3.5","65526","1779379627845"
"17","2026-05-21 13:07:22","24.07","51.5","951.5600000000001","4880","","","","","-104","2.5","65527","1779379642205"
"18","2026-05-21 13:07:36","24.07","52","951.54","4860","","","","","-101","2.799999952316284","65528","1779379656637"
"19","2026-05-21 13:07:51","24.08","52","951.5600000000001","4860","","","","","-98","4","65529","1779379671004"
"20","2026-05-21 13:08:05","24.08","51.5","951.52","4880","","","","","-101","1.5","65530","1779379685440"
"21","2026-05-21 13:08:19","24.08","51.5","951.5","4860","","","","","-97","4.5","65531","1779379699835"
"22","2026-05-21 13:08:34","24.09","51","951.46","4880","","","","","-101","1.5","65532","1779379714221"
"23","2026-05-21 13:08:48","24.09","51.5","951.46","4880","","","","","-96","4.5","65533","1779379728622"
"24","2026-05-21 13:09:03","24.09","51.5","951.5","4900","","","","","-95","4","65534","1779379743020"
"25","2026-05-21 13:09:17","24.09","51","951.48","4900","","","","","-91","4.800000190734863","65535","1779379757422"
"26","2026-05-21 13:09:31","24.1","51.5","951.46","4880","","","","","-94","4.5","0","1779379771798"
"27","2026-05-21 13:09:46","24.11","51.5","951.48","4880","","","","","-91","6.300000190734863","1","1779379786236"
"28","2026-05-21 13:10:00","24.11","51","951.44","4920","","","","","-100","-1.7999999523162842","2","1779379800635"
"29","2026-05-21 13:10:15","24.11","51.5","951.5","4880","","","","","-94","4","3","1779379815034"
"30","2026-05-21 13:10:29","24.11","51.5","951.48","4880","","","","","-95","4.800000190734863","4","1779379829428"
"31","2026-05-21 13:10:43","24.11","52","951.46","4920","","","","","-92","6.5","5","1779379843829"
"32","2026-05-21 13:10:58","24.11","51.5","951.46","4920","","","","","-94","5","6","1779379858222"
"33","2026-05-21 13:11:12","24.12","51.5","951.48","4900","","","","","-91","5","7","1779379872625"
"34","2026-05-21 13:11:27","24.12","51","951.48","4900","","","","","-96","3.5","8","1779379887019"
"35","2026-05-21 13:11:41","24.12","51.5","951.46","4860","","","","","-93","5.800000190734863","9","1779379901406"
"36","2026-05-21 13:11:55","24.12","50.5","951.46","4880","","","","","-96","4.800000190734863","10","1779379915816"
