"Nº","Data e Hora (America/Sao_Paulo)","Temperatura (°C)","Umidade Relativa (%)","Pressão Atmosférica (hPa)","Tensão do Sistema (mV)","Luminosidade (lux)","Latitude (°)","Longitude (°)","Altitude (m)","RSSI (dBm)","SNR (dB)","Frame Counter","Timestamp Aquisição (ms)"
"1","2026-05-21 00:00:10","16.22","75.5","951.8000000000001","3240","0","-22.82220458984375","-47.065677642822266","608.7","-82","13.5","53997","1779332410824"
"2","2026-05-21 00:01:10","16.23","75.5","951.76","3240","0","-22.822240829467773","-47.06570816040039","607.2","-81","13.5","53998","1779332470815"
"3","2026-05-21 00:02:10","16.23","75.5","951.76","3300","0","-22.822250366210938","-47.065731048583984","606.5","-81","13.5","53999","1779332530811"
"4","2026-05-21 00:03:10","16.24","75.5","951.74","3260","0","-22.82221221923828","-47.06570816040039","601.7","-82","13.300000190734863","54000","1779332590807"
"5","2026-05-21 00:04:10","16.25","75.5","951.74","3240","0","-22.822250366210938","-47.06572723388672","600","-81","13","54001","1779332650776"
"6","2026-05-21 00:05:10","16.27","75.5","951.78","3240","0","-22.822235107421875","-47.065696716308594","602.7","-81","13","54002","1779332710808"
"7","2026-05-21 00:06:10","16.28","75.5","951.74","3220","0","-22.82219696044922","-47.06568908691406","605.5","-81","13.300000190734863","54003","1779332770808"
"8","2026-05-21 00:07:10","16.29","75.5","951.6800000000001","3220","0","-22.82222557067871","-47.06571960449219","610.2","-81","13.5","54004","1779332830811"
"9","2026-05-21 00:08:10","16.3","75.5","951.64","3220","0","-22.822223663330078","-47.06569290161133","612.7","-82","13","54005","1779332890812"
"10","2026-05-21 00:09:10","16.32","76","951.64","3220","0","-22.822256088256836","-47.06570816040039","609.7","-82","13","54006","1779332950810"
"11","2026-05-21 00:10:10","16.34","76","951.6","3220","0","-22.822275161743164","-47.065704345703125","617.7","-82","13.5","54007","1779333010810"
"12","2026-05-21 00:11:10","16.36","76","951.64","3220","0","-22.822275161743164","-47.06572723388672","613.4","-81","13.300000190734863","54008","1779333070816"
"13","2026-05-21 00:12:10","16.38","76","951.66","3200","0","-22.822208404541016","-47.06565856933594","614","-81","13.300000190734863","54009","1779333130766"
"14","2026-05-21 00:13:10","16.4","76","951.64","3200","0","-22.822233200073242","-47.0656852722168","610","-82","13.300000190734863","54010","1779333190808"
"15","2026-05-21 00:14:10","16.42","76","951.64","3200","0","-22.822240829467773","-47.065677642822266","611.5","-82","13.300000190734863","54011","1779333250810"
"16","2026-05-21 00:15:10","16.44","76","951.66","3220","0","-22.822277069091797","-47.06571960449219","605.7","-81","13.300000190734863","54012","1779333310809"
"17","2026-05-21 00:16:10","16.47","76","951.58","3200","0","-22.82221221923828","-47.065670013427734","605.2","-81","13","54013","1779333370819"
"18","2026-05-21 00:17:10","16.49","76","951.5600000000001","3180","0","-22.822193145751953","-47.06565475463867","609.2","-82","12.800000190734863","54014","1779333430780"
"19","2026-05-21 00:18:10","16.51","76","951.6","3180","0","-22.82221794128418","-47.06564712524414","607.5","-81","13","54015","1779333490813"
"20","2026-05-21 00:19:10","16.53","76","951.5600000000001","3180","0","-22.82224464416504","-47.06569290161133","607.2","-82","13.300000190734863","54016","1779333550816"
"21","2026-05-21 00:20:10","16.54","76","951.54","3180","0","-22.822219848632812","-47.06568908691406","607.7","-82","13","54017","1779333610811"
"22","2026-05-21 00:21:10","16.56","76","951.52","3160","0","-22.82221221923828","-47.06565475463867","608.5","-82","13.300000190734863","54018","1779333670814"
"23","2026-05-21 00:22:10","16.57","76","951.46","3160","0","-22.822214126586914","-47.06568145751953","604","-81","13.5","54019","1779333730808"
"24","2026-05-21 00:23:10","16.59","76","951.52","3160","0","-22.82221794128418","-47.065673828125","612.4","-82","13.300000190734863","54020","1779333790811"
"25","2026-05-21 00:24:10","16.61","76.5","951.4200000000001","3160","4","-22.82222557067871","-47.065696716308594","612","-81","13.5","54021","1779333850810"
"26","2026-05-21 00:25:10","16.63","76.5","951.44","3140","0","-22.822223663330078","-47.0656852722168","621","-81","13.300000190734863","54022","1779333910814"
"27","2026-05-21 00:26:10","16.65","76.5","951.44","3140","0","-22.82221221923828","-47.0656623840332","621.7","-81","13","54023","1779333970820"
"28","2026-05-21 00:27:10","16.66","76.5","951.4","3140","0","-22.822216033935547","-47.065670013427734","620.2","-82","13.300000190734863","54024","1779334030776"
"29","2026-05-21 00:28:10","16.67","76.5","951.4","3160","0","-22.822216033935547","-47.0656623840332","616.5","-82","12.800000190734863","54025","1779334090820"
"30","2026-05-21 00:29:10","16.69","76.5","951.4200000000001","3120","0","-22.822219848632812","-47.065670013427734","612.2","-81","13","54026","1779334150810"
"31","2026-05-21 00:30:10","16.7","76.5","951.36","3120","0","-22.822200775146484","-47.065635681152344","618.5","-82","13.5","54027","1779334210817"
"32","2026-05-21 00:31:10","16.71","76.5","951.32","3120","0","-22.822185516357422","-47.065635681152344","623","-82","13","54028","1779334270816"
"33","2026-05-21 00:32:10","16.72","76.5","951.34","3120","0","-22.822179794311523","-47.06563186645508","622.7","-82","13.300000190734863","54029","1779334330766"
"34","2026-05-21 00:33:10","16.73","76.5","951.34","3120","0","-22.822193145751953","-47.06563949584961","617.5","-82","13.300000190734863","54030","1779334390812"
"35","2026-05-21 00:34:10","16.74","76.5","951.32","3100","0","-22.822229385375977","-47.065608978271484","620.2","-82","13.800000190734863","54031","1779334450818"
"36","2026-05-21 00:35:10","16.75","76.5","951.34","3080","0","-22.822200775146484","-47.06558609008789","613","-82","13.300000190734863","54032","1779334510813"
"37","2026-05-21 00:36:10","16.75","76.5","951.34","3100","0","-22.82221031188965","-47.065589904785156","615.4000000000001","-82","13","54033","1779334570819"
"38","2026-05-21 00:37:10","16.76","76.5","951.32","3120","0","-22.822208404541016","-47.06563186645508","615.4000000000001","-81","13.5","54034","1779334630791"
"39","2026-05-21 00:38:10","16.77","76.5","951.34","3100","0","-22.822202682495117","-47.06563186645508","620.7","-82","13.300000190734863","54035","1779334690782"
"40","2026-05-21 00:39:10","16.78","77","951.36","3120","0","-22.822193145751953","-47.06562805175781","622.5","-82","13","54036","1779334750803"
"41","2026-05-21 00:40:10","16.8","77","951.32","3100","0","-22.822195053100586","-47.06565856933594","622","-82","13.300000190734863","54037","1779334810809"
"42","2026-05-21 00:41:10","16.8","77","951.38","3080","0","-22.822181701660156","-47.065635681152344","620.9000000000001","-81","13","54038","1779334870816"
"43","2026-05-21 00:42:10","16.82","77","951.38","3100","0","-22.82219696044922","-47.06564712524414","609","-82","13.300000190734863","54039","1779334930793"
"44","2026-05-21 00:43:10","16.83","77","951.36","3080","0","-22.82220458984375","-47.06565856933594","609.2","-82","13","54040","1779334990808"
"45","2026-05-21 00:44:10","16.84","77","951.38","3080","0","-22.82219123840332","-47.065677642822266","606.5","-81","13.5","54041","1779335050810"
"46","2026-05-21 00:45:10","16.86","77","951.38","3060","0","-22.822227478027344","-47.0656852722168","612.4","-82","13.300000190734863","54042","1779335110806"
"47","2026-05-21 00:46:10","16.87","77","951.38","3060","0","-22.822193145751953","-47.0656623840332","610.5","-82","13.300000190734863","54043","1779335170813"
"48","2026-05-21 00:47:10","16.88","77","951.36","3060","0","-22.82218360900879","-47.06563186645508","614.4000000000001","-82","13","54044","1779335230820"
"49","2026-05-21 00:48:10","16.89","77","951.34","3040","0","-22.82219696044922","-47.065635681152344","612.7","-81","13.300000190734863","54045","1779335290813"
"50","2026-05-21 00:49:10","16.9","77","951.36","3040","0","-22.822214126586914","-47.06566619873047","605.7","-82","13.5","54046","1779335350807"
"51","2026-05-21 00:50:10","16.92","76.5","951.36","3020","0","-22.82219696044922","-47.06565856933594","610.5","-82","13.5","54047","1779335410815"
"52","2026-05-21 00:51:10","16.94","77","951.3000000000001","3020","0","-22.822189331054688","-47.06564712524414","615.9000000000001","-82","13.5","54048","1779335470811"
"53","2026-05-21 00:52:10","16.95","77","951.24","2980","0","-22.822189331054688","-47.0656623840332","620.5","-82","13.5","54049","1779335530804"
"54","2026-05-21 00:53:10","16.96","77","951.26","3000","0","-22.822235107421875","-47.0656852722168","603.4","-82","13.300000190734863","54050","1779335590782"
"55","2026-05-21 00:54:10","16.98","77","951.24","2960","0","-22.822248458862305","-47.06572723388672","616","-82","13.300000190734863","54051","1779335650819"
"56","2026-05-21 00:55:10","16.99","77","951.22","3000","0","-22.82223892211914","-47.065704345703125","611.9","-82","13","54052","1779335710810"
"57","2026-05-21 00:56:10","17","77","951.24","2960","0","-22.822229385375977","-47.06569290161133","613.5","-82","13.5","54053","1779335770807"
"58","2026-05-21 00:57:10","17.01","77","951.24","3000","0","-22.822193145751953","-47.065670013427734","611.2","-82","12.800000190734863","54054","1779335830800"
"59","2026-05-21 00:58:10","17.03","77","951.22","2940","0","-22.822193145751953","-47.065670013427734","622.7","-82","12.800000190734863","54055","1779335890813"
"60","2026-05-21 00:59:10","17.04","77","951.2","2920","0","-22.82222557067871","-47.065677642822266","611.5","-82","13.300000190734863","54056","1779335950809"
"61","2026-05-21 01:00:10","17.06","77","951.22","2900","0","-22.82223892211914","-47.06568908691406","608.2","-83","13.300000190734863","54057","1779336010803"
"62","2026-05-21 01:01:10","17.08","77","951.16","2900","0","-22.822242736816406","-47.06570053100586","608.9","-82","13","54058","1779336070815"
"63","2026-05-21 01:02:10","17.09","77","951.16","2900","0","-22.822195053100586","-47.0656623840332","622.9000000000001","-82","13.300000190734863","54059","1779336130803"
"64","2026-05-21 01:03:10","17.11","77","951.12","2860","0","-22.82218360900879","-47.065635681152344","625","-82","13","54060","1779336190820"
"65","2026-05-21 01:04:10","17.12","77","951.1","2860","0","-22.822223663330078","-47.06566619873047","614.7","-83","13","54061","1779336250810"
"66","2026-05-21 01:05:10","17.13","77","951.1","2820","0","-22.822237014770508","-47.06568908691406","615.9000000000001","-82","13.300000190734863","54062","1779336310804"
"67","2026-05-21 01:06:10","17.14","77","951.1","2800","0","-22.822227478027344","-47.06564712524414","603.4","-83","13.300000190734863","54063","1779336370850"
"68","2026-05-21 01:07:10","17.15","77","951.12","2800","0","-22.822227478027344","-47.06568145751953","614.5","-82","12.800000190734863","54064","1779336430774"
"69","2026-05-21 01:08:10","17.17","77.5","951.08","2780","0","-22.822229385375977","-47.0656852722168","601.9","-83","13.5","54065","1779336490814"
"70","2026-05-21 01:09:10","17.18","77.5","951.1","2760","0","-22.822214126586914","-47.065670013427734","610.2","-82","13","54066","1779336550793"
"71","2026-05-21 01:10:10","17.19","77.5","951.0600000000001","2720","0","-22.822206497192383","-47.065635681152344","610.2","-82","13.300000190734863","54067","1779336610783"
"72","2026-05-21 01:11:10","17.2","77.5","951.08","2720","0","-22.822214126586914","-47.06565475463867","612.2","-82","13.300000190734863","54068","1779336670817"
"73","2026-05-21 01:12:10","17.21","77.5","951.12","2740","0","-22.82221794128418","-47.06566619873047","620","-82","12.800000190734863","54069","1779336730816"
"74","2026-05-21 01:13:10","17.21","77.5","951.04","2700","0","-22.822223663330078","-47.06568145751953","611","-82","13.300000190734863","54070","1779336790816"
"75","2026-05-21 01:14:10","17.23","77.5","951.04","2660","0","-22.822248458862305","-47.06570816040039","612.7","-82","13.5","54071","1779336850819"
"76","2026-05-21 01:15:10","17.24","77.5","951.02","2640","0","-22.822269439697266","-47.06570053100586","603.2","-82","13.300000190734863","54072","1779336910809"
"77","2026-05-21 01:16:10","17.24","77.5","951.02","2620","0","-22.822227478027344","-47.06566619873047","617.4000000000001","-83","13.300000190734863","54073","1779336970817"
"78","2026-05-21 01:17:10","17.25","77.5","951.04","2600","0","-22.822235107421875","-47.065670013427734","610.9","-82","13.300000190734863","54074","1779337030775"
"79","2026-05-21 01:18:10","17.26","77.5","950.98","2580","0","-22.822250366210938","-47.06565856933594","612.7","-82","13","54075","1779337090813"
"80","2026-05-21 01:19:10","17.26","77.5","950.98","2560","0","-22.822280883789062","-47.065696716308594","604.5","-82","13.300000190734863","54076","1779337150817"
"81","2026-05-21 01:20:10","17.27","77.5","950.96","2520","0","-22.82223129272461","-47.065677642822266","603.5","-82","13.300000190734863","54077","1779337210808"
"82","2026-05-21 01:21:10","17.28","77.5","950.96","2500","0","-22.822216033935547","-47.065670013427734","607.9","-82","13.5","54078","1779337270806"
"83","2026-05-21 01:22:10","17.29","77.5","950.98","2460","0","-22.822237014770508","-47.06568145751953","614.2","-82","13.300000190734863","54079","1779337330813"
"84","2026-05-21 01:23:10","17.3","77.5","950.98","2440","0","-22.822200775146484","-47.065677642822266","618.7","-83","13.300000190734863","54080","1779337390808"
"85","2026-05-21 01:24:10","17.31","77.5","951","2400","0","-22.822181701660156","-47.065670013427734","616.9000000000001","-82","13","54081","1779337450811"
"86","2026-05-21 01:25:10","17.32","77.5","950.96","2340","0","-22.822233200073242","-47.06569290161133","600","-82","13.300000190734863","54082","1779337510807"
"87","2026-05-21 01:26:10","17.33","77.5","950.94","2320","0","-22.822233200073242","-47.06568908691406","603.5","-82","13.300000190734863","54083","1779337570819"
"88","2026-05-21 01:27:10","17.33","77.5","950.98","2300","0","-22.82222557067871","-47.065704345703125","600","-82","13.300000190734863","54084","1779337630802"
