"Nº","Data e Hora (America/Sao_Paulo)","Temperatura (°C)","Umidade Relativa (%)","Pressão Atmosférica (hPa)","Tensão do Sistema (mV)","Luminosidade (lux)","Latitude (°)","Longitude (°)","Altitude (m)","RSSI (dBm)","SNR (dB)","Frame Counter","Timestamp Aquisição (ms)"
"1","2026-05-07 15:35:33","21.06","54","942.5","20","","","","","-110","0.30000001192092896","20029","1778178933265"
"2","2026-05-07 15:35:42","","","","","","","","","-109","1.7999999523162842","20030","1778178942067"
"3","2026-05-07 15:35:42","21.06","54","942.46","20","","","","","-108","2.799999952316284","20030","1778178942355"
"4","2026-05-07 15:35:52","21.03","54","942.5","20","","","","","-107","3.5","20031","1778178952388"
"5","2026-05-07 15:36:02","20.92","54","942.52","20","","","","","-111","-1.2999999523162842","20032","1778178962359"
"6","2026-05-07 15:36:38","20.84","54.5","942.48","20","","","","","-109","1.5","20034","1778178998476"
"7","2026-05-07 15:36:47","20.85","54.5","942.52","20","","","","","-110","1","20035","1778179007598"
"8","2026-05-07 15:36:57","20.81","54.5","942.5","20","","","","","-109","2","20036","1778179017593"
"9","2026-05-07 15:37:07","20.79","54.5","942.48","20","","","","","-111","-2.799999952316284","20037","1778179027593"
"10","2026-05-07 15:37:27","20.75","55","942.5","20","","","","","-112","-5.300000190734863","20039","1778179047596"
"11","2026-05-07 15:37:37","20.71","55.5","942.5","20","","","","","-112","-4","20040","1778179057600"
"12","2026-05-07 15:37:47","20.68","55","942.54","20","","","","","-110","-0.800000011920929","20041","1778179067592"
"13","2026-05-07 15:37:57","20.92","55","942.5","20","","","","","-111","-2.799999952316284","20042","1778179077591"
"14","2026-05-07 15:38:07","22.03","52","942.5600000000001","20","","","","","-110","-0.30000001192092896","20043","1778179087599"
"15","2026-05-07 15:38:17","22.8","51","942.52","20","","","","","-111","-1.7999999523162842","20044","1778179097606"
"16","2026-05-07 15:38:27","23.26","49.5","942.58","20","","","","","-108","3.299999952316284","20045","1778179107611"
"17","2026-05-07 15:38:37","23.81","48","942.54","20","","","","","-110","-0.5","20046","1778179117596"
"18","2026-05-07 15:38:47","24.24","47","942.5600000000001","20","","","","","-109","1.2999999523162842","20047","1778179127596"
"19","2026-05-07 15:38:57","24.43","46.5","942.54","20","","","","","-110","-0.5","20048","1778179137598"
"20","2026-05-07 15:39:07","24.46","45.5","942.54","20","","","","","-111","-2.299999952316284","20049","1778179147594"
"21","2026-05-07 15:39:17","24.41","46","942.52","20","","","","","-110","0","20050","1778179157593"
"22","2026-05-07 15:39:27","24.66","45.5","942.54","20","","","","","-109","2.299999952316284","20051","1778179167596"
"23","2026-05-07 15:39:37","25.18","44.5","942.54","20","","","","","-110","-0.5","20052","1778179177599"
"24","2026-05-07 15:39:47","24.98","44.5","942.54","20","","","","","-110","0","20053","1778179187591"
"25","2026-05-07 15:39:57","25.09","44.5","942.52","20","","","","","-111","-2.5","20054","1778179197603"
"26","2026-05-07 15:40:07","25.07","44.5","942.54","20","","","","","-111","-2.299999952316284","20055","1778179207597"
"27","2026-05-07 15:40:17","25.28","44.5","942.54","20","","","","","-112","-4","20056","1778179217591"
"28","2026-05-07 15:40:27","25.41","44","942.54","20","","","","","-111","-1.5","20057","1778179227597"
"29","2026-05-07 15:40:37","25.51","44.5","942.58","20","","","","","-111","-3","20058","1778179237597"
"30","2026-05-07 15:40:47","25.9","43.5","942.6","20","","","","","-108","3","20059","1778179247591"
"31","2026-05-07 15:40:57","26.06","43","942.5600000000001","20","","","","","-112","-5.5","20060","1778179257589"
"32","2026-05-07 15:41:07","26.42","42.5","942.58","20","","","","","-111","-2.299999952316284","20061","1778179267587"
"33","2026-05-07 15:41:17","26.69","42.5","942.66","20","","","","","-111","-3","20062","1778179277583"
"34","2026-05-07 15:41:27","26.42","42.5","942.58","20","","","","","-111","-3","20063","1778179287593"
"35","2026-05-07 15:41:37","26.19","42.5","942.6","20","","","","","-109","1","20064","1778179297595"
"36","2026-05-07 15:41:47","26.32","43","942.6","20","","","","","-110","-0.30000001192092896","20065","1778179307595"
"37","2026-05-07 15:42:13","26.14","42.5","942.6","20","","","","","-110","-1.2999999523162842","20066","1778179333894"
"38","2026-05-07 15:42:23","26.06","43.5","942.5600000000001","20","","","","","-109","1","20067","1778179343475"
"39","2026-05-07 15:42:33","26.22","43.5","942.58","20","","","","","-110","-1","20068","1778179353470"
"40","2026-05-07 15:42:43","26.31","43","942.58","20","","","","","-109","2.299999952316284","20069","1778179363479"
"41","2026-05-07 15:43:41","27.3","41","942.7","20","","","","","-107","4","20071","1778179421204"
"42","2026-05-07 15:44:11","25.61","46.5","942.64","20","","","","","-111","-3.299999952316284","20072","1778179451810"
"43","2026-05-07 15:44:20","25.45","51.5","942.7","20","","","","","-112","-3.799999952316284","20073","1778179460892"
"44","2026-05-07 15:44:51","25.03","52","942.66","20","","","","","-111","-1.5","20076","1778179490909"
"45","2026-05-07 15:45:00","24.81","51.5","942.6800000000001","20","","","","","-111","-1.7999999523162842","20077","1778179500898"
"46","2026-05-07 15:45:10","24.35","49","942.66","20","","","","","-110","0","20078","1778179510862"
"47","2026-05-07 15:45:20","23.98","48.5","942.66","20","","","","","-108","3","20079","1778179520907"
"48","2026-05-07 15:45:30","23.76","48.5","942.64","20","","","","","-108","1.7999999523162842","20080","1778179530896"
"49","2026-05-07 15:45:40","23.48","49.5","942.7","20","","","","","-109","0.30000001192092896","20081","1778179540939"
"50","2026-05-07 15:45:50","23.32","50","942.66","20","","","","","-110","0.800000011920929","20082","1778179550906"
"51","2026-05-07 15:46:00","23.11","50.5","942.7","20","","","","","-110","-0.5","20083","1778179560899"
"52","2026-05-07 15:46:10","22.98","51.5","942.6800000000001","20","","","","","-112","-4.300000190734863","20084","1778179570893"
"53","2026-05-07 15:46:20","22.83","51.5","942.64","20","","","","","-111","-2.299999952316284","20085","1778179580907"
"54","2026-05-07 15:46:30","22.71","52","942.64","20","","","","","-109","2","20086","1778179590900"
"55","2026-05-07 15:46:40","22.55","52.5","942.64","20","","","","","-110","-0.5","20087","1778179600909"
"56","2026-05-07 15:47:03","22.36","53","942.62","20","","","","","-111","-2","20088","1778179623527"
"57","2026-05-07 15:47:13","22.28","53","942.6","20","","","","","-112","-3.299999952316284","20089","1778179633108"
"58","2026-05-07 15:47:23","22.2","53.5","942.66","20","","","","","-112","-3.799999952316284","20090","1778179643121"
"59","2026-05-07 15:47:33","22.22","57.5","942.6800000000001","20","","","","","-112","-7.5","20091","1778179653121"
"60","2026-05-07 17:00:12","","","","3800","","","","","-110","-1","20319","1778184012111"
"61","2026-05-07 17:00:16","","","","3800","","","","","-111","-1","20320","1778184016126"
