"Nº","Data e Hora (America/Sao_Paulo)","Temperatura (°C)","Umidade Relativa (%)","Pressão Atmosférica (hPa)","Tensão do Sistema (mV)","Luminosidade (lux)","Latitude (°)","Longitude (°)","Altitude (m)","RSSI (dBm)","SNR (dB)","Frame Counter","Timestamp Aquisição (ms)"
"1","2026-05-07 00:00:33","22.12","56","948.5","3640","","-22.822153091430664","-47.06565856933594","605.9","-92","13","6587","1778122833832"
"2","2026-05-07 00:01:33","22.12","56","948.48","3660","","-22.822093963623047","-47.0656623840332","602","-91","13","6588","1778122893829"
"3","2026-05-07 00:02:33","22.13","56","948.52","3680","","-22.822134017944336","-47.06566619873047","607.5","-92","12.5","6589","1778122953826"
"4","2026-05-07 00:03:33","22.13","56","948.5","3660","","-22.822139739990234","-47.065677642822266","608.4","-92","12.5","6590","1778123013824"
"5","2026-05-07 00:04:33","22.12","56","948.52","3660","","-22.82213020324707","-47.0656852722168","611.4","-93","12","6591","1778123073821"
"6","2026-05-07 00:05:33","22.13","56","948.5","3660","","-22.822124481201172","-47.065673828125","610.2","-94","12.5","6592","1778123133812"
"7","2026-05-07 00:06:33","22.13","56","948.48","3680","","-22.822126388549805","-47.065677642822266","613","-91","13","6593","1778123193825"
"8","2026-05-07 00:07:33","22.13","56","948.46","3680","","-22.822141647338867","-47.06569290161133","616.9000000000001","-90","12.800000190734863","6594","1778123253816"
"9","2026-05-07 00:08:33","22.13","56","948.44","3660","","-22.82210922241211","-47.06569290161133","620","-91","13","6595","1778123313829"
"10","2026-05-07 00:09:33","22.14","56","948.44","3640","","-22.822134017944336","-47.065670013427734","620.7","-93","12.5","6596","1778123373820"
"11","2026-05-07 00:10:33","22.13","56","948.44","3660","","-22.8221435546875","-47.06566619873047","619.7","-90","12.5","6597","1778123433819"
"12","2026-05-07 00:11:33","22.13","56","948.4200000000001","3680","","-22.82213592529297","-47.065635681152344","615.5","-93","12.300000190734863","6598","1778123493781"
"13","2026-05-07 00:12:33","22.12","56","948.46","3640","","-22.8221435546875","-47.065677642822266","621","-92","12.800000190734863","6599","1778123553771"
"14","2026-05-07 00:13:32","22.12","56","948.4200000000001","3640","","-22.822166442871094","-47.06568145751953","613.2","-92","12.5","6600","1778123612821"
"15","2026-05-07 00:14:33","22.11","56","948.4200000000001","3680","","-22.822175979614258","-47.06572341918945","614","-93","12","6601","1778123673821"
"16","2026-05-07 00:15:32","22.12","56","948.4200000000001","3680","","-22.822166442871094","-47.065696716308594","620.7","-92","12.800000190734863","6602","1778123732825"
"17","2026-05-07 00:16:33","22.13","56","948.38","3660","","-22.82212257385254","-47.06570816040039","610.2","-99","10.300000190734863","6603","1778123793817"
"18","2026-05-07 00:17:33","22.13","56","948.4200000000001","3640","","-22.82212257385254","-47.06568145751953","610.2","-92","12.300000190734863","6604","1778123853836"
"19","2026-05-07 00:18:33","22.13","56","948.4","3640","","-22.822147369384766","-47.06566619873047","611.4","-96","11.300000190734863","6605","1778123913817"
"20","2026-05-07 00:19:33","22.14","56","948.38","3640","","-22.82215118408203","-47.065673828125","609.9","-93","12.800000190734863","6606","1778123973827"
"21","2026-05-07 00:20:32","22.13","56","948.34","3660","","-22.822179794311523","-47.06566619873047","611.9","-90","12.800000190734863","6607","1778124032818"
"22","2026-05-07 00:21:33","22.14","56","948.34","3640","","-22.822124481201172","-47.06565475463867","613.2","-91","12.800000190734863","6608","1778124093822"
"23","2026-05-07 00:22:33","22.14","56","948.34","3640","","-22.82211685180664","-47.065673828125","615.5","-91","12.800000190734863","6609","1778124153818"
"24","2026-05-07 00:23:33","22.14","56","948.34","3620","","-22.822113037109375","-47.065650939941406","613.4","-90","13.300000190734863","6610","1778124213822"
"25","2026-05-07 00:24:33","22.14","56","948.34","3640","","-22.8221435546875","-47.065677642822266","611.4","-93","12","6611","1778124273812"
"26","2026-05-07 00:25:33","22.14","56","948.32","3660","","-22.822145462036133","-47.065677642822266","608","-93","12.300000190734863","6612","1778124333819"
"27","2026-05-07 00:26:33","22.13","56","948.34","3660","","-22.822153091430664","-47.06568145751953","605.9","-92","12.300000190734863","6613","1778124393818"
"28","2026-05-07 00:27:33","22.13","56","948.34","3640","","-22.82211685180664","-47.06566619873047","611.5","-93","12.5","6614","1778124453815"
"29","2026-05-07 00:28:32","22.13","56","948.34","3640","","-22.822158813476562","-47.06568145751953","607.4","-89","13.300000190734863","6615","1778124512814"
"30","2026-05-07 00:29:33","22.13","56","948.34","3620","","-22.8221435546875","-47.0656623840332","610.7","-92","12.800000190734863","6616","1778124573827"
"31","2026-05-07 00:30:33","22.13","56","948.34","3620","","-22.822168350219727","-47.06571578979492","602.9","-92","12.800000190734863","6617","1778124633785"
"32","2026-05-07 00:31:33","22.14","56","948.32","3640","","-22.822168350219727","-47.06570053100586","609","-92","12","6618","1778124693819"
"33","2026-05-07 00:32:33","22.13","56","948.32","3660","","-22.822181701660156","-47.06568908691406","610.4","-90","13","6619","1778124753821"
"34","2026-05-07 00:33:33","22.12","56","948.34","3640","","-22.822175979614258","-47.0656852722168","606.4","-90","12.5","6620","1778124813789"
"35","2026-05-07 00:34:33","22.11","56","948.34","3620","","-22.822179794311523","-47.065670013427734","617.5","-91","13","6621","1778124873822"
"36","2026-05-07 00:35:32","22.11","56","948.34","3640","","-22.822134017944336","-47.065650939941406","610.9","-93","12.300000190734863","6622","1778124932815"
"37","2026-05-07 00:36:33","22.1","56","948.34","3640","","-22.8221492767334","-47.06568908691406","606.7","-93","12.300000190734863","6623","1778124993791"
"38","2026-05-07 00:37:33","22.1","56","948.34","3680","","-22.822187423706055","-47.06568145751953","613","-92","13.300000190734863","6624","1778125053817"
"39","2026-05-07 00:38:33","22.08","56","948.36","3640","","-22.822166442871094","-47.06566619873047","611.2","-93","12","6625","1778125113823"
"40","2026-05-07 00:39:33","22.08","56","948.38","3620","","-22.82213592529297","-47.065670013427734","606.9","-92","12.5","6626","1778125173830"
"41","2026-05-07 00:40:33","22.08","56","948.36","3660","","-22.82215118408203","-47.06569290161133","607.2","-91","12.800000190734863","6627","1778125233821"
"42","2026-05-07 00:41:33","22.09","56","948.36","3640","","-22.822154998779297","-47.06569290161133","607.9","-92","13","6628","1778125293839"
"43","2026-05-07 00:42:33","22.08","56","948.34","3660","","-22.8221492767334","-47.06565475463867","610.5","-92","12.300000190734863","6629","1778125353820"
"44","2026-05-07 00:43:33","22.07","56","948.34","3660","","-22.822193145751953","-47.06565475463867","620.9000000000001","-93","12.300000190734863","6630","1778125413819"
"45","2026-05-07 00:44:32","22.07","56","948.36","3640","","-22.822154998779297","-47.065650939941406","614.9000000000001","-90","12.800000190734863","6631","1778125472819"
"46","2026-05-07 00:45:33","22.06","56","948.36","3640","","-22.8221492767334","-47.06565856933594","612.7","-92","12.800000190734863","6632","1778125533812"
"47","2026-05-07 00:46:33","22.05","56","948.3000000000001","3660","","-22.82215118408203","-47.065673828125","616.2","-92","12.300000190734863","6633","1778125593826"
"48","2026-05-07 00:47:33","22.05","56","948.36","3640","","-22.822187423706055","-47.06566619873047","609.5","-93","12.800000190734863","6634","1778125653827"
"49","2026-05-07 00:48:33","22.05","56","948.32","3640","","-22.82217788696289","-47.0656852722168","617.2","-92","12.800000190734863","6635","1778125713825"
"50","2026-05-07 00:49:33","22.04","56","948.28","3620","","-22.822158813476562","-47.065677642822266","614.7","-94","12","6636","1778125773817"
"51","2026-05-07 00:50:33","22.03","56","948.3000000000001","3620","","-22.82218360900879","-47.065677642822266","614.4000000000001","-93","12","6637","1778125833806"
"52","2026-05-07 00:51:34","22.01","56","948.3000000000001","3620","","-22.822128295898438","-47.06565856933594","604.2","-92","13","6638","1778125893964"
"53","2026-05-07 00:52:33","21.99","56","948.3000000000001","3640","","-22.82217788696289","-47.065670013427734","615.7","-93","12.300000190734863","6639","1778125953809"
