"Nº","Data e Hora (America/Sao_Paulo)","Temperatura (°C)","Umidade Relativa (%)","Pressão Atmosférica (hPa)","Tensão do Sistema (mV)","Luminosidade (lux)","Latitude (°)","Longitude (°)","Altitude (m)","RSSI (dBm)","SNR (dB)","Frame Counter","Timestamp Aquisição (ms)"
"1","2026-04-10 00:00:50","26.81","54.5","946.28","3820","","-22.822200775146484","-47.06595230102539","534.5","-101","10","1039","1775790050806"
"2","2026-04-10 00:02:50","27.07","53.5","946.3000000000001","3800","","-22.82223892211914","-47.06574249267578","619.4000000000001","-107","2.799999952316284","1041","1775790170810"
"3","2026-04-10 00:03:50","27.2","53.5","946.26","3820","","-22.822256088256836","-47.065826416015625","615.2","-102","4.5","1042","1775790230805"
"4","2026-04-10 00:04:50","27.27","53.5","946.28","3820","","-22.822265625","-47.06580352783203","605.7","-101","8.800000190734863","1043","1775790290808"
"5","2026-04-10 00:05:50","27.18","53.5","946.26","3820","","-22.82227897644043","-47.06572341918945","623.7","-103","8.5","1044","1775790350808"
"6","2026-04-10 00:06:50","27.1","53.5","946.28","3820","","-22.822256088256836","-47.0656852722168","620.4000000000001","-107","4","1045","1775790410803"
"7","2026-04-10 00:07:50","27.13","53.5","946.32","3800","","-22.82232666015625","-47.06602478027344","614","-98","10.800000190734863","1046","1775790470814"
"8","2026-04-10 00:08:50","27.11","53.5","946.3000000000001","3820","","-22.822364807128906","-47.06591033935547","614.2","-97","10.5","1047","1775790530806"
"9","2026-04-10 00:09:50","27.25","53","946.3000000000001","3800","","-22.822290420532227","-47.06586837768555","618.9000000000001","-101","8.800000190734863","1048","1775790590812"
"10","2026-04-10 00:10:50","27.24","53.5","946.34","3820","","-22.822290420532227","-47.0658073425293","626.2","-101","8.5","1049","1775790650802"
"11","2026-04-10 00:11:50","27.21","53.5","946.32","3820","","-22.82227325439453","-47.06589889526367","601","-102","8","1050","1775790710804"
"12","2026-04-10 00:12:50","27.26","53","946.34","3820","","-22.822298049926758","-47.06583023071289","613.5","-101","9.5","1051","1775790770799"
"13","2026-04-10 00:13:50","27.13","53.5","946.32","3820","","-22.822315216064453","-47.065521240234375","635.7","-102","7.300000190734863","1052","1775790830822"
"14","2026-04-10 00:14:50","27.11","53.5","946.34","3800","","-22.822282791137695","-47.06547546386719","652.9000000000001","-101","8.300000190734863","1053","1775790890812"
"15","2026-04-10 00:15:50","27.25","53","946.34","3820","","-22.822242736816406","-47.065555572509766","647.7","-100","9","1054","1775790950806"
"16","2026-04-10 00:16:50","27.1","53.5","946.32","3820","","-22.82221221923828","-47.06577682495117","641","-101","10.300000190734863","1055","1775791010811"
"17","2026-04-10 00:17:50","27.07","53.5","946.32","3800","","-22.822189331054688","-47.06572723388672","617.7","-101","7.800000190734863","1056","1775791070774"
"18","2026-04-10 00:18:50","26.8","54.5","946.36","3820","","-22.822277069091797","-47.06568908691406","612.7","-100","9.300000190734863","1057","1775791130812"
"19","2026-04-10 00:19:50","26.66","54.5","946.32","3800","","-22.822301864624023","-47.0657844543457","616","-99","10.300000190734863","1058","1775791190814"
"20","2026-04-10 00:20:50","26.54","55","946.28","3820","","-22.822277069091797","-47.06586837768555","614.5","-103","7.300000190734863","1059","1775791250814"
"21","2026-04-10 00:21:50","26.98","53.5","946.24","3820","","-22.822242736816406","-47.06565475463867","634","-100","9.300000190734863","1060","1775791310806"
"22","2026-04-10 00:22:50","26.93","54","946.28","3820","","-22.82233238220215","-47.06584167480469","599.2","-103","6.5","1061","1775791370812"
"23","2026-04-10 00:23:50","26.79","54","946.3000000000001","3800","","-22.822280883789062","-47.06588363647461","613.2","-103","6","1062","1775791430809"
"24","2026-04-10 00:24:50","27.12","53.5","946.28","3800","","-22.82227325439453","-47.0659294128418","598.5","-106","4.5","1063","1775791490811"
"25","2026-04-10 00:25:50","26.98","54","946.26","3800","","-22.822341918945312","-47.06596374511719","570.7","-101","8.800000190734863","1064","1775791550806"
"26","2026-04-10 00:26:50","27.11","53.5","946.26","3820","","-22.822284698486328","-47.0660400390625","576","-101","10","1065","1775791610810"
"27","2026-04-10 00:27:50","27.09","54","946.22","3800","","-22.82224464416504","-47.06604766845703","598.5","-103","7.5","1066","1775791670813"
"28","2026-04-10 00:28:50","27.06","53.5","946.3000000000001","3820","","-22.82221221923828","-47.06559753417969","640.2","-98","11.800000190734863","1067","1775791730811"
"29","2026-04-10 00:29:50","27.15","53","946.24","3800","","-22.82219886779785","-47.0655632019043","633","-99","10","1068","1775791790808"
"30","2026-04-10 00:30:50","27.08","53.5","946.24","3800","","-22.822280883789062","-47.065799713134766","606.5","-100","10.5","1069","1775791850814"
"31","2026-04-10 00:31:50","27.17","53.5","946.26","3820","","-22.82221031188965","-47.06564712524414","631.2","-102","8.300000190734863","1070","1775791910810"
"32","2026-04-10 00:33:50","27.33","53","946.24","3800","","-22.822221755981445","-47.06562042236328","642.2","-105","5.800000190734863","1072","1775792030812"
"33","2026-04-10 00:34:50","27.11","53.5","946.26","3820","","-22.822216033935547","-47.06568908691406","607.5","-100","9.5","1073","1775792090804"
"34","2026-04-10 00:35:50","27.13","53.5","946.24","3820","","-22.822233200073242","-47.06570053100586","622","-100","8.800000190734863","1074","1775792150803"
"35","2026-04-10 00:36:50","27.02","54","946.22","3820","","-22.822256088256836","-47.0657958984375","612.7","-104","6.800000190734863","1075","1775792210804"
"36","2026-04-10 00:37:50","27.05","53.5","946.24","3800","","-22.822256088256836","-47.0659065246582","593.5","-101","9.300000190734863","1076","1775792270803"
"37","2026-04-10 00:38:50","26.99","53.5","946.24","3820","","-22.822296142578125","-47.0657958984375","603.4","-101","8.5","1077","1775792330816"
"38","2026-04-10 00:39:50","27.12","53.5","946.22","3820","","-22.822277069091797","-47.06564712524414","619.5","-103","5.5","1078","1775792390803"
"39","2026-04-10 00:40:50","27.12","53.5","946.22","3800","","-22.822267532348633","-47.06576156616211","610.7","-99","7","1079","1775792450810"
"40","2026-04-10 00:41:50","27.11","53.5","946.1800000000001","3820","","-22.822261810302734","-47.06572341918945","626.5","-103","7.300000190734863","1080","1775792510796"
"41","2026-04-10 00:42:50","27.04","53.5","946.1800000000001","3820","","-22.822298049926758","-47.06570816040039","628.5","-103","7.300000190734863","1081","1775792570803"
"42","2026-04-10 00:43:50","26.96","54","946.2","3820","","-22.82224464416504","-47.06578063964844","626.2","-105","5.5","1082","1775792630809"
"43","2026-04-10 00:44:50","27.06","53.5","946.22","3820","","-22.822307586669922","-47.065826416015625","608","-103","7.5","1083","1775792690802"
"44","2026-04-10 00:45:50","27.2","53","946.22","3820","","-22.822267532348633","-47.0658073425293","596.9","-100","10.300000190734863","1084","1775792750801"
"45","2026-04-10 00:46:50","27.1","53.5","946.2","3800","","-22.822322845458984","-47.065887451171875","583.2","-103","6.300000190734863","1085","1775792810807"
