"Nº","Data e Hora (America/Sao_Paulo)","Temperatura (°C)","Umidade Relativa (%)","Pressão Atmosférica (hPa)","Tensão do Sistema (mV)","Luminosidade (lux)","Latitude (°)","Longitude (°)","Altitude (m)","RSSI (dBm)","SNR (dB)","Frame Counter","Timestamp Aquisição (ms)"
"1","2026-02-17 00:00:06","23.5","65.5","945.68","3640","0","-22.822308","-47.065651","627","-95","12.5","47828","1771297205875"
"2","2026-02-17 00:00:16","23.5","65.5","945.72","3620","0","-22.822306","-47.065655","627","-95","12.5","47829","1771297215877"
"3","2026-02-17 00:00:26","23.5","65.5","945.64","3600","0","-22.822304","-47.065659","628","-95","12.5","47830","1771297225879"
"4","2026-02-17 00:00:36","23.5","65.5","945.68","3600","0","-22.8223","-47.065662","630","-95","12.8","47831","1771297235884"
"5","2026-02-17 00:00:46","23.5","65.5","945.66","3620","0","-22.822306","-47.065674","629","-95","12.5","47832","1771297245881"
"6","2026-02-17 00:00:56","23.5","65.5","945.66","3600","0","-22.822308","-47.065678","630","-95","12.5","47833","1771297255883"
"7","2026-02-17 00:01:06","23.5","65.5","945.64","3620","0","-22.822313","-47.065681","629","-95","12.8","47834","1771297265868"
"8","2026-02-17 00:01:16","23.5","65.5","945.64","3600","0","-22.822315","-47.065685","630","-95","12.5","47835","1771297275875"
"9","2026-02-17 00:01:26","23.5","65.5","945.68","3620","0","-22.822311","-47.06567","632","-95","12.3","47836","1771297285879"
"10","2026-02-17 00:01:36","23.5","65.5","945.64","3600","0","-22.822306","-47.065662","633","-95","12.8","47837","1771297295876"
"11","2026-02-17 00:01:46","23.5","65.5","945.66","3620","0","-22.822304","-47.065666","631","-95","12.5","47838","1771297305884"
"12","2026-02-17 00:01:56","23.5","65.5","945.6","3620","0","-22.822304","-47.06567","629","-94","12.8","47839","1771297315881"
"13","2026-02-17 00:02:06","23.5","65.5","945.6","3620","0","-22.822308","-47.06567","627","-94","12.5","47840","1771297325872"
"14","2026-02-17 00:02:16","23.5","65.5","945.64","3600","0","-22.822308","-47.065666","625","-94","12.8","47841","1771297335875"
"15","2026-02-17 00:02:26","23.5","65.5","945.64","3600","0","-22.822298","-47.065659","624","-95","12.5","47842","1771297345885"
"16","2026-02-17 00:02:36","23.5","65.5","945.62","3600","0","-22.82229","-47.065659","623","-94","12.8","47843","1771297355880"
"17","2026-02-17 00:02:46","23.5","65.5","945.62","3600","0","-22.822287","-47.065662","623","-94","12.8","47844","1771297365882"
"18","2026-02-17 00:02:56","23.4","65.5","945.64","3620","0","-22.822277","-47.065662","622","-94","12.8","47845","1771297375886"
"19","2026-02-17 00:03:06","23.4","65.5","945.64","3600","0","-22.822258","-47.065666","623","-94","12.8","47846","1771297385879"
"20","2026-02-17 00:03:16","23.5","65.5","945.6","3600","0","-22.822248","-47.065666","624","-94","12.8","47847","1771297395883"
"21","2026-02-17 00:03:26","23.4","65.5","945.56","3600","0","-22.822256","-47.065662","623","-95","12.8","47848","1771297405884"
"22","2026-02-17 00:03:36","23.5","65.5","945.58","3600","0","-22.822264","-47.065666","622","-95","12.8","47849","1771297415953"
"23","2026-02-17 00:03:46","23.4","65.5","945.58","3600","0","-22.822264","-47.065678","622","-94","12.5","47850","1771297425985"
"24","2026-02-17 00:03:56","23.4","65.5","945.58","3600","0","-22.822262","-47.065685","623","-95","12.8","47851","1771297435869"
"25","2026-02-17 00:04:06","23.4","65.5","945.56","3640","0","-22.82226","-47.065693","624","-95","12.8","47852","1771297445879"
"26","2026-02-17 00:04:16","23.4","65.5","945.54","3600","0","-22.822256","-47.065685","624","-95","12.8","47853","1771297455964"
"27","2026-02-17 00:04:26","23.4","65.5","945.54","3620","0","-22.822256","-47.06567","625","-95","12.8","47854","1771297465877"
"28","2026-02-17 00:04:36","23.4","65.5","945.56","3620","0","-22.82226","-47.065674","625","-95","12.5","47855","1771297475888"
"29","2026-02-17 00:04:46","23.4","65.5","945.56","3600","0","-22.822271","-47.065685","624","-95","12.3","47856","1771297485881"
"30","2026-02-17 00:04:56","23.4","65.5","945.54","3620","0","-22.822277","-47.065704","625","-95","12.5","47857","1771297495874"
"31","2026-02-17 00:05:06","23.4","65.5","945.54","3600","0","-22.822275","-47.065723","625","-95","12.3","47858","1771297505884"
"32","2026-02-17 00:05:16","23.4","65.5","945.56","3600","0","-22.822269","-47.065742","625","-95","12.5","47859","1771297515880"
"33","2026-02-17 00:05:26","23.4","65.5","945.52","3620","0","-22.822266","-47.065754","625","-95","12.8","47860","1771297525878"
"34","2026-02-17 00:05:36","23.4","65.5","945.54","3600","0","-22.822269","-47.06575","625","-95","12.3","47861","1771297535879"
"35","2026-02-17 00:05:46","23.4","65.5","945.54","3580","0","-22.822279","-47.065735","625","-95","12.8","47862","1771297545876"
"36","2026-02-17 00:05:56","23.4","65.5","945.56","3660","0","-22.82229","-47.065735","624","-95","12.5","47863","1771297555876"
"37","2026-02-17 00:06:06","23.4","65.5","945.54","3600","0","-22.822302","-47.065739","622","-94","12.8","47864","1771297565872"
"38","2026-02-17 00:06:16","23.4","65.5","945.54","3600","0","-22.822313","-47.065735","621","-94","12.3","47865","1771297575872"
"39","2026-02-17 00:06:26","23.4","65.5","945.52","3620","0","-22.822313","-47.065731","620","-95","12.5","47866","1771297585886"
"40","2026-02-17 00:06:36","23.4","65.5","945.56","3620","0","-22.822306","-47.065731","620","-95","12.5","47867","1771297595878"
"41","2026-02-17 00:06:46","23.4","65.5","945.54","3620","0","-22.822298","-47.065727","622","-94","12.8","47868","1771297605867"
"42","2026-02-17 00:06:56","23.4","65.5","945.58","3620","0","-22.8223","-47.065727","622","-95","12.5","47869","1771297615875"
"43","2026-02-17 00:07:06","23.4","65.5","945.58","3600","0","-22.822311","-47.065723","620","-95","12.5","47870","1771297625886"
"44","2026-02-17 00:07:16","23.4","65.5","945.54","3600","0","-22.822317","-47.06572","620","-95","12.8","47871","1771297635885"
"45","2026-02-17 00:07:26","23.4","65.5","945.56","3620","0","-22.822309","-47.065704","621","-95","12","47872","1771297645965"
"46","2026-02-17 00:07:36","23.4","65.5","945.6","3600","0","-22.8223","-47.065693","621","-95","12","47873","1771297655876"
"47","2026-02-17 00:07:46","23.4","65.5","945.6","3580","0","-22.822294","-47.065689","622","-95","12","47874","1771297665886"
"48","2026-02-17 00:07:56","23.4","65.5","945.58","3600","0","-22.822292","-47.065693","624","-95","12.3","47875","1771297675877"
"49","2026-02-17 00:08:06","23.4","65.5","945.6","3580","0","-22.82229","-47.065704","624","-95","12.8","47876","1771297685882"
"50","2026-02-17 00:08:16","23.4","65.5","945.6","3600","0","-22.822289","-47.065712","625","-95","12.8","47877","1771297695885"
"51","2026-02-17 00:08:26","23.4","65.5","945.62","3620","0","-22.822292","-47.065723","624","-95","12.5","47878","1771297705878"
"52","2026-02-17 00:08:36","23.4","65.5","945.6","3600","0","-22.822294","-47.065727","625","-94","13","47879","1771297715885"
"53","2026-02-17 00:08:46","23.4","65.5","945.6","3600","0","-22.822287","-47.065727","625","-95","12.5","47880","1771297725883"
"54","2026-02-17 00:08:56","23.4","65.5","945.6","3620","0","-22.822277","-47.065727","627","-95","12.5","47881","1771297735878"
