"Nº";"Data e Hora (America/Sao_Paulo)";"Temperatura (°C)";"Umidade Relativa (%)";"Pressão Atmosférica (hPa)";"Tensão do Sistema (mV)";"Luminosidade (lux)";"Latitude (°)";"Longitude (°)";"Altitude (m)";"RSSI (dBm)";"SNR (dB)";"Frame Counter";"Timestamp Aquisição (ms)"
"1";"2026-04-25 00:00:04";"23.05";"59.5";"945.3000000000001";"3580";"";"";"";"";"-113";"-9.5";"7240";"1777086004348"
"2";"2026-04-25 00:00:24";"23.05";"59.5";"945.3000000000001";"3580";"";"";"";"";"-113";"-8.800000190734863";"7242";"1777086024369"
"3";"2026-04-25 00:03:44";"23.05";"59.5";"945.28";"3580";"";"";"";"";"-113";"-9.5";"7262";"1777086224347"
"4";"2026-04-25 00:03:54";"23.04";"59.5";"945.28";"3580";"";"";"";"";"-112";"-9.300000190734863";"7263";"1777086234339"
"5";"2026-04-25 00:22:04";"23.03";"59.5";"945.1800000000001";"3580";"";"";"";"";"-112";"-9.5";"7372";"1777087324352"
"6";"2026-04-25 00:22:14";"23.03";"59.5";"945.16";"3580";"";"";"";"";"-112";"-8.300000190734863";"7373";"1777087334336"
"7";"2026-04-25 00:22:24";"23.03";"59.5";"945.1800000000001";"3580";"";"";"";"";"-112";"-7.5";"7374";"1777087344362"
"8";"2026-04-25 00:23:04";"23.03";"60";"945.24";"3580";"";"";"";"";"-112";"-9.300000190734863";"7378";"1777087384345"
"9";"2026-04-25 00:23:34";"23.03";"59.5";"945.2";"3580";"";"";"";"";"-112";"-10";"7381";"1777087414346"
"10";"2026-04-25 00:23:44";"23.02";"60";"945.1800000000001";"3580";"";"";"";"";"-112";"-9.5";"7382";"1777087424309"
"11";"2026-04-25 00:24:14";"23.03";"60";"945.16";"3580";"";"";"";"";"-113";"-9.300000190734863";"7385";"1777087454348"
"12";"2026-04-25 00:24:44";"23.02";"60";"945.16";"3580";"";"";"";"";"-112";"-9.300000190734863";"7388";"1777087484310"
"13";"2026-04-25 00:26:24";"23.02";"60";"945.1800000000001";"3580";"";"";"";"";"-112";"-8.800000190734863";"7398";"1777087584338"
"14";"2026-04-25 00:26:34";"23.02";"59.5";"945.1800000000001";"3580";"";"";"";"";"-113";"-9.300000190734863";"7399";"1777087594308"
"15";"2026-04-25 00:27:24";"23.02";"59.5";"945.16";"3580";"";"";"";"";"-112";"-10";"7404";"1777087644324"
"16";"2026-04-25 00:30:14";"23.02";"59.5";"945.1800000000001";"3580";"";"";"";"";"-113";"-9.5";"7421";"1777087814332"
"17";"2026-04-25 00:30:34";"23.02";"60";"945.1800000000001";"3580";"";"";"";"";"-112";"-9";"7423";"1777087834333"
"18";"2026-04-25 00:31:04";"23.02";"59.5";"945.1800000000001";"3580";"";"";"";"";"-112";"-9";"7426";"1777087864339"
"19";"2026-04-25 00:31:14";"23.02";"60";"945.14";"3580";"";"";"";"";"-112";"-8.300000190734863";"7427";"1777087874333"
"20";"2026-04-25 00:32:24";"23.02";"59.5";"945.16";"3580";"";"";"";"";"-113";"-9.800000190734863";"7434";"1777087944330"
"21";"2026-04-25 00:32:44";"23.02";"59.5";"945.16";"3580";"";"";"";"";"-113";"-9.300000190734863";"7436";"1777087964294"
"22";"2026-04-25 00:33:54";"23.01";"59.5";"945.16";"3580";"";"";"";"";"-113";"-10";"7443";"1777088034327"
"23";"2026-04-25 00:34:14";"23.01";"60";"945.16";"3580";"";"";"";"";"-113";"-8.5";"7445";"1777088054338"
"24";"2026-04-25 00:36:54";"23.01";"60";"945.14";"3580";"";"";"";"";"-113";"-9.5";"7461";"1777088214353"
"25";"2026-04-25 00:37:04";"23.01";"59.5";"945.14";"3560";"";"";"";"";"-112";"-8";"7462";"1777088224343"
"26";"2026-04-25 00:38:04";"23.01";"59.5";"945.16";"3580";"";"";"";"";"-112";"-7";"7468";"1777088284339"
"27";"2026-04-25 00:38:24";"23.01";"59.5";"945.12";"3580";"";"";"";"";"-112";"-7.800000190734863";"7470";"1777088304328"
"28";"2026-04-25 00:38:54";"23.01";"59.5";"945.16";"3580";"";"";"";"";"-112";"-7.800000190734863";"7473";"1777088334329"
"29";"2026-04-25 00:39:34";"23.01";"59.5";"945.12";"3580";"";"";"";"";"-112";"-7.800000190734863";"7477";"1777088374336"
"30";"2026-04-25 00:41:54";"23.01";"59.5";"945.16";"3580";"";"";"";"";"-113";"-9.300000190734863";"7491";"1777088514301"
"31";"2026-04-25 00:42:54";"23.01";"59.5";"945.12";"3580";"";"";"";"";"-112";"-8.5";"7497";"1777088574293"
"32";"2026-04-25 00:43:04";"23.01";"60";"945.16";"3580";"";"";"";"";"-112";"-8";"7498";"1777088584339"
"33";"2026-04-25 00:44:14";"23.01";"60";"945.16";"3580";"";"";"";"";"-112";"-6.800000190734863";"7505";"1777088654338"
"34";"2026-04-25 00:44:24";"23";"59.5";"945.14";"3560";"";"";"";"";"-112";"-3.799999952316284";"7506";"1777088664297"
"35";"2026-04-25 00:44:34";"23.01";"59.5";"945.16";"3580";"";"";"";"";"-111";"-2.799999952316284";"7507";"1777088674325"
"36";"2026-04-25 00:44:44";"23";"59.5";"945.16";"3580";"";"";"";"";"-112";"-5.800000190734863";"7508";"1777088684340"
"37";"2026-04-25 00:44:54";"23";"59.5";"945.2";"3580";"";"";"";"";"-112";"-5.800000190734863";"7509";"1777088694345"
"38";"2026-04-25 00:45:04";"23";"60";"945.16";"3580";"";"";"";"";"-113";"-8";"7510";"1777088704342"
