"Nº","Data e Hora (America/Sao_Paulo)","Temperatura (°C)","Umidade Relativa (%)","Pressão Atmosférica (hPa)","Tensão do Sistema (mV)","Luminosidade (lux)","Latitude (°)","Longitude (°)","Altitude (m)","RSSI (dBm)","SNR (dB)","Frame Counter","Timestamp Aquisição (ms)"
"1","2026-04-25 00:00:37","20.63","56","946.16","3640","","-22.822111129760742","-47.065677642822266","611.5","-89","13.5","54843","1777086037830"
"2","2026-04-25 00:01:37","20.6","56.5","946.14","3600","","-22.82213020324707","-47.06565475463867","617.5","-90","13","54844","1777086097820"
"3","2026-04-25 00:02:37","20.57","56","946.12","3620","","-22.822134017944336","-47.06563186645508","618","-90","13","54845","1777086157825"
"4","2026-04-25 00:03:37","20.54","56.5","946.12","3620","","-22.822134017944336","-47.06563186645508","616.9000000000001","-89","13.300000190734863","54846","1777086217834"
"5","2026-04-25 00:04:37","20.52","56","946.1","3640","","-22.82211685180664","-47.06563186645508","614.4000000000001","-90","13","54847","1777086277832"
"6","2026-04-25 00:05:37","20.51","56","946.12","3600","","-22.822120666503906","-47.065643310546875","613.9","-90","12.800000190734863","54848","1777086337820"
"7","2026-04-25 00:06:37","20.49","56.5","946.14","3620","","-22.822128295898438","-47.065643310546875","611.4","-90","13","54849","1777086397830"
"8","2026-04-25 00:07:37","20.48","56.5","946.12","3640","","-22.822128295898438","-47.06565475463867","608.2","-90","13","54850","1777086457816"
"9","2026-04-25 00:08:37","20.47","56.5","946.12","3620","","-22.822126388549805","-47.06566619873047","607.5","-89","13.300000190734863","54851","1777086517845"
"10","2026-04-25 00:09:37","20.47","56","946.1","3600","","-22.82213020324707","-47.06565475463867","611.7","-89","13","54852","1777086577835"
"11","2026-04-25 00:10:37","20.47","56.5","946.12","3600","","-22.822134017944336","-47.065650939941406","621","-89","13","54853","1777086637832"
"12","2026-04-25 00:11:37","20.46","56","946.08","3600","","-22.82215690612793","-47.06563186645508","624.2","-90","12.800000190734863","54854","1777086697829"
"13","2026-04-25 00:12:37","20.46","56.5","946.0600000000001","3600","","-22.822147369384766","-47.06562805175781","621.7","-89","13","54855","1777086757822"
"14","2026-04-25 00:13:37","20.44","56.5","946.08","3580","","-22.8221492767334","-47.06566619873047","620.7","-89","13","54856","1777086817830"
"15","2026-04-25 00:14:37","20.42","56.5","946.08","3580","","-22.822118759155273","-47.06563949584961","617","-89","13","54857","1777086877823"
"16","2026-04-25 00:15:37","20.4","56.5","946.0600000000001","3620","","-22.822132110595703","-47.065643310546875","622","-90","12.800000190734863","54858","1777086937834"
