"Nº";"Data e Hora (America/Sao_Paulo)";"Temperatura (°C)";"Umidade Relativa (%)";"Pressão Atmosférica (hPa)";"Tensão do Sistema (mV)";"Luminosidade (lux)";"Latitude (°)";"Longitude (°)";"Altitude (m)";"RSSI (dBm)";"SNR (dB)";"Frame Counter";"Timestamp Aquisição (ms)"
"1";"2026-04-26 02:48:41";"23.73";"57.5";"944.1";"2560";"";"";"";"";"-80";"13.300000190734863";"58568";"1777182521380"
"2";"2026-04-26 02:48:50";"23.73";"57";"944.1";"2540";"";"";"";"";"-80";"13";"58569";"1777182530805"
"3";"2026-04-26 02:49:00";"23.73";"57.5";"944.1";"2580";"";"";"";"";"-81";"11.300000190734863";"58570";"1777182540797"
"4";"2026-04-26 02:49:10";"23.73";"57.5";"944.1";"2540";"";"";"";"";"-81";"11.5";"58571";"1777182550804"
"5";"2026-04-26 02:49:20";"23.73";"57.5";"944.1";"2540";"";"";"";"";"-78";"13.5";"58572";"1777182560809"
"6";"2026-04-26 02:49:30";"23.73";"57";"944.12";"2540";"";"";"";"";"-81";"11.300000190734863";"58573";"1777182570806"
"7";"2026-04-26 02:49:40";"23.73";"57.5";"944.12";"2500";"";"";"";"";"-81";"10.800000190734863";"58574";"1777182580833"
"8";"2026-04-26 02:49:50";"23.73";"57.5";"944.14";"2520";"";"";"";"";"-80";"13.300000190734863";"58575";"1777182590808"
"9";"2026-04-26 02:50:00";"23.73";"57.5";"944.08";"2520";"";"";"";"";"-81";"13.5";"58576";"1777182600800"
"10";"2026-04-26 02:50:10";"23.73";"57.5";"944.12";"2480";"";"";"";"";"-80";"13";"58577";"1777182610778"
"11";"2026-04-26 02:50:20";"23.73";"57.5";"944.14";"2500";"";"";"";"";"-80";"13";"58578";"1777182620792"
"12";"2026-04-26 02:50:30";"23.73";"57.5";"944.12";"2460";"";"";"";"";"-80";"13.5";"58579";"1777182630804"
"13";"2026-04-26 02:50:40";"23.73";"57.5";"944.1";"2480";"";"";"";"";"-80";"13.300000190734863";"58580";"1777182640845"
"14";"2026-04-26 02:50:50";"23.73";"57";"944.16";"2460";"";"";"";"";"-78";"13.300000190734863";"58581";"1777182650806"
"15";"2026-04-26 02:51:00";"23.73";"57.5";"944.14";"2460";"";"";"";"";"-79";"13.5";"58582";"1777182660798"
"16";"2026-04-26 02:51:10";"23.73";"57.5";"944.12";"2440";"";"";"";"";"-80";"10.800000190734863";"58583";"1777182670803"
"17";"2026-04-26 02:51:20";"23.73";"57.5";"944.12";"2440";"";"";"";"";"-80";"13.300000190734863";"58584";"1777182680809"
"18";"2026-04-26 02:51:30";"23.73";"57.5";"944.12";"2440";"";"";"";"";"-80";"11.5";"58585";"1777182690805"
"19";"2026-04-26 02:51:40";"23.73";"57.5";"944.14";"2420";"";"";"";"";"-80";"13";"58586";"1777182700838"
"20";"2026-04-26 02:51:50";"23.73";"57.5";"944.14";"2400";"";"";"";"";"-78";"13.300000190734863";"58587";"1777182710802"
"21";"2026-04-26 02:52:00";"23.73";"57.5";"944.14";"2380";"";"";"";"";"-80";"13.5";"58588";"1777182720801"
"22";"2026-04-26 02:52:10";"23.73";"57.5";"944.16";"2400";"";"";"";"";"-84";"12";"58589";"1777182730799"
"23";"2026-04-26 02:52:20";"23.73";"57.5";"944.12";"2360";"";"";"";"";"-78";"13.5";"58590";"1777182740797"
"24";"2026-04-26 02:52:30";"23.73";"57.5";"944.14";"2340";"";"";"";"";"-80";"11.5";"58591";"1777182750799"
"25";"2026-04-26 02:52:40";"23.73";"57.5";"944.14";"2340";"";"";"";"";"-77";"13.300000190734863";"58592";"1777182760804"
"26";"2026-04-26 08:23:25";"23.37";"57.5";"946";"2540";"";"";"";"";"-76";"13.5";"58594";"1777202604968"
"27";"2026-04-26 08:23:34";"23.37";"57.5";"946";"2580";"";"";"";"";"-78";"12";"58595";"1777202614387"
"28";"2026-04-26 08:23:44";"23.37";"57.5";"945.98";"2540";"";"";"";"";"-78";"14";"58596";"1777202624388"
