"Nº";"Data e Hora (America/Sao_Paulo)";"Temperatura (°C)";"Umidade Relativa (%)";"Pressão Atmosférica (hPa)";"Tensão do Sistema (mV)";"Luminosidade (lux)";"Latitude (°)";"Longitude (°)";"Altitude (m)";"RSSI (dBm)";"SNR (dB)";"Frame Counter";"Timestamp Aquisição (ms)"
"1";"2026-04-26 00:00:04";"23.72";"59.5";"943.98";"3440";"";"";"";"";"-110";"-0.800000011920929";"15880";"1777172404089"
"2";"2026-04-26 00:00:14";"23.72";"59.5";"943.98";"3440";"";"";"";"";"-111";"-3";"15881";"1777172414114"
"3";"2026-04-26 00:00:24";"23.72";"59.5";"943.96";"3440";"";"";"";"";"-112";"-4";"15882";"1777172424127"
"4";"2026-04-26 00:00:34";"23.72";"59.5";"943.96";"3440";"";"";"";"";"-112";"-5.300000190734863";"15883";"1777172434111"
"5";"2026-04-26 00:00:44";"23.72";"59.5";"943.96";"3440";"";"";"";"";"-111";"-3.799999952316284";"15884";"1777172444111"
"6";"2026-04-26 00:00:54";"23.72";"59.5";"943.94";"3440";"";"";"";"";"-112";"-3";"15885";"1777172454117"
"7";"2026-04-26 00:01:04";"23.72";"60";"943.96";"3440";"";"";"";"";"-112";"-4.5";"15886";"1777172464086"
"8";"2026-04-26 00:01:14";"23.72";"59.5";"943.96";"3440";"";"";"";"";"-111";"-3";"15887";"1777172474105"
"9";"2026-04-26 00:01:24";"23.72";"59.5";"943.96";"3440";"";"";"";"";"-111";"-1.5";"15888";"1777172484117"
"10";"2026-04-26 00:01:44";"23.72";"59.5";"943.98";"3440";"";"";"";"";"-110";"-0.800000011920929";"15890";"1777172504115"
"11";"2026-04-26 00:01:54";"23.72";"59.5";"943.98";"3440";"";"";"";"";"-111";"-1.7999999523162842";"15891";"1777172514110"
"12";"2026-04-26 00:02:04";"23.72";"59.5";"944";"3440";"";"";"";"";"-111";"-1.2999999523162842";"15892";"1777172524117"
"13";"2026-04-26 00:02:14";"23.72";"59.5";"944";"3440";"";"";"";"";"-111";"-1.7999999523162842";"15893";"1777172534106"
"14";"2026-04-26 00:02:24";"23.72";"58.5";"943.98";"3440";"";"";"";"";"-111";"-1.2999999523162842";"15894";"1777172544099"
"15";"2026-04-26 00:02:34";"23.72";"60";"943.96";"3440";"";"";"";"";"-111";"-2.5";"15895";"1777172554119"
"16";"2026-04-26 00:02:44";"23.72";"59.5";"944";"3440";"";"";"";"";"-112";"-3.5";"15896";"1777172564120"
"17";"2026-04-26 00:02:54";"23.72";"59";"943.98";"3440";"";"";"";"";"-112";"-3.799999952316284";"15897";"1777172574113"
"18";"2026-04-26 00:03:04";"23.72";"59.5";"943.96";"3440";"";"";"";"";"-112";"-3.799999952316284";"15898";"1777172584118"
"19";"2026-04-26 00:03:14";"23.72";"59.5";"944.02";"3440";"";"";"";"";"-112";"-3.299999952316284";"15899";"1777172594108"
"20";"2026-04-26 00:03:24";"23.72";"59.5";"943.98";"3440";"";"";"";"";"-111";"-1.7999999523162842";"15900";"1777172604116"
"21";"2026-04-26 00:03:34";"23.72";"59";"943.98";"3440";"";"";"";"";"-111";"-1.5";"15901";"1777172614082"
"22";"2026-04-26 00:03:44";"23.72";"59.5";"943.96";"3440";"";"";"";"";"-111";"-2";"15902";"1777172624106"
"23";"2026-04-26 00:03:54";"23.72";"59.5";"943.94";"3440";"";"";"";"";"-111";"-2";"15903";"1777172634112"
"24";"2026-04-26 00:04:04";"23.72";"59.5";"943.98";"3440";"";"";"";"";"-111";"-2.799999952316284";"15904";"1777172644118"
"25";"2026-04-26 00:04:14";"23.72";"59.5";"943.96";"3440";"";"";"";"";"-112";"-3.5";"15905";"1777172654134"
"26";"2026-04-26 00:04:24";"23.72";"59.5";"943.94";"3440";"";"";"";"";"-112";"-3.799999952316284";"15906";"1777172664110"
"27";"2026-04-26 00:04:34";"23.72";"59.5";"944";"3440";"";"";"";"";"-111";"-3";"15907";"1777172674111"
"28";"2026-04-26 00:04:44";"23.72";"59.5";"943.96";"3460";"";"";"";"";"-112";"-3.5";"15908";"1777172684113"
"29";"2026-04-26 00:04:54";"23.72";"60.5";"943.96";"3440";"";"";"";"";"-110";"-1.2999999523162842";"15909";"1777172694115"
"30";"2026-04-26 00:05:04";"23.71";"59.5";"943.9200000000001";"3440";"";"";"";"";"-111";"-1.5";"15910";"1777172704118"
"31";"2026-04-26 00:05:14";"23.72";"59.5";"943.96";"3440";"";"";"";"";"-111";"-1.2999999523162842";"15911";"1777172714075"
"32";"2026-04-26 00:05:24";"23.72";"59.5";"943.94";"3440";"";"";"";"";"-111";"-2.5";"15912";"1777172724082"
"33";"2026-04-26 00:05:34";"23.71";"60";"943.98";"3440";"";"";"";"";"-111";"-1.7999999523162842";"15913";"1777172734106"
"34";"2026-04-26 00:05:44";"23.72";"59.5";"943.98";"3440";"";"";"";"";"-111";"-2";"15914";"1777172744118"
"35";"2026-04-26 00:05:54";"23.72";"60";"943.96";"3440";"";"";"";"";"-111";"-2";"15915";"1777172754110"
"36";"2026-04-26 00:06:04";"23.71";"59.5";"943.96";"3440";"";"";"";"";"-111";"-2";"15916";"1777172764109"
"37";"2026-04-26 00:06:14";"23.71";"59";"944";"3440";"";"";"";"";"-110";"-1.2999999523162842";"15917";"1777172774087"
"38";"2026-04-26 00:06:24";"23.71";"59.5";"943.96";"3440";"";"";"";"";"-111";"-1.5";"15918";"1777172784114"
"39";"2026-04-26 00:06:34";"23.71";"59";"943.96";"3440";"";"";"";"";"-111";"-2.299999952316284";"15919";"1777172794117"
"40";"2026-04-26 00:06:44";"23.71";"59.5";"943.98";"3440";"";"";"";"";"-111";"-2.5";"15920";"1777172804111"
"41";"2026-04-26 00:06:54";"23.71";"59.5";"944";"3440";"";"";"";"";"-110";"-0.800000011920929";"15921";"1777172814112"
"42";"2026-04-26 00:07:04";"23.71";"59.5";"943.96";"3440";"";"";"";"";"-111";"-2";"15922";"1777172824116"
"43";"2026-04-26 00:07:14";"23.71";"59.5";"943.98";"3440";"";"";"";"";"-111";"-2.299999952316284";"15923";"1777172834112"
"44";"2026-04-26 00:07:24";"23.71";"59.5";"944.02";"3440";"";"";"";"";"-111";"-2.299999952316284";"15924";"1777172844108"
"45";"2026-04-26 00:07:34";"23.71";"59.5";"943.98";"3440";"";"";"";"";"-111";"-2.5";"15925";"1777172854113"
"46";"2026-04-26 00:07:44";"23.71";"59";"944";"3440";"";"";"";"";"-110";"-1.5";"15926";"1777172864077"
"47";"2026-04-26 00:07:54";"23.71";"59.5";"943.94";"3440";"";"";"";"";"-110";"-1.2999999523162842";"15927";"1777172874107"
