"Nº","Data e Hora (America/Sao_Paulo)","Temperatura (°C)","Umidade Relativa (%)","Pressão Atmosférica (hPa)","Tensão do Sistema (mV)","Luminosidade (lux)","Latitude (°)","Longitude (°)","Altitude (m)","RSSI (dBm)","SNR (dB)","Frame Counter","Timestamp Aquisição (ms)"
"1","2026-04-26 03:20:45","25.44","35","1013.22","2020","44000","","","","-104","7.300000190734863","42659","1777184445369"
"2","2026-04-26 03:21:45","","","","","","","","","-104","7","42660","1777184505031"
"3","2026-04-26 03:21:45","25.45","35.5","1013.2","2040","48000","","","","-103","7","42660","1777184505337"
"4","2026-04-26 03:22:45","25.46","36","1013.1800000000001","2060","52000","","","","-103","7.300000190734863","42661","1777184565363"
"5","2026-04-26 03:23:45","25.47","36.5","1013.16","2080","56000","","","","-104","7.300000190734863","42662","1777184625342"
"6","2026-04-26 03:24:45","23.35","61.5","943.58","2600","0","","","","-103","7","42663","1777184685357"
"7","2026-04-26 03:25:45","23.36","61.5","943.58","2580","0","","","","-103","7.300000190734863","42664","1777184745363"
"8","2026-04-26 03:26:45","23.36","61.5","943.58","2580","0","","","","-104","6.5","42665","1777184805364"
"9","2026-04-26 03:27:45","23.35","61.5","943.5600000000001","2540","0","","","","-104","7.300000190734863","42666","1777184865366"
"10","2026-04-26 03:28:45","23.35","61.5","943.5600000000001","2540","0","","","","-103","7.300000190734863","42667","1777184925362"
"11","2026-04-26 03:29:45","23.35","61.5","943.54","2500","0","","","","-104","7.300000190734863","42668","1777184985382"
"12","2026-04-26 03:30:45","23.35","61.5","943.52","2480","0","","","","-104","7.5","42669","1777185045366"
"13","2026-04-26 03:31:45","23.34","61.5","943.5600000000001","2460","0","","","","-103","7.300000190734863","42670","1777185105331"
"14","2026-04-26 03:32:45","23.33","61.5","943.5","2440","0","","","","-103","7.300000190734863","42671","1777185165349"
"15","2026-04-26 03:33:45","23.33","61.5","943.52","2420","0","","","","-104","7.300000190734863","42672","1777185225374"
"16","2026-04-26 03:34:45","23.33","61.5","943.48","2400","0","","","","-103","7.300000190734863","42673","1777185285358"
"17","2026-04-26 03:35:45","23.34","61.5","943.54","2380","0","","","","-103","7.5","42674","1777185345372"
"18","2026-04-26 03:36:45","23.34","61.5","943.5","2380","0","","","","-103","7.300000190734863","42675","1777185405364"
