"Nº";"Data e Hora (America/Sao_Paulo)";"Temperatura (°C)";"Umidade Relativa (%)";"Pressão Atmosférica (hPa)";"Tensão do Sistema (mV)";"Luminosidade (lux)";"Latitude (°)";"Longitude (°)";"Altitude (m)";"RSSI (dBm)";"SNR (dB)";"Frame Counter";"Timestamp Aquisição (ms)"
"1";"2026-03-08 00:17:37";"23.67";"67.5";"944.02";"3640";"0";"";"";"";"-114";"-10";"56387";"1772939857275"
"2";"2026-03-08 04:06:37";"23.34";"67";"942.52";"3640";"0";"";"";"";"-114";"-8.800000190734863";"56616";"1772953597254"
"3";"2026-03-08 08:07:37";"23.61";"65.5";"944.74";"3620";"292";"";"";"";"-115";"-10";"56857";"1772968057293"
"4";"2026-03-08 08:10:37";"23.68";"65.5";"944.82";"3680";"356";"";"";"";"-115";"-11";"56860";"1772968237289"
"5";"2026-03-08 08:12:37";"23.75";"65";"944.82";"3700";"380";"";"";"";"-115";"-9.300000190734863";"56862";"1772968357245"
"6";"2026-03-08 08:13:37";"23.78";"65";"944.88";"3700";"392";"";"";"";"-114";"-8.5";"56863";"1772968417246"
"7";"2026-03-08 08:15:37";"23.83";"65";"944.9200000000001";"3660";"404";"";"";"";"-115";"-10.5";"56865";"1772968537218"
"8";"2026-03-08 08:19:37";"23.96";"64.5";"944.96";"3700";"440";"";"";"";"-115";"-7.800000190734863";"56869";"1772968777214"
"9";"2026-03-08 08:20:37";"24";"64.5";"944.96";"3720";"444";"";"";"";"-115";"-8.300000190734863";"56870";"1772968837223"
"10";"2026-03-08 08:21:37";"24.03";"64.5";"944.96";"3620";"448";"";"";"";"-115";"-9.300000190734863";"56871";"1772968897244"
"11";"2026-03-08 08:23:37";"24.11";"64.5";"944.98";"3720";"452";"";"";"";"-113";"-8.800000190734863";"56873";"1772969017206"
"12";"2026-03-08 08:24:37";"24.14";"64";"944.96";"3620";"448";"";"";"";"-113";"-9.5";"56874";"1772969077216"
"13";"2026-03-08 08:25:37";"24.19";"64";"945";"3700";"448";"";"";"";"-115";"-9.300000190734863";"56875";"1772969137214"
"14";"2026-03-08 08:26:37";"24.22";"64";"944.98";"3680";"444";"";"";"";"-114";"-6.800000190734863";"56876";"1772969197232"
"15";"2026-03-08 08:27:37";"24.24";"64";"945";"3640";"444";"";"";"";"-113";"-7.5";"56877";"1772969257224"
"16";"2026-03-08 08:28:37";"24.29";"64";"945.0600000000001";"3660";"440";"";"";"";"-114";"-9";"56878";"1772969317240"
"17";"2026-03-08 08:29:37";"24.32";"64";"945.0600000000001";"3680";"440";"";"";"";"-114";"-7.800000190734863";"56879";"1772969377251"
"18";"2026-03-08 08:30:37";"24.36";"63.5";"945.04";"3620";"436";"";"";"";"-114";"-8.800000190734863";"56880";"1772969437251"
"19";"2026-03-08 08:33:37";"24.46";"63.5";"945.0600000000001";"3700";"436";"";"";"";"-114";"-10.300000190734863";"56883";"1772969617250"
"20";"2026-03-08 08:35:37";"24.53";"63.5";"945.12";"3620";"436";"";"";"";"-114";"-9";"56885";"1772969737218"
"21";"2026-03-08 08:37:37";"24.59";"63";"945.1";"3720";"432";"";"";"";"-114";"-10";"56887";"1772969857210"
"22";"2026-03-08 08:38:37";"24.63";"63";"945.04";"3620";"428";"";"";"";"-113";"-8.5";"56888";"1772969917247"
"23";"2026-03-08 08:39:37";"24.66";"63";"945.04";"3680";"428";"";"";"";"-113";"-8.5";"56889";"1772969977210"
"24";"2026-03-08 08:40:37";"24.69";"63";"945.0600000000001";"3660";"424";"";"";"";"-113";"-9.5";"56890";"1772970037240"
"25";"2026-03-08 08:41:37";"24.72";"63";"945.04";"3720";"424";"";"";"";"-114";"-8.300000190734863";"56891";"1772970097218"
"26";"2026-03-08 08:42:37";"24.74";"63";"945.0600000000001";"3720";"424";"";"";"";"-114";"-7.800000190734863";"56892";"1772970157244"
"27";"2026-03-08 08:43:37";"24.77";"63";"945.0600000000001";"3640";"420";"";"";"";"-114";"-7.800000190734863";"56893";"1772970217215"
"28";"2026-03-08 08:44:37";"24.8";"63";"945.1";"3720";"416";"";"";"";"-114";"-9";"56894";"1772970277248"
"29";"2026-03-08 08:45:37";"24.83";"62.5";"945.0600000000001";"3620";"416";"";"";"";"-113";"-9";"56895";"1772970337254"
"30";"2026-03-08 08:48:37";"24.91";"62.5";"945.08";"3620";"408";"";"";"";"-114";"-9";"56898";"1772970517256"
"31";"2026-03-08 08:49:37";"24.93";"62.5";"945.12";"3640";"408";"";"";"";"-113";"-7.800000190734863";"56899";"1772970577223"
"32";"2026-03-08 08:51:37";"24.98";"62";"945.16";"3700";"404";"";"";"";"-113";"-8";"56901";"1772970697218"
"33";"2026-03-08 08:52:37";"25.01";"62.5";"945.1800000000001";"3720";"396";"";"";"";"-113";"-7.800000190734863";"56902";"1772970757253"
"34";"2026-03-08 08:53:37";"25.04";"62.5";"945.16";"3660";"388";"";"";"";"-114";"-8.800000190734863";"56903";"1772970817239"
"35";"2026-03-08 08:54:37";"25.07";"62";"945.2";"3640";"384";"";"";"";"-113";"-7.5";"56904";"1772970877252"
"36";"2026-03-08 08:55:37";"25.09";"62";"945.22";"3640";"384";"";"";"";"-113";"-7.800000190734863";"56905";"1772970937242"
"37";"2026-03-08 08:56:37";"25.12";"62";"945.22";"3640";"388";"";"";"";"-113";"-6.5";"56906";"1772970997247"
"38";"2026-03-08 08:57:37";"25.14";"62";"945.22";"3700";"388";"";"";"";"-114";"-9.5";"56907";"1772971057248"
"39";"2026-03-08 08:58:37";"25.16";"62";"945.24";"3660";"388";"";"";"";"-114";"-8.300000190734863";"56908";"1772971117216"
"40";"2026-03-08 08:59:37";"25.18";"62";"945.26";"3640";"388";"";"";"";"-113";"-7";"56909";"1772971177234"
"41";"2026-03-08 09:00:37";"25.2";"62";"945.3000000000001";"3620";"384";"";"";"";"-113";"-8.5";"56910";"1772971237237"
"42";"2026-03-08 09:01:37";"25.23";"62";"945.32";"3620";"384";"";"";"";"-113";"-7";"56911";"1772971297250"
"43";"2026-03-08 09:02:37";"25.26";"62";"945.38";"3660";"384";"";"";"";"-113";"-7.300000190734863";"56912";"1772971357248"
"44";"2026-03-08 09:03:37";"25.28";"61.5";"945.32";"3660";"372";"";"";"";"-113";"-8.300000190734863";"56913";"1772971417292"
"45";"2026-03-08 09:04:37";"25.29";"61.5";"945.34";"3700";"372";"";"";"";"-113";"-8";"56914";"1772971477245"
"46";"2026-03-08 09:05:37";"25.31";"61.5";"945.32";"3720";"376";"";"";"";"-114";"-8.5";"56915";"1772971537245"
"47";"2026-03-08 09:07:37";"25.35";"61.5";"945.34";"3640";"372";"";"";"";"-114";"-8.300000190734863";"56917";"1772971657203"
"48";"2026-03-08 09:08:37";"25.37";"61.5";"945.36";"3680";"376";"";"";"";"-114";"-8.800000190734863";"56918";"1772971717250"
"49";"2026-03-08 09:09:37";"25.4";"61.5";"945.36";"3620";"376";"";"";"";"-114";"-7.5";"56919";"1772971777205"
"50";"2026-03-08 09:10:37";"25.42";"61.5";"945.34";"3720";"376";"";"";"";"-113";"-8.5";"56920";"1772971837245"
"51";"2026-03-08 09:11:37";"25.45";"61";"945.38";"3640";"376";"";"";"";"-114";"-8.5";"56921";"1772971897210"
"52";"2026-03-08 09:13:37";"25.49";"61";"945.44";"3620";"384";"";"";"";"-113";"-7.800000190734863";"56923";"1772972017247"
"53";"2026-03-08 09:14:37";"25.49";"61";"945.44";"3720";"248";"";"";"";"-114";"-8.300000190734863";"56924";"1772972077248"
"54";"2026-03-08 09:16:37";"25.49";"61";"945.46";"3660";"192";"";"";"";"-114";"-8.5";"56926";"1772972197242"
"55";"2026-03-08 09:17:37";"25.48";"61";"945.48";"3720";"204";"";"";"";"-114";"-9.300000190734863";"56927";"1772972257212"
"56";"2026-03-08 09:19:37";"25.49";"61";"945.48";"3700";"196";"";"";"";"-114";"-9.800000190734863";"56929";"1772972377280"
"57";"2026-03-08 09:20:37";"25.48";"61";"945.5";"3640";"224";"";"";"";"-113";"-7.800000190734863";"56930";"1772972437241"
"58";"2026-03-08 09:21:37";"25.49";"61";"945.52";"3660";"244";"";"";"";"-114";"-9.300000190734863";"56931";"1772972497246"
"59";"2026-03-08 09:22:37";"25.49";"61";"945.52";"3640";"220";"";"";"";"-114";"-8.5";"56932";"1772972557245"
"60";"2026-03-08 09:24:37";"25.49";"61";"945.5";"3660";"196";"";"";"";"-114";"-9";"56934";"1772972677249"
"61";"2026-03-08 09:25:37";"25.49";"61";"945.52";"3620";"196";"";"";"";"-114";"-9.800000190734863";"56935";"1772972737250"
"62";"2026-03-08 09:26:37";"25.49";"61";"945.52";"3660";"228";"";"";"";"-113";"-8.5";"56936";"1772972797258"
"63";"2026-03-08 09:28:37";"25.52";"61";"945.48";"3700";"284";"";"";"";"-114";"-9.5";"56938";"1772972917218"
"64";"2026-03-08 09:29:37";"25.52";"61";"945.48";"3660";"280";"";"";"";"-114";"-9";"56939";"1772972977205"
"65";"2026-03-08 09:31:37";"25.55";"61";"945.48";"3640";"348";"";"";"";"-113";"-7.800000190734863";"56941";"1772973097246"
"66";"2026-03-08 09:32:37";"25.57";"61";"945.52";"3640";"360";"";"";"";"-114";"-9";"56942";"1772973157249"
"67";"2026-03-08 09:33:37";"25.59";"61";"945.54";"3620";"360";"";"";"";"-114";"-7.800000190734863";"56943";"1772973217247"
"68";"2026-03-08 09:34:37";"25.59";"61";"945.54";"3620";"356";"";"";"";"-113";"-5";"56944";"1772973277407"
"69";"2026-03-08 09:35:37";"25.62";"61";"945.58";"3680";"340";"";"";"";"-113";"-7.300000190734863";"56945";"1772973337216"
"70";"2026-03-08 09:36:37";"25.63";"60.5";"945.6";"3620";"340";"";"";"";"-114";"-8.5";"56946";"1772973397232"
"71";"2026-03-08 09:37:37";"25.65";"60.5";"945.5600000000001";"3680";"340";"";"";"";"-114";"-7.800000190734863";"56947";"1772973457244"
"72";"2026-03-08 09:38:37";"25.66";"60.5";"945.58";"3680";"328";"";"";"";"-114";"-7.300000190734863";"56948";"1772973517240"
"73";"2026-03-08 09:39:37";"25.69";"60.5";"945.6";"3700";"324";"";"";"";"-112";"-4.5";"56949";"1772973577218"
"74";"2026-03-08 09:40:37";"25.69";"60.5";"945.5600000000001";"3680";"336";"";"";"";"-113";"-6.800000190734863";"56950";"1772973637215"
"75";"2026-03-08 09:41:37";"25.72";"60.5";"945.6";"3680";"304";"";"";"";"-113";"-9";"56951";"1772973697250"
"76";"2026-03-08 09:42:37";"25.72";"60.5";"945.5600000000001";"3620";"324";"";"";"";"-113";"-4.800000190734863";"56952";"1772973757215"
"77";"2026-03-08 09:43:37";"25.74";"60.5";"945.58";"3660";"320";"";"";"";"-113";"-4.800000190734863";"56953";"1772973817214"
"78";"2026-03-08 09:44:37";"25.75";"60.5";"945.6";"3700";"320";"";"";"";"-113";"-4.300000190734863";"56954";"1772973877250"
"79";"2026-03-08 09:45:37";"25.77";"60.5";"945.62";"3680";"336";"";"";"";"-113";"-4.5";"56955";"1772973937250"
"80";"2026-03-08 09:46:37";"25.77";"60.5";"945.66";"3620";"356";"";"";"";"-113";"-5.800000190734863";"56956";"1772973997243"
"81";"2026-03-08 09:47:37";"25.78";"60.5";"945.64";"3700";"288";"";"";"";"-113";"-6.800000190734863";"56957";"1772974057245"
"82";"2026-03-08 09:48:37";"25.78";"60.5";"945.64";"3660";"244";"";"";"";"-114";"-9";"56958";"1772974117245"
"83";"2026-03-08 09:49:37";"25.79";"60";"945.64";"3680";"196";"";"";"";"-114";"-8.800000190734863";"56959";"1772974177243"
"84";"2026-03-08 09:50:37";"25.78";"60.5";"945.64";"3700";"168";"";"";"";"-114";"-9.300000190734863";"56960";"1772974237247"
"85";"2026-03-08 09:51:37";"25.78";"60";"945.62";"3640";"380";"";"";"";"-114";"-8.5";"56961";"1772974297208"
"86";"2026-03-08 09:52:37";"25.78";"60";"945.64";"3680";"188";"";"";"";"-114";"-8.300000190734863";"56962";"1772974357246"
