"Nº","Data e Hora (America/Sao_Paulo)","Temperatura (°C)","Umidade Relativa (%)","Pressão Atmosférica (hPa)","Tensão do Sistema (mV)","Luminosidade (lux)","Latitude (°)","Longitude (°)","Altitude (m)","RSSI (dBm)","SNR (dB)","DR","Frame Counter","Timestamp Aquisição (ms)"
"33","2026-06-04 00:37:34","15.98","78","956.9200000000001","3800","","","","","-105","-3.5","5","35883","1780544254596"
"34","2026-06-04 00:38:34","16.03","77.5","956.9","3800","","","","","-105","0.5","5","35884","1780544314584"
"35","2026-06-04 00:39:34","15.99","78","956.86","3820","","","","","-107","-4.300000190734863","5","35885","1780544374604"
"36","2026-06-04 00:40:34","16.01","77.5","956.86","3820","","","","","-103","-1.2999999523162842","5","35886","1780544434612"
"37","2026-06-04 00:42:34","15.95","78","956.84","3820","","","","","-107","-2","5","35888","1780544554611"
"38","2026-06-04 00:43:34","15.94","77.5","956.9","3820","","","","","-101","5.5","5","35889","1780544614607"
"39","2026-06-04 00:45:34","15.9","78","956.86","3800","","","","","-103","2.5","5","35891","1780544734612"
"40","2026-06-04 00:47:34","15.9","78","956.9","3820","","","","","-107","-4.5","5","35893","1780544854613"
"41","2026-06-04 00:48:34","15.84","78","956.9","3820","","","","","-105","-1.7999999523162842","5","35894","1780544914604"
"42","2026-06-04 00:49:34","15.88","78","956.84","3800","","","","","-106","-2.299999952316284","5","35895","1780544974604"
"43","2026-06-04 00:50:34","15.86","78","956.86","3800","","","","","-107","-9.5","5","35896","1780545034608"
"44","2026-06-04 00:52:34","15.89","78","956.86","3800","","","","","-107","-1.5","5","35898","1780545154617"
"45","2026-06-04 00:53:34","15.9","78","956.86","3820","","","","","-102","4.800000190734863","5","35899","1780545214610"
"46","2026-06-04 00:55:34","15.9","78","956.86","3800","","","","","-107","-4.300000190734863","5","35901","1780545334604"
"47","2026-06-04 00:56:34","15.81","78.5","956.86","3800","","","","","-107","-2.299999952316284","5","35902","1780545394601"
"48","2026-06-04 00:57:34","15.84","78.5","956.86","3800","","","","","-107","-5","5","35903","1780545454607"
"49","2026-06-04 00:58:34","15.86","78.5","956.86","3800","","","","","-108","-9.300000190734863","5","35904","1780545514569"
"50","2026-06-04 00:59:34","","","","","","","","","-109","-9","5","35905","1780545574248"
"51","2026-06-04 00:59:34","15.82","78.5","956.78","3800","","","","","-105","1.2999999523162842","5","35905","1780545574572"
"52","2026-06-04 01:01:34","15.78","78.5","956.82","3800","","","","","-104","-4.800000190734863","5","35907","1780545694611"
"53","2026-06-04 01:02:34","15.78","78.5","956.76","3800","","","","","-105","0.800000011920929","5","35908","1780545754571"
"54","2026-06-04 01:03:34","15.81","78.5","956.76","3800","","","","","-106","-5.5","5","35909","1780545814606"
"55","2026-06-04 01:04:34","","","","","","","","","-110","-7.800000190734863","5","35910","1780545874296"
"56","2026-06-04 01:04:34","15.81","78.5","956.78","3800","","","","","-106","-1","5","35910","1780545874570"
"57","2026-06-04 01:05:34","15.75","78.5","956.76","3800","","","","","-103","2.5","5","35911","1780545934607"
"58","2026-06-04 01:06:34","15.68","79","956.72","3820","","","","","-104","1.5","5","35912","1780545994602"
"59","2026-06-04 01:07:34","15.67","79","956.78","3800","","","","","-107","-1","5","35913","1780546054568"
"60","2026-06-04 01:08:34","15.73","78.5","956.72","3800","","","","","-104","2.299999952316284","5","35914","1780546114604"
"61","2026-06-04 01:09:34","15.65","79","956.74","3800","","","","","-107","-1.5","5","35915","1780546174598"
"62","2026-06-04 01:12:34","15.7","79","956.72","3800","","","","","-102","3.5","5","35918","1780546354610"
"63","2026-06-04 01:13:34","15.66","79","956.78","3800","","","","","-105","-0.30000001192092896","5","35919","1780546414601"
"64","2026-06-04 01:14:34","15.63","79","956.82","3800","","","","","-106","-0.30000001192092896","5","35920","1780546474602"
"65","2026-06-04 01:15:34","15.71","79","956.76","3820","","","","","-102","4.800000190734863","5","35921","1780546534583"
"66","2026-06-04 01:16:34","15.66","79","956.76","3800","","","","","-109","-3","5","35922","1780546594611"
"67","2026-06-04 01:17:34","15.61","79","956.74","3800","","","","","-104","1.7999999523162842","5","35923","1780546654610"
"68","2026-06-04 01:19:34","15.54","79.5","956.6800000000001","3800","","","","","-107","-6.300000190734863","5","35925","1780546774603"
"69","2026-06-04 01:20:34","15.53","79.5","956.6800000000001","3800","","","","","-105","1.2999999523162842","5","35926","1780546834602"
"70","2026-06-04 01:21:34","15.57","79.5","956.66","3800","","","","","-104","1.2999999523162842","5","35927","1780546894576"
"71","2026-06-04 01:23:34","15.5","79.5","956.62","3800","","","","","-102","0.5","5","35929","1780547014608"
"72","2026-06-04 01:24:34","15.54","79.5","956.66","3800","","","","","-105","0.5","5","35930","1780547074602"
"73","2026-06-04 01:25:34","15.57","79.5","956.66","3800","","","","","-104","0","5","35931","1780547134597"
"74","2026-06-04 01:26:34","15.56","80","956.66","3800","","","","","-103","3.299999952316284","5","35932","1780547194578"
"75","2026-06-04 01:27:34","15.56","79.5","956.64","3800","","","","","-107","-4","5","35933","1780547254604"
"76","2026-06-04 01:28:34","","","","","","","","","-110","-7","5","35934","1780547314272"
"77","2026-06-04 01:28:34","15.63","79","956.6800000000001","3800","","","","","-105","4.300000190734863","5","35934","1780547314567"
"78","2026-06-04 01:29:34","","","","","","","","","-108","-5.300000190734863","5","35935","1780547374282"
"79","2026-06-04 01:29:34","15.63","79.5","956.6800000000001","3800","","","","","-102","4.800000190734863","5","35935","1780547374565"
"80","2026-06-04 01:30:34","15.61","79.5","956.7","3800","","","","","-109","0.5","5","35936","1780547434586"
"81","2026-06-04 01:31:34","15.64","79.5","956.7","3800","","","","","-105","-2.299999952316284","5","35937","1780547494611"
"82","2026-06-04 01:32:34","15.61","79.5","956.6800000000001","3800","","","","","-105","0.30000001192092896","5","35938","1780547554611"
"83","2026-06-04 01:33:34","15.61","79.5","956.6800000000001","3800","","","","","-107","-5.800000190734863","5","35939","1780547614569"
"84","2026-06-04 01:34:34","15.64","79","956.66","3800","","","","","-103","2.5","5","35940","1780547674607"
"85","2026-06-04 01:36:34","15.6","79.5","956.66","3800","","","","","-104","3","5","35942","1780547794608"
"86","2026-06-04 01:37:34","15.58","79.5","956.6","3800","","","","","-101","5.300000190734863","5","35943","1780547854574"
"87","2026-06-04 01:38:34","15.63","79","956.62","3800","","","","","-106","-2.299999952316284","5","35944","1780547914567"
"88","2026-06-04 01:39:34","15.63","79","956.58","3800","","","","","-108","-4","5","35945","1780547974584"
"89","2026-06-04 01:40:34","15.61","79.5","956.52","3800","","","","","-104","1","5","35946","1780548034593"
"90","2026-06-04 01:41:34","15.54","79.5","956.52","3800","","","","","-106","-0.5","5","35947","1780548094600"
"91","2026-06-04 01:42:34","15.56","79.5","956.5","3800","","","","","-103","2.5","5","35948","1780548154608"
"92","2026-06-04 01:43:34","15.61","79.5","956.52","3800","","","","","-106","-0.5","5","35949","1780548214591"
"93","2026-06-04 01:46:34","15.64","79.5","956.48","3800","","","","","-105","0","5","35952","1780548394588"
"94","2026-06-04 01:47:34","15.61","79","956.44","3800","","","","","-105","0.800000011920929","5","35953","1780548454626"
"95","2026-06-04 01:48:34","15.6","79.5","956.48","3800","","","","","-105","0.30000001192092896","5","35954","1780548514568"
"96","2026-06-04 01:51:34","15.45","80","956.44","3800","","","","","-105","0.30000001192092896","5","35957","1780548694564"
"97","2026-06-04 01:52:34","15.44","79.5","956.4","3800","","","","","-108","-8.800000190734863","5","35958","1780548754603"
"98","2026-06-04 01:53:34","15.44","80","956.4","3800","","","","","-104","1.2999999523162842","5","35959","1780548814600"
"99","2026-06-04 01:54:34","15.48","79.5","956.38","3800","","","","","-108","-6.800000190734863","5","35960","1780548874601"
"100","2026-06-04 01:55:34","15.57","79.5","956.4","3800","","","","","-107","-4","5","35961","1780548934599"
"101","2026-06-04 01:56:34","","","","","","","","","-109","-3.799999952316284","5","35962","1780548994264"
"102","2026-06-04 01:56:34","15.61","79.5","956.36","3800","","","","","-102","4","5","35962","1780548994562"
"103","2026-06-04 01:57:34","15.54","79.5","956.32","3800","","","","","-105","0","5","35963","1780549054590"
"104","2026-06-04 01:58:34","15.54","79.5","956.32","3800","","","","","-105","0.800000011920929","5","35964","1780549114591"
"105","2026-06-04 01:59:34","15.52","79.5","956.36","3800","","","","","-106","-0.30000001192092896","5","35965","1780549174594"
"106","2026-06-04 02:00:34","15.5","79.5","956.38","3800","","","","","-103","2.799999952316284","5","35966","1780549234591"
"107","2026-06-04 02:01:34","15.43","80","956.4","3800","","","","","-103","3.5","5","35967","1780549294590"
"108","2026-06-04 02:02:34","15.43","80","956.36","3800","","","","","-108","-7","5","35968","1780549354596"
"109","2026-06-04 02:03:34","","","","","","","","","-109","-6.5","5","35969","1780549414267"
"110","2026-06-04 02:03:34","15.52","79.5","956.4200000000001","3800","","","","","-104","2.299999952316284","5","35969","1780549414560"
"111","2026-06-04 02:04:34","15.56","79.5","956.4","3800","","","","","-108","-7.300000190734863","5","35970","1780549474597"
"112","2026-06-04 02:05:34","15.53","79.5","956.38","3800","","","","","-100","6","5","35971","1780549534592"
"113","2026-06-04 02:07:34","15.38","80","956.4200000000001","3800","","","","","-108","-8","5","35973","1780549654590"
"114","2026-06-04 02:09:34","15.32","80.5","956.4","3800","","","","","-103","3","5","35975","1780549774552"
"115","2026-06-04 02:10:34","15.34","80.5","956.4","3800","","","","","-103","3.799999952316284","5","35976","1780549834590"
"116","2026-06-04 02:11:34","15.36","80","956.38","3820","","","","","-107","-1.5","5","35977","1780549894590"
"117","2026-06-04 02:12:34","15.34","80","956.4200000000001","3800","","","","","-105","0.30000001192092896","5","35978","1780549954598"
"118","2026-06-04 02:13:34","15.32","80.5","956.4200000000001","3800","","","","","-105","-0.30000001192092896","5","35979","1780550014590"
"119","2026-06-04 02:14:34","15.39","80","956.4200000000001","3800","","","","","-104","2.299999952316284","5","35980","1780550074595"
"120","2026-06-04 02:15:34","15.34","80","956.4200000000001","3800","","","","","-106","-1.2999999523162842","5","35981","1780550134598"
"121","2026-06-04 02:16:34","15.26","80.5","956.4200000000001","3800","","","","","-106","-1","5","35982","1780550194602"
"122","2026-06-04 02:17:34","15.17","80.5","956.4","3800","","","","","-104","2.799999952316284","5","35983","1780550254614"
"123","2026-06-04 02:18:34","15.15","81","956.4200000000001","3800","","","","","-105","-0.5","5","35984","1780550314591"
"124","2026-06-04 02:19:34","15.16","81","956.4","3800","","","","","-105","1.7999999523162842","5","35985","1780550374593"
"125","2026-06-04 02:20:34","15.21","80.5","956.4","3800","","","","","-107","-2.799999952316284","5","35986","1780550434602"
"126","2026-06-04 02:21:34","15.18","81","956.36","3800","","","","","-103","3.299999952316284","5","35987","1780550494570"
"127","2026-06-04 02:22:34","15.24","81","956.36","3800","","","","","-104","1","5","35988","1780550554588"
"128","2026-06-04 02:23:34","15.26","80.5","956.4200000000001","3800","","","","","-106","-2","5","35989","1780550614596"
"129","2026-06-04 02:25:34","15.13","81","956.38","3800","","","","","-103","3.799999952316284","5","35991","1780550734566"
"130","2026-06-04 02:26:34","15.11","81","956.36","3800","","","","","-102","2.799999952316284","5","35992","1780550794572"
"131","2026-06-04 02:28:34","15.31","80.5","956.48","3800","","","","","-103","2.799999952316284","5","35994","1780550914591"
"132","2026-06-04 02:29:34","15.25","80.5","956.48","3800","","","","","-103","2.299999952316284","5","35995","1780550974583"
"133","2026-06-04 02:30:34","15.23","80.5","956.48","3800","","","","","-105","-1.2999999523162842","5","35996","1780551034581"
"134","2026-06-04 02:31:34","15.25","80.5","956.52","3800","","","","","-105","-4","5","35997","1780551094591"
"135","2026-06-04 02:32:34","15.22","80.5","956.5","3800","","","","","-103","2.799999952316284","5","35998","1780551154583"
"136","2026-06-04 02:33:34","","","","","","","","","-112","-7.5","5","35999","1780551214263"
"137","2026-06-04 02:33:34","15.17","81","956.5","3800","","","","","-106","-1.7999999523162842","5","35999","1780551214546"
"138","2026-06-04 02:34:34","15.19","81","956.5","3800","","","","","-101","4.800000190734863","5","36000","1780551274551"
"139","2026-06-04 02:35:34","15.2","81","956.46","3800","","","","","-104","0.800000011920929","5","36001","1780551334562"
"140","2026-06-04 02:36:34","15.21","80.5","956.4","3800","","","","","-103","2.299999952316284","5","36002","1780551394597"
"141","2026-06-04 02:37:34","15.27","80.5","956.44","3800","","","","","-106","-2.5","5","36003","1780551454584"
"142","2026-06-04 02:38:34","15.35","80.5","956.48","3800","","","","","-103","3.5","5","36004","1780551514584"
"143","2026-06-04 02:39:34","15.3","80","956.44","3800","","","","","-104","2","5","36005","1780551574592"
"144","2026-06-04 02:40:34","15.34","80","956.44","3800","","","","","-105","0.800000011920929","5","36006","1780551634558"
"145","2026-06-04 02:41:34","15.3","80.5","956.48","3800","","","","","-104","1","5","36007","1780551694595"
"146","2026-06-04 02:42:34","15.24","80.5","956.46","3800","","","","","-102","0.5","5","36008","1780551754589"
"147","2026-06-04 02:43:34","","","","","","","","","-109","-7.5","5","36009","1780551814254"
"148","2026-06-04 02:43:34","15.21","80.5","956.44","3800","","","","","-106","-1.5","5","36009","1780551814551"
"149","2026-06-04 02:44:34","15.16","81","956.44","3800","","","","","-106","-1.5","5","36010","1780551874592"
"150","2026-06-04 02:45:34","15.2","81","956.5","3800","","","","","-104","1.5","5","36011","1780551934587"
"151","2026-06-04 02:46:34","15.19","81","956.48","3800","","","","","-101","5.800000190734863","5","36012","1780551994585"
"152","2026-06-04 02:47:34","15.13","81","956.48","3800","","","","","-104","2.799999952316284","5","36013","1780552054580"
"153","2026-06-04 02:48:34","15.07","81","956.46","3800","","","","","-105","-3","5","36014","1780552114581"
"154","2026-06-04 02:49:34","15","81.5","956.52","3800","","","","","-102","-1.5","5","36015","1780552174587"
"155","2026-06-04 02:50:34","14.92","82","956.5","3800","","","","","-105","-1.2999999523162842","5","36016","1780552234581"
"156","2026-06-04 02:52:34","14.85","82","956.5","3820","","","","","-104","0.5","5","36018","1780552354588"
"157","2026-06-04 02:53:34","14.94","82","956.5","3800","","","","","-107","-4.300000190734863","5","36019","1780552414586"
"158","2026-06-04 02:54:34","15.01","81.5","956.5","3800","","","","","-106","-2","5","36020","1780552474589"
"159","2026-06-04 02:55:34","15.02","81.5","956.52","3800","","","","","-105","-0.5","5","36021","1780552534581"
"160","2026-06-04 02:56:34","15","82","956.54","3800","","","","","-104","2.799999952316284","5","36022","1780552594581"
"161","2026-06-04 02:57:34","15.07","81.5","956.54","3800","","","","","-109","-2.799999952316284","5","36023","1780552654587"
"162","2026-06-04 02:58:34","14.98","81.5","956.54","3800","","","","","-106","-2.299999952316284","5","36024","1780552714584"
"163","2026-06-04 02:59:34","14.94","82","956.54","3800","","","","","-105","-1.5","5","36025","1780552774590"
"164","2026-06-04 03:00:34","14.92","82","956.52","3800","","","","","-105","1.5","5","36026","1780552834578"
"165","2026-06-04 03:01:34","14.89","82","956.52","3800","","","","","-104","2.299999952316284","5","36027","1780552894550"
"166","2026-06-04 03:02:34","14.9","82","956.52","3800","","","","","-107","-6.300000190734863","5","36028","1780552954590"
"167","2026-06-04 03:03:34","14.85","82.5","956.48","3800","","","","","-104","2.5","5","36029","1780553014578"
"168","2026-06-04 03:04:34","14.81","82.5","956.52","3800","","","","","-103","3","5","36030","1780553074585"
"169","2026-06-04 03:06:34","14.93","82.5","956.5600000000001","3800","","","","","-107","2.299999952316284","5","36032","1780553194579"
"170","2026-06-04 03:07:34","15.02","82","956.5","3800","","","","","-105","-2.299999952316284","5","36033","1780553254572"
"171","2026-06-04 03:08:34","15.03","82","956.52","3800","","","","","-104","-0.800000011920929","5","36034","1780553314578"
"172","2026-06-04 03:09:34","14.99","82","956.54","3800","","","","","-103","-6","5","36035","1780553374571"
"173","2026-06-04 03:10:34","15.01","82","956.54","3800","","","","","-103","3","5","36036","1780553434578"
"174","2026-06-04 03:12:34","14.95","82","956.48","3800","","","","","-104","2.5","5","36038","1780553554584"
"175","2026-06-04 03:14:34","15.17","81.5","956.48","3800","","","","","-105","0.5","5","36040","1780553674577"
"176","2026-06-04 03:15:34","","","","","","","","","-110","-8.300000190734863","5","36041","1780553734242"
"177","2026-06-04 03:15:34","15.22","81","956.5","3800","","","","","-101","5","5","36041","1780553734539"
"178","2026-06-04 03:16:34","15.21","81","956.44","3800","","","","","-104","2.299999952316284","5","36042","1780553794579"
"179","2026-06-04 03:17:34","","","","","","","","","-109","-7","5","36043","1780553854249"
"180","2026-06-04 03:18:34","15.27","81","956.46","3800","","","","","-106","-1.5","5","36044","1780553914574"
"181","2026-06-04 03:19:34","15.24","81","956.5","3800","","","","","-106","-1.7999999523162842","5","36045","1780553974572"
"182","2026-06-04 03:20:34","15.24","81","956.5","3800","","","","","-106","-2","5","36046","1780554034582"
"183","2026-06-04 03:21:34","15.19","81.5","956.48","3800","","","","","-104","0.5","5","36047","1780554094579"
"184","2026-06-04 03:22:34","15.26","81","956.46","3800","","","","","-105","0","5","36048","1780554154578"
"185","2026-06-04 03:23:34","15.29","80.5","956.5","3800","","","","","-104","-0.30000001192092896","5","36049","1780554214573"
"186","2026-06-04 03:24:34","15.22","81","956.5","3800","","","","","-101","7.5","5","36050","1780554274580"
"187","2026-06-04 03:25:34","15.24","81","956.52","3800","","","","","-110","-4","5","36051","1780554334579"
"188","2026-06-04 03:26:34","15.31","80.5","956.52","3800","","","","","-100","5","5","36052","1780554394576"
"189","2026-06-04 03:27:34","15.3","81","956.48","3800","","","","","-104","2.299999952316284","5","36053","1780554454585"
"190","2026-06-04 03:28:34","15.33","81","956.44","3800","","","","","-106","-4.5","5","36054","1780554514575"
"191","2026-06-04 03:29:34","15.27","81","956.44","3800","","","","","-106","-1.5","5","36055","1780554574594"
"192","2026-06-04 03:30:34","15.2","81","956.52","3800","","","","","-108","-8","5","36056","1780554634585"
"193","2026-06-04 03:31:34","15.23","81","956.4200000000001","3800","","","","","-104","2","5","36057","1780554694591"
"194","2026-06-04 03:32:34","15.23","81","956.4200000000001","3800","","","","","-107","-2.5","5","36058","1780554754577"
"195","2026-06-04 03:33:34","15.18","81.5","956.44","3800","","","","","-102","4.5","5","36059","1780554814569"
"196","2026-06-04 03:34:34","15.2","81","956.48","3800","","","","","-100","5.800000190734863","5","36060","1780554874572"
"197","2026-06-04 03:35:34","15.19","81","956.38","3800","","","","","-104","1.5","5","36061","1780554934579"
"198","2026-06-04 03:36:34","15.14","81.5","956.46","3800","","","","","-103","3.299999952316284","5","36062","1780554994580"
"199","2026-06-04 03:37:34","15.09","81.5","956.4200000000001","3800","","","","","-103","3.5","5","36063","1780555054581"
"200","2026-06-04 03:38:34","15.03","82","956.46","3800","","","","","-102","3.799999952316284","5","36064","1780555114590"
"201","2026-06-04 03:39:34","14.99","82","956.44","3800","","","","","-105","-0.5","5","36065","1780555174575"
"202","2026-06-04 03:40:34","15.02","82.5","956.48","3800","","","","","-104","1.5","5","36066","1780555234577"
"203","2026-06-04 03:41:34","15.08","82","956.4200000000001","3800","","","","","-107","-2","5","36067","1780555294576"
"204","2026-06-04 03:42:34","15.09","81.5","956.44","3800","","","","","-103","-0.30000001192092896","5","36068","1780555354574"
"205","2026-06-04 03:43:34","15.08","82","956.4200000000001","3800","","","","","-101","4.5","5","36069","1780555414590"
"206","2026-06-04 03:44:34","15.11","81.5","956.44","3800","","","","","-107","-3.5","5","36070","1780555474579"
"207","2026-06-04 03:45:34","15.14","81.5","956.46","3800","","","","","-104","-4.5","5","36071","1780555534577"
"208","2026-06-04 03:46:34","15.09","82","956.52","3800","","","","","-104","2","5","36072","1780555594569"
"209","2026-06-04 03:47:34","15.05","81.5","956.52","3800","","","","","-105","0.5","5","36073","1780555654570"
"210","2026-06-04 03:48:34","15.06","82","956.54","3800","","","","","-107","-3.299999952316284","5","36074","1780555714570"
"211","2026-06-04 03:49:34","15.09","81.5","956.54","3800","","","","","-104","2","5","36075","1780555774578"
"212","2026-06-04 03:50:34","15.05","82","956.5600000000001","3800","","","","","-104","1.5","5","36076","1780555834613"
"213","2026-06-04 03:51:34","15.02","82","956.58","3800","","","","","-103","3.5","5","36077","1780555894576"
"214","2026-06-04 03:52:34","15.07","82","956.58","3800","","","","","-101","5.300000190734863","5","36078","1780555954582"
"215","2026-06-04 03:53:34","15.02","82","956.58","3800","","","","","-102","1","5","36079","1780556014578"
"216","2026-06-04 03:54:34","14.99","82","956.5600000000001","3800","","","","","-102","3.299999952316284","5","36080","1780556074585"
"217","2026-06-04 03:55:34","14.93","82.5","956.58","3800","","","","","-106","-1.5","5","36081","1780556134581"
"218","2026-06-04 03:56:34","15.05","82","956.62","3800","","","","","-105","0.800000011920929","5","36082","1780556194579"
"219","2026-06-04 03:57:34","15.03","82","956.62","3800","","","","","-108","-7.300000190734863","5","36083","1780556254570"
"220","2026-06-04 03:58:34","15.09","81.5","956.6","3800","","","","","-104","0.30000001192092896","5","36084","1780556314575"
"221","2026-06-04 03:59:34","15.04","82","956.62","3800","","","","","-104","2","5","36085","1780556374573"
"222","2026-06-04 04:00:34","14.99","82","956.62","3800","","","","","-105","0.800000011920929","5","36086","1780556434575"
"223","2026-06-04 04:01:34","14.95","82","956.64","3800","","","","","-103","1.7999999523162842","5","36087","1780556494574"
"224","2026-06-04 04:02:34","14.93","82.5","956.64","3800","","","","","-106","-6.300000190734863","5","36088","1780556554562"
"225","2026-06-04 04:04:34","14.79","83","956.62","3800","","","","","-102","2.299999952316284","5","36090","1780556674592"
"226","2026-06-04 04:05:34","14.75","83","956.66","3800","","","","","-101","4.800000190734863","5","36091","1780556734571"
"227","2026-06-04 04:06:34","14.74","83","956.64","3800","","","","","-105","1","5","36092","1780556794572"
"228","2026-06-04 04:07:34","14.69","83.5","956.6800000000001","3800","","","","","-100","6.300000190734863","5","36093","1780556854574"
"229","2026-06-04 04:08:34","14.81","83","956.6800000000001","3800","","","","","-103","2.299999952316284","5","36094","1780556914566"
"230","2026-06-04 04:09:34","14.76","83","956.62","3800","","","","","-104","2","5","36095","1780556974564"
"231","2026-06-04 04:10:34","14.74","83","956.66","3800","","","","","-108","-4","5","36096","1780557034568"
"232","2026-06-04 04:11:34","14.72","83","956.6800000000001","3800","","","","","-105","0.5","5","36097","1780557094574"
"233","2026-06-04 04:12:34","14.88","82.5","956.6","3800","","","","","-105","0.800000011920929","5","36098","1780557154568"
"234","2026-06-04 04:13:34","14.86","82.5","956.62","3800","","","","","-104","-0.800000011920929","5","36099","1780557214569"
"235","2026-06-04 04:14:34","14.82","82.5","956.58","3800","","","","","-103","2.799999952316284","5","36100","1780557274570"
"236","2026-06-04 04:15:34","14.81","83","956.62","3800","","","","","-104","2","5","36101","1780557334564"
"237","2026-06-04 04:16:34","14.82","83","956.6","3800","","","","","-105","-0.5","5","36102","1780557394575"
"238","2026-06-04 04:17:34","14.81","83","956.62","3800","","","","","-108","-8.800000190734863","5","36103","1780557454565"
"239","2026-06-04 04:18:34","14.81","83","956.58","3800","","","","","-103","1.7999999523162842","5","36104","1780557514573"
"240","2026-06-04 04:19:34","14.85","83","956.54","3800","","","","","-102","-3.5","5","36105","1780557574566"
"241","2026-06-04 04:20:34","14.89","82.5","956.54","3800","","","","","-103","2.5","5","36106","1780557634573"
"242","2026-06-04 04:21:34","14.92","82.5","956.58","3800","","","","","-103","2.5","5","36107","1780557694569"
"243","2026-06-04 04:22:34","14.87","82.5","956.54","3800","","","","","-103","3.299999952316284","5","36108","1780557754562"
"244","2026-06-04 04:23:34","14.84","83","956.54","3800","","","","","-105","0.5","5","36109","1780557814568"
"245","2026-06-04 04:24:34","14.8","83","956.5","3800","","","","","-101","5.300000190734863","5","36110","1780557874573"
"246","2026-06-04 04:25:34","14.83","83","956.48","3800","","","","","-101","4.800000190734863","5","36111","1780557934567"
"247","2026-06-04 04:26:34","14.83","82.5","956.54","3800","","","","","-103","3","5","36112","1780557994566"
"248","2026-06-04 04:27:34","14.74","83","956.52","3800","","","","","-107","3.5","5","36113","1780558054568"
"249","2026-06-04 04:28:34","14.71","83.5","956.52","3800","","","","","-104","0.5","5","36114","1780558114567"
