"Nº","Data e Hora (America/Sao_Paulo)","Temperatura (°C)","Umidade Relativa (%)","Pressão Atmosférica (hPa)","Tensão do Sistema (mV)","Luminosidade (lux)","Latitude (°)","Longitude (°)","Altitude (m)","RSSI (dBm)","SNR (dB)","Frame Counter","Timestamp Aquisição (ms)"
"1","2026-02-15 00:00:07","23.62","70.5","945.9","3580","16","-22.82228660583496","-47.06559371948242","632.7","-104","8.3","30548","1771124406872"
"2","2026-02-15 00:00:17","23.61","70.5","945.88","3600","16","-22.822280883789062","-47.06560134887695","632","-103","9","30549","1771124416876"
"3","2026-02-15 00:00:27","23.61","70.5","945.88","3640","16","-22.82227325439453","-47.065616607666016","630.5","-104","7.5","30550","1771124426878"
"4","2026-02-15 00:00:37","23.61","70.5","945.86","3580","20","-22.8222713470459","-47.06562805175781","629.5","-105","6.8","30551","1771124436875"
"5","2026-02-15 00:00:47","23.61","71","945.9","3600","16","-22.822284698486328","-47.065635681152344","631.9000000000001","-104","8.3","30552","1771124446877"
"6","2026-02-15 00:00:56","23.61","70.5","945.88","3640","20","-22.822290420532227","-47.06563186645508","633.7","-105","6.8","30553","1771124456880"
"7","2026-02-15 00:01:06","23.6","70.5","945.84","3600","20","-22.822301864624023","-47.06562805175781","634.4000000000001","-102","9","30554","1771124466873"
"8","2026-02-15 00:01:17","23.6","70.5","945.9","3580","16","-22.822307586669922","-47.06562423706055","634.9000000000001","-100","10.5","30555","1771124476882"
"9","2026-02-15 00:01:27","23.6","70","945.88","3580","16","-22.82230567932129","-47.06562042236328","635","-104","3","30556","1771124486874"
"10","2026-02-15 00:01:37","23.6","70.5","945.9200000000001","3620","16","-22.822303771972656","-47.065616607666016","635","-100","10.5","30557","1771124496905"
"11","2026-02-15 00:01:47","23.59","70.5","945.88","3600","16","-22.822296142578125","-47.06563186645508","632.2","-114","-5.8","30558","1771124506873"
"12","2026-02-15 00:01:57","23.59","70.5","945.88","3580","16","-22.822290420532227","-47.06563949584961","630.7","-98","11","30559","1771124516882"
"13","2026-02-15 00:02:07","23.59","70.5","945.88","3580","20","-22.822288513183594","-47.065635681152344","632.2","-99","10.5","30560","1771124526870"
"14","2026-02-15 00:02:17","23.59","70.5","945.86","3600","20","-22.822290420532227","-47.065635681152344","632.7","-101","10","30561","1771124536874"
"15","2026-02-15 00:02:27","23.59","70.5","945.86","3580","20","-22.82228660583496","-47.06562805175781","633.5","-98","11.5","30562","1771124546888"
"16","2026-02-15 00:02:37","23.58","70.5","945.86","3580","20","-22.822284698486328","-47.065616607666016","634.4000000000001","-101","10.3","30563","1771124556870"
"17","2026-02-15 00:02:47","23.58","70.5","945.88","3600","20","-22.82227325439453","-47.06561279296875","633.9000000000001","-103","8.5","30564","1771124566879"
"18","2026-02-15 00:02:57","23.58","70.5","945.9200000000001","3580","16","-22.822261810302734","-47.06562042236328","630.7","-97","12","30565","1771124576876"
"19","2026-02-15 00:03:07","23.58","70","945.94","3600","20","-22.822261810302734","-47.06562423706055","628.2","-102","9.3","30566","1771124586882"
"20","2026-02-15 00:03:17","23.57","70.5","945.88","3600","20","-22.822256088256836","-47.06562805175781","625.9000000000001","-102","9.3","30567","1771124596872"
"21","2026-02-15 00:03:27","23.58","70.5","945.9200000000001","3620","20","-22.822256088256836","-47.06562423706055","629","-108","4.5","30568","1771124606877"
"22","2026-02-15 00:03:37","23.57","70.5","945.9","3580","16","-22.822263717651367","-47.06562423706055","631.7","-101","9.8","30569","1771124616879"
"23","2026-02-15 00:03:47","23.57","70.5","945.88","3580","20","-22.822275161743164","-47.06562805175781","634","-103","8.5","30570","1771124626875"
"24","2026-02-15 00:03:57","23.56","70.5","945.94","3640","20","-22.822282791137695","-47.065635681152344","637","-98","11","30571","1771124636882"
"25","2026-02-15 00:04:07","23.56","70.5","945.9","3600","20","-22.8222713470459","-47.06562423706055","637.2","-101","10.3","30572","1771124646871"
"26","2026-02-15 00:04:17","23.56","70.5","945.86","3600","20","-22.822246551513672","-47.06562805175781","635.2","-99","10.5","30573","1771124656874"
"27","2026-02-15 00:04:27","23.56","70.5","945.9200000000001","3660","20","-22.822229385375977","-47.06563949584961","631","-106","6.8","30574","1771124666878"
"28","2026-02-15 00:04:37","23.55","70","945.9200000000001","3580","16","-22.822219848632812","-47.06563949584961","628","-100","10.3","30575","1771124676886"
"29","2026-02-15 00:04:47","23.56","70.5","945.9200000000001","3600","16","-22.822216033935547","-47.065635681152344","626.9000000000001","-98","11.3","30576","1771124686868"
"30","2026-02-15 00:04:57","23.55","70.5","945.9200000000001","3600","20","-22.822221755981445","-47.06563949584961","626","-101","9.5","30577","1771124696882"
"31","2026-02-15 00:05:07","23.55","70.5","945.9200000000001","3580","16","-22.822235107421875","-47.06564712524414","626","-103","8.3","30578","1771124706872"
"32","2026-02-15 00:05:17","23.55","70","945.94","3580","16","-22.822248458862305","-47.065650939941406","626.4000000000001","-105","7.5","30579","1771124716876"
"33","2026-02-15 00:05:27","23.54","70.5","945.94","3580","16","-22.8222599029541","-47.06565475463867","626.7","-100","10.5","30580","1771124726867"
"34","2026-02-15 00:05:37","23.54","70.5","945.88","3580","16","-22.822267532348633","-47.06565475463867","626","-99","11","30581","1771124736873"
"35","2026-02-15 00:05:47","23.54","70.5","945.9","3580","16","-22.822267532348633","-47.065650939941406","626.9000000000001","-102","9.3","30582","1771124746872"
"36","2026-02-15 00:05:57","23.53","70.5","945.88","3580","20","-22.822269439697266","-47.06566619873047","628.5","-104","8.3","30583","1771124756876"
"37","2026-02-15 00:06:06","23.53","70.5","945.94","3580","20","-22.822277069091797","-47.065677642822266","629.4000000000001","-99","11","30584","1771124766884"
"38","2026-02-15 00:06:17","23.53","70.5","945.9","3580","16","-22.82227897644043","-47.065677642822266","630.2","-102","9.5","30585","1771124776869"
"39","2026-02-15 00:06:27","23.53","70.5","945.9","3580","16","-22.822282791137695","-47.065673828125","630.2","-106","5.5","30586","1771124786870"
"40","2026-02-15 00:06:37","23.53","70.5","945.9","3580","20","-22.822288513183594","-47.06566619873047","631.2","-101","10","30587","1771124796878"
"41","2026-02-15 00:06:47","23.52","70.5","945.9","3600","16","-22.82229232788086","-47.06565856933594","632.5","-102","9","30588","1771124806876"
"42","2026-02-15 00:06:57","23.52","70.5","945.84","3580","16","-22.822294235229492","-47.06565475463867","632.5","-103","9","30589","1771124816881"
"43","2026-02-15 00:07:07","23.52","70.5","945.88","3620","16","-22.82228660583496","-47.06565856933594","633.2","-111","0","30590","1771124826882"
"44","2026-02-15 00:07:16","23.52","70.5","945.88","3580","16","-22.822280883789062","-47.06566619873047","632.9000000000001","-103","8.5","30591","1771124836876"
"45","2026-02-15 00:07:26","23.51","70.5","945.96","3580","16","-22.82227897644043","-47.0656623840332","629","-111","1.3","30592","1771124846881"
"46","2026-02-15 00:07:37","23.51","70.5","945.9200000000001","3640","16","-22.822275161743164","-47.06565856933594","626.2","-106","6.5","30593","1771124856869"
"47","2026-02-15 00:07:47","23.5","70.5","945.88","3580","16","-22.82227325439453","-47.06565856933594","624.5","-102","9.5","30594","1771124866872"
"48","2026-02-15 00:07:57","23.49","70.5","945.88","3560","16","-22.822280883789062","-47.065650939941406","625.2","-105","7","30595","1771124876874"
"49","2026-02-15 00:08:07","23.5","70.5","945.9","3580","20","-22.82228660583496","-47.065643310546875","627.5","-99","10.5","30596","1771124886875"
"50","2026-02-15 00:08:17","23.49","70.5","945.94","3640","16","-22.822294235229492","-47.065643310546875","629","-99","10.5","30597","1771124896872"
"51","2026-02-15 00:08:26","23.49","70.5","945.9","3640","16","-22.82229232788086","-47.06563949584961","629.5","-101","10.5","30598","1771124906874"
"52","2026-02-15 00:08:37","23.48","70.5","945.86","3560","16","-22.82228660583496","-47.06563949584961","630.5","-103","8.8","30599","1771124916885"
"53","2026-02-15 00:08:47","23.48","70.5","945.86","3580","20","-22.82227897644043","-47.065635681152344","629.9000000000001","-104","8.5","30600","1771124926882"
"54","2026-02-15 00:08:56","23.48","70.5","945.86","3600","16","-22.822265625","-47.06562042236328","629.5","-102","9","30601","1771124936878"
"55","2026-02-15 00:09:07","23.48","70.5","945.88","3640","16","-22.822267532348633","-47.06562423706055","629.4000000000001","-106","7","30602","1771124946872"
"56","2026-02-15 00:09:17","23.48","70.5","945.86","3580","16","-22.822282791137695","-47.06563186645508","629.4000000000001","-109","3.8","30603","1771124956880"
"57","2026-02-15 00:09:27","23.47","70.5","945.88","3580","16","-22.822290420532227","-47.065635681152344","629","-103","9.3","30604","1771124966869"
"58","2026-02-15 00:09:37","23.47","70.5","945.9200000000001","3580","16","-22.82229232788086","-47.06564712524414","628.4000000000001","-109","3.5","30605","1771124976871"
"59","2026-02-15 00:09:47","23.47","70.5","945.88","3600","16","-22.82227897644043","-47.065643310546875","627.5","-111","0.5","30606","1771124986873"
"60","2026-02-15 00:09:56","23.47","70.5","945.88","3580","16","-22.822269439697266","-47.06563949584961","627","-102","9.8","30607","1771124996869"
"61","2026-02-15 00:10:07","23.47","70.5","945.9","3580","16","-22.822277069091797","-47.06564712524414","627.5","-105","7.3","30608","1771125006873"
"62","2026-02-15 00:10:17","23.46","70.5","945.94","3580","16","-22.822284698486328","-47.06565856933594","629.4000000000001","-102","9.3","30609","1771125016885"
"63","2026-02-15 00:10:27","23.46","70.5","945.9200000000001","3620","16","-22.822290420532227","-47.06566619873047","629","-111","0.8","30610","1771125026871"
"64","2026-02-15 00:10:37","23.46","70.5","945.9200000000001","3600","16","-22.82228660583496","-47.0656623840332","627.9000000000001","-102","9.3","30611","1771125036877"
"65","2026-02-15 00:10:47","23.45","70.5","945.9200000000001","3600","16","-22.822282791137695","-47.0656623840332","627","-101","10","30612","1771125046884"
