"Nº";"Data e Hora (America/Sao_Paulo)";"Temperatura (°C)";"Umidade Relativa (%)";"Pressão Atmosférica (hPa)";"Tensão do Sistema (mV)";"Luminosidade (lux)";"Latitude (°)";"Longitude (°)";"Altitude (m)";"RSSI (dBm)";"SNR (dB)";"Frame Counter";"Timestamp Aquisição (ms)"
"1";"2026-04-21 00:00:04";"24.7";"47";"947.36";"3840";"";"";"";"";"-103";"6";"38216";"1776740404139"
"2";"2026-04-21 00:00:14";"24.68";"47";"947.38";"3820";"";"";"";"";"-102";"7.5";"38217";"1776740414153"
"3";"2026-04-21 00:00:24";"24.68";"47";"947.34";"3840";"";"";"";"";"-103";"7.300000190734863";"38218";"1776740424168"
"4";"2026-04-21 00:00:34";"24.67";"47";"947.38";"3840";"";"";"";"";"-103";"7.300000190734863";"38219";"1776740434161"
"5";"2026-04-21 00:00:44";"24.68";"47";"947.4";"3840";"";"";"";"";"-103";"7";"38220";"1776740444158"
"6";"2026-04-21 00:00:54";"24.66";"47";"947.38";"3820";"";"";"";"";"-105";"5.300000190734863";"38221";"1776740454159"
"7";"2026-04-21 00:01:04";"24.64";"47";"947.38";"3820";"";"";"";"";"-103";"6.5";"38222";"1776740464158"
"8";"2026-04-21 00:01:14";"24.62";"47";"947.38";"3840";"";"";"";"";"-104";"6";"38223";"1776740474120"
"9";"2026-04-21 00:01:24";"24.61";"47";"947.38";"3840";"";"";"";"";"-103";"7.300000190734863";"38224";"1776740484161"
"10";"2026-04-21 00:01:34";"24.6";"47.5";"947.38";"3840";"";"";"";"";"-104";"6.800000190734863";"38225";"1776740494143"
"11";"2026-04-21 00:01:44";"24.59";"47";"947.4";"3820";"";"";"";"";"-103";"7.300000190734863";"38226";"1776740504157"
"12";"2026-04-21 00:01:54";"24.58";"47.5";"947.4";"3820";"";"";"";"";"-103";"7";"38227";"1776740514132"
"13";"2026-04-21 00:02:04";"24.58";"47";"947.4";"3820";"";"";"";"";"-104";"5.800000190734863";"38228";"1776740524153"
"14";"2026-04-21 00:02:14";"24.55";"47.5";"947.4";"3840";"";"";"";"";"-101";"8";"38229";"1776740534183"
"15";"2026-04-21 00:02:24";"24.54";"47.5";"947.4";"3820";"";"";"";"";"-104";"6";"38230";"1776740544173"
"16";"2026-04-21 00:02:34";"24.54";"47.5";"947.4";"3820";"";"";"";"";"-103";"6.5";"38231";"1776740554138"
"17";"2026-04-21 00:02:44";"24.53";"47.5";"947.38";"3840";"";"";"";"";"-105";"5.800000190734863";"38232";"1776740564152"
"18";"2026-04-21 00:02:54";"24.54";"47.5";"947.38";"3840";"";"";"";"";"-104";"5.800000190734863";"38233";"1776740574155"
"19";"2026-04-21 00:03:04";"24.56";"47";"947.44";"3820";"";"";"";"";"-101";"8.5";"38234";"1776740584151"
"20";"2026-04-21 00:03:14";"24.56";"47.5";"947.4200000000001";"3820";"";"";"";"";"-102";"8";"38235";"1776740594166"
"21";"2026-04-21 00:03:24";"24.56";"47.5";"947.44";"3840";"";"";"";"";"-103";"6.800000190734863";"38236";"1776740604205"
"22";"2026-04-21 00:03:34";"24.54";"47.5";"947.4";"3820";"";"";"";"";"-103";"6";"38237";"1776740614139"
"23";"2026-04-21 00:03:44";"24.54";"47.5";"947.4";"3840";"";"";"";"";"-103";"7.5";"38238";"1776740624153"
