"Nº","Data e Hora (America/Sao_Paulo)","Temperatura (°C)","Umidade Relativa (%)","Pressão Atmosférica (hPa)","Tensão do Sistema (mV)","Luminosidade (lux)","Latitude (°)","Longitude (°)","Altitude (m)","RSSI (dBm)","SNR (dB)","Frame Counter","Timestamp Aquisição (ms)"
"1","2026-04-28 00:00:39","21.14","74.5","945.52","3700","0","-22.82221221923828","-47.0656852722168","604.9","-78","13.800000190734863","25426","1777345239824"
"2","2026-04-28 00:01:39","21.14","74.5","945.5","3700","0","-22.822240829467773","-47.065711975097656","599.7","-78","14","25427","1777345299832"
"3","2026-04-28 00:02:39","21.14","74.5","945.5","3680","0","-22.822219848632812","-47.06568145751953","604.5","-78","13.800000190734863","25428","1777345359827"
"4","2026-04-28 00:03:39","21.15","74.5","945.54","3740","0","-22.822233200073242","-47.06566619873047","611.2","-78","14","25429","1777345419824"
"5","2026-04-28 00:04:39","21.15","74.5","945.54","3700","0","-22.82224464416504","-47.06566619873047","607.5","-78","13.800000190734863","25430","1777345479828"
"6","2026-04-28 00:05:39","21.15","74.5","945.58","3700","0","-22.822235107421875","-47.065670013427734","606.5","-78","14","25431","1777345539827"
"7","2026-04-28 00:06:39","21.15","74.5","945.64","3720","0","-22.82223892211914","-47.06565475463867","609.5","-78","13.800000190734863","25432","1777345599827"
"8","2026-04-28 00:07:39","21.16","74.5","945.64","3680","0","-22.822214126586914","-47.065635681152344","615.2","-78","13.800000190734863","25433","1777345659824"
"9","2026-04-28 00:08:39","21.16","74.5","945.64","3700","0","-22.82222557067871","-47.06563949584961","613.2","-78","14","25434","1777345719821"
"10","2026-04-28 00:09:39","21.17","74.5","945.72","3700","0","-22.82224464416504","-47.065673828125","612.5","-78","14.300000190734863","25435","1777345779828"
"11","2026-04-28 00:10:39","21.17","74.5","945.74","3700","0","-22.822221755981445","-47.0656623840332","611.2","-78","14","25436","1777345839822"
"12","2026-04-28 00:11:39","21.17","74.5","945.7","3660","0","-22.822240829467773","-47.06565856933594","613.5","-78","14","25437","1777345899822"
"13","2026-04-28 00:12:39","21.17","74.5","945.72","3660","0","-22.822240829467773","-47.0656623840332","614","-78","14","25438","1777345959824"
"14","2026-04-28 00:13:39","21.17","74.5","945.72","3740","0","-22.822227478027344","-47.06565475463867","615.7","-78","14","25439","1777346019828"
"15","2026-04-28 00:14:39","21.16","74.5","945.74","3700","0","-22.822233200073242","-47.06566619873047","608.7","-78","14","25440","1777346079822"
"16","2026-04-28 00:15:39","21.15","74.5","945.7","3700","0","-22.82221221923828","-47.0656852722168","618","-78","14.300000190734863","25441","1777346139821"
"17","2026-04-28 00:16:40","21.15","74.5","945.7","3680","0","-22.82219696044922","-47.065650939941406","621.2","-78","13.5","25442","1777346200186"
"18","2026-04-28 00:17:39","21.16","74.5","945.74","3700","0","-22.822189331054688","-47.06564712524414","614.2","-78","13.5","25443","1777346259826"
"19","2026-04-28 00:18:39","21.17","74.5","945.7","3700","0","-22.82220458984375","-47.065673828125","609.5","-78","13.5","25444","1777346319831"
"20","2026-04-28 00:19:39","21.17","74.5","945.72","3680","0","-22.822214126586914","-47.065673828125","611.2","-78","13.5","25445","1777346379823"
"21","2026-04-28 00:20:39","21.16","74.5","945.6800000000001","3700","0","-22.822223663330078","-47.065670013427734","612","-78","13.800000190734863","25446","1777346439819"
"22","2026-04-28 00:21:39","21.15","74.5","945.64","3660","0","-22.82223129272461","-47.06566619873047","611","-78","13.800000190734863","25447","1777346499834"
"23","2026-04-28 00:22:39","21.14","74.5","945.6","3660","0","-22.822223663330078","-47.06565856933594","608.7","-78","13.5","25448","1777346559821"
"24","2026-04-28 00:23:39","21.13","74.5","945.58","3740","0","-22.822216033935547","-47.06564712524414","612.7","-78","13.800000190734863","25449","1777346619832"
"25","2026-04-28 00:24:39","21.11","74.5","945.5600000000001","3720","0","-22.822208404541016","-47.06564712524414","611.2","-78","14","25450","1777346679827"
"26","2026-04-28 00:25:39","21.1","74.5","945.52","3700","0","-22.82221221923828","-47.0656623840332","606.2","-78","13.800000190734863","25451","1777346739827"
"27","2026-04-28 00:26:39","21.09","74.5","945.5","3700","0","-22.822235107421875","-47.065677642822266","612","-78","13.300000190734863","25452","1777346799827"
"28","2026-04-28 00:27:39","21.07","74.5","945.4200000000001","3680","0","-22.822219848632812","-47.065696716308594","607.7","-78","14.300000190734863","25453","1777346859816"
"29","2026-04-28 00:28:39","21.06","74.5","945.38","3720","0","-22.82225227355957","-47.06571578979492","608.2","-78","13.800000190734863","25454","1777346919812"
"30","2026-04-28 00:29:39","21.05","74.5","945.4","3680","0","-22.82223892211914","-47.065696716308594","606.5","-78","13.300000190734863","25455","1777346979830"
"31","2026-04-28 00:30:39","21.04","75","945.36","3680","0","-22.822233200073242","-47.065673828125","611.5","-77","13.300000190734863","25456","1777347039826"
"32","2026-04-28 00:31:39","21.04","75","945.34","3700","0","-22.822227478027344","-47.065670013427734","611.2","-78","14","25457","1777347099826"
"33","2026-04-28 00:32:39","21.04","75","945.38","3680","0","-22.822237014770508","-47.065696716308594","611.4","-78","13.800000190734863","25458","1777347159821"
"34","2026-04-28 00:33:39","21.03","75","945.44","3680","0","-22.822223663330078","-47.06568145751953","609","-78","14","25459","1777347219823"
"35","2026-04-28 00:34:39","21.03","75","945.44","3700","0","-22.82221221923828","-47.065635681152344","616.5","-78","13.800000190734863","25460","1777347279817"
"36","2026-04-28 00:35:39","21.02","75","945.5","3700","0","-22.822214126586914","-47.065670013427734","612.9","-78","13","25461","1777347339823"
"37","2026-04-28 00:36:39","21.02","75","945.52","3680","0","-22.822221755981445","-47.06566619873047","615","-78","14","25462","1777347399822"
"38","2026-04-28 00:37:39","21.03","75","945.62","3680","0","-22.82220458984375","-47.06566619873047","608.5","-78","13.800000190734863","25463","1777347459810"
"39","2026-04-28 00:38:39","21.03","75","945.58","3700","0","-22.822223663330078","-47.06566619873047","607.7","-78","13.800000190734863","25464","1777347519827"
"40","2026-04-28 00:39:39","21.03","75","945.6","3680","0","-22.822216033935547","-47.065673828125","611","-78","14","25465","1777347579815"
"41","2026-04-28 00:40:39","21.03","75","945.58","3660","0","-22.82223892211914","-47.065670013427734","607.7","-78","13.800000190734863","25466","1777347639827"
"42","2026-04-28 00:41:39","21.03","75","945.64","3700","0","-22.82225799560547","-47.06565856933594","612.9","-78","14","25467","1777347699820"
"43","2026-04-28 00:42:39","21.02","75","945.62","3720","0","-22.82227897644043","-47.06565475463867","613.2","-78","13.5","25468","1777347759830"
"44","2026-04-28 00:43:39","21.02","75","945.6800000000001","3660","0","-22.822240829467773","-47.06560516357422","624.5","-78","14","25469","1777347819810"
"45","2026-04-28 00:44:39","21.01","75","945.62","3700","0","-22.822223663330078","-47.065650939941406","628.5","-78","14","25470","1777347879821"
"46","2026-04-28 00:45:39","21","75","945.62","3700","0","-22.822254180908203","-47.065574645996094","624.7","-78","13.800000190734863","25471","1777347939823"
"47","2026-04-28 00:46:39","21","75","945.5600000000001","3680","0","-22.822309494018555","-47.06557083129883","620","-78","13.800000190734863","25472","1777347999819"
"48","2026-04-28 00:47:39","20.98","75","945.58","3680","0","-22.8222599029541","-47.065635681152344","618.5","-78","13.300000190734863","25473","1777348059825"
"49","2026-04-28 00:48:39","20.98","75","945.5600000000001","3700","0","-22.8222599029541","-47.06563949584961","621.2","-78","13.300000190734863","25474","1777348119824"
