"Nº";"Data e Hora (America/Sao_Paulo)";"Temperatura (°C)";"Umidade Relativa (%)";"Pressão Atmosférica (hPa)";"Tensão do Sistema (mV)";"Luminosidade (lux)";"Latitude (°)";"Longitude (°)";"Altitude (m)";"RSSI (dBm)";"SNR (dB)";"Frame Counter";"Timestamp Aquisição (ms)"
"1";"2026-04-28 00:00:36";"21.34";"65.5";"946.0600000000001";"3420";"";"-22.822134017944336";"-47.06564712524414";"626.9000000000001";"-96";"11.5";"59163";"1777345236828"
"2";"2026-04-28 00:01:36";"21.35";"65.5";"946.0600000000001";"3420";"";"-22.822132110595703";"-47.065635681152344";"624";"-97";"11.5";"59164";"1777345296830"
"3";"2026-04-28 00:02:36";"21.36";"65.5";"946.04";"3420";"";"-22.822118759155273";"-47.06563186645508";"620.5";"-98";"10.800000190734863";"59165";"1777345356829"
"4";"2026-04-28 00:03:36";"21.37";"65.5";"946.0600000000001";"3420";"";"-22.822114944458008";"-47.06562042236328";"622.7";"-106";"4.800000190734863";"59166";"1777345416831"
"5";"2026-04-28 00:04:36";"21.36";"65.5";"946.1";"3420";"";"-22.822111129760742";"-47.065673828125";"610.2";"-100";"9.300000190734863";"59167";"1777345476820"
"6";"2026-04-28 00:05:36";"21.36";"65.5";"946.1800000000001";"3420";"";"-22.8221492767334";"-47.06565475463867";"613.5";"-97";"11.5";"59168";"1777345536834"
"7";"2026-04-28 00:06:36";"21.33";"66";"946.1800000000001";"3420";"";"-22.822132110595703";"-47.06564712524414";"617.5";"-97";"11.300000190734863";"59169";"1777345596827"
"8";"2026-04-28 00:07:36";"21.34";"66";"946.22";"3420";"";"-22.822128295898438";"-47.06561279296875";"619.4000000000001";"-97";"10.5";"59170";"1777345656831"
"9";"2026-04-28 00:08:36";"21.36";"66";"946.24";"3420";"";"-22.822111129760742";"-47.06560516357422";"619";"-97";"11.300000190734863";"59171";"1777345716824"
"10";"2026-04-28 00:09:36";"21.37";"66";"946.24";"3420";"";"-22.822132110595703";"-47.06563949584961";"608.2";"-97";"11.5";"59172";"1777345776822"
"11";"2026-04-28 00:10:36";"21.4";"66";"946.28";"3420";"";"-22.82212257385254";"-47.065608978271484";"619.9000000000001";"-97";"11.300000190734863";"59173";"1777345836829"
"12";"2026-04-28 00:11:36";"21.4";"66";"946.32";"3420";"";"-22.822139739990234";"-47.06560516357422";"620.2";"-97";"11";"59174";"1777345896825"
"13";"2026-04-28 00:12:36";"21.42";"66";"946.3000000000001";"3420";"";"-22.822124481201172";"-47.06565475463867";"614.2";"-97";"11.5";"59175";"1777345956833"
"14";"2026-04-28 00:13:36";"21.42";"66";"946.3000000000001";"3460";"";"-22.822124481201172";"-47.06564712524414";"615.7";"-97";"11";"59176";"1777346016831"
"15";"2026-04-28 00:14:36";"21.4";"66";"946.26";"3420";"";"-22.822128295898438";"-47.065635681152344";"614.5";"-96";"11.300000190734863";"59177";"1777346076835"
"16";"2026-04-28 00:15:36";"21.39";"66";"946.26";"3420";"";"-22.822114944458008";"-47.065673828125";"605.5";"-96";"11";"59178";"1777346136825"
"17";"2026-04-28 00:16:36";"21.39";"66";"946.26";"3420";"";"-22.822118759155273";"-47.0656623840332";"603";"-96";"11.300000190734863";"59179";"1777346196824"
"18";"2026-04-28 00:17:36";"21.39";"66";"946.3000000000001";"3420";"";"-22.82213592529297";"-47.065650939941406";"612";"-96";"11.300000190734863";"59180";"1777346256793"
"19";"2026-04-28 00:18:36";"21.38";"66";"946.26";"3420";"";"-22.82217025756836";"-47.06563186645508";"611.7";"-97";"11.5";"59181";"1777346316827"
"20";"2026-04-28 00:19:36";"21.37";"66.5";"946.3000000000001";"3420";"";"-22.822120666503906";"-47.0656623840332";"611.7";"-99";"10.300000190734863";"59182";"1777346376802"
"21";"2026-04-28 00:20:36";"21.35";"66.5";"946.3000000000001";"3420";"";"-22.822139739990234";"-47.06565475463867";"610.9";"-96";"11.5";"59183";"1777346436825"
"22";"2026-04-28 00:21:36";"21.33";"66.5";"946.1800000000001";"3400";"";"-22.822134017944336";"-47.06566619873047";"607.5";"-96";"11.300000190734863";"59184";"1777346496826"
"23";"2026-04-28 00:22:36";"21.32";"66.5";"946.2";"3400";"";"-22.822141647338867";"-47.06565856933594";"610.2";"-97";"11";"59185";"1777346556833"
"24";"2026-04-28 00:23:36";"21.32";"66.5";"946.2";"3400";"";"-22.822153091430664";"-47.06563949584961";"609.9";"-97";"11.300000190734863";"59186";"1777346616834"
"25";"2026-04-28 00:24:36";"21.32";"66.5";"946.16";"3400";"";"-22.822126388549805";"-47.06565856933594";"612";"-97";"11.5";"59187";"1777346676825"
"26";"2026-04-28 00:25:36";"21.3";"67";"946.12";"3400";"";"-22.822154998779297";"-47.06565856933594";"605";"-97";"11.300000190734863";"59188";"1777346736830"
"27";"2026-04-28 00:26:36";"21.27";"67";"946.1";"3420";"";"-22.822160720825195";"-47.06564712524414";"604.5";"-96";"11.5";"59189";"1777346796829"
"28";"2026-04-28 00:27:36";"21.28";"67";"946.02";"3420";"";"-22.82215690612793";"-47.06562805175781";"607.5";"-102";"8.300000190734863";"59190";"1777346856825"
"29";"2026-04-28 00:28:36";"21.27";"67";"946";"3420";"";"-22.82215118408203";"-47.06560516357422";"607";"-99";"10.5";"59191";"1777346916875"
"30";"2026-04-28 00:29:36";"21.25";"67";"945.96";"3400";"";"-22.822134017944336";"-47.06556701660156";"620.7";"-98";"10.5";"59192";"1777346976818"
"31";"2026-04-28 00:30:36";"21.23";"67";"945.9200000000001";"3400";"";"-22.8221378326416";"-47.065616607666016";"623.2";"-98";"11.300000190734863";"59193";"1777347036837"
"32";"2026-04-28 00:31:36";"21.23";"67";"945.9200000000001";"3400";"";"-22.82213020324707";"-47.065635681152344";"616";"-98";"10.5";"59194";"1777347096827"
"33";"2026-04-28 00:32:36";"21.23";"67";"945.96";"3400";"";"-22.82212257385254";"-47.065643310546875";"608.7";"-96";"11.300000190734863";"59195";"1777347156828"
"34";"2026-04-28 00:33:36";"21.24";"67.5";"945.98";"3380";"";"-22.822134017944336";"-47.065635681152344";"616.7";"-100";"9.300000190734863";"59196";"1777347216791"
"35";"2026-04-28 00:34:36";"21.23";"67.5";"945.98";"3400";"";"-22.822166442871094";"-47.06564712524414";"615.9000000000001";"-97";"11.300000190734863";"59197";"1777347276821"
