"Nº";"Data e Hora (America/Sao_Paulo)";"Temperatura (°C)";"Umidade Relativa (%)";"Pressão Atmosférica (hPa)";"Tensão do Sistema (mV)";"Luminosidade (lux)";"Latitude (°)";"Longitude (°)";"Altitude (m)";"RSSI (dBm)";"SNR (dB)";"Frame Counter";"Timestamp Aquisição (ms)"
"1";"2026-05-28 00:00:36";"16.86";"78.5";"952.28";"3820";"";"";"";"";"-102";"5";"25766";"1779937236160"
"2";"2026-05-28 00:01:36";"16.91";"78.5";"952.26";"3820";"";"";"";"";"-107";"-4.800000190734863";"25767";"1779937296158"
"3";"2026-05-28 00:02:36";"16.95";"78";"952.28";"3820";"";"";"";"";"-106";"-0.5";"25768";"1779937356125"
"4";"2026-05-28 00:03:36";"16.93";"78";"952.32";"3820";"";"";"";"";"-107";"2.299999952316284";"25769";"1779937416162"
"5";"2026-05-28 00:04:36";"16.93";"78";"952.3000000000001";"3820";"";"";"";"";"-109";"-3";"25770";"1779937476161"
"6";"2026-05-28 00:05:36";"16.9";"78";"952.32";"3820";"";"";"";"";"-109";"-7.300000190734863";"25771";"1779937536173"
"7";"2026-05-28 00:06:36";"16.91";"78.5";"952.28";"3820";"";"";"";"";"-107";"-2";"25772";"1779937596157"
"8";"2026-05-28 00:07:36";"17.01";"77.5";"952.3000000000001";"3820";"";"";"";"";"-102";"3.5";"25773";"1779937656162"
"9";"2026-05-28 00:08:36";"17";"77.5";"952.3000000000001";"3820";"";"";"";"";"-106";"2.5";"25774";"1779937716155"
"10";"2026-05-28 00:09:36";"16.98";"77.5";"952.28";"3820";"";"";"";"";"-104";"3";"25775";"1779937776155"
"11";"2026-05-28 00:10:36";"16.96";"78";"952.28";"3820";"";"";"";"";"-101";"5";"25776";"1779937836160"
"12";"2026-05-28 00:11:36";"16.99";"77.5";"952.24";"3820";"";"";"";"";"-104";"1.7999999523162842";"25777";"1779937896159"
"13";"2026-05-28 00:12:36";"16.98";"77";"952.24";"3820";"";"";"";"";"-104";"-1.2999999523162842";"25778";"1779937956157"
"14";"2026-05-28 00:13:36";"16.95";"77.5";"952.26";"3820";"";"";"";"";"-106";"-2.799999952316284";"25779";"1779938016158"
"15";"2026-05-28 00:14:36";"16.95";"77.5";"952.22";"3820";"";"";"";"";"-103";"3.299999952316284";"25780";"1779938076153"
"16";"2026-05-28 00:15:36";"16.92";"77.5";"952.2";"3820";"";"";"";"";"-103";"2.299999952316284";"25781";"1779938136157"
"17";"2026-05-28 00:16:36";"16.83";"78";"952.2";"3820";"";"";"";"";"-102";"4.800000190734863";"25782";"1779938196156"
