"Nº","Data e Hora (America/Sao_Paulo)","Temperatura (°C)","Umidade Relativa (%)","Pressão Atmosférica (hPa)","Tensão do Sistema (mV)","Luminosidade (lux)","Latitude (°)","Longitude (°)","Altitude (m)","RSSI (dBm)","SNR (dB)","Frame Counter","Timestamp Aquisição (ms)"
"1","2026-05-28 00:06:13","17.6","70","950.96","3680","","-22.822147369384766","-47.06566619873047","601.9","-96","11.5","17730","1779937573812"
"2","2026-05-28 00:16:13","17.55","70","950.9","3700","","-22.822111129760742","-47.06559371948242","622.7","-90","12.5","17731","1779938173815"
"3","2026-05-28 00:26:13","17.47","70","950.84","3700","","-22.82210350036621","-47.065673828125","614.4000000000001","-91","13","17732","1779938773810"
"4","2026-05-28 00:36:13","17.4","70","950.88","3660","","-22.82212257385254","-47.06563186645508","611","-94","12.300000190734863","17733","1779939373809"
"5","2026-05-28 00:46:13","17.36","70","950.82","3680","","-22.822128295898438","-47.065673828125","609.7","-92","12.800000190734863","17734","1779939973809"
"6","2026-05-28 00:56:13","17.32","70","950.74","3680","","-22.822105407714844","-47.06562042236328","622.5","-94","12.300000190734863","17735","1779940573810"
"7","2026-05-28 01:06:13","17.28","70","950.6800000000001","3700","","-22.822195053100586","-47.065635681152344","622.9000000000001","-93","12.800000190734863","17736","1779941173786"
"8","2026-05-28 01:16:12","17.21","70","950.7","3680","","-22.822126388549805","-47.065670013427734","602.5","-92","12.800000190734863","17737","1779941772815"
"9","2026-05-28 01:26:13","17.16","70","950.74","3680","","-22.82213020324707","-47.06562423706055","620.5","-89","13.300000190734863","17738","1779942373807"
"10","2026-05-28 01:36:12","17.13","70","950.64","3680","","-22.822124481201172","-47.06564712524414","612","-92","12.800000190734863","17739","1779942972812"
"11","2026-05-28 01:46:13","17.1","70","950.58","3660","","-22.822113037109375","-47.06563949584961","612.7","-95","12.300000190734863","17740","1779943573809"
"12","2026-05-28 01:56:13","17.08","70","950.52","3640","","-22.822111129760742","-47.065673828125","605","-91","13.300000190734863","17741","1779944173821"
"13","2026-05-28 02:06:13","16.98","70","950.5600000000001","3660","","-22.822065353393555","-47.065704345703125","604.7","-95","12","17742","1779944773819"
"14","2026-05-28 02:16:13","16.89","70.5","950.6","3660","","-22.8221378326416","-47.06560134887695","621.7","-93","12.5","17743","1779945373821"
"15","2026-05-28 02:26:13","","","","","","","","","-95","11.5","17744","1779945973478"
"16","2026-05-28 02:26:13","16.84","70.5","950.72","3660","","-22.82215118408203","-47.06566619873047","615.2","-94","12.300000190734863","17744","1779945973783"
"17","2026-05-28 02:36:12","16.75","70.5","950.72","3680","","-22.822059631347656","-47.0656623840332","620.5","-95","12.300000190734863","17745","1779946572823"
"18","2026-05-28 02:46:12","16.69","70.5","950.76","3680","","-22.82210350036621","-47.0656623840332","607.4","-95","12","17746","1779947172810"
"19","2026-05-28 02:56:13","16.64","70.5","950.84","3660","","-22.822101593017578","-47.06566619873047","608.2","-96","11.5","17747","1779947773813"
"20","2026-05-28 03:06:13","16.55","70.5","950.7","3640","","-22.82212257385254","-47.06560134887695","640.5","-95","12.300000190734863","17748","1779948373817"
"21","2026-05-28 03:16:13","16.47","70.5","950.72","3680","","-22.822107315063477","-47.06569290161133","611.4","-93","12.800000190734863","17749","1779948973811"
"22","2026-05-28 03:26:12","16.38","70.5","950.66","3680","","-22.822072982788086","-47.06568145751953","616.4000000000001","-95","11.800000190734863","17750","1779949572809"
"23","2026-05-28 03:36:13","16.29","70.5","950.64","3680","","-22.822065353393555","-47.0656623840332","617","-96","11.300000190734863","17751","1779950173812"
"24","2026-05-28 03:46:12","16.26","70.5","950.62","3680","","-22.822153091430664","-47.065635681152344","608.9","-98","11","17752","1779950772814"
"25","2026-05-28 03:56:12","16.21","70.5","950.62","3660","","-22.822080612182617","-47.06565856933594","612.2","-94","12","17753","1779951372813"
"26","2026-05-28 04:06:12","16.18","70.5","950.66","3640","","-22.82210922241211","-47.065673828125","613.2","-97","11","17754","1779951972825"
"27","2026-05-28 04:16:12","16.17","70.5","950.7","3640","","-22.822105407714844","-47.06568145751953","617","-94","12.300000190734863","17755","1779952572813"
"28","2026-05-28 04:26:12","16.13","70.5","950.7","3620","","-22.82219696044922","-47.065616607666016","622.7","-95","12","17756","1779953172825"
"29","2026-05-28 04:36:12","16.1","70.5","950.8000000000001","3620","","-22.822172164916992","-47.065635681152344","598.7","-96","11.800000190734863","17757","1779953772825"
"30","2026-05-28 04:46:12","16.22","70","950.84","3620","","-22.822093963623047","-47.06563186645508","609.9","-95","12","17758","1779954372820"
"31","2026-05-28 04:56:12","16.23","70","950.8000000000001","3640","","-22.82211685180664","-47.06562042236328","616.4000000000001","-91","12.800000190734863","17759","1779954972831"
