"Nº","Data e Hora (America/Sao_Paulo)","Temperatura OWM (°C)","Umidade OWM (%)","Pressão OWM (hPa)","Vento (m/s)","Direção Vento (°)","Nuvens (%)","Chuva 1h (mm)","Lat","Lon"
"121","2026-05-26 20:07:49","23.62","64","1019","1.57","125","92","0","-22.8215","-47.0694"
"122","2026-05-26 20:17:49","23.62","64","1020","1.57","125","92","0","-22.8215","-47.0694"
"123","2026-05-26 20:27:49","23.62","64","1020","1.57","125","92","0","-22.8215","-47.0694"
"124","2026-05-26 20:37:49","22.51","67","1019","1.68","90","90","0","-22.8215","-47.0694"
"125","2026-05-26 20:47:49","22.51","67","1019","1.68","90","90","0","-22.8215","-47.0694"
"126","2026-05-26 20:57:49","22.51","67","1019","1.14","107","78","0","-22.8215","-47.0694"
"127","2026-05-26 21:07:49","22.51","67","1019","1.14","107","78","0","-22.8215","-47.0694"
"128","2026-05-26 21:17:49","22.51","67","1020","1.14","107","78","0","-22.8215","-47.0694"
"129","2026-05-26 21:27:49","22.51","67","1020","1.14","107","78","0","-22.8215","-47.0694"
"130","2026-05-26 21:37:49","21.96","68","1019","1.1","129","1","0","-22.8215","-47.0694"
"131","2026-05-26 21:47:49","21.96","68","1019","1.1","129","1","0","-22.8215","-47.0694"
"132","2026-05-26 21:57:49","21.96","68","1019","1.1","129","1","0","-22.8215","-47.0694"
"133","2026-05-26 22:07:49","21.96","68","1020","1.1","129","1","0","-22.8215","-47.0694"
"134","2026-05-26 22:17:49","21.96","68","1020","1.1","129","1","0","-22.8215","-47.0694"
"135","2026-05-26 22:27:49","21.96","69","1020","1.1","129","1","0","-22.8215","-47.0694"
"136","2026-05-26 22:37:49","21.96","69","1019","0.58","98","47","0","-22.8215","-47.0694"
"137","2026-05-26 22:47:49","21.96","69","1019","0.58","98","47","0","-22.8215","-47.0694"
"138","2026-05-26 22:57:49","21.96","69","1019","0.58","98","47","0","-22.8215","-47.0694"
"139","2026-05-26 23:07:49","21.96","69","1019","0.58","98","47","0","-22.8215","-47.0694"
"140","2026-05-26 23:17:49","21.96","69","1020","0.58","98","47","0","-22.8215","-47.0694"
"141","2026-05-26 23:27:49","21.96","69","1020","0.58","98","47","0","-22.8215","-47.0694"
"142","2026-05-26 23:37:49","21.4","72","1019","0.59","100","64","0","-22.8215","-47.0694"
"143","2026-05-26 23:47:49","21.4","72","1019","0.59","100","64","0","-22.8215","-47.0694"
"144","2026-05-26 23:57:49","21.4","72","1019","0.59","100","64","0","-22.8215","-47.0694"
