"Nº","Data e Hora (America/Sao_Paulo)","Temperatura (°C)","Umidade Relativa (%)","Pressão Atmosférica (hPa)","Tensão do Sistema (mV)","Luminosidade (lux)","Latitude (°)","Longitude (°)","Altitude (m)","RSSI (dBm)","SNR (dB)","Frame Counter","Timestamp Aquisição (ms)"
"1","2026-05-23 00:09:02","17.59","69","952.9","3660","","-22.822166442871094","-47.065670013427734","611","-93","12.300000190734863","17354","1779505742809"
"2","2026-05-23 00:19:02","17.58","69","952.84","3660","","-22.822168350219727","-47.06566619873047","608.7","-97","11","17355","1779506342814"
"3","2026-05-23 00:29:02","17.68","68.5","952.9200000000001","3700","","-22.82213020324707","-47.06562805175781","611","-92","12.800000190734863","17356","1779506942814"
"4","2026-05-23 00:39:02","17.75","68.5","952.96","3680","","-22.822097778320312","-47.06559371948242","624.9000000000001","-93","11.5","17357","1779507542812"
"5","2026-05-23 00:49:02","17.76","68.5","952.88","3640","","-22.822114944458008","-47.06563186645508","621.4000000000001","-95","11","17358","1779508142771"
"6","2026-05-23 00:59:02","17.7","68.5","952.74","3680","","-22.82211685180664","-47.06563186645508","616","-93","12.300000190734863","17359","1779508742816"
"7","2026-05-23 01:09:02","17.57","69","952.62","3640","","-22.8221378326416","-47.06563949584961","612.7","-92","12.5","17360","1779509342812"
"8","2026-05-23 01:19:02","17.43","69","952.5","3640","","-22.822093963623047","-47.06562805175781","614.7","-95","11.800000190734863","17361","1779509942801"
"9","2026-05-23 01:29:02","17.36","69.5","952.5","3660","","-22.82209014892578","-47.06561279296875","617.2","-95","11.300000190734863","17362","1779510542780"
"10","2026-05-23 01:39:02","17.49","69","952.54","3680","","-22.822195053100586","-47.06563186645508","615","-94","11.800000190734863","17363","1779511142777"
"11","2026-05-23 01:49:02","17.71","68.5","952.5","3640","","-22.822118759155273","-47.06562423706055","613.5","-97","11","17364","1779511742820"
"12","2026-05-23 01:59:02","17.76","68","952.1","3640","","-22.8221435546875","-47.065670013427734","607.5","-94","12","17365","1779512342822"
"13","2026-05-23 02:09:02","17.6","69","951.9200000000001","3660","","-22.822145462036133","-47.06563186645508","613.5","-93","12.5","17366","1779512942815"
"14","2026-05-23 02:19:02","17.54","69","951.94","3640","","-22.822174072265625","-47.06557083129883","614.5","-96","11.300000190734863","17367","1779513542816"
"15","2026-05-23 02:29:02","17.59","68.5","952.16","3640","","-22.82211685180664","-47.065670013427734","605.7","-97","11.300000190734863","17368","1779514142824"
"16","2026-05-23 02:39:02","17.63","68.5","952.08","3620","","-22.82215690612793","-47.06563186645508","621.2","-95","12","17369","1779514742827"
"17","2026-05-23 02:49:02","17.55","69","951.84","3600","","-22.82213592529297","-47.065643310546875","614.7","-93","12.5","17370","1779515342825"
"18","2026-05-23 02:59:02","17.5","69","951.76","3640","","-22.822134017944336","-47.065673828125","611.5","-95","12","17371","1779515942830"
"19","2026-05-23 03:09:02","17.48","69","951.6","3640","","-22.82209587097168","-47.06565856933594","614.2","-96","11.300000190734863","17372","1779516542806"
"20","2026-05-23 03:19:02","17.34","69","951.4200000000001","3600","","-22.822114944458008","-47.065650939941406","615.5","-94","12","17373","1779517142818"
"21","2026-05-23 03:29:02","17.17","69.5","951.4","3600","","-22.822099685668945","-47.06560516357422","640.9000000000001","-95","12.5","17374","1779517742805"
"22","2026-05-23 03:39:02","17.13","69.5","951.38","3620","","-22.822101593017578","-47.06562042236328","625.5","-96","11.5","17375","1779518342818"
"23","2026-05-23 03:49:02","17.11","69.5","951.28","3600","","-22.822111129760742","-47.06568908691406","623.5","-94","12","17376","1779518942812"
"24","2026-05-23 03:59:02","17.06","69.5","951.38","3600","","-22.82213020324707","-47.06568908691406","615.4000000000001","-96","11.5","17377","1779519542817"
"25","2026-05-23 04:09:02","17.04","69.5","951.48","3580","","-22.822092056274414","-47.06566619873047","632.7","-96","11.300000190734863","17378","1779520142806"
"26","2026-05-23 04:19:02","17","69.5","951.8000000000001","3580","","-22.82209014892578","-47.065673828125","628.2","-97","10.5","17379","1779520742819"
"27","2026-05-23 04:29:02","17.01","69.5","951.6800000000001","3620","","-22.822101593017578","-47.065677642822266","612.7","-96","11.300000190734863","17380","1779521342808"
"28","2026-05-23 04:39:02","16.91","69.5","951.4","3620","","-22.822105407714844","-47.06568145751953","619.5","-95","12","17381","1779521942816"
"29","2026-05-23 04:49:01","16.87","69.5","951.34","3600","","-22.822166442871094","-47.06564712524414","609.7","-95","11.800000190734863","17382","1779522541831"
"30","2026-05-23 04:59:02","16.81","69.5","951.24","3600","","-22.822166442871094","-47.0656623840332","610.5","-93","12.300000190734863","17383","1779523142821"
"31","2026-05-23 05:09:02","16.8","69.5","951.28","3600","","-22.822145462036133","-47.065643310546875","617.9000000000001","-92","13","17384","1779523742821"
"32","2026-05-23 05:19:02","16.84","69.5","951.6800000000001","3560","","-22.822153091430664","-47.065677642822266","609.7","-96","11.800000190734863","17385","1779524342818"
"33","2026-05-23 05:29:02","16.93","69","951.88","3560","","-22.822175979614258","-47.065589904785156","616.7","-96","11.800000190734863","17386","1779524942827"
"34","2026-05-23 05:39:02","16.89","69.5","951.94","3560","","-22.822160720825195","-47.06562805175781","610.4","-96","11","17387","1779525542789"
"35","2026-05-23 05:49:02","16.98","69","952.12","3580","","-22.82216453552246","-47.0656852722168","603","-96","12","17388","1779526142785"
"36","2026-05-23 05:59:02","16.91","69.5","952.22","3560","","-22.822168350219727","-47.06566619873047","623.4000000000001","-96","11.300000190734863","17389","1779526742817"
"37","2026-05-23 06:09:02","16.74","70","952.4","3560","","-22.822141647338867","-47.06565856933594","613.4","-94","12.300000190734863","17390","1779527342816"
"38","2026-05-23 06:19:02","16.63","70.5","952.4200000000001","3560","","-22.82218360900879","-47.06565475463867","612.4","-93","12.5","17391","1779527942811"
