"Nº","Data e Hora (America/Sao_Paulo)","Temperatura OWM (°C)","Umidade OWM (%)","Pressão OWM (hPa)","Vento (m/s)","Direção Vento (°)","Nuvens (%)","Chuva 1h (mm)","Lat","Lon"
"1","2026-05-17 23:12:58","","","","1.59","20","100","0","-22.8215","-47.0694"
"2","2026-05-17 23:22:58","","","","1.59","20","100","0","-22.8215","-47.0694"
"3","2026-05-17 23:32:58","","","","0.29","38","99","0","-22.8215","-47.0694"
"4","2026-05-17 23:42:58","","","","0.29","38","99","0","-22.8215","-47.0694"
"5","2026-05-17 23:52:58","","","","0.29","38","99","0","-22.8215","-47.0694"
